DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT,CONF_STATUS,BASE_PER
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),UMICWB,_O,LC_SUR_ART,PT_LAR,2015,0.491682726,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),LMICWB,_O,LC_SUR_ART,PT_LAR,2015,0.441378078,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),OLICWB,_O,LC_SUR_ART,PT_LAR,2015,0.09881153,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),IPAC,_O,LC_SUR_ART,PT_LAR,2015,0.707786404,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A,_O,LC_SUR_ART,PT_LAR,2015,0.524442912,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A2,_O,LC_SUR_ART,PT_LAR,2015,0.705808027,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A3,_O,LC_SUR_ART,PT_LAR,2015,0.679856446,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A4,_O,LC_SUR_ART,PT_LAR,2015,1.775283639,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A5,_O,LC_SUR_ART,PT_LAR,2015,0.77142855,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A5_A7,_O,LC_SUR_ART,PT_LAR,2015,0.334816637,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A7,_O,LC_SUR_ART,PT_LAR,2015,0.26737945,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A8,_O,LC_SUR_ART,PT_LAR,2015,0.331469935,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A8_M,_O,LC_SUR_ART,PT_LAR,2015,0.285116935,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A9,_O,LC_SUR_ART,PT_LAR,2015,0.335006008,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),E,_O,LC_SUR_ART,PT_LAR,2015,0.853422695,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),E2,_O,LC_SUR_ART,PT_LAR,2015,0.481367123,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),E3,_O,LC_SUR_ART,PT_LAR,2015,1.244770288,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),E4,_O,LC_SUR_ART,PT_LAR,2015,2.250365148,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),E5,_O,LC_SUR_ART,PT_LAR,2015,4.53047529,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F,_O,LC_SUR_ART,PT_LAR,2015,0.16109204,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F3,_O,LC_SUR_ART,PT_LAR,2015,0.10808385,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F4,_O,LC_SUR_ART,PT_LAR,2015,0.169637097,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F5,_O,LC_SUR_ART,PT_LAR,2015,0.072583641,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F6,_O,LC_SUR_ART,PT_LAR,2015,0.158830611,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F7,_O,LC_SUR_ART,PT_LAR,2015,0.322266364,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F8,_O,LC_SUR_ART,PT_LAR,2015,0.233908182,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F97,_O,LC_SUR_ART,PT_LAR,2015,0.300359715,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F98,_O,LC_SUR_ART,PT_LAR,2015,0.254973447,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),O,_O,LC_SUR_ART,PT_LAR,2015,0.17706617,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),O6,_O,LC_SUR_ART,PT_LAR,2015,0.184271557,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),O7,_O,LC_SUR_ART,PT_LAR,2015,0.065318834,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),O8,_O,LC_SUR_ART,PT_LAR,2015,1.544070091,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),O9,_O,LC_SUR_ART,PT_LAR,2015,0.116131473,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S,_O,LC_SUR_ART,PT_LAR,2015,0.833297703,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S2,_O,LC_SUR_ART,PT_LAR,2015,1.313446896,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S2_S8,_O,LC_SUR_ART,PT_LAR,2015,1.148290984,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S3,_O,LC_SUR_ART,PT_LAR,2015,0.562696418,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S4,_O,LC_SUR_ART,PT_LAR,2015,0.2327485,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S7,_O,LC_SUR_ART,PT_LAR,2015,0.616055379,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S8,_O,LC_SUR_ART,PT_LAR,2015,0.723549203,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),W,_O,LC_SUR_ART,PT_LAR,2015,0.660204151,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AUS,_O,LC_SUR_ART,PT_LAR,2000,0.118560133,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU1,_O,LC_SUR_ART,PT_LAR,2000,0.310377465,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU2,_O,LC_SUR_ART,PT_LAR,2000,0.874173716,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU3,_O,LC_SUR_ART,PT_LAR,2000,0.118485843,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU4,_O,LC_SUR_ART,PT_LAR,2000,0.106814303,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU5,_O,LC_SUR_ART,PT_LAR,2000,0.041822007,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU6,_O,LC_SUR_ART,PT_LAR,2000,0.334628606,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU7,_O,LC_SUR_ART,PT_LAR,2000,0.008104415,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU8,_O,LC_SUR_ART,PT_LAR,2000,6.519437628,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AUT,_O,LC_SUR_ART,PT_LAR,2000,1.620709359,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT11,_O,LC_SUR_ART,PT_LAR,2000,2.046957055,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT12,_O,LC_SUR_ART,PT_LAR,2000,2.422561932,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT13,_O,LC_SUR_ART,PT_LAR,2000,50.26848495,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT21,_O,LC_SUR_ART,PT_LAR,2000,0.758538996,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT22,_O,LC_SUR_ART,PT_LAR,2000,1.173333803,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT31,_O,LC_SUR_ART,PT_LAR,2000,1.554170876,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT32,_O,LC_SUR_ART,PT_LAR,2000,0.680410242,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT33,_O,LC_SUR_ART,PT_LAR,2000,0.486482377,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT34,_O,LC_SUR_ART,PT_LAR,2000,1.718129633,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BEL,_O,LC_SUR_ART,PT_LAR,2000,6.8812617,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE1,_O,LC_SUR_ART,PT_LAR,2000,71.08327518,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE2,_O,LC_SUR_ART,PT_LAR,2000,8.865897305,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE3,_O,LC_SUR_ART,PT_LAR,2000,4.66830872,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CAN,_O,LC_SUR_ART,PT_LAR,2000,0.089040003,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA10,_O,LC_SUR_ART,PT_LAR,2000,0.08225323,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA11,_O,LC_SUR_ART,PT_LAR,2000,1.354944172,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA12,_O,LC_SUR_ART,PT_LAR,2000,0.734075098,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA13,_O,LC_SUR_ART,PT_LAR,2000,0.506845743,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA24,_O,LC_SUR_ART,PT_LAR,2000,0.13092565,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA35,_O,LC_SUR_ART,PT_LAR,2000,0.317545306,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA46,_O,LC_SUR_ART,PT_LAR,2000,0.047843041,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA47,_O,LC_SUR_ART,PT_LAR,2000,0.055536548,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA48,_O,LC_SUR_ART,PT_LAR,2000,0.134585286,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA59,_O,LC_SUR_ART,PT_LAR,2000,0.094781504,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA60,_O,LC_SUR_ART,PT_LAR,2000,0.000296425,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA61,_O,LC_SUR_ART,PT_LAR,2000,0.000988673,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA62,_O,LC_SUR_ART,PT_LAR,2000,6.27E-05,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CHL,_O,LC_SUR_ART,PT_LAR,2000,0.219899649,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL01,_O,LC_SUR_ART,PT_LAR,2000,0.15270851,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL02,_O,LC_SUR_ART,PT_LAR,2000,0.169223768,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL03,_O,LC_SUR_ART,PT_LAR,2000,0.398773719,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL04,_O,LC_SUR_ART,PT_LAR,2000,0.1926484,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL05,_O,LC_SUR_ART,PT_LAR,2000,0.495224268,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL06,_O,LC_SUR_ART,PT_LAR,2000,0.26477273,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL07,_O,LC_SUR_ART,PT_LAR,2000,0.132274104,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL08,_O,LC_SUR_ART,PT_LAR,2000,0.568335612,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL09,_O,LC_SUR_ART,PT_LAR,2000,0.24296436,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL10,_O,LC_SUR_ART,PT_LAR,2000,0.130201239,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL11,_O,LC_SUR_ART,PT_LAR,2000,0.004964526,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL12,_O,LC_SUR_ART,PT_LAR,2000,0.028774125,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL13,_O,LC_SUR_ART,PT_LAR,2000,2.55775848,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL14,_O,LC_SUR_ART,PT_LAR,2000,0.182919737,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL15,_O,LC_SUR_ART,PT_LAR,2000,0.383428325,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL16,_O,LC_SUR_ART,PT_LAR,2000,0.204878088,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),COL,_O,LC_SUR_ART,PT_LAR,2000,0.169745301,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO05,_O,LC_SUR_ART,PT_LAR,2000,0.371569161,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO08,_O,LC_SUR_ART,PT_LAR,2000,4.212657149,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO11,_O,LC_SUR_ART,PT_LAR,2000,18.39081211,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO13,_O,LC_SUR_ART,PT_LAR,2000,0.418816571,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO15,_O,LC_SUR_ART,PT_LAR,2000,0.348411832,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO17,_O,LC_SUR_ART,PT_LAR,2000,0.454999418,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO18,_O,LC_SUR_ART,PT_LAR,2000,0.01427376,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO19,_O,LC_SUR_ART,PT_LAR,2000,0.099056088,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO20,_O,LC_SUR_ART,PT_LAR,2000,0.260165752,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO23,_O,LC_SUR_ART,PT_LAR,2000,0.201389627,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO25,_O,LC_SUR_ART,PT_LAR,2000,0.582950071,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO27,_O,LC_SUR_ART,PT_LAR,2000,0.016755845,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO41,_O,LC_SUR_ART,PT_LAR,2000,0.16258495,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO44,_O,LC_SUR_ART,PT_LAR,2000,0.180545533,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO47,_O,LC_SUR_ART,PT_LAR,2000,0.291909418,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO50,_O,LC_SUR_ART,PT_LAR,2000,0.035368005,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO52,_O,LC_SUR_ART,PT_LAR,2000,0.118184478,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO54,_O,LC_SUR_ART,PT_LAR,2000,0.356528357,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO63,_O,LC_SUR_ART,PT_LAR,2000,0.796161956,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO66,_O,LC_SUR_ART,PT_LAR,2000,0.784137168,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO68,_O,LC_SUR_ART,PT_LAR,2000,0.214087116,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO70,_O,LC_SUR_ART,PT_LAR,2000,0.34418444,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO73,_O,LC_SUR_ART,PT_LAR,2000,0.211589476,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO76,_O,LC_SUR_ART,PT_LAR,2000,0.984150608,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO81,_O,LC_SUR_ART,PT_LAR,2000,0.048086712,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO85,_O,LC_SUR_ART,PT_LAR,2000,0.035899632,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO86,_O,LC_SUR_ART,PT_LAR,2000,0.024709719,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO88,_O,LC_SUR_ART,PT_LAR,2000,2.807363594,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO91,_O,LC_SUR_ART,PT_LAR,2000,0.009795481,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO94,_O,LC_SUR_ART,PT_LAR,2000,0.007852921,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO95,_O,LC_SUR_ART,PT_LAR,2000,0.002892119,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO97,_O,LC_SUR_ART,PT_LAR,2000,0.001413677,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO99,_O,LC_SUR_ART,PT_LAR,2000,0.001516813,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CRI,_O,LC_SUR_ART,PT_LAR,2000,0.496365512,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR01,_O,LC_SUR_ART,PT_LAR,2000,2.53798815,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR02,_O,LC_SUR_ART,PT_LAR,2000,0.120754658,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR03,_O,LC_SUR_ART,PT_LAR,2000,0.120943453,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR04,_O,LC_SUR_ART,PT_LAR,2000,0.089848239,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR05,_O,LC_SUR_ART,PT_LAR,2000,0.081129538,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR06,_O,LC_SUR_ART,PT_LAR,2000,0.042405268,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZE,_O,LC_SUR_ART,PT_LAR,2000,2.686505142,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ01,_O,LC_SUR_ART,PT_LAR,2000,38.53776971,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ02,_O,LC_SUR_ART,PT_LAR,2000,2.870780126,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ03,_O,LC_SUR_ART,PT_LAR,2000,1.203884761,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ04,_O,LC_SUR_ART,PT_LAR,2000,2.719662081,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ05,_O,LC_SUR_ART,PT_LAR,2000,2.577337069,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ06,_O,LC_SUR_ART,PT_LAR,2000,2.082078581,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ07,_O,LC_SUR_ART,PT_LAR,2000,3.102410998,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ08,_O,LC_SUR_ART,PT_LAR,2000,4.915626441,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DNK,_O,LC_SUR_ART,PT_LAR,2000,2.786900532,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK01,_O,LC_SUR_ART,PT_LAR,2000,12.70869895,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK02,_O,LC_SUR_ART,PT_LAR,2000,2.600630853,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK03,_O,LC_SUR_ART,PT_LAR,2000,2.300100423,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK04,_O,LC_SUR_ART,PT_LAR,2000,2.120481387,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DK05,_O,LC_SUR_ART,PT_LAR,2000,1.586910721,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EST,_O,LC_SUR_ART,PT_LAR,2000,0.418500944,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EE00,_O,LC_SUR_ART,PT_LAR,2000,0.418500944,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FIN,_O,LC_SUR_ART,PT_LAR,2000,0.163901395,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI19,_O,LC_SUR_ART,PT_LAR,2000,0.135250454,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI1B,_O,LC_SUR_ART,PT_LAR,2000,2.054561084,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI1C,_O,LC_SUR_ART,PT_LAR,2000,0.268511807,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI1D,_O,LC_SUR_ART,PT_LAR,2000,0.077419601,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FI20,_O,LC_SUR_ART,PT_LAR,2000,0.160965278,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRA,_O,LC_SUR_ART,PT_LAR,2000,1.703891504,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FR1,_O,LC_SUR_ART,PT_LAR,2000,13.68034358,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRB,_O,LC_SUR_ART,PT_LAR,2000,1.147938629,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRC,_O,LC_SUR_ART,PT_LAR,2000,1.238294834,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRD,_O,LC_SUR_ART,PT_LAR,2000,1.849415735,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRE,_O,LC_SUR_ART,PT_LAR,2000,4.184741626,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRF,_O,LC_SUR_ART,PT_LAR,2000,2.256068371,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRG,_O,LC_SUR_ART,PT_LAR,2000,1.937886729,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRH,_O,LC_SUR_ART,PT_LAR,2000,2.084642148,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRI,_O,LC_SUR_ART,PT_LAR,2000,1.002616429,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRJ,_O,LC_SUR_ART,PT_LAR,2000,1.020452524,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRK,_O,LC_SUR_ART,PT_LAR,2000,1.718350112,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRL,_O,LC_SUR_ART,PT_LAR,2000,2.393990481,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRM,_O,LC_SUR_ART,PT_LAR,2000,0.341330798,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY1,_O,LC_SUR_ART,PT_LAR,2000,2.109059523,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY2,_O,LC_SUR_ART,PT_LAR,2000,2.702544299,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY3,_O,LC_SUR_ART,PT_LAR,2000,0.082954129,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY4,_O,LC_SUR_ART,PT_LAR,2000,1.821794931,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),FRY5,_O,LC_SUR_ART,PT_LAR,2000,0.614050458,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DEU,_O,LC_SUR_ART,PT_LAR,2000,4.63616304,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE1,_O,LC_SUR_ART,PT_LAR,2000,5.533618354,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE2,_O,LC_SUR_ART,PT_LAR,2000,3.264071456,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE3,_O,LC_SUR_ART,PT_LAR,2000,50.10675731,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DE4,_O,LC_SUR_ART,PT_LAR,2000,1.860095694,2,A,0,,
