ccaa,origen,h,metodo,y,yhat,scale,ae,e
Comunitat Valenciana,2021Q3,8,sarimax,138.7735288455905,132.66040467991982,5.698403766223559,6.113124165670683,6.113124165670683
Comunitat Valenciana,2021Q3,1,sarimax_eur,125.43249554322443,124.98410384856147,5.698403766223559,0.44839169466295914,0.44839169466295914
Comunitat Valenciana,2021Q3,2,sarimax_eur,127.96511579246908,126.31013945421492,5.698403766223559,1.6549763382541585,1.6549763382541585
Comunitat Valenciana,2021Q3,3,sarimax_eur,130.7454741758104,127.5529236582638,5.698403766223559,3.192550517546593,3.192550517546593
Comunitat Valenciana,2021Q3,4,sarimax_eur,132.05781672399797,128.68677374921816,5.698403766223559,3.3710429747798116,3.3710429747798116
Comunitat Valenciana,2021Q3,5,sarimax_eur,131.77325265104912,129.7267217698529,5.698403766223559,2.046530881196219,2.046530881196219
Comunitat Valenciana,2021Q3,6,sarimax_eur,132.263707200308,130.67821022776647,5.698403766223559,1.5854969725415344,1.5854969725415344
Comunitat Valenciana,2021Q3,7,sarimax_eur,135.28008637356567,131.54650574171234,5.698403766223559,3.7335806318533287,3.7335806318533287
Comunitat Valenciana,2021Q3,8,sarimax_eur,138.7735288455905,132.33668159480524,5.698403766223559,6.436847250785263,6.436847250785263
Comunitat Valenciana,2021Q3,1,gbm,125.43249554322443,124.23330781041439,5.698403766223559,1.1991877328100458,1.1991877328100458
Comunitat Valenciana,2021Q3,2,gbm,127.96511579246908,126.48579981919396,5.698403766223559,1.4793159732751207,1.4793159732751207
Comunitat Valenciana,2021Q3,3,gbm,130.7454741758104,126.90264971536074,5.698403766223559,3.8428244604496484,3.8428244604496484
Comunitat Valenciana,2021Q3,4,gbm,132.05781672399797,127.42739370205047,5.698403766223559,4.630423021947507,4.630423021947507
Comunitat Valenciana,2021Q3,5,gbm,131.77325265104912,126.13016403305181,5.698403766223559,5.643088617997307,5.643088617997307
Comunitat Valenciana,2021Q3,6,gbm,132.263707200308,128.50187376091787,5.698403766223559,3.7618334393901307,3.7618334393901307
Comunitat Valenciana,2021Q3,7,gbm,135.28008637356567,132.32241613803401,5.698403766223559,2.9576702355316513,2.9576702355316513
Comunitat Valenciana,2021Q3,8,gbm,138.7735288455905,134.11545685523984,5.698403766223559,4.658071990350663,4.658071990350663
Comunitat Valenciana,2021Q4,1,sarimax,127.96511579246908,126.96823657123244,5.741723981862582,0.9968792212366395,0.9968792212366395
Comunitat Valenciana,2021Q4,2,sarimax,130.7454741758104,128.385537368686,5.741723981862582,2.3599368071243987,2.3599368071243987
Comunitat Valenciana,2021Q4,3,sarimax,132.05781672399797,129.69111611103412,5.741723981862582,2.3667006129638537,2.3667006129638537
Comunitat Valenciana,2021Q4,4,sarimax,131.77325265104912,130.891550097952,5.741723981862582,0.8817025530971137,0.8817025530971137
Comunitat Valenciana,2021Q4,5,sarimax,132.263707200308,131.993234154458,5.741723981862582,0.27047304584999665,0.27047304584999665
Comunitat Valenciana,2021Q4,6,sarimax,135.28008637356567,133.00234865652652,5.741723981862582,2.2777377170391446,2.2777377170391446
Comunitat Valenciana,2021Q4,7,sarimax,138.7735288455905,133.92483582651172,5.741723981862582,4.84869301907878,4.84869301907878
Comunitat Valenciana,2021Q4,8,sarimax,137.3657736376495,134.7663830660165,5.741723981862582,2.5993905716330232,2.5993905716330232
Comunitat Valenciana,2021Q4,1,sarimax_eur,127.96511579246908,126.92023722712767,5.741723981862582,1.0448785653414063,1.0448785653414063
Comunitat Valenciana,2021Q4,2,sarimax_eur,130.7454741758104,128.32162087715972,5.741723981862582,2.42385329865067,2.42385329865067
Comunitat Valenciana,2021Q4,3,sarimax_eur,132.05781672399797,129.60612830007872,5.741723981862582,2.4516884239192507,2.4516884239192507
Comunitat Valenciana,2021Q4,4,sarimax_eur,131.77325265104912,130.79753562879472,5.741723981862582,0.9757170222544005,0.9757170222544005
Comunitat Valenciana,2021Q4,5,sarimax_eur,132.263707200308,131.8966394385505,5.741723981862582,0.3670677617575109,0.3670677617575109
Comunitat Valenciana,2021Q4,6,sarimax_eur,135.28008637356567,132.90857179236482,5.741723981862582,2.3715145812008416,2.3715145812008416
Comunitat Valenciana,2021Q4,7,sarimax_eur,138.7735288455905,133.83831483078663,5.741723981862582,4.935214014803876,4.935214014803876
Comunitat Valenciana,2021Q4,8,sarimax_eur,137.3657736376495,134.69068300067573,5.741723981862582,2.6750906369737777,2.6750906369737777
Comunitat Valenciana,2021Q4,1,gbm,127.96511579246908,127.19024096902582,5.741723981862582,0.7748748234432554,0.7748748234432554
Comunitat Valenciana,2021Q4,2,gbm,130.7454741758104,130.3137951615262,5.741723981862582,0.4316790142841853,0.4316790142841853
Comunitat Valenciana,2021Q4,3,gbm,132.05781672399797,132.40112431004934,5.741723981862582,0.3433075860513668,-0.3433075860513668
Comunitat Valenciana,2021Q4,4,gbm,131.77325265104912,132.93067650594415,5.741723981862582,1.157423854895029,-1.157423854895029
Comunitat Valenciana,2021Q4,5,gbm,132.263707200308,127.23818585920122,5.741723981862582,5.025521341106781,5.025521341106781
Comunitat Valenciana,2021Q4,6,gbm,135.28008637356567,131.1658237116996,5.741723981862582,4.114262661866064,4.114262661866064
Comunitat Valenciana,2021Q4,7,gbm,138.7735288455905,134.44269178222612,5.741723981862582,4.330837063364385,4.330837063364385
Comunitat Valenciana,2021Q4,8,gbm,137.3657736376495,133.332332009159,5.741723981862582,4.033441628490522,4.033441628490522
Comunitat Valenciana,2022Q1,1,sarimax,130.7454741758104,129.73561610766004,5.83151059148427,1.0098580681503506,1.0098580681503506
Comunitat Valenciana,2022Q1,2,sarimax,132.05781672399797,131.38331751333868,5.83151059148427,0.6744992106592917,0.6744992106592917
Comunitat Valenciana,2022Q1,3,sarimax,131.77325265104912,132.91452452384925,5.83151059148427,1.1412718728001323,-1.1412718728001323
Comunitat Valenciana,2022Q1,4,sarimax,132.263707200308,134.33549003983939,5.83151059148427,2.07178283953138,-2.07178283953138
Comunitat Valenciana,2022Q1,5,sarimax,135.28008637356567,135.65236442603168,5.83151059148427,0.3722780524660152,-0.3722780524660152
Comunitat Valenciana,2022Q1,6,sarimax,138.7735288455905,136.8711545572607,5.83151059148427,1.9023742883298098,1.9023742883298098
Comunitat Valenciana,2022Q1,7,sarimax,137.3657736376495,137.99769159312092,5.83151059148427,0.6319179554714083,-0.6319179554714083
Comunitat Valenciana,2022Q1,1,sarimax_eur,130.7454741758104,129.7401695307782,5.83151059148427,1.0053046450321972,1.0053046450321972
Comunitat Valenciana,2022Q1,2,sarimax_eur,132.05781672399797,131.39137133718597,5.83151059148427,0.6664453868120006,0.6664453868120006
Comunitat Valenciana,2022Q1,3,sarimax_eur,131.77325265104912,132.81945307736373,5.83151059148427,1.0462004263146127,-1.0462004263146127
Comunitat Valenciana,2022Q1,4,sarimax_eur,132.263707200308,134.2680875419786,5.83151059148427,2.0043803416705828,-2.0043803416705828
Comunitat Valenciana,2022Q1,5,sarimax_eur,135.28008637356567,135.6210458337228,5.83151059148427,0.3409594601571371,-0.3409594601571371
Comunitat Valenciana,2022Q1,6,sarimax_eur,138.7735288455905,136.8829987653347,5.83151059148427,1.8905300802558145,1.8905300802558145
Comunitat Valenciana,2022Q1,7,sarimax_eur,137.3657736376495,138.05854346466168,5.83151059148427,0.6927698270121709,-0.6927698270121709
Comunitat Valenciana,2022Q1,1,gbm,130.7454741758104,129.79843056679238,5.83151059148427,0.9470436090180101,0.9470436090180101
Comunitat Valenciana,2022Q1,2,gbm,132.05781672399797,130.09996742827266,5.83151059148427,1.9578492957253104,1.9578492957253104
Comunitat Valenciana,2022Q1,3,gbm,131.77325265104912,130.68985470248546,5.83151059148427,1.0833979485636576,1.0833979485636576
Comunitat Valenciana,2022Q1,4,gbm,132.263707200308,133.21845725464837,5.83151059148427,0.9547500543403658,-0.9547500543403658
Comunitat Valenciana,2022Q1,5,gbm,135.28008637356567,136.49837787891033,5.83151059148427,1.2182915053446663,-1.2182915053446663
Comunitat Valenciana,2022Q1,6,gbm,138.7735288455905,132.00856644761845,5.83151059148427,6.764962397972056,6.764962397972056
Comunitat Valenciana,2022Q1,7,gbm,137.3657736376495,135.23275059803612,5.83151059148427,2.1330230396133913,2.1330230396133913
Comunitat Valenciana,2022Q2,1,sarimax,132.05781672399797,132.77244078924082,5.903123602171987,0.7146240652428446,-0.7146240652428446
Comunitat Valenciana,2022Q2,2,sarimax,131.77325265104912,134.6783772481473,5.903123602171987,2.905124597098194,-2.905124597098194
Comunitat Valenciana,2022Q2,3,sarimax,132.263707200308,136.46853788896172,5.903123602171987,4.204830688653715,-4.204830688653715
Comunitat Valenciana,2022Q2,4,sarimax,135.28008637356567,138.1482377513115,5.903123602171987,2.8681513777458463,-2.8681513777458463
Comunitat Valenciana,2022Q2,5,sarimax,138.7735288455905,139.7227977565376,5.903123602171987,0.9492689109470973,-0.9492689109470973
Comunitat Valenciana,2022Q2,6,sarimax,137.3657736376495,141.19749866324574,5.903123602171987,3.831725025596228,-3.831725025596228
Comunitat Valenciana,2022Q2,1,sarimax_eur,132.05781672399797,132.7645355753368,5.903123602171987,0.7067188513388203,-0.7067188513388203
Comunitat Valenciana,2022Q2,2,sarimax_eur,131.77325265104912,134.5549450557927,5.903123602171987,2.7816924047435805,-2.7816924047435805
Comunitat Valenciana,2022Q2,3,sarimax_eur,132.263707200308,135.70043869654717,5.903123602171987,3.4367314962391617,-3.4367314962391617
Comunitat Valenciana,2022Q2,4,sarimax_eur,135.28008637356567,137.3982212144143,5.903123602171987,2.118134840848626,-2.118134840848626
Comunitat Valenciana,2022Q2,5,sarimax_eur,138.7735288455905,138.99932671086972,5.903123602171987,0.22579786527921897,-0.22579786527921897
Comunitat Valenciana,2022Q2,6,sarimax_eur,137.3657736376495,140.50784961492857,5.903123602171987,3.142075977279063,-3.142075977279063
Comunitat Valenciana,2022Q2,1,gbm,132.05781672399797,131.90801262240421,5.903123602171987,0.1498041015937588,0.1498041015937588
Comunitat Valenciana,2022Q2,2,gbm,131.77325265104912,132.7540937989727,5.903123602171987,0.9808411479235701,-0.9808411479235701
Comunitat Valenciana,2022Q2,3,gbm,132.263707200308,131.88473336164785,5.903123602171987,0.37897383866015844,0.37897383866015844
Comunitat Valenciana,2022Q2,4,gbm,135.28008637356567,133.34528565048694,5.903123602171987,1.9348007230787232,1.9348007230787232
Comunitat Valenciana,2022Q2,5,gbm,138.7735288455905,134.04486646503372,5.903123602171987,4.728662380556784,4.728662380556784
Comunitat Valenciana,2022Q2,6,gbm,137.3657736376495,135.69171104605655,5.903123602171987,1.674062591592957,1.674062591592957
Comunitat Valenciana,2022Q3,1,sarimax,131.77325265104912,133.69803872386535,5.951010849195498,1.9247860728162323,-1.9247860728162323
Comunitat Valenciana,2022Q3,2,sarimax,132.263707200308,135.22637666474373,5.951010849195498,2.96266946443572,-2.96266946443572
Comunitat Valenciana,2022Q3,3,sarimax,135.28008637356567,136.64875542543393,5.951010849195498,1.3686690518682667,-1.3686690518682667
Comunitat Valenciana,2022Q3,4,sarimax,138.7735288455905,137.97099849057344,5.951010849195498,0.802530355017069,0.802530355017069
Comunitat Valenciana,2022Q3,5,sarimax,137.3657736376495,139.19879167126635,5.951010849195498,1.8330180336168382,-1.8330180336168382
Comunitat Valenciana,2022Q3,1,sarimax_eur,131.77325265104912,133.59273401106108,5.951010849195498,1.819481360011963,-1.819481360011963
Comunitat Valenciana,2022Q3,2,sarimax_eur,132.263707200308,134.4932569978474,5.951010849195498,2.2295497975393914,-2.2295497975393914
Comunitat Valenciana,2022Q3,3,sarimax_eur,135.28008637356567,134.95189361001727,5.951010849195498,0.328192763548401,0.328192763548401
Comunitat Valenciana,2022Q3,4,sarimax_eur,138.7735288455905,136.29833829648584,5.951010849195498,2.475190549104667,2.475190549104667
Comunitat Valenciana,2022Q3,5,sarimax_eur,137.3657736376495,137.55726708183948,5.951010849195498,0.19149344418997316,-0.19149344418997316
Comunitat Valenciana,2022Q3,1,gbm,131.77325265104912,131.30592932443565,5.951010849195498,0.4673233266134673,0.4673233266134673
Comunitat Valenciana,2022Q3,2,gbm,132.263707200308,128.3509225122786,5.951010849195498,3.9127846880294044,3.9127846880294044
Comunitat Valenciana,2022Q3,3,gbm,135.28008637356567,124.95106789850675,5.951010849195498,10.329018475058916,10.329018475058916
Comunitat Valenciana,2022Q3,4,gbm,138.7735288455905,121.16608535350667,5.951010849195498,17.60744349208383,17.60744349208383
Comunitat Valenciana,2022Q3,5,gbm,137.3657736376495,112.94326989366407,5.951010849195498,24.422503743985445,24.422503743985445
Comunitat Valenciana,2022Q4,1,sarimax,132.263707200308,132.61713181545593,5.957970603813877,0.35342461514792944,-0.35342461514792944
Comunitat Valenciana,2022Q4,2,sarimax,135.28008637356567,133.37900450929686,5.957970603813877,1.9010818642688037,1.9010818642688037
Comunitat Valenciana,2022Q4,3,sarimax,138.7735288455905,134.06482883598372,5.957970603813877,4.708700009606787,4.708700009606787
Comunitat Valenciana,2022Q4,4,sarimax,137.3657736376495,134.68022200202242,5.957970603813877,2.6855516356270925,2.6855516356270925
Comunitat Valenciana,2022Q4,1,sarimax_eur,132.263707200308,132.01589548995,5.957970603813877,0.24781171035800753,0.24781171035800753
Comunitat Valenciana,2022Q4,2,sarimax_eur,135.28008637356567,131.83249675560808,5.957970603813877,3.44758961795759,3.44758961795759
Comunitat Valenciana,2022Q4,3,sarimax_eur,138.7735288455905,131.36450171775394,5.957970603813877,7.409027127836566,7.409027127836566
Comunitat Valenciana,2022Q4,4,sarimax_eur,137.3657736376495,132.0332533946171,5.957970603813877,5.3325202430324055,5.3325202430324055
Comunitat Valenciana,2022Q4,1,gbm,132.263707200308,127.47817223252277,5.957970603813877,4.785534967785239,4.785534967785239
Comunitat Valenciana,2022Q4,2,gbm,135.28008637356567,126.12096789025951,5.957970603813877,9.159118483306159,9.159118483306159
Comunitat Valenciana,2022Q4,3,gbm,138.7735288455905,118.08151729661195,5.957970603813877,20.692011548978556,20.692011548978556
Comunitat Valenciana,2022Q4,4,gbm,137.3657736376495,115.27870618319504,5.957970603813877,22.08706745445447,22.08706745445447
Comunitat Valenciana,2023Q1,1,sarimax,135.28008637356567,132.897146753735,5.928858688095017,2.3829396198306654,2.3829396198306654
Comunitat Valenciana,2023Q1,2,sarimax,138.7735288455905,133.46002940209345,5.928858688095017,5.313499443497051,5.313499443497051
Comunitat Valenciana,2023Q1,3,sarimax,137.3657736376495,133.9578513913025,5.928858688095017,3.407922246346999,3.407922246346999
Comunitat Valenciana,2023Q1,1,sarimax_eur,135.28008637356567,132.18185283952332,5.928858688095017,3.0982335340423504,3.0982335340423504
Comunitat Valenciana,2023Q1,2,sarimax_eur,138.7735288455905,131.81514786378253,5.928858688095017,6.958380981807977,6.958380981807977
Comunitat Valenciana,2023Q1,3,sarimax_eur,137.3657736376495,131.95212462387497,5.928858688095017,5.413649013774545,5.413649013774545
Comunitat Valenciana,2023Q1,1,gbm,135.28008637356567,132.09032720545952,5.928858688095017,3.18975916810615,3.18975916810615
Comunitat Valenciana,2023Q1,2,gbm,138.7735288455905,126.86953476872897,5.928858688095017,11.903994076861537,11.903994076861537
Comunitat Valenciana,2023Q1,3,gbm,137.3657736376495,118.31480253898525,5.928858688095017,19.050971098664263,19.050971098664263
Comunitat Valenciana,2023Q2,1,sarimax,138.7735288455905,136.66110338171558,5.904819955502953,2.112425463874928,2.112425463874928
