geo,variant,year,population,net_migration,olddep,PC_Y0_14,PC_Y15_64,share65
MT,HMIGR,2067,924182.0,5451.0,54.4,11.2,57.5,31.299999999999997
MT,HMIGR,2068,927279.0,5342.0,55.5,11.2,57.1,31.699999999999996
MT,HMIGR,2069,930031.0,5212.0,56.5,11.2,56.7,32.099999999999994
MT,HMIGR,2070,932430.0,5107.0,57.5,11.2,56.4,32.4
MT,LFRT,2023,532640.0,10222.0,28.7,13.4,67.3,19.299999999999997
MT,LFRT,2024,542366.0,9869.0,28.9,13.2,67.3,19.5
MT,LFRT,2025,551735.0,9947.0,29.1,13.0,67.4,19.599999999999994
MT,LFRT,2026,561129.0,10017.0,29.2,12.8,67.5,19.700000000000003
MT,LFRT,2027,570544.0,10084.0,29.3,12.6,67.6,19.80000000000001
MT,LFRT,2028,579964.0,9877.0,29.3,12.3,67.8,19.900000000000006
MT,LFRT,2029,589088.0,9666.0,29.3,12.2,68.0,19.799999999999997
MT,LFRT,2030,597913.0,9460.0,29.2,12.0,68.2,19.799999999999997
MT,LFRT,2031,606424.0,9253.0,29.0,11.7,68.4,19.89999999999999
MT,LFRT,2032,614632.0,9061.0,28.7,11.5,68.7,19.799999999999997
MT,LFRT,2033,622538.0,8868.0,28.5,11.3,69.0,19.700000000000003
MT,LFRT,2034,630133.0,8741.0,28.4,11.1,69.2,19.700000000000003
MT,LFRT,2035,637490.0,8554.0,28.2,10.9,69.5,19.599999999999994
MT,LFRT,2036,644557.0,8373.0,28.1,10.8,69.6,19.60000000000001
MT,LFRT,2037,651328.0,8199.0,28.2,10.6,69.8,19.60000000000001
MT,LFRT,2038,657828.0,8022.0,28.2,10.4,69.9,19.69999999999999
MT,LFRT,2039,664073.0,7854.0,28.4,10.4,69.8,19.799999999999997
MT,LFRT,2040,670103.0,7681.0,28.6,10.3,69.8,19.900000000000006
MT,LFRT,2041,675892.0,7523.0,29.0,10.2,69.6,20.200000000000003
MT,LFRT,2042,681489.0,7370.0,29.3,10.1,69.5,20.400000000000006
MT,LFRT,2043,686883.0,7230.0,29.8,10.1,69.3,20.60000000000001
MT,LFRT,2044,692078.0,7071.0,30.3,10.0,69.1,20.900000000000006
MT,LFRT,2045,697119.0,6931.0,30.9,9.9,68.8,21.299999999999997
MT,LFRT,2046,701973.0,6787.0,31.5,9.9,68.5,21.599999999999994
MT,LFRT,2047,706638.0,6660.0,32.2,9.8,68.2,22.0
MT,LFRT,2048,711160.0,6546.0,33.1,9.8,67.8,22.400000000000006
MT,LFRT,2049,715515.0,6431.0,34.0,9.7,67.4,22.89999999999999
MT,LFRT,2050,719710.0,6357.0,34.9,9.7,66.9,23.39999999999999
MT,LFRT,2051,723794.0,6263.0,36.0,9.6,66.5,23.900000000000006
MT,LFRT,2052,727732.0,6200.0,37.1,9.6,65.9,24.5
MT,LFRT,2053,731530.0,6162.0,38.4,9.5,65.4,25.099999999999994
MT,LFRT,2054,735219.0,6099.0,39.8,9.5,64.7,25.799999999999997
MT,LFRT,2055,738753.0,6010.0,41.4,9.5,64.0,26.5
MT,LFRT,2056,742128.0,5937.0,43.1,9.4,63.3,27.299999999999997
MT,LFRT,2057,745329.0,5857.0,44.9,9.4,62.5,28.099999999999994
MT,LFRT,2058,748351.0,5746.0,46.7,9.3,61.8,28.900000000000006
MT,LFRT,2059,751155.0,5618.0,48.6,9.3,61.1,29.6
MT,LFRT,2060,753716.0,5533.0,50.3,9.2,60.4,30.4
MT,LFRT,2061,756067.0,5436.0,52.1,9.2,59.7,31.099999999999994
MT,LFRT,2062,758179.0,5312.0,53.9,9.1,59.0,31.900000000000006
MT,LFRT,2063,760018.0,5204.0,55.6,9.1,58.4,32.50000000000001
MT,LFRT,2064,761581.0,5079.0,57.1,9.0,57.9,33.1
MT,LFRT,2065,762865.0,4999.0,58.6,9.0,57.4,33.6
MT,LFRT,2066,763874.0,4879.0,59.9,8.9,56.9,34.199999999999996
MT,LFRT,2067,764591.0,4794.0,61.1,8.9,56.5,34.599999999999994
MT,LFRT,2068,765028.0,4736.0,62.3,8.8,56.2,35.0
MT,LFRT,2069,765196.0,4646.0,63.4,8.8,55.8,35.400000000000006
MT,LFRT,2070,765078.0,4584.0,64.4,8.8,55.5,35.7
MT,LMIGR,2023,532640.0,5852.0,28.7,13.4,67.3,19.299999999999997
MT,LMIGR,2024,538904.0,5855.0,29.2,13.4,67.1,19.5
MT,LMIGR,2025,545136.0,6191.0,29.6,13.3,66.9,19.799999999999997
MT,LMIGR,2026,551609.0,6525.0,30.0,13.2,66.7,20.099999999999994
MT,LMIGR,2027,558333.0,6861.0,30.3,13.2,66.7,20.099999999999994
MT,LMIGR,2028,565292.0,6710.0,30.5,13.1,66.6,20.30000000000001
MT,LMIGR,2029,571984.0,6554.0,30.6,13.0,66.6,20.400000000000006
MT,LMIGR,2030,578406.0,6397.0,30.6,12.9,66.6,20.5
MT,LMIGR,2031,584525.0,6249.0,30.6,12.8,66.8,20.400000000000006
MT,LMIGR,2032,590381.0,6113.0,30.5,12.7,66.9,20.39999999999999
MT,LMIGR,2033,595934.0,5978.0,30.4,12.6,67.1,20.30000000000001
MT,LMIGR,2034,601220.0,5903.0,30.4,12.5,67.2,20.299999999999997
MT,LMIGR,2035,606294.0,5767.0,30.3,12.4,67.2,20.39999999999999
MT,LMIGR,2036,611111.0,5637.0,30.3,12.3,67.3,20.400000000000006
MT,LMIGR,2037,615678.0,5513.0,30.4,12.2,67.3,20.5
MT,LMIGR,2038,620025.0,5395.0,30.6,12.1,67.3,20.60000000000001
MT,LMIGR,2039,624160.0,5272.0,30.8,12.0,67.3,20.700000000000003
MT,LMIGR,2040,628116.0,5165.0,31.1,11.9,67.2,20.89999999999999
MT,LMIGR,2041,631897.0,5053.0,31.5,11.8,67.1,21.10000000000001
MT,LMIGR,2042,635541.0,4944.0,31.9,11.7,66.9,21.39999999999999
MT,LMIGR,2043,639048.0,4835.0,32.4,11.6,66.8,21.60000000000001
MT,LMIGR,2044,642423.0,4735.0,33.0,11.5,66.6,21.900000000000006
MT,LMIGR,2045,645696.0,4639.0,33.6,11.4,66.3,22.299999999999997
MT,LMIGR,2046,648843.0,4555.0,34.3,11.3,66.0,22.700000000000003
MT,LMIGR,2047,651911.0,4534.0,35.1,11.3,65.7,23.0
MT,LMIGR,2048,654943.0,4446.0,36.0,11.2,65.3,23.5
MT,LMIGR,2049,657881.0,4381.0,37.0,11.2,64.8,24.0
MT,LMIGR,2050,660725.0,4332.0,38.0,11.2,64.4,24.39999999999999
MT,LMIGR,2051,663514.0,4271.0,39.1,11.1,63.9,25.000000000000007
MT,LMIGR,2052,666201.0,4234.0,40.3,11.1,63.3,25.60000000000001
MT,LMIGR,2053,668844.0,4217.0,41.6,11.1,62.7,26.200000000000003
MT,LMIGR,2054,671424.0,4173.0,43.2,11.1,62.1,26.800000000000004
MT,LMIGR,2055,673922.0,4112.0,44.9,11.1,61.4,27.500000000000007
MT,LMIGR,2056,676321.0,4058.0,46.6,11.1,60.6,28.300000000000004
MT,LMIGR,2057,678617.0,3992.0,48.4,11.1,59.9,29.000000000000007
MT,LMIGR,2058,680774.0,3894.0,50.3,11.1,59.1,29.800000000000004
MT,LMIGR,2059,682780.0,3781.0,52.1,11.1,58.4,30.500000000000007
MT,LMIGR,2060,684576.0,3711.0,53.8,11.1,57.8,31.10000000000001
MT,LMIGR,2061,686227.0,3629.0,55.5,11.1,57.2,31.700000000000003
MT,LMIGR,2062,687662.0,3518.0,57.2,11.1,56.6,32.300000000000004
MT,LMIGR,2063,688864.0,3406.0,58.6,11.1,56.1,32.800000000000004
MT,LMIGR,2064,689821.0,3311.0,59.9,11.1,55.6,33.300000000000004
MT,LMIGR,2065,690547.0,3236.0,61.0,11.0,55.3,33.7
MT,LMIGR,2066,691035.0,3131.0,62.0,11.0,54.9,34.1
MT,LMIGR,2067,691259.0,3067.0,62.8,11.0,54.7,34.3
MT,LMIGR,2068,691243.0,3016.0,63.4,11.0,54.5,34.5
MT,LMIGR,2069,691010.0,2953.0,64.1,11.0,54.3,34.7
MT,LMIGR,2070,690546.0,2911.0,64.6,10.9,54.1,34.99999999999999
MT,LMRT,2023,532640.0,10222.0,28.7,13.4,67.3,19.299999999999997
MT,LMRT,2024,543320.0,9869.0,28.9,13.3,67.2,19.5
MT,LMRT,2025,553669.0,9947.0,29.1,13.3,67.2,19.5
MT,LMRT,2026,564093.0,10017.0,29.3,13.2,67.1,19.700000000000003
MT,LMRT,2027,574569.0,10084.0,29.3,13.1,67.2,19.700000000000003
MT,LMRT,2028,585062.0,9862.0,29.4,13.1,67.2,19.700000000000003
MT,LMRT,2029,595274.0,9627.0,29.3,13.0,67.3,19.700000000000003
MT,LMRT,2030,605197.0,9415.0,29.3,13.0,67.3,19.700000000000003
MT,LMRT,2031,614817.0,9198.0,29.1,12.9,67.5,19.599999999999994
MT,LMRT,2032,624121.0,8980.0,28.9,12.8,67.7,19.5
MT,LMRT,2033,633122.0,8774.0,28.7,12.7,67.8,19.5
MT,LMRT,2034,641809.0,8636.0,28.6,12.6,68.0,19.400000000000006
MT,LMRT,2035,650262.0,8436.0,28.5,12.6,68.1,19.30000000000001
MT,LMRT,2036,658411.0,8238.0,28.4,12.5,68.1,19.400000000000006
MT,LMRT,2037,666273.0,8043.0,28.5,12.4,68.1,19.5
MT,LMRT,2038,673864.0,7853.0,28.6,12.4,68.1,19.5
MT,LMRT,2039,681194.0,7677.0,28.8,12.3,68.1,19.60000000000001
MT,LMRT,2040,688300.0,7506.0,29.0,12.2,68.1,19.700000000000003
MT,LMRT,2041,695174.0,7325.0,29.3,12.1,68.0,19.900000000000006
MT,LMRT,2042,701849.0,7162.0,29.7,12.0,67.9,20.099999999999994
MT,LMRT,2043,708330.0,6987.0,30.1,11.9,67.7,20.39999999999999
MT,LMRT,2044,714633.0,6833.0,30.6,11.8,67.5,20.700000000000003
MT,LMRT,2045,720775.0,6678.0,31.2,11.7,67.3,21.0
MT,LMRT,2046,726744.0,6525.0,31.8,11.6,67.1,21.30000000000001
MT,LMRT,2047,732556.0,6368.0,32.5,11.5,66.8,21.700000000000003
MT,LMRT,2048,738209.0,6221.0,33.4,11.5,66.4,22.099999999999994
MT,LMRT,2049,743718.0,6079.0,34.2,11.4,66.0,22.599999999999994
MT,LMRT,2050,749048.0,5974.0,35.2,11.4,65.6,23.0
MT,LMRT,2051,754271.0,5854.0,36.2,11.3,65.1,23.60000000000001
MT,LMRT,2052,759355.0,5775.0,37.3,11.3,64.6,24.10000000000001
MT,LMRT,2053,764336.0,5727.0,38.5,11.3,64.1,24.60000000000001
MT,LMRT,2054,769231.0,5643.0,40.0,11.2,63.4,25.4
MT,LMRT,2055,774032.0,5546.0,41.5,11.2,62.7,26.099999999999994
MT,LMRT,2056,778710.0,5462.0,43.2,11.2,62.0,26.799999999999997
MT,LMRT,2057,783253.0,5364.0,44.9,11.2,61.3,27.5
MT,LMRT,2058,787654.0,5236.0,46.7,11.1,60.6,28.300000000000004
MT,LMRT,2059,791871.0,5098.0,48.5,11.1,59.9,29.000000000000007
MT,LMRT,2060,795882.0,5004.0,50.2,11.1,59.2,29.700000000000003
MT,LMRT,2061,799715.0,4887.0,51.9,11.1,58.5,30.400000000000006
MT,LMRT,2062,803333.0,4745.0,53.6,11.1,57.9,31.000000000000007
MT,LMRT,2063,806709.0,4607.0,55.2,11.0,57.3,31.700000000000003
MT,LMRT,2064,809825.0,4484.0,56.7,11.0,56.8,32.2
MT,LMRT,2065,812669.0,4380.0,58.1,11.0,56.3,32.7
MT,LMRT,2066,815257.0,4235.0,59.4,11.0,55.8,33.2
MT,LMRT,2067,817542.0,4133.0,60.6,11.0,55.5,33.5
MT,LMRT,2068,819560.0,4050.0,61.6,10.9,55.1,33.99999999999999
MT,LMRT,2069,821322.0,3953.0,62.7,10.9,54.8,34.3
MT,LMRT,2070,822793.0,3860.0,63.6,10.9,54.5,34.599999999999994
MT,NMIGR,2023,532640.0,0.0,28.7,13.4,67.3,19.299999999999997
MT,NMIGR,2024,533008.0,0.0,29.6,13.4,66.8,19.799999999999997
MT,NMIGR,2025,533248.0,0.0,30.4,13.4,66.4,20.19999999999999
MT,NMIGR,2026,533313.0,0.0,31.3,13.3,66.0,20.700000000000003
MT,NMIGR,2027,533199.0,0.0,32.0,13.3,65.7,21.0
MT,NMIGR,2028,532863.0,0.0,32.8,13.2,65.4,21.39999999999999
MT,NMIGR,2029,532292.0,0.0,33.4,13.1,65.2,21.700000000000003
MT,NMIGR,2030,531478.0,0.0,33.9,12.9,65.0,22.099999999999994
MT,NMIGR,2031,530438.0,0.0,34.3,12.7,65.0,22.299999999999997
MT,NMIGR,2032,529129.0,0.0,34.6,12.5,65.0,22.5
MT,NMIGR,2033,527581.0,0.0,34.9,12.3,65.0,22.700000000000003
MT,NMIGR,2034,525810.0,0.0,35.3,12.0,65.0,23.0
MT,NMIGR,2035,523835.0,0.0,35.6,11.8,65.0,23.200000000000003
MT,NMIGR,2036,521663.0,0.0,36.0,11.6,65.0,23.400000000000006
MT,NMIGR,2037,519319.0,0.0,36.5,11.4,64.9,23.69999999999999
MT,NMIGR,2038,516858.0,0.0,37.1,11.1,64.8,24.10000000000001
MT,NMIGR,2039,514267.0,0.0,37.8,10.9,64.7,24.39999999999999
MT,NMIGR,2040,511611.0,0.0,38.5,10.7,64.5,24.799999999999997
MT,NMIGR,2041,508885.0,0.0,39.4,10.4,64.3,25.299999999999997
MT,NMIGR,2042,506127.0,0.0,40.3,10.2,64.0,25.799999999999997
MT,NMIGR,2043,503342.0,0.0,41.4,10.0,63.6,26.4
MT,NMIGR,2044,500545.0,0.0,42.5,9.9,63.3,26.799999999999997
MT,NMIGR,2045,497746.0,0.0,43.8,9.7,62.8,27.5
MT,NMIGR,2046,494944.0,0.0,45.2,9.6,62.3,28.10000000000001
MT,NMIGR,2047,492150.0,0.0,46.7,9.6,61.7,28.700000000000003
MT,NMIGR,2048,489341.0,0.0,48.5,9.5,60.9,29.6
MT,NMIGR,2049,486529.0,0.0,50.4,9.5,60.1,30.4
MT,NMIGR,2050,483709.0,0.0,52.4,9.5,59.4,31.1
MT,NMIGR,2051,480857.0,0.0,54.6,9.6,58.5,31.900000000000006
MT,NMIGR,2052,477989.0,0.0,56.9,9.6,57.6,32.800000000000004
MT,NMIGR,2053,475091.0,0.0,59.6,9.7,56.6,33.699999999999996
MT,NMIGR,2054,472146.0,0.0,62.6,9.8,55.5,34.7
MT,NMIGR,2055,469164.0,0.0,66.0,9.8,54.3,35.900000000000006
MT,NMIGR,2056,466107.0,0.0,69.6,9.9,53.1,36.99999999999999
MT,NMIGR,2057,463010.0,0.0,73.3,9.9,52.0,38.099999999999994
MT,NMIGR,2058,459829.0,0.0,77.2,10.0,50.8,39.2
MT,NMIGR,2059,456551.0,0.0,80.9,10.0,49.7,40.3
MT,NMIGR,2060,453192.0,0.0,84.4,10.0,48.8,41.2
MT,NMIGR,2061,449724.0,0.0,87.7,10.0,47.9,42.1
MT,NMIGR,2062,446136.0,0.0,90.7,10.0,47.2,42.8
MT,NMIGR,2063,442439.0,0.0,93.0,10.0,46.6,43.4
MT,NMIGR,2064,438589.0,0.0,94.7,10.0,46.2,43.8
MT,NMIGR,2065,434616.0,0.0,95.8,9.9,46.0,44.099999999999994
MT,NMIGR,2066,430505.0,0.0,96.5,9.9,45.9,44.199999999999996
MT,NMIGR,2067,426245.0,0.0,96.5,9.8,45.9,44.300000000000004
MT,NMIGR,2068,421849.0,0.0,96.2,9.7,46.0,44.3
MT,NMIGR,2069,417308.0,0.0,95.7,9.7,46.2,44.099999999999994
MT,NMIGR,2070,412657.0,0.0,94.9,9.6,46.4,44.00000000000001
NL,BSL,2023,17823388.0,126542.0,31.4,15.4,64.4,20.19999999999999
NL,BSL,2024,17957617.0,81739.0,31.9,15.3,64.3,20.400000000000006
NL,BSL,2025,18048588.0,67980.0,32.5,15.1,64.0,20.900000000000006
NL,BSL,2026,18125648.0,55838.0,33.2,15.1,63.8,21.10000000000001
NL,BSL,2027,18189995.0,43435.0,34.0,15.0,63.4,21.6
NL,BSL,2028,18240986.0,44661.0,34.8,15.0,63.1,21.9
NL,BSL,2029,18291923.0,45012.0,35.7,15.0,62.7,22.299999999999997
NL,BSL,2030,18341701.0,45280.0,36.5,15.0,62.3,22.700000000000003
NL,BSL,2031,18389941.0,45054.0,37.3,15.0,61.9,23.1
NL,BSL,2032,18435815.0,45387.0,38.1,15.0,61.6,23.4
NL,BSL,2033,18479524.0,45905.0,38.8,15.0,61.2,23.799999999999997
NL,BSL,2034,18520900.0,51341.0,39.5,15.1,60.9,24.000000000000007
NL,BSL,2035,18564556.0,50568.0,40.3,15.1,60.5,24.400000000000006
NL,BSL,2036,18604107.0,48158.0,41.1,15.1,60.1,24.800000000000004
NL,BSL,2037,18637676.0,47904.0,41.7,15.1,59.9,25.000000000000007
NL,BSL,2038,18667393.0,45265.0,42.1,15.2,59.7,25.099999999999994
NL,BSL,2039,18690922.0,44594.0,42.4,15.1,59.6,25.300000000000004
NL,BSL,2040,18710299.0,44296.0,42.5,15.1,59.6,25.300000000000004
NL,BSL,2041,18726069.0,44023.0,42.5,15.1,59.6,25.300000000000004
NL,BSL,2042,18738454.0,43770.0,42.4,15.0,59.7,25.299999999999997
NL,BSL,2043,18747662.0,43527.0,42.4,15.0,59.7,25.299999999999997
NL,BSL,2044,18753952.0,43306.0,42.3,14.9,59.8,25.299999999999997
NL,BSL,2045,18757547.0,43104.0,42.3,14.8,59.9,25.300000000000004
NL,BSL,2046,18758715.0,42907.0,42.3,14.7,59.9,25.4
NL,BSL,2047,18757672.0,42740.0,42.3,14.6,60.0,25.400000000000006
NL,BSL,2048,18754687.0,42573.0,42.3,14.5,60.1,25.4
NL,BSL,2049,18750011.0,42411.0,42.2,14.4,60.2,25.39999999999999
NL,BSL,2050,18743896.0,42434.0,42.3,14.3,60.2,25.5
NL,BSL,2051,18736758.0,42934.0,42.4,14.2,60.3,25.5
NL,BSL,2052,18729344.0,43136.0,42.5,14.1,60.2,25.700000000000003
NL,BSL,2053,18721666.0,43521.0,42.7,14.1,60.2,25.700000000000003
NL,BSL,2054,18714219.0,43851.0,43.0,14.0,60.2,25.799999999999997
NL,BSL,2055,18707257.0,44755.0,43.2,13.9,60.1,25.999999999999993
NL,BSL,2056,18701660.0,44866.0,43.6,13.9,59.9,26.199999999999996
NL,BSL,2057,18696936.0,44783.0,44.0,13.9,59.8,26.299999999999997
NL,BSL,2058,18693115.0,44733.0,44.4,13.9,59.6,26.499999999999993
NL,BSL,2059,18690447.0,44830.0,44.9,13.8,59.5,26.700000000000003
NL,BSL,2060,18689242.0,44301.0,45.3,13.8,59.3,26.900000000000006
NL,BSL,2061,18688979.0,44311.0,45.7,13.9,59.1,26.999999999999993
NL,BSL,2062,18690238.0,44441.0,46.1,13.9,58.9,27.199999999999996
NL,BSL,2063,18693129.0,45103.0,46.6,13.9,58.7,27.39999999999999
NL,BSL,2064,18698112.0,45202.0,47.2,13.9,58.5,27.599999999999994
NL,BSL,2065,18704517.0,45627.0,47.9,13.9,58.2,27.89999999999999
NL,BSL,2066,18712508.0,45088.0,48.6,13.9,57.9,28.199999999999996
NL,BSL,2067,18720909.0,44829.0,49.3,14.0,57.6,28.4
NL,BSL,2068,18729713.0,44283.0,50.1,14.0,57.3,28.700000000000003
NL,BSL,2069,18738308.0,43074.0,50.8,14.0,57.1,28.9
NL,BSL,2070,18745716.0,42145.0,51.3,14.0,56.8,29.200000000000003
NL,HMIGR,2023,17823388.0,171038.0,31.4,15.4,64.4,20.19999999999999
NL,HMIGR,2024,18002551.0,116414.0,31.8,15.3,64.3,20.400000000000006
NL,HMIGR,2025,18129430.0,98789.0,32.4,15.2,64.1,20.700000000000003
NL,HMIGR,2026,18239231.0,81130.0,33.0,15.1,63.8,21.10000000000001
NL,HMIGR,2027,18331426.0,64821.0,33.7,15.1,63.5,21.400000000000006
NL,HMIGR,2028,18406885.0,65919.0,34.5,15.0,63.2,21.799999999999997
NL,HMIGR,2029,18482650.0,66136.0,35.2,15.1,62.8,22.10000000000001
NL,HMIGR,2030,18557623.0,66278.0,36.0,15.1,62.4,22.500000000000007
NL,HMIGR,2031,18631401.0,65923.0,36.8,15.1,62.1,22.800000000000004
NL,HMIGR,2032,18703112.0,66119.0,37.5,15.1,61.8,23.10000000000001
NL,HMIGR,2033,18772936.0,66493.0,38.1,15.2,61.4,23.4
NL,HMIGR,2034,18840655.0,71942.0,38.8,15.2,61.1,23.699999999999996
NL,HMIGR,2035,18911005.0,71004.0,39.5,15.3,60.7,24.0
NL,HMIGR,2036,18977362.0,68418.0,40.2,15.3,60.4,24.300000000000004
NL,HMIGR,2037,19037833.0,68007.0,40.7,15.3,60.2,24.5
NL,HMIGR,2038,19094520.0,66914.0,41.1,15.4,60.0,24.599999999999994
NL,HMIGR,2039,19146728.0,66431.0,41.3,15.4,59.9,24.699999999999996
NL,HMIGR,2040,19195155.0,65969.0,41.3,15.3,59.9,24.800000000000004
NL,HMIGR,2041,19239988.0,65513.0,41.2,15.3,60.0,24.700000000000003
NL,HMIGR,2042,19281412.0,65081.0,41.1,15.3,60.0,24.700000000000003
NL,HMIGR,2043,19319631.0,64661.0,41.0,15.2,60.1,24.699999999999996
NL,HMIGR,2044,19354897.0,64262.0,40.9,15.1,60.2,24.700000000000003
NL,HMIGR,2045,19387450.0,63876.0,40.8,15.0,60.3,24.700000000000003
NL,HMIGR,2046,19417533.0,63520.0,40.8,15.0,60.4,24.6
NL,HMIGR,2047,19445377.0,63159.0,40.8,14.9,60.5,24.599999999999994
NL,HMIGR,2048,19471257.0,62811.0,40.7,14.8,60.6,24.6
NL,HMIGR,2049,19495450.0,62486.0,40.6,14.7,60.7,24.599999999999994
NL,HMIGR,2050,19518166.0,62151.0,40.6,14.6,60.8,24.60000000000001
NL,HMIGR,2051,19539670.0,61835.0,40.7,14.5,60.8,24.700000000000003
NL,HMIGR,2052,19560268.0,61525.0,40.8,14.4,60.8,24.799999999999997
NL,HMIGR,2053,19580214.0,61224.0,40.9,14.3,60.8,24.900000000000006
NL,HMIGR,2054,19599856.0,61106.0,41.1,14.3,60.8,24.900000000000006
NL,HMIGR,2055,19619667.0,61815.0,41.4,14.2,60.7,25.099999999999994
NL,HMIGR,2056,19640810.0,61811.0,41.7,14.2,60.6,25.199999999999996
NL,HMIGR,2057,19662837.0,61631.0,42.1,14.1,60.4,25.500000000000007
NL,HMIGR,2058,19685827.0,61495.0,42.5,14.1,60.3,25.60000000000001
NL,HMIGR,2059,19710014.0,61483.0,42.9,14.1,60.1,25.800000000000004
NL,HMIGR,2060,19735689.0,60843.0,43.3,14.1,60.0,25.900000000000006
NL,HMIGR,2061,19762329.0,60766.0,43.7,14.1,59.8,26.10000000000001
NL,HMIGR,2062,19790497.0,60798.0,44.1,14.1,59.6,26.300000000000004
NL,HMIGR,2063,19820312.0,61362.0,44.6,14.1,59.4,26.500000000000007
NL,HMIGR,2064,19852194.0,61345.0,45.1,14.1,59.2,26.700000000000003
NL,HMIGR,2065,19885438.0,61661.0,45.8,14.2,58.9,26.9
NL,HMIGR,2066,19920210.0,60980.0,46.5,14.2,58.6,27.199999999999996
NL,HMIGR,2067,19955262.0,60581.0,47.2,14.2,58.3,27.5
NL,HMIGR,2068,19990552.0,59881.0,47.9,14.2,58.0,27.799999999999997
NL,HMIGR,2069,20025475.0,58589.0,48.6,14.2,57.7,28.099999999999994
NL,HMIGR,2070,20059056.0,57532.0,49.2,14.2,57.5,28.299999999999997
NL,LFRT,2023,17823388.0,126542.0,31.4,15.4,64.4,20.19999999999999
NL,LFRT,2024,17922171.0,81739.0,31.9,15.1,64.4,20.5
NL,LFRT,2025,17977199.0,67980.0,32.5,14.8,64.3,20.900000000000006
NL,LFRT,2026,18017948.0,55838.0,33.2,14.6,64.1,21.30000000000001
NL,LFRT,2027,18045678.0,43435.0,34.0,14.3,63.9,21.800000000000004
NL,LFRT,2028,18059815.0,44841.0,34.8,14.1,63.7,22.200000000000003
NL,LFRT,2029,18073884.0,45371.0,35.7,13.9,63.4,22.699999999999996
NL,LFRT,2030,18086826.0,45827.0,36.5,13.8,63.2,23.0
NL,LFRT,2031,18098317.0,45781.0,37.3,13.6,62.9,23.500000000000007
NL,LFRT,2032,18107563.0,46301.0,38.1,13.4,62.7,23.89999999999999
NL,LFRT,2033,18114865.0,47010.0,38.8,13.3,62.5,24.200000000000003
NL,LFRT,2034,18120116.0,52609.0,39.5,13.2,62.2,24.599999999999994
NL,LFRT,2035,18128002.0,52024.0,40.3,13.0,62.0,25.0
NL,LFRT,2036,18132164.0,49779.0,41.1,12.9,61.7,25.39999999999999
NL,LFRT,2037,18130823.0,49712.0,41.6,12.7,61.6,25.699999999999996
NL,LFRT,2038,18126148.0,50694.0,42.1,12.6,61.5,25.900000000000006
NL,LFRT,2039,18119250.0,49731.0,42.5,12.6,61.4,26.000000000000007
NL,LFRT,2040,18108342.0,48665.0,42.7,12.6,61.3,26.10000000000001
NL,LFRT,2041,18093455.0,48416.0,42.8,12.6,61.2,26.200000000000003
NL,LFRT,2042,18075538.0,48142.0,42.9,12.6,61.2,26.200000000000003
NL,LFRT,2043,18054746.0,48325.0,43.0,12.5,61.2,26.299999999999997
NL,LFRT,2044,18031670.0,48270.0,43.0,12.5,61.2,26.299999999999997
NL,LFRT,2045,18006211.0,48952.0,43.1,12.4,61.2,26.39999999999999
NL,LFRT,2046,17979216.0,48723.0,43.3,12.4,61.1,26.499999999999993
NL,LFRT,2047,17949837.0,48466.0,43.4,12.3,61.1,26.6
NL,LFRT,2048,17918135.0,48507.0,43.5,12.3,61.1,26.6
NL,LFRT,2049,17884393.0,49233.0,43.6,12.2,61.1,26.699999999999996
NL,LFRT,2050,17849329.0,49770.0,43.8,12.1,61.1,26.800000000000004
NL,LFRT,2051,17812705.0,50501.0,44.0,12.0,61.1,26.9
NL,LFRT,2052,17774747.0,50833.0,44.3,12.0,61.0,27.0
NL,LFRT,2053,17735090.0,51335.0,44.6,11.9,60.9,27.199999999999996
NL,LFRT,2054,17693998.0,51793.0,45.0,11.8,60.8,27.400000000000006
NL,LFRT,2055,17651626.0,52842.0,45.4,11.7,60.7,27.599999999999994
NL,LFRT,2056,17608825.0,53106.0,46.0,11.7,60.5,27.799999999999997
NL,LFRT,2057,17565211.0,53187.0,46.5,11.6,60.3,28.10000000000001
NL,LFRT,2058,17520972.0,53327.0,47.1,11.5,60.1,28.4
NL,LFRT,2059,17476573.0,53620.0,47.7,11.4,60.0,28.599999999999994
NL,LFRT,2060,17432592.0,53306.0,48.3,11.4,59.8,28.799999999999997
NL,LFRT,2061,17388752.0,53568.0,48.9,11.3,59.6,29.1
NL,LFRT,2062,17345905.0,53961.0,49.5,11.2,59.4,29.4
NL,LFRT,2063,17304400.0,54906.0,50.2,11.2,59.1,29.699999999999996
NL,LFRT,2064,17264901.0,55314.0,51.0,11.1,58.9,30.000000000000007
NL,LFRT,2065,17226948.0,56087.0,51.8,11.1,58.6,30.300000000000004
NL,LFRT,2066,17190876.0,55910.0,52.8,11.0,58.2,30.799999999999997
NL,LFRT,2067,17155663.0,56049.0,53.8,11.0,57.9,31.1
NL,LFRT,2068,17121404.0,55901.0,54.8,10.9,57.5,31.599999999999994
NL,LFRT,2069,17087605.0,55126.0,55.8,10.9,57.2,31.89999999999999
NL,LFRT,2070,17053299.0,54609.0,56.7,10.9,56.9,32.199999999999996
NL,LMIGR,2023,17823388.0,82045.0,31.4,15.4,64.4,20.19999999999999
NL,LMIGR,2024,17912685.0,48289.0,32.0,15.2,64.2,20.599999999999994
NL,LMIGR,2025,17968978.0,39256.0,32.7,15.1,64.0,20.900000000000006
