geo,year,variable,value,flag
LV,2007,immigration,7517.0,
LV,2008,immigration,4678.0,
LV,2009,immigration,3731.0,
LV,2010,immigration,4011.0,
LV,2011,immigration,10234.0,
LV,2012,immigration,13303.0,
LV,2013,immigration,8299.0,
LV,2014,immigration,10365.0,
LV,2015,immigration,9479.0,
LV,2016,immigration,8345.0,
LV,2017,immigration,9916.0,
LV,2018,immigration,10909.0,
LV,2019,immigration,11223.0,
LV,2020,immigration,8840.0,covid
LV,2021,immigration,12689.0,covid
LV,2022,immigration,38708.0,covid
LV,2023,immigration,15629.0,
LV,2024,immigration,14701.0,
MD,2014,immigration,98731.0,
MD,2015,immigration,105834.0,
MD,2016,immigration,107303.0,
MD,2017,immigration,107580.0,
MD,2018,immigration,116739.0,
MD,2019,immigration,116196.0,
MD,2020,immigration,65167.0,covid
MD,2021,immigration,68356.0,covid
MD,2022,immigration,177875.0,covid
MD,2023,immigration,97517.0,
MD,2024,immigration,105804.0,
ME,2010,immigration,5749.0,
ME,2011,immigration,6025.0,
ME,2012,immigration,5727.0,
ME,2013,immigration,5112.0,
ME,2014,immigration,5353.0,
ME,2015,immigration,4553.0,
ME,2016,immigration,4904.0,
ME,2017,immigration,6684.0,
ME,2018,immigration,8643.0,
ME,2019,immigration,10737.0,
ME,2020,immigration,6008.0,covid
ME,2022,immigration,15989.0,covid
ME,2023,immigration,18316.0,
ME,2024,immigration,20016.0,
MK,2008,immigration,1052.0,
MK,2009,immigration,857.0,
MK,2010,immigration,1359.0,
MK,2011,immigration,1464.0,
MK,2012,immigration,1715.0,
MK,2013,immigration,2050.0,
MK,2014,immigration,1935.0,
MK,2015,immigration,1741.0,
MK,2016,immigration,2262.0,
MK,2017,immigration,2064.0,
MK,2018,immigration,2053.0,
MK,2019,immigration,2118.0,
MK,2020,immigration,2555.0,covid
MK,2021,immigration,1570.0,covid
MK,2022,immigration,2452.0,covid
MK,2024,immigration,7458.0,
MT,2005,immigration,2075.0,
MT,2006,immigration,3889.0,
MT,2007,immigration,5292.0,
MT,2008,immigration,6043.0,
MT,2009,immigration,6161.0,
MT,2010,immigration,4275.0,
MT,2011,immigration,5465.0,
MT,2012,immigration,9152.0,
MT,2013,immigration,12446.0,
MT,2014,immigration,15928.0,
MT,2015,immigration,18202.0,
MT,2016,immigration,18116.0,
MT,2017,immigration,22750.0,
MT,2018,immigration,27394.0,
MT,2019,immigration,29304.0,
MT,2020,immigration,14751.0,covid
MT,2021,immigration,16963.0,covid
MT,2022,immigration,34964.0,covid
MT,2023,immigration,42239.0,
MT,2024,immigration,34033.0,
NL,1998,immigration,122407.0,
NL,1999,immigration,119151.0,
NL,2000,immigration,132850.0,
NL,2001,immigration,133404.0,
NL,2002,immigration,121250.0,
NL,2003,immigration,104514.0,
NL,2004,immigration,94019.0,
NL,2005,immigration,92297.0,
NL,2006,immigration,101150.0,
NL,2007,immigration,116819.0,
NL,2008,immigration,143516.0,
NL,2009,immigration,122917.0,
NL,2010,immigration,126776.0,
NL,2011,immigration,130118.0,
NL,2012,immigration,124566.0,
NL,2013,immigration,129428.0,
NL,2014,immigration,145323.0,
NL,2015,immigration,166872.0,
NL,2016,immigration,189232.0,
NL,2017,immigration,189646.0,
NL,2018,immigration,194306.0,
NL,2019,immigration,215756.0,
NL,2020,immigration,182244.0,covid
NL,2021,immigration,214105.0,covid
NL,2022,immigration,326798.0,covid
NL,2023,immigration,274597.0,
NL,2024,immigration,257714.0,
NO,1998,immigration,36704.0,
NO,1999,immigration,41841.0,
NO,2000,immigration,36542.0,
NO,2001,immigration,34264.0,
NO,2002,immigration,40122.0,
NO,2003,immigration,35957.0,
NO,2004,immigration,36482.0,
NO,2005,immigration,40148.0,
NO,2006,immigration,45776.0,
NO,2007,immigration,61774.0,
NO,2008,immigration,58123.0,
NO,2009,immigration,55953.0,
NO,2010,immigration,69214.0,
NO,2011,immigration,70337.0,
NO,2012,immigration,69908.0,
NO,2013,immigration,68313.0,
NO,2014,immigration,66903.0,
NO,2015,immigration,60816.0,
NO,2016,immigration,61460.0,
NO,2017,immigration,53351.0,
NO,2018,immigration,47864.0,
NO,2019,immigration,48680.0,
NO,2020,immigration,36287.0,covid
NO,2021,immigration,53947.0,covid
NO,2022,immigration,90475.0,covid
NO,2023,immigration,86589.0,
NO,2024,immigration,66077.0,
PL,1998,immigration,8916.0,
PL,1999,immigration,7525.0,
PL,2000,immigration,7331.0,
PL,2001,immigration,6625.0,
PL,2002,immigration,6587.0,
PL,2003,immigration,7048.0,
PL,2004,immigration,9495.0,
PL,2005,immigration,9364.0,
PL,2006,immigration,10802.0,
PL,2007,immigration,14995.0,
PL,2008,immigration,15275.0,
PL,2009,immigration,189166.0,
PL,2010,immigration,155131.0,
PL,2011,immigration,157059.0,
PL,2012,immigration,217546.0,
PL,2013,immigration,220311.0,
PL,2014,immigration,222275.0,
PL,2015,immigration,218147.0,
PL,2016,immigration,208302.0,
PL,2017,immigration,209353.0,
PL,2018,immigration,214083.0,
PL,2019,immigration,226649.0,
PL,2020,immigration,210615.0,covid
PL,2021,immigration,241116.0,covid
PL,2022,immigration,275515.0,covid
PL,2023,immigration,303275.0,
PL,2024,immigration,300496.0,
PT,1998,immigration,56788.0,
PT,1999,immigration,68297.0,
PT,2000,immigration,77775.0,
PT,2001,immigration,61609.0,
PT,2002,immigration,50611.0,
PT,2003,immigration,31425.0,
PT,2004,immigration,21093.0,
PT,2005,immigration,21741.0,
PT,2006,immigration,22741.0,
PT,2007,immigration,29661.0,
PT,2008,immigration,29718.0,
PT,2009,immigration,32307.0,
PT,2010,immigration,27575.0,
PT,2011,immigration,18820.0,
PT,2012,immigration,14668.0,
PT,2013,immigration,17757.0,
PT,2014,immigration,23077.0,
PT,2015,immigration,36849.0,
PT,2016,immigration,37644.0,
PT,2017,immigration,46649.0,
PT,2018,immigration,55357.0,
PT,2019,immigration,95382.0,
PT,2020,immigration,83654.0,covid
PT,2021,immigration,97119.0,covid
PT,2022,immigration,167098.0,covid
PT,2023,immigration,189367.0,
RO,2008,immigration,138929.0,
RO,2009,immigration,135844.0,
RO,2010,immigration,149885.0,
RO,2011,immigration,147685.0,
RO,2012,immigration,167266.0,
RO,2013,immigration,153646.0,
RO,2014,immigration,136035.0,
RO,2015,immigration,132795.0,
RO,2016,immigration,137455.0,
RO,2017,immigration,177435.0,
RO,2018,immigration,172578.0,
RO,2019,immigration,202422.0,
RO,2020,immigration,145519.0,covid
RO,2021,immigration,194642.0,covid
RO,2022,immigration,293024.0,covid
RO,2023,immigration,324091.0,
RO,2024,immigration,286538.0,
SE,1998,immigration,49391.0,
SE,1999,immigration,49839.0,
SE,2000,immigration,58659.0,
SE,2001,immigration,60795.0,
SE,2002,immigration,64087.0,
SE,2003,immigration,63795.0,
SE,2004,immigration,62028.0,
SE,2005,immigration,65229.0,
SE,2006,immigration,95750.0,
SE,2007,immigration,99485.0,
SE,2008,immigration,101171.0,
SE,2009,immigration,102280.0,
SE,2010,immigration,98801.0,
SE,2011,immigration,96467.0,
SE,2012,immigration,103059.0,
SE,2013,immigration,115845.0,
SE,2014,immigration,126966.0,
SE,2015,immigration,134240.0,
SE,2016,immigration,163005.0,
SE,2017,immigration,144489.0,
SE,2018,immigration,132602.0,
SE,2019,immigration,115805.0,
SE,2020,immigration,82518.0,covid
SE,2021,immigration,90631.0,covid
SE,2022,immigration,102436.0,covid
SE,2023,immigration,94514.0,
SE,2024,immigration,116197.0,
SI,1998,immigration,4603.0,
SI,1999,immigration,4941.0,
SI,2000,immigration,6185.0,
SI,2001,immigration,7803.0,
SI,2002,immigration,9134.0,
SI,2003,immigration,9279.0,
SI,2004,immigration,10171.0,
SI,2005,immigration,15041.0,
SI,2006,immigration,20016.0,
SI,2007,immigration,29193.0,
SI,2008,immigration,30693.0,
SI,2009,immigration,30296.0,
SI,2010,immigration,15416.0,
SI,2011,immigration,14083.0,
SI,2012,immigration,15022.0,
SI,2013,immigration,13871.0,
SI,2014,immigration,13846.0,
SI,2015,immigration,15420.0,
SI,2016,immigration,16623.0,
SI,2017,immigration,18808.0,
SI,2018,immigration,28455.0,
SI,2019,immigration,31319.0,
SI,2020,immigration,36110.0,covid
SI,2021,immigration,23624.0,covid
SI,2022,immigration,35613.0,covid
SI,2023,immigration,33939.0,
SI,2024,immigration,33023.0,
SK,1998,immigration,2052.0,
SK,1999,immigration,2072.0,
SK,2000,immigration,2274.0,
SK,2001,immigration,2023.0,
SK,2002,immigration,2312.0,
SK,2003,immigration,2603.0,
SK,2004,immigration,4460.0,
SK,2005,immigration,5276.0,
SK,2006,immigration,5589.0,
SK,2007,immigration,8624.0,
SK,2008,immigration,8765.0,
SK,2009,immigration,6346.0,
SK,2010,immigration,5272.0,
SK,2011,immigration,4829.0,
SK,2012,immigration,5419.0,
SK,2013,immigration,5149.0,
SK,2014,immigration,5357.0,
SK,2015,immigration,6997.0,
SK,2016,immigration,7686.0,
SK,2017,immigration,7188.0,
SK,2018,immigration,7253.0,
SK,2019,immigration,7016.0,
SK,2020,immigration,6775.0,covid
SK,2021,immigration,5733.0,covid
SK,2022,immigration,5463.0,covid
SK,2023,immigration,5923.0,
SK,2024,immigration,6824.0,
UK,1998,immigration,332390.0,
UK,1999,immigration,354077.0,
UK,2000,immigration,364367.0,
UK,2001,immigration,372206.0,
UK,2002,immigration,385901.0,
UK,2003,immigration,431487.0,
UK,2004,immigration,518097.0,
UK,2006,immigration,529008.0,
UK,2007,immigration,526714.0,
UK,2008,immigration,590242.0,
UK,2009,immigration,566514.0,
UK,2010,immigration,590950.0,
UK,2011,immigration,566044.0,
UK,2012,immigration,498040.0,
UK,2013,immigration,526046.0,
UK,2014,immigration,631991.0,
UK,2015,immigration,631452.0,
UK,2016,immigration,588993.0,
UK,2017,immigration,644209.0,
UK,2018,immigration,603953.0,
UK,2019,immigration,680906.0,
AT,1996,emigration,66050.0,
AT,1997,emigration,68585.0,
AT,1998,emigration,64272.0,
AT,1999,emigration,66923.0,
AT,2000,emigration,64472.0,
AT,2001,emigration,72654.0,
AT,2002,emigration,74831.0,
AT,2003,emigration,71996.0,
AT,2004,emigration,71721.0,
AT,2005,emigration,70133.0,
AT,2006,emigration,74432.0,
AT,2007,emigration,49898.0,
AT,2008,emigration,51563.0,
AT,2009,emigration,53244.0,
AT,2010,emigration,51651.0,
AT,2011,emigration,51197.0,
AT,2012,emigration,51812.0,
AT,2013,emigration,54071.0,
AT,2014,emigration,53491.0,
AT,2015,emigration,56689.0,
AT,2016,emigration,64428.0,
AT,2017,emigration,66144.0,
AT,2018,emigration,67212.0,
AT,2019,emigration,68280.0,
AT,2020,emigration,62581.0,covid
AT,2021,emigration,67299.0,covid
AT,2022,emigration,74271.0,covid
AT,2023,emigration,74036.0,
AT,2024,emigration,81477.0,
BE,1995,emigration,36044.0,
BE,1996,emigration,36674.0,
BE,1997,emigration,39320.0,
BE,1998,emigration,72087.0,
BE,1999,emigration,74097.0,
BE,2000,emigration,75320.0,
BE,2001,emigration,75261.0,
BE,2002,emigration,75960.0,
BE,2003,emigration,79399.0,
BE,2004,emigration,83895.0,
BE,2005,emigration,86899.0,
BE,2006,emigration,88163.0,
BE,2007,emigration,91052.0,
BE,2010,emigration,66013.0,
BE,2011,emigration,84148.0,
BE,2012,emigration,93600.0,
BE,2013,emigration,102657.0,
BE,2014,emigration,94573.0,
BE,2015,emigration,89794.0,
BE,2016,emigration,92471.0,
BE,2017,emigration,89690.0,
BE,2018,emigration,88935.0,
BE,2019,emigration,102936.0,
BE,2020,emigration,76562.0,covid
BE,2021,emigration,87272.0,covid
BE,2022,emigration,84627.0,covid
BE,2023,emigration,96071.0,
BE,2024,emigration,100100.0,
BG,2007,emigration,2958.0,
BG,2012,emigration,16615.0,
BG,2013,emigration,19678.0,
BG,2014,emigration,28727.0,
BG,2015,emigration,29470.0,
BG,2016,emigration,30570.0,
BG,2017,emigration,31586.0,
BG,2018,emigration,33225.0,
BG,2019,emigration,39941.0,
BG,2020,emigration,6649.0,covid
BG,2021,emigration,26755.0,covid
BG,2022,emigration,13175.0,covid
BG,2023,emigration,15227.0,
BG,2024,emigration,13002.0,
CH,1995,emigration,99509.0,
CH,1996,emigration,103398.0,
CH,1997,emigration,98521.0,
CH,1998,emigration,94778.0,
CH,1999,emigration,91804.0,
CH,2000,emigration,90078.0,
CH,2001,emigration,82234.0,
CH,2002,emigration,78419.0,
CH,2003,emigration,76756.0,
CH,2004,emigration,79726.0,
CH,2005,emigration,82090.0,
CH,2006,emigration,88218.0,
CH,2007,emigration,90175.0,
CH,2008,emigration,86130.0,
CH,2009,emigration,86036.0,
CH,2010,emigration,96839.0,
CH,2011,emigration,96494.0,
CH,2012,emigration,103881.0,
CH,2013,emigration,106196.0,
CH,2014,emigration,111103.0,
CH,2015,emigration,116631.0,
CH,2016,emigration,120653.0,
CH,2017,emigration,124997.0,
CH,2018,emigration,130225.0,
CH,2019,emigration,126221.0,
CH,2020,emigration,109376.0,covid
CH,2021,emigration,116769.0,covid
CH,2022,emigration,122123.0,covid
CH,2023,emigration,123963.0,
CH,2024,emigration,129786.0,
CY,2002,emigration,1474.0,
CY,2003,emigration,1696.0,
CY,2004,emigration,1913.0,
CY,2005,emigration,2192.0,
CY,2006,emigration,2778.0,
CY,2007,emigration,4106.0,
CY,2009,emigration,4797.0,
CY,2010,emigration,4293.0,
CY,2011,emigration,4895.0,
CY,2012,emigration,19986.0,
CY,2013,emigration,20679.0,
CY,2014,emigration,16020.0,
CY,2015,emigration,15733.0,
CY,2016,emigration,16445.0,
CY,2017,emigration,16931.0,
CY,2018,emigration,17562.0,
CY,2019,emigration,18598.0,
CY,2020,emigration,14200.0,covid
CY,2021,emigration,13244.0,covid
CY,2022,emigration,21118.0,covid
CY,2023,emigration,26979.0,
CY,2024,emigration,26883.0,
CZ,2001,emigration,21469.0,
CZ,2002,emigration,32389.0,
CZ,2003,emigration,34226.0,
CZ,2004,emigration,34818.0,
CZ,2005,emigration,24065.0,
CZ,2006,emigration,33463.0,
CZ,2007,emigration,20500.0,
CZ,2008,emigration,51478.0,
CZ,2009,emigration,61782.0,
CZ,2010,emigration,61069.0,
CZ,2011,emigration,55910.0,
CZ,2012,emigration,46106.0,
CZ,2013,emigration,25894.0,
CZ,2014,emigration,28468.0,
CZ,2015,emigration,25684.0,
CZ,2016,emigration,38864.0,
CZ,2017,emigration,27316.0,
CZ,2018,emigration,26742.0,
CZ,2019,emigration,77798.0,
CZ,2020,emigration,35854.0,covid
CZ,2021,emigration,18630.0,covid
CZ,2022,emigration,31764.0,covid
CZ,2023,emigration,53639.0,
CZ,2024,emigration,88379.0,
DE,1995,emigration,698113.0,
DE,1996,emigration,677494.0,
DE,1997,emigration,746969.0,
DE,1998,emigration,755358.0,
DE,1999,emigration,672048.0,
DE,2000,emigration,674038.0,
DE,2001,emigration,606494.0,
DE,2002,emigration,623255.0,
DE,2003,emigration,626330.0,
DE,2004,emigration,697632.0,
DE,2005,emigration,628399.0,
DE,2006,emigration,639064.0,
DE,2007,emigration,636854.0,
DE,2008,emigration,737889.0,
DE,2009,emigration,286582.0,
DE,2010,emigration,252456.0,
DE,2011,emigration,249045.0,
DE,2012,emigration,240001.0,
DE,2013,emigration,259328.0,
DE,2014,emigration,314433.0,
DE,2015,emigration,321915.0,
DE,2016,emigration,513227.0,
DE,2017,emigration,516505.0,
DE,2018,emigration,475582.0,
DE,2019,emigration,496613.0,
DE,2020,emigration,404026.0,covid
DE,2021,emigration,458574.0,covid
DE,2022,emigration,452713.0,covid
DE,2023,emigration,580499.0,
DE,2024,emigration,584230.0,
DK,1995,emigration,34630.0,
DK,1996,emigration,37312.0,
DK,1997,emigration,38393.0,
DK,1998,emigration,40340.0,
DK,1999,emigration,41340.0,
DK,2000,emigration,43417.0,
DK,2001,emigration,43980.0,
DK,2002,emigration,43481.0,
DK,2003,emigration,43466.0,
DK,2004,emigration,45017.0,
DK,2005,emigration,45869.0,
DK,2006,emigration,46786.0,
DK,2007,emigration,41566.0,
DK,2008,emigration,38356.0,
DK,2009,emigration,39899.0,
DK,2010,emigration,41456.0,
DK,2011,emigration,41593.0,
DK,2012,emigration,43663.0,
DK,2013,emigration,43310.0,
DK,2014,emigration,44426.0,
DK,2015,emigration,44625.0,
DK,2016,emigration,52654.0,
DK,2017,emigration,56403.0,
DK,2018,emigration,60381.0,
DK,2019,emigration,66520.0,
DK,2020,emigration,53822.0,covid
DK,2021,emigration,44008.0,covid
DK,2022,emigration,62927.0,covid
DK,2023,emigration,68172.0,
DK,2024,emigration,69467.0,
EE,1995,emigration,9460.0,
EE,1996,emigration,7134.0,
EE,1997,emigration,4071.0,
EE,1998,emigration,2507.0,
EE,1999,emigration,1882.0,
EE,2000,emigration,1784.0,
EE,2001,emigration,2175.0,
EE,2002,emigration,2038.0,
EE,2003,emigration,3073.0,
EE,2004,emigration,2927.0,
EE,2005,emigration,4610.0,
EE,2006,emigration,5527.0,
EE,2007,emigration,4384.0,
EE,2008,emigration,4406.0,
EE,2009,emigration,4658.0,
EE,2010,emigration,5294.0,
EE,2011,emigration,6214.0,
EE,2012,emigration,6321.0,
EE,2013,emigration,6740.0,
EE,2014,emigration,4637.0,
EE,2015,emigration,13003.0,
EE,2016,emigration,13792.0,
EE,2017,emigration,12358.0,
EE,2018,emigration,10476.0,
EE,2019,emigration,12801.0,
EE,2020,emigration,12427.0,covid
EE,2021,emigration,12481.0,covid
EE,2022,emigration,9657.0,covid
EE,2023,emigration,12543.0,
EE,2024,emigration,17260.0,
EL,1995,emigration,47967.0,
EL,1996,emigration,54628.0,
EL,1997,emigration,51794.0,
EL,1998,emigration,60119.0,
EL,1999,emigration,54175.0,
EL,2000,emigration,46993.0,
EL,2001,emigration,45909.0,
EL,2002,emigration,39378.0,
EL,2003,emigration,37433.0,
EL,2004,emigration,38041.0,
EL,2005,emigration,38583.0,
EL,2006,emigration,38368.0,
EL,2007,emigration,40400.0,
EL,2008,emigration,43044.0,
EL,2009,emigration,43686.0,
EL,2010,emigration,62041.0,
EL,2011,emigration,106398.0,
EL,2012,emigration,135073.0,
EL,2013,emigration,126464.0,
EL,2014,emigration,114276.0,
EL,2015,emigration,118218.0,
EL,2016,emigration,119409.0,
EL,2017,emigration,117123.0,
EL,2018,emigration,118545.0,
EL,2019,emigration,111603.0,
EL,2020,emigration,95439.0,covid
EL,2021,emigration,92775.0,covid
EL,2022,emigration,91137.0,covid
EL,2023,emigration,86775.0,
EL,2024,emigration,78014.0,
ES,2002,emigration,36605.0,
ES,2003,emigration,25959.0,
ES,2004,emigration,55092.0,
ES,2005,emigration,68011.0,
ES,2006,emigration,142296.0,
ES,2007,emigration,227065.0,
ES,2008,emigration,288432.0,
ES,2009,emigration,380121.0,
ES,2010,emigration,403377.0,
ES,2011,emigration,409034.0,
ES,2012,emigration,446606.0,
ES,2013,emigration,532303.0,
ES,2014,emigration,400430.0,
ES,2015,emigration,343875.0,
ES,2016,emigration,327325.0,
ES,2017,emigration,368860.0,
ES,2018,emigration,309526.0,
ES,2019,emigration,296248.0,
ES,2020,emigration,248561.0,covid
ES,2021,emigration,696866.0,covid
ES,2022,emigration,531889.0,covid
ES,2023,emigration,608695.0,
ES,2024,emigration,662294.0,
FI,1995,emigration,8957.0,
FI,1996,emigration,10587.0,
FI,1997,emigration,9854.0,
FI,1998,emigration,10817.0,
FI,1999,emigration,11966.0,
FI,2000,emigration,14311.0,
FI,2001,emigration,13153.0,
FI,2002,emigration,12891.0,
FI,2003,emigration,12083.0,
FI,2004,emigration,13656.0,
FI,2005,emigration,12369.0,
FI,2006,emigration,12107.0,
FI,2007,emigration,12443.0,
FI,2008,emigration,13657.0,
FI,2009,emigration,12151.0,
FI,2010,emigration,11905.0,
FI,2011,emigration,12660.0,
FI,2012,emigration,13845.0,
FI,2013,emigration,13893.0,
FI,2014,emigration,15486.0,
FI,2015,emigration,16305.0,
FI,2016,emigration,18082.0,
FI,2017,emigration,16973.0,
FI,2018,emigration,19141.0,
FI,2019,emigration,17263.0,
FI,2020,emigration,15084.0,covid
FI,2021,emigration,13459.0,covid
FI,2022,emigration,15635.0,covid
FI,2023,emigration,15322.0,
FI,2024,emigration,16914.0,
FR,2006,emigration,189403.0,
FR,2007,emigration,220354.0,
FR,2008,emigration,239796.0,
FR,2009,emigration,264631.0,
FR,2010,emigration,269531.0,
FR,2011,emigration,291594.0,
FR,2012,emigration,255922.0,
FR,2013,emigration,239813.0,
FR,2014,emigration,308103.0,
FR,2015,emigration,324517.0,
FR,2016,emigration,313622.0,
FR,2017,emigration,215470.0,
FR,2018,emigration,188740.0,
FR,2019,emigration,259143.0,
FR,2020,emigration,191893.0,covid
FR,2021,emigration,147051.0,covid
FR,2022,emigration,279833.0,covid
FR,2023,emigration,266368.0,
FR,2024,emigration,263233.0,
HR,1995,emigration,15413.0,
HR,1996,emigration,10027.0,
HR,1997,emigration,18531.0,
HR,1998,emigration,7310.0,
HR,1999,emigration,14285.0,
HR,2001,emigration,7488.0,
HR,2002,emigration,11767.0,
HR,2003,emigration,6534.0,
HR,2004,emigration,6812.0,
HR,2006,emigration,7692.0,
HR,2007,emigration,9002.0,
HR,2008,emigration,10638.0,
HR,2009,emigration,12355.0,
HR,2010,emigration,13017.0,
HR,2011,emigration,12699.0,
HR,2012,emigration,12877.0,
HR,2013,emigration,15262.0,
HR,2014,emigration,20858.0,
HR,2015,emigration,29651.0,
HR,2016,emigration,36436.0,
HR,2017,emigration,47352.0,
HR,2018,emigration,39515.0,
HR,2019,emigration,40148.0,
HR,2020,emigration,34046.0,covid
HR,2021,emigration,40424.0,covid
HR,2022,emigration,46287.0,covid
HR,2023,emigration,39218.0,
HR,2024,emigration,38997.0,
HU,1995,emigration,3173.0,
HU,1996,emigration,3642.0,
HU,1997,emigration,2822.0,
HU,1998,emigration,3059.0,
HU,1999,emigration,2821.0,
HU,2000,emigration,2540.0,
HU,2001,emigration,2591.0,
HU,2002,emigration,3126.0,
HU,2003,emigration,3122.0,
HU,2004,emigration,3820.0,
HU,2005,emigration,3658.0,
HU,2006,emigration,4314.0,
HU,2007,emigration,4500.0,
HU,2008,emigration,9591.0,
HU,2009,emigration,10483.0,
HU,2010,emigration,13365.0,
HU,2011,emigration,15100.0,
HU,2012,emigration,22880.0,
HU,2013,emigration,34691.0,
HU,2014,emigration,42213.0,
HU,2015,emigration,43225.0,
HU,2016,emigration,39889.0,
HU,2017,emigration,39829.0,
HU,2018,emigration,48178.0,
HU,2019,emigration,49795.0,
HU,2020,emigration,67364.0,covid
HU,2021,emigration,67999.0,covid
HU,2022,emigration,58408.0,covid
HU,2023,emigration,71369.0,
HU,2024,emigration,84286.0,
IE,1995,emigration,31675.0,
IE,1996,emigration,26775.0,
IE,1997,emigration,27775.0,
IE,1998,emigration,30775.0,
IE,1999,emigration,27825.0,
IE,2000,emigration,26300.0,
IE,2001,emigration,25750.0,
IE,2002,emigration,28375.0,
IE,2003,emigration,27200.0,
IE,2004,emigration,28675.0,
IE,2005,emigration,34350.0,
IE,2006,emigration,44409.0,
IE,2007,emigration,48040.0,
IE,2008,emigration,65934.0,
IE,2009,emigration,69672.0,
IE,2010,emigration,78099.0,
IE,2011,emigration,83049.0,
IE,2012,emigration,81797.0,
IE,2013,emigration,76560.0,
IE,2014,emigration,71107.0,
IE,2015,emigration,67160.0,
IE,2016,emigration,55507.0,
IE,2017,emigration,58788.0,
IE,2018,emigration,50258.0,
IE,2019,emigration,51410.0,
IE,2020,emigration,51313.0,covid
IE,2021,emigration,53673.0,covid
IE,2022,emigration,61133.0,covid
IE,2023,emigration,75020.0,
IE,2024,emigration,58077.0,
IS,1995,emigration,4285.0,
IS,1996,emigration,4108.0,
IS,1997,emigration,3921.0,
IS,1998,emigration,3682.0,
IS,1999,emigration,3663.0,
IS,2000,emigration,3489.0,
IS,2001,emigration,4034.0,
IS,2002,emigration,4490.0,
IS,2003,emigration,3837.0,
IS,2004,emigration,4820.0,
IS,2005,emigration,3913.0,
IS,2006,emigration,4577.0,
IS,2007,emigration,7414.0,
IS,2008,emigration,9144.0,
IS,2009,emigration,6874.0,
IS,2010,emigration,5459.0,
IS,2011,emigration,4812.0,
IS,2012,emigration,4758.0,
IS,2013,emigration,4372.0,
IS,2014,emigration,4052.0,
IS,2015,emigration,4046.0,
IS,2016,emigration,4159.0,
IS,2017,emigration,3641.0,
IS,2018,emigration,4372.0,
IS,2019,emigration,4590.0,
IS,2020,emigration,6009.0,covid
IS,2021,emigration,4661.0,covid
IS,2022,emigration,5091.0,covid
IS,2023,emigration,4831.0,
IS,2024,emigration,5700.0,
IT,1995,emigration,43303.0,
IT,1996,emigration,47510.0,
IT,1997,emigration,46273.0,
IT,1998,emigration,45889.0,
IT,1999,emigration,64873.0,
IT,2000,emigration,56601.0,
IT,2001,emigration,56077.0,
IT,2002,emigration,41756.0,
IT,2003,emigration,48706.0,
IT,2004,emigration,49910.0,
IT,2005,emigration,53931.0,
IT,2006,emigration,58407.0,
IT,2007,emigration,51113.0,
IT,2008,emigration,80947.0,
IT,2009,emigration,80597.0,
IT,2010,emigration,78771.0,
IT,2011,emigration,82461.0,
IT,2012,emigration,106216.0,
IT,2013,emigration,125735.0,
IT,2014,emigration,136328.0,
IT,2015,emigration,146955.0,
IT,2016,emigration,157065.0,
IT,2017,emigration,155110.0,
IT,2018,emigration,156960.0,
IT,2019,emigration,179505.0,
IT,2020,emigration,159884.0,covid
IT,2021,emigration,158312.0,covid
IT,2022,emigration,150189.0,covid
IT,2023,emigration,158438.0,
IT,2024,emigration,188903.0,
LI,2008,emigration,490.0,
LI,2009,emigration,455.0,
LI,2010,emigration,428.0,
LI,2011,emigration,467.0,
LI,2012,emigration,439.0,
LI,2013,emigration,497.0,
LI,2014,emigration,476.0,
LI,2015,emigration,468.0,
LI,2016,emigration,522.0,
LI,2017,emigration,426.0,
LI,2018,emigration,484.0,
LI,2019,emigration,446.0,
LI,2020,emigration,432.0,covid
LI,2021,emigration,516.0,covid
LI,2022,emigration,480.0,covid
LI,2023,emigration,460.0,
LI,2024,emigration,467.0,
LT,1995,emigration,25688.0,
LT,1996,emigration,26394.0,
LT,1997,emigration,24957.0,
LT,1998,emigration,24828.0,
LT,1999,emigration,23418.0,
LT,2000,emigration,21816.0,
LT,2001,emigration,27841.0,
LT,2002,emigration,16719.0,
LT,2003,emigration,26283.0,
LT,2004,emigration,37691.0,
LT,2005,emigration,57885.0,
LT,2006,emigration,32390.0,
LT,2007,emigration,30383.0,
LT,2008,emigration,25750.0,
LT,2009,emigration,38500.0,
LT,2010,emigration,83157.0,
LT,2011,emigration,53863.0,
LT,2012,emigration,46807.0,
LT,2013,emigration,45049.0,
LT,2014,emigration,43874.0,
LT,2015,emigration,50445.0,
LT,2016,emigration,56299.0,
LT,2017,emigration,53951.0,
LT,2018,emigration,38638.0,
LT,2019,emigration,35441.0,
LT,2020,emigration,25245.0,covid
LT,2021,emigration,25205.0,covid
LT,2022,emigration,15270.0,covid
LT,2023,emigration,21688.0,
LT,2024,emigration,28705.0,
LU,1995,emigration,5715.0,
LU,1996,emigration,6355.0,
LU,1997,emigration,6591.0,
LU,1998,emigration,7574.0,
LU,1999,emigration,8075.0,
LU,2000,emigration,8121.0,
LU,2001,emigration,8824.0,
LU,2002,emigration,9452.0,
LU,2003,emigration,7746.0,
LU,2004,emigration,8480.0,
LU,2005,emigration,8287.0,
LU,2006,emigration,9001.0,
LU,2007,emigration,10674.0,
LU,2008,emigration,10058.0,
LU,2009,emigration,9168.0,
LU,2010,emigration,9302.0,
LU,2011,emigration,9264.0,
LU,2012,emigration,10442.0,
LU,2013,emigration,10750.0,
LU,2014,emigration,11283.0,
LU,2015,emigration,12644.0,
LU,2016,emigration,13442.0,
