iso3,year,variable,value,era
GRC,1965,debt_gdp,12.428848,1950-73 edad de oro
GRC,1966,debt_gdp,14.274292,1950-73 edad de oro
GRC,1967,debt_gdp,15.868062,1950-73 edad de oro
GRC,1968,debt_gdp,17.222317,1950-73 edad de oro
GRC,1969,debt_gdp,19.282217,1950-73 edad de oro
GRC,1970,debt_gdp,18.325603,1950-73 edad de oro
GRC,1971,debt_gdp,18.688894,1950-73 edad de oro
GRC,1972,debt_gdp,19.560635,1950-73 edad de oro
GRC,1973,debt_gdp,16.140268,1950-73 edad de oro
GRC,1974,debt_gdp,21.506754,1974-95 crisis+bienestar
GRC,1975,debt_gdp,18.675224,1974-95 crisis+bienestar
GRC,1976,debt_gdp,18.182701,1974-95 crisis+bienestar
GRC,1977,debt_gdp,18.340845,1974-95 crisis+bienestar
GRC,1978,debt_gdp,23.786268,1974-95 crisis+bienestar
GRC,1979,debt_gdp,23.247372,1974-95 crisis+bienestar
GRC,1980,debt_gdp,23.07045,1974-95 crisis+bienestar
GRC,1981,debt_gdp,27.412067,1974-95 crisis+bienestar
GRC,1982,debt_gdp,30.937199,1974-95 crisis+bienestar
GRC,1983,debt_gdp,35.528107,1974-95 crisis+bienestar
GRC,1984,debt_gdp,42.38947,1974-95 crisis+bienestar
GRC,1985,debt_gdp,49.542805,1974-95 crisis+bienestar
GRC,1986,debt_gdp,51.448162,1974-95 crisis+bienestar
GRC,1987,debt_gdp,57.820312,1974-95 crisis+bienestar
GRC,1988,debt_gdp,63.18822,1974-95 crisis+bienestar
GRC,1989,debt_gdp,66.467514,1974-95 crisis+bienestar
GRC,1990,debt_gdp,73.49912,1974-95 crisis+bienestar
GRC,1991,debt_gdp,75.905,1974-95 crisis+bienestar
GRC,1992,debt_gdp,81.09551,1974-95 crisis+bienestar
GRC,1993,debt_gdp,101.70367,1974-95 crisis+bienestar
GRC,1994,debt_gdp,99.68242,1974-95 crisis+bienestar
GRC,1995,debt_gdp,100.38658,1974-95 crisis+bienestar
GRC,1996,debt_gdp,103.72416,1996-2007 pre-crisis
GRC,1997,debt_gdp,102.59885,1996-2007 pre-crisis
GRC,1998,debt_gdp,100.78523,1996-2007 pre-crisis
GRC,1999,debt_gdp,102.84294,1996-2007 pre-crisis
GRC,2000,debt_gdp,108.85409,1996-2007 pre-crisis
GRC,2001,debt_gdp,110.53474,1996-2007 pre-crisis
GRC,2002,debt_gdp,107.87135,1996-2007 pre-crisis
GRC,2003,debt_gdp,104.25857,1996-2007 pre-crisis
GRC,2004,debt_gdp,105.49313,1996-2007 pre-crisis
GRC,2005,debt_gdp,109.85896,1996-2007 pre-crisis
GRC,2006,debt_gdp,105.3342,1996-2007 pre-crisis
GRC,2007,debt_gdp,104.63717,1996-2007 pre-crisis
GRC,2008,debt_gdp,110.9073,2008-23 s.XXI crisis
GRC,2009,debt_gdp,128.48184,2008-23 s.XXI crisis
GRC,2010,debt_gdp,147.84618,2008-23 s.XXI crisis
GRC,2011,debt_gdp,175.07558,2008-23 s.XXI crisis
GRC,2012,debt_gdp,164.11317,2008-23 s.XXI crisis
GRC,2013,debt_gdp,180.36604,2008-23 s.XXI crisis
GRC,2014,debt_gdp,182.67032,2008-23 s.XXI crisis
GRC,2015,debt_gdp,179.62012,2008-23 s.XXI crisis
GRC,2016,debt_gdp,183.10596,2008-23 s.XXI crisis
GRC,2017,debt_gdp,182.09877,2008-23 s.XXI crisis
GRC,2018,debt_gdp,189.029,2008-23 s.XXI crisis
GRC,2019,debt_gdp,183.17247,2008-23 s.XXI crisis
GRC,2020,debt_gdp,209.38223,2008-23 s.XXI crisis
GRC,2021,debt_gdp,197.28665,2008-23 s.XXI crisis
GRC,2022,debt_gdp,177.77275,2008-23 s.XXI crisis
GRC,2023,debt_gdp,164.27797,2008-23 s.XXI crisis
GRD,1970,debt_gdp,126.93719,1950-73 edad de oro
GRD,1971,debt_gdp,65.14864,1950-73 edad de oro
GRD,1972,debt_gdp,56.258007,1950-73 edad de oro
GRD,1973,debt_gdp,43.70002,1950-73 edad de oro
GRD,1974,debt_gdp,40.27282,1974-95 crisis+bienestar
GRD,1975,debt_gdp,35.129894,1974-95 crisis+bienestar
GRD,1976,debt_gdp,30.91126,1974-95 crisis+bienestar
GRD,1977,debt_gdp,28.53523,1974-95 crisis+bienestar
GRD,1978,debt_gdp,29.649193,1974-95 crisis+bienestar
GRD,1979,debt_gdp,22.193388,1974-95 crisis+bienestar
GRD,1980,debt_gdp,23.980156,1974-95 crisis+bienestar
GRD,1981,debt_gdp,28.608595,1974-95 crisis+bienestar
GRD,1982,debt_gdp,41.87384,1974-95 crisis+bienestar
GRD,1983,debt_gdp,52.05894,1974-95 crisis+bienestar
GRD,1984,debt_gdp,50.644093,1974-95 crisis+bienestar
GRD,1985,debt_gdp,48.200977,1974-95 crisis+bienestar
GRD,1986,debt_gdp,45.651394,1974-95 crisis+bienestar
GRD,1987,debt_gdp,46.065334,1974-95 crisis+bienestar
GRD,1988,debt_gdp,45.270847,1974-95 crisis+bienestar
GRD,1989,debt_gdp,39.577,1974-95 crisis+bienestar
GRD,1990,debt_gdp,46.166653,1974-95 crisis+bienestar
GRD,1991,debt_gdp,42.028,1974-95 crisis+bienestar
GRD,1992,debt_gdp,40.069,1974-95 crisis+bienestar
GRD,1993,debt_gdp,45.284,1974-95 crisis+bienestar
GRD,1994,debt_gdp,45.685,1974-95 crisis+bienestar
GRD,1995,debt_gdp,43.082,1974-95 crisis+bienestar
GRD,1996,debt_gdp,43.869,1996-2007 pre-crisis
GRD,1997,debt_gdp,41.428,1996-2007 pre-crisis
GRD,1998,debt_gdp,40.271,1996-2007 pre-crisis
GRD,1999,debt_gdp,34.484,1996-2007 pre-crisis
GRD,2000,debt_gdp,41.626,1996-2007 pre-crisis
GRD,2001,debt_gdp,44.608,1996-2007 pre-crisis
GRD,2002,debt_gdp,79.09,1996-2007 pre-crisis
GRD,2003,debt_gdp,79.562,1996-2007 pre-crisis
GRD,2004,debt_gdp,94.694,1996-2007 pre-crisis
GRD,2005,debt_gdp,87.312,1996-2007 pre-crisis
GRD,2006,debt_gdp,92.923,1996-2007 pre-crisis
GRD,2007,debt_gdp,89.056,1996-2007 pre-crisis
GRD,2008,debt_gdp,83.913,2008-23 s.XXI crisis
GRD,2009,debt_gdp,91.094,2008-23 s.XXI crisis
GRD,2010,debt_gdp,96.216,2008-23 s.XXI crisis
GRD,2011,debt_gdp,102.782,2008-23 s.XXI crisis
GRD,2012,debt_gdp,101.501,2008-23 s.XXI crisis
GRD,2013,debt_gdp,105.437,2008-23 s.XXI crisis
GRD,2014,debt_gdp,99.34,2008-23 s.XXI crisis
GRD,2015,debt_gdp,90.1,2008-23 s.XXI crisis
GRD,2016,debt_gdp,81.568,2008-23 s.XXI crisis
GRD,2017,debt_gdp,70.326,2008-23 s.XXI crisis
GRD,2018,debt_gdp,68.536,2008-23 s.XXI crisis
GRD,2019,debt_gdp,62.7,2008-23 s.XXI crisis
GRD,2020,debt_gdp,89.493,2008-23 s.XXI crisis
GRD,2021,debt_gdp,86.6,2008-23 s.XXI crisis
GRD,2022,debt_gdp,79.274,2008-23 s.XXI crisis
GRD,2023,debt_gdp,75.63056,2008-23 s.XXI crisis
GTM,1922,debt_gdp,14.531698,1920-38 entreguerras
GTM,1923,debt_gdp,13.926447,1920-38 entreguerras
GTM,1924,debt_gdp,10.432276,1920-38 entreguerras
GTM,1925,debt_gdp,7.678096,1920-38 entreguerras
GTM,1926,debt_gdp,9.685208,1920-38 entreguerras
GTM,1927,debt_gdp,9.507335,1920-38 entreguerras
GTM,1928,debt_gdp,7.7908573,1920-38 entreguerras
GTM,1929,debt_gdp,7.1505156,1920-38 entreguerras
GTM,1930,debt_gdp,13.720341,1920-38 entreguerras
GTM,1931,debt_gdp,17.663746,1920-38 entreguerras
GTM,1932,debt_gdp,28.702124,1920-38 entreguerras
GTM,1933,debt_gdp,37.963722,1920-38 entreguerras
GTM,1934,debt_gdp,27.957256,1920-38 entreguerras
GTM,1935,debt_gdp,26.03362,1920-38 entreguerras
GTM,1936,debt_gdp,19.884663,1920-38 entreguerras
GTM,1937,debt_gdp,14.336862,1920-38 entreguerras
GTM,1938,debt_gdp,12.642234,1920-38 entreguerras
GTM,1939,debt_gdp,11.431653,1939-49 WWII
GTM,1940,debt_gdp,9.78101,1939-49 WWII
GTM,1941,debt_gdp,8.792508,1939-49 WWII
GTM,1942,debt_gdp,8.32474,1939-49 WWII
GTM,1943,debt_gdp,6.933879,1939-49 WWII
GTM,1944,debt_gdp,6.030808,1939-49 WWII
GTM,1945,debt_gdp,3.0377877,1939-49 WWII
GTM,1946,debt_gdp,1.2914535,1939-49 WWII
GTM,1947,debt_gdp,1.5369123,1939-49 WWII
GTM,1948,debt_gdp,1.2809671,1939-49 WWII
GTM,1949,debt_gdp,2.8710322,1939-49 WWII
GTM,1950,debt_gdp,3.4807737,1950-73 edad de oro
GTM,1951,debt_gdp,2.414853,1950-73 edad de oro
GTM,1952,debt_gdp,2.767259,1950-73 edad de oro
GTM,1953,debt_gdp,1.9357287,1950-73 edad de oro
GTM,1954,debt_gdp,4.307092,1950-73 edad de oro
GTM,1955,debt_gdp,3.4378366,1950-73 edad de oro
GTM,1956,debt_gdp,3.7909274,1950-73 edad de oro
GTM,1957,debt_gdp,4.0529537,1950-73 edad de oro
GTM,1958,debt_gdp,4.786725,1950-73 edad de oro
GTM,1959,debt_gdp,5.2628694,1950-73 edad de oro
GTM,1960,debt_gdp,5.3020864,1950-73 edad de oro
GTM,1961,debt_gdp,6.0424504,1950-73 edad de oro
GTM,1962,debt_gdp,6.4169626,1950-73 edad de oro
GTM,1963,debt_gdp,6.6043687,1950-73 edad de oro
GTM,1964,debt_gdp,6.293066,1950-73 edad de oro
GTM,1965,debt_gdp,8.629554,1950-73 edad de oro
GTM,1966,debt_gdp,8.791435,1950-73 edad de oro
GTM,1967,debt_gdp,9.293192,1950-73 edad de oro
GTM,1968,debt_gdp,9.96514,1950-73 edad de oro
GTM,1969,debt_gdp,9.239128,1950-73 edad de oro
GTM,1970,debt_gdp,7.995348,1950-73 edad de oro
GTM,1971,debt_gdp,9.209776,1950-73 edad de oro
GTM,1972,debt_gdp,10.296112,1950-73 edad de oro
GTM,1973,debt_gdp,8.930497,1950-73 edad de oro
GTM,1974,debt_gdp,8.474343,1974-95 crisis+bienestar
GTM,1975,debt_gdp,8.158769,1974-95 crisis+bienestar
GTM,1976,debt_gdp,9.152013,1974-95 crisis+bienestar
GTM,1977,debt_gdp,9.076263,1974-95 crisis+bienestar
GTM,1978,debt_gdp,9.382438,1974-95 crisis+bienestar
GTM,1979,debt_gdp,9.138332,1974-95 crisis+bienestar
GTM,1980,debt_gdp,11.448066,1974-95 crisis+bienestar
GTM,1981,debt_gdp,15.2683735,1974-95 crisis+bienestar
GTM,1982,debt_gdp,23.268873,1974-95 crisis+bienestar
GTM,1983,debt_gdp,26.50768,1974-95 crisis+bienestar
GTM,1984,debt_gdp,32.82708,1974-95 crisis+bienestar
GTM,1985,debt_gdp,33.965607,1974-95 crisis+bienestar
GTM,1986,debt_gdp,37.392727,1974-95 crisis+bienestar
GTM,1987,debt_gdp,42.26708,1974-95 crisis+bienestar
GTM,1988,debt_gdp,35.499397,1974-95 crisis+bienestar
GTM,1989,debt_gdp,31.990875,1974-95 crisis+bienestar
GTM,1990,debt_gdp,33.086437,1974-95 crisis+bienestar
GTM,1991,debt_gdp,32.176834,1974-95 crisis+bienestar
GTM,1992,debt_gdp,27.323772,1974-95 crisis+bienestar
GTM,1993,debt_gdp,23.237043,1974-95 crisis+bienestar
GTM,1994,debt_gdp,22.7042,1974-95 crisis+bienestar
GTM,1995,debt_gdp,18.644064,1974-95 crisis+bienestar
GTM,1996,debt_gdp,16.952787,1996-2007 pre-crisis
GTM,1997,debt_gdp,16.201864,1996-2007 pre-crisis
GTM,1998,debt_gdp,16.58362,1996-2007 pre-crisis
GTM,1999,debt_gdp,19.25064,1996-2007 pre-crisis
GTM,2000,debt_gdp,17.999,1996-2007 pre-crisis
GTM,2001,debt_gdp,19.11,1996-2007 pre-crisis
GTM,2002,debt_gdp,17.362,1996-2007 pre-crisis
GTM,2003,debt_gdp,19.803,1996-2007 pre-crisis
GTM,2004,debt_gdp,20.553,1996-2007 pre-crisis
GTM,2005,debt_gdp,20.017,1996-2007 pre-crisis
GTM,2006,debt_gdp,20.86,1996-2007 pre-crisis
GTM,2007,debt_gdp,20.779,1996-2007 pre-crisis
GTM,2008,debt_gdp,19.57,2008-23 s.XXI crisis
GTM,2009,debt_gdp,22.78,2008-23 s.XXI crisis
GTM,2010,debt_gdp,24.006,2008-23 s.XXI crisis
GTM,2011,debt_gdp,23.769,2008-23 s.XXI crisis
GTM,2012,debt_gdp,24.557,2008-23 s.XXI crisis
GTM,2013,debt_gdp,25.035,2008-23 s.XXI crisis
GTM,2014,debt_gdp,24.697,2008-23 s.XXI crisis
GTM,2015,debt_gdp,24.77,2008-23 s.XXI crisis
GTM,2016,debt_gdp,24.906,2008-23 s.XXI crisis
GTM,2017,debt_gdp,25.07,2008-23 s.XXI crisis
GTM,2018,debt_gdp,26.405,2008-23 s.XXI crisis
GTM,2019,debt_gdp,26.414,2008-23 s.XXI crisis
GTM,2020,debt_gdp,31.491,2008-23 s.XXI crisis
GTM,2021,debt_gdp,30.585,2008-23 s.XXI crisis
GTM,2022,debt_gdp,28.983,2008-23 s.XXI crisis
GTM,2023,debt_gdp,27.208,2008-23 s.XXI crisis
GUY,1963,debt_gdp,27.455141,1950-73 edad de oro
GUY,1964,debt_gdp,23.916166,1950-73 edad de oro
GUY,1965,debt_gdp,21.53378,1950-73 edad de oro
GUY,1966,debt_gdp,24.621212,1950-73 edad de oro
GUY,1967,debt_gdp,24.760086,1950-73 edad de oro
GUY,1968,debt_gdp,25.571815,1950-73 edad de oro
GUY,1969,debt_gdp,31.306879,1950-73 edad de oro
GUY,1970,debt_gdp,47.042686,1950-73 edad de oro
GUY,1971,debt_gdp,79.34975,1950-73 edad de oro
GUY,1972,debt_gdp,88.044464,1950-73 edad de oro
GUY,1973,debt_gdp,100.599075,1950-73 edad de oro
GUY,1974,debt_gdp,87.46415,1974-95 crisis+bienestar
GUY,1975,debt_gdp,108.91292,1974-95 crisis+bienestar
GUY,1976,debt_gdp,146.1564,1974-95 crisis+bienestar
GUY,1977,debt_gdp,171.83246,1974-95 crisis+bienestar
GUY,1978,debt_gdp,163.41576,1974-95 crisis+bienestar
GUY,1979,debt_gdp,186.86914,1974-95 crisis+bienestar
GUY,1980,debt_gdp,199.69324,1974-95 crisis+bienestar
GUY,1981,debt_gdp,232.0685,1974-95 crisis+bienestar
GUY,1982,debt_gdp,379.17245,1974-95 crisis+bienestar
GUY,1983,debt_gdp,465.15042,1974-95 crisis+bienestar
GUY,1984,debt_gdp,473.64386,1974-95 crisis+bienestar
GUY,1985,debt_gdp,524.60645,1974-95 crisis+bienestar
GUY,1986,debt_gdp,574.2819,1974-95 crisis+bienestar
GUY,1987,debt_gdp,467.22797,1974-95 crisis+bienestar
GUY,1988,debt_gdp,450.6977,1974-95 crisis+bienestar
GUY,1989,debt_gdp,445.6305,1974-95 crisis+bienestar
GUY,1990,debt_gdp,517.17676,1974-95 crisis+bienestar
GUY,1991,debt_gdp,619.2941,1974-95 crisis+bienestar
GUY,1992,debt_gdp,541.2509,1974-95 crisis+bienestar
GUY,1993,debt_gdp,447.68835,1974-95 crisis+bienestar
GUY,1994,debt_gdp,342.82285,1974-95 crisis+bienestar
GUY,1995,debt_gdp,260.05573,1974-95 crisis+bienestar
GUY,1996,debt_gdp,130.57872,1996-2007 pre-crisis
GUY,1997,debt_gdp,101.335,1996-2007 pre-crisis
GUY,1998,debt_gdp,108.037,1996-2007 pre-crisis
GUY,1999,debt_gdp,97.104,1996-2007 pre-crisis
GUY,2000,debt_gdp,97.23,1996-2007 pre-crisis
GUY,2001,debt_gdp,104.646,1996-2007 pre-crisis
GUY,2002,debt_gdp,105.078,1996-2007 pre-crisis
GUY,2003,debt_gdp,95.617,1996-2007 pre-crisis
GUY,2004,debt_gdp,91.77,1996-2007 pre-crisis
GUY,2005,debt_gdp,90.741,1996-2007 pre-crisis
GUY,2006,debt_gdp,74.498,1996-2007 pre-crisis
GUY,2007,debt_gdp,47.719,1996-2007 pre-crisis
GUY,2008,debt_gdp,48.247,2008-23 s.XXI crisis
GUY,2009,debt_gdp,52.316,2008-23 s.XXI crisis
GUY,2010,debt_gdp,53.079,2008-23 s.XXI crisis
GUY,2011,debt_gdp,51.673,2008-23 s.XXI crisis
GUY,2012,debt_gdp,44.694,2008-23 s.XXI crisis
GUY,2013,debt_gdp,41.44,2008-23 s.XXI crisis
GUY,2014,debt_gdp,38.674,2008-23 s.XXI crisis
GUY,2015,debt_gdp,42.201,2008-23 s.XXI crisis
GUY,2016,debt_gdp,44.049,2008-23 s.XXI crisis
GUY,2017,debt_gdp,46.057,2008-23 s.XXI crisis
GUY,2018,debt_gdp,47.935,2008-23 s.XXI crisis
GUY,2019,debt_gdp,54.032,2008-23 s.XXI crisis
GUY,2020,debt_gdp,59.485,2008-23 s.XXI crisis
GUY,2021,debt_gdp,45.709,2008-23 s.XXI crisis
GUY,2022,debt_gdp,24.832,2008-23 s.XXI crisis
GUY,2023,debt_gdp,26.65,2008-23 s.XXI crisis
HKG,2001,debt_gdp,1.482591,1996-2007 pre-crisis
HKG,2002,debt_gdp,1.3708278,1996-2007 pre-crisis
HKG,2003,debt_gdp,1.1560845,1996-2007 pre-crisis
HKG,2004,debt_gdp,1.925,1996-2007 pre-crisis
HKG,2005,debt_gdp,1.709,1996-2007 pre-crisis
HKG,2006,debt_gdp,1.417,1996-2007 pre-crisis
HKG,2007,debt_gdp,1.19,1996-2007 pre-crisis
HKG,2008,debt_gdp,0.991,2008-23 s.XXI crisis
HKG,2009,debt_gdp,0.662,2008-23 s.XXI crisis
HKG,2010,debt_gdp,0.618,2008-23 s.XXI crisis
HKG,2011,debt_gdp,0.573,2008-23 s.XXI crisis
HKG,2012,debt_gdp,0.543,2008-23 s.XXI crisis
HKG,2013,debt_gdp,0.517,2008-23 s.XXI crisis
HKG,2014,debt_gdp,0.065,2008-23 s.XXI crisis
HKG,2015,debt_gdp,0.062,2008-23 s.XXI crisis
HKG,2016,debt_gdp,0.059,2008-23 s.XXI crisis
HKG,2017,debt_gdp,0.055,2008-23 s.XXI crisis
HKG,2018,debt_gdp,0.052,2008-23 s.XXI crisis
HKG,2019,debt_gdp,0.267,2008-23 s.XXI crisis
HKG,2020,debt_gdp,0.997,2008-23 s.XXI crisis
HKG,2021,debt_gdp,1.938,2008-23 s.XXI crisis
HKG,2022,debt_gdp,4.276,2008-23 s.XXI crisis
HKG,2023,debt_gdp,6.328,2008-23 s.XXI crisis
HND,1914,debt_gdp,222.7026,1914-19 WWI
HND,1915,debt_gdp,217.28075,1914-19 WWI
HND,1916,debt_gdp,178.66257,1914-19 WWI
HND,1917,debt_gdp,138.43245,1914-19 WWI
HND,1918,debt_gdp,161.54979,1914-19 WWI
HND,1919,debt_gdp,123.546,1914-19 WWI
HND,1920,debt_gdp,132.90584,1920-38 entreguerras
HND,1921,debt_gdp,144.57959,1920-38 entreguerras
HND,1922,debt_gdp,171.29926,1920-38 entreguerras
HND,1923,debt_gdp,87.59287,1920-38 entreguerras
HND,1924,debt_gdp,116.80836,1920-38 entreguerras
HND,1925,debt_gdp,83.53472,1920-38 entreguerras
HND,1926,debt_gdp,23.107317,1920-38 entreguerras
HND,1927,debt_gdp,24.188251,1920-38 entreguerras
HND,1928,debt_gdp,22.710361,1920-38 entreguerras
HND,1929,debt_gdp,20.426674,1920-38 entreguerras
HND,1930,debt_gdp,19.631075,1920-38 entreguerras
HND,1931,debt_gdp,21.122879,1920-38 entreguerras
HND,1932,debt_gdp,25.368717,1920-38 entreguerras
HND,1933,debt_gdp,25.222012,1920-38 entreguerras
HND,1934,debt_gdp,23.722174,1920-38 entreguerras
HND,1935,debt_gdp,24.182293,1920-38 entreguerras
HND,1936,debt_gdp,25.271717,1920-38 entreguerras
HND,1937,debt_gdp,19.132948,1920-38 entreguerras
HND,1938,debt_gdp,16.1759,1920-38 entreguerras
HND,1939,debt_gdp,15.173022,1939-49 WWII
HND,1940,debt_gdp,13.226182,1939-49 WWII
HND,1941,debt_gdp,12.960053,1939-49 WWII
HND,1942,debt_gdp,11.902533,1939-49 WWII
HND,1943,debt_gdp,11.8357,1939-49 WWII
HND,1944,debt_gdp,7.928657,1939-49 WWII
HND,1945,debt_gdp,7.2339835,1939-49 WWII
HND,1946,debt_gdp,6.170499,1939-49 WWII
HND,1947,debt_gdp,5.0681725,1939-49 WWII
HND,1948,debt_gdp,4.677305,1939-49 WWII
HND,1949,debt_gdp,4.573665,1939-49 WWII
HND,1950,debt_gdp,3.2236066,1950-73 edad de oro
HND,1951,debt_gdp,2.7406695,1950-73 edad de oro
HND,1952,debt_gdp,2.439211,1950-73 edad de oro
HND,1953,debt_gdp,3.778382,1950-73 edad de oro
HND,1954,debt_gdp,4.0924926,1950-73 edad de oro
HND,1955,debt_gdp,3.830891,1950-73 edad de oro
HND,1956,debt_gdp,5.8424554,1950-73 edad de oro
HND,1957,debt_gdp,6.911153,1950-73 edad de oro
HND,1958,debt_gdp,9.505463,1950-73 edad de oro
HND,1959,debt_gdp,12.124334,1950-73 edad de oro
HND,1960,debt_gdp,13.5677805,1950-73 edad de oro
HND,1961,debt_gdp,12.484917,1950-73 edad de oro
HND,1962,debt_gdp,13.046701,1950-73 edad de oro
HND,1963,debt_gdp,13.858005,1950-73 edad de oro
HND,1964,debt_gdp,15.105026,1950-73 edad de oro
HND,1965,debt_gdp,13.93054,1950-73 edad de oro
HND,1966,debt_gdp,14.8063965,1950-73 edad de oro
HND,1967,debt_gdp,15.297715,1950-73 edad de oro
HND,1968,debt_gdp,15.436008,1950-73 edad de oro
HND,1969,debt_gdp,20.742577,1950-73 edad de oro
HND,1970,debt_gdp,27.647516,1950-73 edad de oro
HND,1971,debt_gdp,32.072277,1950-73 edad de oro
HND,1972,debt_gdp,27.36917,1950-73 edad de oro
HND,1973,debt_gdp,27.399633,1950-73 edad de oro
HND,1974,debt_gdp,30.786352,1974-95 crisis+bienestar
HND,1975,debt_gdp,40.278934,1974-95 crisis+bienestar
HND,1976,debt_gdp,44.780415,1974-95 crisis+bienestar
HND,1977,debt_gdp,48.11054,1974-95 crisis+bienestar
HND,1978,debt_gdp,56.63883,1974-95 crisis+bienestar
HND,1979,debt_gdp,63.05457,1974-95 crisis+bienestar
HND,1980,debt_gdp,72.42817,1974-95 crisis+bienestar
HND,1981,debt_gdp,85.88791,1974-95 crisis+bienestar
HND,1982,debt_gdp,98.23762,1974-95 crisis+bienestar
HND,1983,debt_gdp,106.08846,1974-95 crisis+bienestar
HND,1984,debt_gdp,113.556145,1974-95 crisis+bienestar
HND,1985,debt_gdp,125.41566,1974-95 crisis+bienestar
HND,1986,debt_gdp,135.59532,1974-95 crisis+bienestar
HND,1987,debt_gdp,145.08185,1974-95 crisis+bienestar
HND,1988,debt_gdp,144.47621,1974-95 crisis+bienestar
HND,1989,debt_gdp,139.24283,1974-95 crisis+bienestar
HND,1990,debt_gdp,236.543,1974-95 crisis+bienestar
HND,1991,debt_gdp,135.415,1974-95 crisis+bienestar
HND,1992,debt_gdp,123.197,1974-95 crisis+bienestar
HND,1993,debt_gdp,111.737,1974-95 crisis+bienestar
HND,1994,debt_gdp,85.496,1974-95 crisis+bienestar
HND,1995,debt_gdp,65.378,1974-95 crisis+bienestar
HND,1996,debt_gdp,64.643,1996-2007 pre-crisis
HND,1997,debt_gdp,70.841,1996-2007 pre-crisis
HND,1998,debt_gdp,67.421,1996-2007 pre-crisis
HND,1999,debt_gdp,75.758,1996-2007 pre-crisis
HND,2000,debt_gdp,65.758,1996-2007 pre-crisis
HND,2001,debt_gdp,63.417,1996-2007 pre-crisis
HND,2002,debt_gdp,64.248,1996-2007 pre-crisis
HND,2003,debt_gdp,67.757,1996-2007 pre-crisis
HND,2004,debt_gdp,60.906,1996-2007 pre-crisis
HND,2005,debt_gdp,55.606,1996-2007 pre-crisis
HND,2006,debt_gdp,39.202,1996-2007 pre-crisis
HND,2007,debt_gdp,24.022,1996-2007 pre-crisis
HND,2008,debt_gdp,22.323,2008-23 s.XXI crisis
HND,2009,debt_gdp,23.79,2008-23 s.XXI crisis
HND,2010,debt_gdp,28.926,2008-23 s.XXI crisis
HND,2011,debt_gdp,31.536,2008-23 s.XXI crisis
HND,2012,debt_gdp,32.436,2008-23 s.XXI crisis
HND,2013,debt_gdp,42.091,2008-23 s.XXI crisis
HND,2014,debt_gdp,43.028,2008-23 s.XXI crisis
HND,2015,debt_gdp,42.252,2008-23 s.XXI crisis
HND,2016,debt_gdp,40.295,2008-23 s.XXI crisis
HND,2017,debt_gdp,43.598,2008-23 s.XXI crisis
HND,2018,debt_gdp,43.541,2008-23 s.XXI crisis
HND,2019,debt_gdp,44.15,2008-23 s.XXI crisis
HND,2020,debt_gdp,52.451,2008-23 s.XXI crisis
HND,2021,debt_gdp,50.263,2008-23 s.XXI crisis
HND,2022,debt_gdp,51.047,2008-23 s.XXI crisis
HND,2023,debt_gdp,47.852,2008-23 s.XXI crisis
HRV,1993,debt_gdp,44.18095,1974-95 crisis+bienestar
HRV,1994,debt_gdp,21.292562,1974-95 crisis+bienestar
HRV,1995,debt_gdp,23.297098,1974-95 crisis+bienestar
HRV,1996,debt_gdp,25.336617,1996-2007 pre-crisis
HRV,1997,debt_gdp,24.655478,1996-2007 pre-crisis
HRV,1998,debt_gdp,22.608671,1996-2007 pre-crisis
HRV,1999,debt_gdp,28.83893,1996-2007 pre-crisis
HRV,2000,debt_gdp,35.434464,1996-2007 pre-crisis
HRV,2001,debt_gdp,36.58789,1996-2007 pre-crisis
HRV,2002,debt_gdp,36.453926,1996-2007 pre-crisis
HRV,2003,debt_gdp,37.84936,1996-2007 pre-crisis
HRV,2004,debt_gdp,39.959076,1996-2007 pre-crisis
HRV,2005,debt_gdp,40.897945,1996-2007 pre-crisis
HRV,2006,debt_gdp,38.37992,1996-2007 pre-crisis
HRV,2007,debt_gdp,37.084236,1996-2007 pre-crisis
HRV,2008,debt_gdp,38.918625,2008-23 s.XXI crisis
HRV,2009,debt_gdp,47.92469,2008-23 s.XXI crisis
HRV,2010,debt_gdp,56.81218,2008-23 s.XXI crisis
HRV,2011,debt_gdp,63.148285,2008-23 s.XXI crisis
HRV,2012,debt_gdp,68.854164,2008-23 s.XXI crisis
HRV,2013,debt_gdp,79.48774,2008-23 s.XXI crisis
HRV,2014,debt_gdp,83.23105,2008-23 s.XXI crisis
HRV,2015,debt_gdp,82.779625,2008-23 s.XXI crisis
HRV,2016,debt_gdp,79.26158,2008-23 s.XXI crisis
HRV,2017,debt_gdp,76.17696,2008-23 s.XXI crisis
HRV,2018,debt_gdp,72.84738,2008-23 s.XXI crisis
HRV,2019,debt_gdp,70.88303,2008-23 s.XXI crisis
HRV,2020,debt_gdp,86.47699,2008-23 s.XXI crisis
HRV,2021,debt_gdp,78.20789,2008-23 s.XXI crisis
HRV,2022,debt_gdp,68.54786,2008-23 s.XXI crisis
HRV,2023,debt_gdp,60.949738,2008-23 s.XXI crisis
HTI,1945,debt_gdp,3.3641975,1939-49 WWII
HTI,1946,debt_gdp,3.0985587,1939-49 WWII
HTI,1947,debt_gdp,3.0815682,1939-49 WWII
HTI,1948,debt_gdp,2.7468896,1939-49 WWII
HTI,1949,debt_gdp,2.360331,1939-49 WWII
HTI,1953,debt_gdp,2.4166605,1950-73 edad de oro
HTI,1954,debt_gdp,3.768105,1950-73 edad de oro
