ccaa,anyo,quarter,variable,valor
Nacional,2013,4,superficie_miles_m2,7226.53
Nacional,2014,1,superficie_miles_m2,4832.45
Nacional,2014,2,superficie_miles_m2,5553.38
Nacional,2014,3,superficie_miles_m2,5328.39
Nacional,2014,4,superficie_miles_m2,8000.52
Nacional,2016,1,superficie_miles_m2,5450.44
Nacional,2016,2,superficie_miles_m2,5576.98
Nacional,2016,3,superficie_miles_m2,5389.38
Nacional,2016,4,superficie_miles_m2,6725.95
Nacional,2017,1,superficie_miles_m2,5717.12
Nacional,2017,2,superficie_miles_m2,7169.91
Nacional,2017,3,superficie_miles_m2,6346.73
Nacional,2017,4,superficie_miles_m2,8176.61
Nacional,2018,1,superficie_miles_m2,7814.85
Nacional,2018,2,superficie_miles_m2,8729.13
Nacional,2018,3,superficie_miles_m2,7911.55
Nacional,2018,4,superficie_miles_m2,7779.58
Nacional,2019,1,superficie_miles_m2,5704.59
Nacional,2019,2,superficie_miles_m2,5044.83
Nacional,2019,3,superficie_miles_m2,6940.82
Nacional,2019,4,superficie_miles_m2,6476.69
Nacional,2020,1,superficie_miles_m2,3534.91
Nacional,2020,2,superficie_miles_m2,2395.13
Nacional,2020,3,superficie_miles_m2,5708.23
Nacional,2020,4,superficie_miles_m2,8308.28
Nacional,2021,1,superficie_miles_m2,8087.06
Nacional,2021,2,superficie_miles_m2,9038.09
Nacional,2021,3,superficie_miles_m2,8208.99
Nacional,2021,4,superficie_miles_m2,9487.82
Nacional,2022,1,superficie_miles_m2,9451.26
Nacional,2022,2,superficie_miles_m2,8416.15
Nacional,2022,3,superficie_miles_m2,6985.7
Nacional,2022,4,superficie_miles_m2,6504.48
Nacional,2023,1,superficie_miles_m2,7016.85
Nacional,2023,2,superficie_miles_m2,7655.21
Nacional,2023,3,superficie_miles_m2,4473.28
Nacional,2023,4,superficie_miles_m2,7992.15
Nacional,2024,1,superficie_miles_m2,5913.97
Nacional,2024,2,superficie_miles_m2,5633.06
Nacional,2024,3,superficie_miles_m2,6715.51
Nacional,2024,4,superficie_miles_m2,6699.51
Nacional,2025,1,superficie_miles_m2,7189.42
Nacional,2025,2,superficie_miles_m2,8875.44
Nacional,2025,3,superficie_miles_m2,9120.16
Nacional,2025,4,superficie_miles_m2,10431.59
Nacional,2026,1,superficie_miles_m2,8080.09
Nacional,2026,2,superficie_miles_m2,-22.5
Nacional,2026,3,superficie_miles_m2,12.4
Andalucía,2004,1,superficie_miles_m2,5128.1
Andalucía,2004,2,superficie_miles_m2,5447.0
Andalucía,2004,3,superficie_miles_m2,2919.5
Andalucía,2004,4,superficie_miles_m2,5865.6
Andalucía,2005,1,superficie_miles_m2,3172.1
Andalucía,2005,2,superficie_miles_m2,4422.6
Andalucía,2005,3,superficie_miles_m2,4103.2
Andalucía,2005,4,superficie_miles_m2,3239.4
Andalucía,2006,1,superficie_miles_m2,2538.2
Andalucía,2006,2,superficie_miles_m2,3029.9
Andalucía,2006,3,superficie_miles_m2,2676.1
Andalucía,2006,4,superficie_miles_m2,4013.4
Andalucía,2007,1,superficie_miles_m2,3143.5
Andalucía,2007,2,superficie_miles_m2,3566.0
Andalucía,2007,3,superficie_miles_m2,3291.6214900000004
Andalucía,2007,4,superficie_miles_m2,2331.0
Andalucía,2008,1,superficie_miles_m2,2323.3
Andalucía,2008,2,superficie_miles_m2,1603.6
Andalucía,2008,3,superficie_miles_m2,1924.71
Andalucía,2008,4,superficie_miles_m2,2521.24
Andalucía,2009,1,superficie_miles_m2,1441.29
Andalucía,2009,2,superficie_miles_m2,1348.74
Andalucía,2009,3,superficie_miles_m2,1227.24
Andalucía,2009,4,superficie_miles_m2,1652.09
Andalucía,2010,1,superficie_miles_m2,869.27
Andalucía,2010,2,superficie_miles_m2,1477.08
Andalucía,2010,3,superficie_miles_m2,1235.81
Andalucía,2010,4,superficie_miles_m2,954.74
Andalucía,2011,1,superficie_miles_m2,944.58
Andalucía,2011,2,superficie_miles_m2,1108.23
Andalucía,2011,3,superficie_miles_m2,1044.4
Andalucía,2011,4,superficie_miles_m2,1391.9
Andalucía,2012,1,superficie_miles_m2,712.72
Andalucía,2012,2,superficie_miles_m2,1056.39
Andalucía,2012,3,superficie_miles_m2,665.02
Andalucía,2012,4,superficie_miles_m2,934.16
Andalucía,2013,1,superficie_miles_m2,696.19
Andalucía,2013,2,superficie_miles_m2,961.15
Andalucía,2013,3,superficie_miles_m2,965.31
Andalucía,2013,4,superficie_miles_m2,1174.81
Andalucía,2014,1,superficie_miles_m2,1015.18
Andalucía,2014,2,superficie_miles_m2,853.01
Andalucía,2014,3,superficie_miles_m2,1420.93
Andalucía,2014,4,superficie_miles_m2,1744.32
Andalucía,2016,1,superficie_miles_m2,1014.94
Andalucía,2016,2,superficie_miles_m2,1079.82
Andalucía,2016,3,superficie_miles_m2,919.85
Andalucía,2016,4,superficie_miles_m2,1167.04
Andalucía,2017,1,superficie_miles_m2,1077.45
Andalucía,2017,2,superficie_miles_m2,1543.83
Andalucía,2017,3,superficie_miles_m2,1883.34
Andalucía,2017,4,superficie_miles_m2,1811.64
Andalucía,2018,1,superficie_miles_m2,1819.88
Andalucía,2018,2,superficie_miles_m2,2012.9
Andalucía,2018,3,superficie_miles_m2,1186.27
Andalucía,2018,4,superficie_miles_m2,1597.88
Andalucía,2019,1,superficie_miles_m2,1222.86
Andalucía,2019,2,superficie_miles_m2,869.1
Andalucía,2019,3,superficie_miles_m2,1320.94
Andalucía,2019,4,superficie_miles_m2,1419.95
Andalucía,2020,1,superficie_miles_m2,546.09
Andalucía,2020,2,superficie_miles_m2,533.71
Andalucía,2020,3,superficie_miles_m2,739.74
Andalucía,2020,4,superficie_miles_m2,1620.86
Andalucía,2021,1,superficie_miles_m2,1933.4
Andalucía,2021,2,superficie_miles_m2,2141.45
Andalucía,2021,3,superficie_miles_m2,1688.18
Andalucía,2021,4,superficie_miles_m2,1843.59
Andalucía,2022,1,superficie_miles_m2,1850.56
Andalucía,2022,2,superficie_miles_m2,1560.64
Andalucía,2022,3,superficie_miles_m2,1364.99
Andalucía,2022,4,superficie_miles_m2,1270.01
Andalucía,2023,1,superficie_miles_m2,1843.67
Andalucía,2023,2,superficie_miles_m2,1697.24
Andalucía,2023,3,superficie_miles_m2,813.2
Andalucía,2023,4,superficie_miles_m2,1566.48
Andalucía,2024,1,superficie_miles_m2,1305.95
Andalucía,2024,2,superficie_miles_m2,1048.79
Andalucía,2024,3,superficie_miles_m2,1486.24
Andalucía,2024,4,superficie_miles_m2,2835.3
Andalucía,2025,1,superficie_miles_m2,1446.14
Andalucía,2025,2,superficie_miles_m2,1664.3
Andalucía,2025,3,superficie_miles_m2,1837.55
Andalucía,2025,4,superficie_miles_m2,2078.1
Andalucía,2026,1,superficie_miles_m2,1364.86
Andalucía,2026,2,superficie_miles_m2,-34.3
Andalucía,2026,3,superficie_miles_m2,-5.6
Aragón,2004,1,superficie_miles_m2,525.9
Aragón,2004,2,superficie_miles_m2,818.3
Aragón,2004,3,superficie_miles_m2,836.8
Aragón,2004,4,superficie_miles_m2,1830.9
Aragón,2005,1,superficie_miles_m2,1200.0
Aragón,2005,2,superficie_miles_m2,4430.9
Aragón,2005,3,superficie_miles_m2,1159.4
Aragón,2005,4,superficie_miles_m2,1626.2
Aragón,2006,1,superficie_miles_m2,758.4
Aragón,2006,2,superficie_miles_m2,620.4
Aragón,2006,3,superficie_miles_m2,716.7
Aragón,2006,4,superficie_miles_m2,715.3
Aragón,2007,1,superficie_miles_m2,638.6
Aragón,2007,2,superficie_miles_m2,612.0
Aragón,2007,3,superficie_miles_m2,713.06231
Aragón,2007,4,superficie_miles_m2,466.1
Aragón,2008,1,superficie_miles_m2,372.5
Aragón,2008,2,superficie_miles_m2,639.6
Aragón,2008,3,superficie_miles_m2,796.49
Aragón,2008,4,superficie_miles_m2,688.26
Aragón,2009,1,superficie_miles_m2,530.62
Aragón,2009,2,superficie_miles_m2,189.39
Aragón,2009,3,superficie_miles_m2,154.64
Aragón,2009,4,superficie_miles_m2,231.37
Aragón,2010,1,superficie_miles_m2,96.3
Aragón,2010,2,superficie_miles_m2,530.06
Aragón,2010,3,superficie_miles_m2,174.76
Aragón,2010,4,superficie_miles_m2,335.93
Aragón,2011,1,superficie_miles_m2,92.15
Aragón,2011,2,superficie_miles_m2,147.01
Aragón,2011,3,superficie_miles_m2,77.3
Aragón,2011,4,superficie_miles_m2,101.41
Aragón,2012,1,superficie_miles_m2,73.27
Aragón,2012,2,superficie_miles_m2,247.25
Aragón,2012,3,superficie_miles_m2,134.48
Aragón,2012,4,superficie_miles_m2,318.32
Aragón,2013,1,superficie_miles_m2,59.42
Aragón,2013,2,superficie_miles_m2,167.25
Aragón,2013,3,superficie_miles_m2,105.8
Aragón,2013,4,superficie_miles_m2,59.13
Aragón,2014,1,superficie_miles_m2,158.99
Aragón,2014,2,superficie_miles_m2,166.33
Aragón,2014,3,superficie_miles_m2,108.19
Aragón,2014,4,superficie_miles_m2,67.25
Aragón,2016,1,superficie_miles_m2,333.11
Aragón,2016,2,superficie_miles_m2,302.27
Aragón,2016,3,superficie_miles_m2,205.9
Aragón,2016,4,superficie_miles_m2,182.02
Aragón,2017,1,superficie_miles_m2,316.34
Aragón,2017,2,superficie_miles_m2,170.79
Aragón,2017,3,superficie_miles_m2,123.9
Aragón,2017,4,superficie_miles_m2,182.21
Aragón,2018,1,superficie_miles_m2,160.45
Aragón,2018,2,superficie_miles_m2,163.03
Aragón,2018,3,superficie_miles_m2,172.01
Aragón,2018,4,superficie_miles_m2,242.49
Aragón,2019,1,superficie_miles_m2,248.21
Aragón,2019,2,superficie_miles_m2,128.69
Aragón,2019,3,superficie_miles_m2,134.98
Aragón,2019,4,superficie_miles_m2,182.04
Aragón,2020,1,superficie_miles_m2,166.97
Aragón,2020,2,superficie_miles_m2,51.85
Aragón,2020,3,superficie_miles_m2,68.43
Aragón,2020,4,superficie_miles_m2,253.19
Aragón,2021,1,superficie_miles_m2,321.45
Aragón,2021,2,superficie_miles_m2,325.04
Aragón,2021,3,superficie_miles_m2,670.48
Aragón,2021,4,superficie_miles_m2,469.01
Aragón,2022,1,superficie_miles_m2,161.47
Aragón,2022,2,superficie_miles_m2,269.65
Aragón,2022,3,superficie_miles_m2,225.3
Aragón,2022,4,superficie_miles_m2,173.45
Aragón,2023,1,superficie_miles_m2,467.47
Aragón,2023,2,superficie_miles_m2,350.78
Aragón,2023,3,superficie_miles_m2,161.28
Aragón,2023,4,superficie_miles_m2,201.57
Aragón,2024,1,superficie_miles_m2,249.1
Aragón,2024,2,superficie_miles_m2,232.12
Aragón,2024,3,superficie_miles_m2,309.97
Aragón,2024,4,superficie_miles_m2,200.08
Aragón,2025,1,superficie_miles_m2,174.42
Aragón,2025,2,superficie_miles_m2,447.39
Aragón,2025,3,superficie_miles_m2,450.79
Aragón,2025,4,superficie_miles_m2,475.11
Aragón,2026,1,superficie_miles_m2,387.31
Aragón,2026,2,superficie_miles_m2,-18.5
Aragón,2026,3,superficie_miles_m2,122.1
"Asturias, Principado de",2004,1,superficie_miles_m2,178.2
"Asturias, Principado de",2004,2,superficie_miles_m2,236.4
"Asturias, Principado de",2004,3,superficie_miles_m2,235.2
"Asturias, Principado de",2004,4,superficie_miles_m2,298.8
"Asturias, Principado de",2005,1,superficie_miles_m2,191.2
"Asturias, Principado de",2005,2,superficie_miles_m2,270.4
"Asturias, Principado de",2005,3,superficie_miles_m2,314.1
"Asturias, Principado de",2005,4,superficie_miles_m2,395.9
"Asturias, Principado de",2006,1,superficie_miles_m2,278.8
"Asturias, Principado de",2006,2,superficie_miles_m2,202.5
"Asturias, Principado de",2006,3,superficie_miles_m2,188.1
"Asturias, Principado de",2006,4,superficie_miles_m2,267.4
"Asturias, Principado de",2007,1,superficie_miles_m2,224.5
"Asturias, Principado de",2007,2,superficie_miles_m2,266.7
"Asturias, Principado de",2007,3,superficie_miles_m2,200.35223000000002
"Asturias, Principado de",2007,4,superficie_miles_m2,159.8
"Asturias, Principado de",2008,1,superficie_miles_m2,127.6
"Asturias, Principado de",2008,2,superficie_miles_m2,199.7
"Asturias, Principado de",2008,3,superficie_miles_m2,286.04
"Asturias, Principado de",2008,4,superficie_miles_m2,273.72
"Asturias, Principado de",2009,1,superficie_miles_m2,277.11
"Asturias, Principado de",2009,2,superficie_miles_m2,156.26
"Asturias, Principado de",2009,3,superficie_miles_m2,56.62
"Asturias, Principado de",2009,4,superficie_miles_m2,49.91
"Asturias, Principado de",2010,1,superficie_miles_m2,65.97
"Asturias, Principado de",2010,2,superficie_miles_m2,78.93
"Asturias, Principado de",2010,3,superficie_miles_m2,52.97
"Asturias, Principado de",2010,4,superficie_miles_m2,61.8
"Asturias, Principado de",2011,1,superficie_miles_m2,51.26
"Asturias, Principado de",2011,2,superficie_miles_m2,79.45
"Asturias, Principado de",2011,3,superficie_miles_m2,56.44
"Asturias, Principado de",2011,4,superficie_miles_m2,65.58
"Asturias, Principado de",2012,1,superficie_miles_m2,32.89
"Asturias, Principado de",2012,2,superficie_miles_m2,53.79
"Asturias, Principado de",2012,3,superficie_miles_m2,49.75
"Asturias, Principado de",2012,4,superficie_miles_m2,87.4
"Asturias, Principado de",2013,1,superficie_miles_m2,20.51
"Asturias, Principado de",2013,2,superficie_miles_m2,32.81
"Asturias, Principado de",2013,3,superficie_miles_m2,38.87
"Asturias, Principado de",2013,4,superficie_miles_m2,52.83
"Asturias, Principado de",2014,1,superficie_miles_m2,24.97
"Asturias, Principado de",2014,2,superficie_miles_m2,49.47
"Asturias, Principado de",2014,3,superficie_miles_m2,36.05
"Asturias, Principado de",2014,4,superficie_miles_m2,79.75
"Asturias, Principado de",2016,1,superficie_miles_m2,83.73
"Asturias, Principado de",2016,2,superficie_miles_m2,60.69
"Asturias, Principado de",2016,3,superficie_miles_m2,29.29
"Asturias, Principado de",2016,4,superficie_miles_m2,83.87
"Asturias, Principado de",2017,1,superficie_miles_m2,44.65
"Asturias, Principado de",2017,2,superficie_miles_m2,41.12
"Asturias, Principado de",2017,3,superficie_miles_m2,53.32
"Asturias, Principado de",2017,4,superficie_miles_m2,70.72
"Asturias, Principado de",2018,1,superficie_miles_m2,101.69
"Asturias, Principado de",2018,2,superficie_miles_m2,59.12
"Asturias, Principado de",2018,3,superficie_miles_m2,88.18
"Asturias, Principado de",2018,4,superficie_miles_m2,58.84
"Asturias, Principado de",2019,1,superficie_miles_m2,61.84
"Asturias, Principado de",2019,2,superficie_miles_m2,41.32
"Asturias, Principado de",2019,3,superficie_miles_m2,52.03
"Asturias, Principado de",2019,4,superficie_miles_m2,69.07
"Asturias, Principado de",2020,1,superficie_miles_m2,22.51
"Asturias, Principado de",2020,2,superficie_miles_m2,37.93
"Asturias, Principado de",2020,3,superficie_miles_m2,65.54
"Asturias, Principado de",2020,4,superficie_miles_m2,135.84
"Asturias, Principado de",2021,1,superficie_miles_m2,93.07
"Asturias, Principado de",2021,2,superficie_miles_m2,125.95
"Asturias, Principado de",2021,3,superficie_miles_m2,240.21
"Asturias, Principado de",2021,4,superficie_miles_m2,146.27
"Asturias, Principado de",2022,1,superficie_miles_m2,179.8
"Asturias, Principado de",2022,2,superficie_miles_m2,138.54
"Asturias, Principado de",2022,3,superficie_miles_m2,63.62
"Asturias, Principado de",2022,4,superficie_miles_m2,79.07
"Asturias, Principado de",2023,1,superficie_miles_m2,115.55
"Asturias, Principado de",2023,2,superficie_miles_m2,93.04
"Asturias, Principado de",2023,3,superficie_miles_m2,45.81
"Asturias, Principado de",2023,4,superficie_miles_m2,185.4
"Asturias, Principado de",2024,1,superficie_miles_m2,70.6
"Asturias, Principado de",2024,2,superficie_miles_m2,83.71
"Asturias, Principado de",2024,3,superficie_miles_m2,62.8
"Asturias, Principado de",2024,4,superficie_miles_m2,67.41
"Asturias, Principado de",2025,1,superficie_miles_m2,145.58
"Asturias, Principado de",2025,2,superficie_miles_m2,246.89
"Asturias, Principado de",2025,3,superficie_miles_m2,91.1
"Asturias, Principado de",2025,4,superficie_miles_m2,108.56
"Asturias, Principado de",2026,1,superficie_miles_m2,89.98
"Asturias, Principado de",2026,2,superficie_miles_m2,-17.1
"Asturias, Principado de",2026,3,superficie_miles_m2,-38.2
"Balears, Illes",2004,1,superficie_miles_m2,728.3
"Balears, Illes",2004,2,superficie_miles_m2,1273.8
"Balears, Illes",2004,3,superficie_miles_m2,906.2
"Balears, Illes",2004,4,superficie_miles_m2,1040.4
"Balears, Illes",2005,1,superficie_miles_m2,672.9
"Balears, Illes",2005,2,superficie_miles_m2,1063.1
"Balears, Illes",2005,3,superficie_miles_m2,1468.5
"Balears, Illes",2005,4,superficie_miles_m2,867.4
"Balears, Illes",2006,1,superficie_miles_m2,557.7
"Balears, Illes",2006,2,superficie_miles_m2,786.5
"Balears, Illes",2006,3,superficie_miles_m2,661.5
"Balears, Illes",2006,4,superficie_miles_m2,965.3
"Balears, Illes",2007,1,superficie_miles_m2,498.4
"Balears, Illes",2007,2,superficie_miles_m2,680.7
"Balears, Illes",2007,3,superficie_miles_m2,593.46974
"Balears, Illes",2007,4,superficie_miles_m2,642.3
"Balears, Illes",2008,1,superficie_miles_m2,717.9
"Balears, Illes",2008,2,superficie_miles_m2,355.8
"Balears, Illes",2008,3,superficie_miles_m2,281.83
"Balears, Illes",2008,4,superficie_miles_m2,265.94
"Balears, Illes",2009,1,superficie_miles_m2,217.28
"Balears, Illes",2009,2,superficie_miles_m2,230.2
"Balears, Illes",2009,3,superficie_miles_m2,174.01
"Balears, Illes",2009,4,superficie_miles_m2,192.53
"Balears, Illes",2010,1,superficie_miles_m2,116.37
"Balears, Illes",2010,2,superficie_miles_m2,113.79
"Balears, Illes",2010,3,superficie_miles_m2,100.55
"Balears, Illes",2010,4,superficie_miles_m2,275.25
"Balears, Illes",2011,1,superficie_miles_m2,66.31
"Balears, Illes",2011,2,superficie_miles_m2,94.28
"Balears, Illes",2011,3,superficie_miles_m2,63.31
"Balears, Illes",2011,4,superficie_miles_m2,134.37
"Balears, Illes",2012,1,superficie_miles_m2,73.92
"Balears, Illes",2012,2,superficie_miles_m2,149.06
"Balears, Illes",2012,3,superficie_miles_m2,162.02
"Balears, Illes",2012,4,superficie_miles_m2,191.6
"Balears, Illes",2013,1,superficie_miles_m2,207.6
"Balears, Illes",2013,2,superficie_miles_m2,152.31
"Balears, Illes",2013,3,superficie_miles_m2,139.19
"Balears, Illes",2013,4,superficie_miles_m2,229.18
"Balears, Illes",2014,1,superficie_miles_m2,199.17
"Balears, Illes",2014,2,superficie_miles_m2,272.02
"Balears, Illes",2014,3,superficie_miles_m2,161.2
"Balears, Illes",2014,4,superficie_miles_m2,185.0
"Balears, Illes",2016,1,superficie_miles_m2,101.42
"Balears, Illes",2016,2,superficie_miles_m2,232.17
"Balears, Illes",2016,3,superficie_miles_m2,153.26
"Balears, Illes",2016,4,superficie_miles_m2,277.56
"Balears, Illes",2017,1,superficie_miles_m2,198.29
"Balears, Illes",2017,2,superficie_miles_m2,193.31
"Balears, Illes",2017,3,superficie_miles_m2,260.76
"Balears, Illes",2017,4,superficie_miles_m2,285.24
"Balears, Illes",2018,1,superficie_miles_m2,156.23
"Balears, Illes",2018,2,superficie_miles_m2,261.45
"Balears, Illes",2018,3,superficie_miles_m2,507.84
"Balears, Illes",2018,4,superficie_miles_m2,262.29
"Balears, Illes",2019,1,superficie_miles_m2,192.25
"Balears, Illes",2019,2,superficie_miles_m2,102.72
"Balears, Illes",2019,3,superficie_miles_m2,1012.16
"Balears, Illes",2019,4,superficie_miles_m2,224.73
"Balears, Illes",2020,1,superficie_miles_m2,107.36
"Balears, Illes",2020,2,superficie_miles_m2,47.59
"Balears, Illes",2020,3,superficie_miles_m2,60.0
"Balears, Illes",2020,4,superficie_miles_m2,159.59
"Balears, Illes",2021,1,superficie_miles_m2,176.04
"Balears, Illes",2021,2,superficie_miles_m2,199.99
"Balears, Illes",2021,3,superficie_miles_m2,253.4
"Balears, Illes",2021,4,superficie_miles_m2,278.43
"Balears, Illes",2022,1,superficie_miles_m2,292.96
"Balears, Illes",2022,2,superficie_miles_m2,342.62
"Balears, Illes",2022,3,superficie_miles_m2,401.48
"Balears, Illes",2022,4,superficie_miles_m2,193.19
"Balears, Illes",2023,1,superficie_miles_m2,228.88
"Balears, Illes",2023,2,superficie_miles_m2,264.09
"Balears, Illes",2023,3,superficie_miles_m2,216.49
"Balears, Illes",2023,4,superficie_miles_m2,200.31
"Balears, Illes",2024,1,superficie_miles_m2,180.19
"Balears, Illes",2024,2,superficie_miles_m2,155.72
"Balears, Illes",2024,3,superficie_miles_m2,180.99
"Balears, Illes",2024,4,superficie_miles_m2,134.55
"Balears, Illes",2025,1,superficie_miles_m2,156.28
"Balears, Illes",2025,2,superficie_miles_m2,234.33
"Balears, Illes",2025,3,superficie_miles_m2,138.28
"Balears, Illes",2025,4,superficie_miles_m2,178.39
"Balears, Illes",2026,1,superficie_miles_m2,139.9
"Balears, Illes",2026,2,superficie_miles_m2,-21.6
"Balears, Illes",2026,3,superficie_miles_m2,-10.5
Canarias,2004,1,superficie_miles_m2,1020.9
Canarias,2004,2,superficie_miles_m2,818.7
Canarias,2004,3,superficie_miles_m2,902.2
Canarias,2004,4,superficie_miles_m2,823.2
Canarias,2005,1,superficie_miles_m2,959.9
Canarias,2005,2,superficie_miles_m2,876.5
Canarias,2005,3,superficie_miles_m2,741.7
Canarias,2005,4,superficie_miles_m2,462.4
Canarias,2006,1,superficie_miles_m2,831.3
Canarias,2006,2,superficie_miles_m2,470.3
Canarias,2006,3,superficie_miles_m2,514.4
Canarias,2006,4,superficie_miles_m2,1022.2
Canarias,2007,1,superficie_miles_m2,560.5
Canarias,2007,2,superficie_miles_m2,299.4
Canarias,2007,3,superficie_miles_m2,360.74316
Canarias,2007,4,superficie_miles_m2,368.7
Canarias,2008,1,superficie_miles_m2,165.0
Canarias,2008,2,superficie_miles_m2,249.6
Canarias,2008,3,superficie_miles_m2,456.12
Canarias,2008,4,superficie_miles_m2,166.66
Canarias,2009,1,superficie_miles_m2,282.18
Canarias,2009,2,superficie_miles_m2,155.74
Canarias,2009,3,superficie_miles_m2,119.57
Canarias,2009,4,superficie_miles_m2,292.25
Canarias,2010,1,superficie_miles_m2,72.0
Canarias,2010,2,superficie_miles_m2,169.96
Canarias,2010,3,superficie_miles_m2,165.66
Canarias,2010,4,superficie_miles_m2,126.95
Canarias,2011,1,superficie_miles_m2,90.5
Canarias,2011,2,superficie_miles_m2,294.24
Canarias,2011,3,superficie_miles_m2,91.22
Canarias,2011,4,superficie_miles_m2,85.59
Canarias,2012,1,superficie_miles_m2,100.2
Canarias,2012,2,superficie_miles_m2,288.81
Canarias,2012,3,superficie_miles_m2,110.01
Canarias,2012,4,superficie_miles_m2,191.62
Canarias,2013,1,superficie_miles_m2,124.51
Canarias,2013,2,superficie_miles_m2,139.61
Canarias,2013,3,superficie_miles_m2,320.45
Canarias,2013,4,superficie_miles_m2,100.21
Canarias,2014,1,superficie_miles_m2,475.57
Canarias,2014,2,superficie_miles_m2,107.04
Canarias,2014,3,superficie_miles_m2,166.32
Canarias,2014,4,superficie_miles_m2,408.56
Canarias,2016,1,superficie_miles_m2,463.93
Canarias,2016,2,superficie_miles_m2,146.87
Canarias,2016,3,superficie_miles_m2,189.49
Canarias,2016,4,superficie_miles_m2,182.13
Canarias,2017,1,superficie_miles_m2,178.88
Canarias,2017,2,superficie_miles_m2,184.34
Canarias,2017,3,superficie_miles_m2,166.25
Canarias,2017,4,superficie_miles_m2,140.24
Canarias,2018,1,superficie_miles_m2,194.98
Canarias,2018,2,superficie_miles_m2,186.33
Canarias,2018,3,superficie_miles_m2,229.26
Canarias,2018,4,superficie_miles_m2,288.41
Canarias,2019,1,superficie_miles_m2,103.04
Canarias,2019,2,superficie_miles_m2,121.82
Canarias,2019,3,superficie_miles_m2,85.92
Canarias,2019,4,superficie_miles_m2,281.25
