iso3,medida,anyo,quarter,valor
IDN,RHP,2013,3,97.8228729171253
IDN,RHP,2013,4,98.3260728806515
IDN,RHP,2014,1,98.4777517168435
IDN,RHP,2014,2,99.4709936698435
IDN,RHP,2014,3,100.398416178933
IDN,RHP,2014,4,98.0307465592429
IDN,RHP,2015,1,99.3481194877304
IDN,RHP,2015,2,99.9507630307689
IDN,RHP,2015,3,100.411642896857
IDN,RHP,2015,4,100.289474584644
IDN,RHP,2016,1,100.306259910048
IDN,RHP,2016,2,100.302473893968
IDN,RHP,2016,3,100.019542309182
IDN,RHP,2016,4,99.6246553702726
IDN,RHP,2017,1,99.7474494038171
IDN,RHP,2017,2,100.083625603089
IDN,RHP,2017,3,99.8487074591574
IDN,RHP,2017,4,99.6826557428439
IDN,RHP,2018,1,99.9775381635414
IDN,RHP,2018,2,100.076835737177
IDN,RHP,2018,3,99.7247424020464
IDN,RHP,2018,4,99.3992221883592
IDN,RHP,2019,1,99.2054268367401
IDN,RHP,2019,2,98.8832004266947
IDN,RHP,2019,3,98.064821935565
IDN,RHP,2019,4,97.92356116491
IDN,RHP,2020,1,97.6632001686586
IDN,RHP,2020,2,98.5398699980708
IDN,RHP,2020,3,98.405110109264
IDN,RHP,2020,4,97.8842280823215
IDN,RHP,2021,1,97.8028088320273
IDN,RHP,2021,2,97.996257338915
IDN,RHP,2021,3,98.2508086832051
IDN,RHP,2021,4,97.3221143096217
IDN,RHP,2022,1,96.6323946018933
IDN,RHP,2022,2,95.2346070330988
IDN,RHP,2022,3,94.8235132490837
IDN,RHP,2022,4,93.7678667828773
IDN,RHP,2023,1,93.0882458765064
IDN,RHP,2023,2,92.8714735525951
IDN,RHP,2023,3,93.1429796258437
IDN,RHP,2023,4,92.4280338695113
IDN,RHP,2024,1,92.1714117523759
IDN,RHP,2024,2,91.897504397929
IDN,RHP,2024,3,92.0079846437188
IDN,RHP,2024,4,91.8355413058294
IDN,RHP,2025,1,91.5825411818742
IDN,RHP,2025,2,91.1557066807241
IDN,RHP,2025,3,90.5837600546456
IDN,RHP,2025,4,90.0827127049284
RUS,RHP,2001,1,71.517565301915
RUS,RHP,2001,2,71.2727125553518
RUS,RHP,2001,3,72.9257995444235
RUS,RHP,2001,4,76.8955064469081
RUS,RHP,2002,1,75.8874379843085
RUS,RHP,2002,2,79.217716789503
RUS,RHP,2002,3,80.9920227933421
RUS,RHP,2002,4,81.6231404271684
RUS,RHP,2003,1,84.5239975843913
RUS,RHP,2003,2,85.835313313847
RUS,RHP,2003,3,88.9453618668371
RUS,RHP,2003,4,93.1976397071602
RUS,RHP,2004,1,96.7088456613146
RUS,RHP,2004,2,98.0122967476122
RUS,RHP,2004,3,100.115995012299
RUS,RHP,2004,4,101.140473536349
RUS,RHP,2005,1,102.545144259806
RUS,RHP,2005,2,105.794758652176
RUS,RHP,2005,3,107.017798115177
RUS,RHP,2005,4,109.9737693843
RUS,RHP,2006,1,110.248772818675
RUS,RHP,2006,2,124.1823150447
RUS,RHP,2006,3,136.019369774495
RUS,RHP,2006,4,147.023393633607
RUS,RHP,2007,1,159.78624156649
RUS,RHP,2007,2,165.629413296361
RUS,RHP,2007,3,168.459934348989
RUS,RHP,2007,4,174.065736679495
RUS,RHP,2008,1,173.846992153463
RUS,RHP,2008,2,177.527582367061
RUS,RHP,2008,3,176.129171810858
RUS,RHP,2008,4,170.253177213121
RUS,RHP,2009,1,161.829706380011
RUS,RHP,2009,2,152.904016337167
RUS,RHP,2009,3,144.054865436569
RUS,RHP,2009,4,141.996871466307
RUS,RHP,2010,1,145.65751565779
RUS,RHP,2010,2,141.805880819596
RUS,RHP,2010,3,135.402234717786
RUS,RHP,2010,4,131.806492501915
RUS,RHP,2011,1,113.870148421007
RUS,RHP,2011,2,113.580421441428
RUS,RHP,2011,3,113.138552557405
RUS,RHP,2011,4,113.855963479501
RUS,RHP,2012,1,114.384647789685
RUS,RHP,2012,2,116.308699546636
RUS,RHP,2012,3,116.161189019247
RUS,RHP,2012,4,116.270865618583
RUS,RHP,2013,1,118.088979086706
RUS,RHP,2013,2,116.635381020682
RUS,RHP,2013,3,116.791596086212
RUS,RHP,2013,4,115.765728263445
RUS,RHP,2014,1,111.101328772945
RUS,RHP,2014,2,111.767141095157
RUS,RHP,2014,3,112.445064548017
RUS,RHP,2014,4,110.235951131829
RUS,RHP,2015,1,101.754688751891
RUS,RHP,2015,2,100.801113107249
RUS,RHP,2015,3,99.4449348442706
RUS,RHP,2015,4,97.9992632965888
RUS,RHP,2016,1,97.1379865967343
RUS,RHP,2016,2,96.5202541531063
RUS,RHP,2016,3,95.8390527123059
RUS,RHP,2016,4,95.4637100157799
RUS,RHP,2017,1,98.6920907053258
RUS,RHP,2017,2,98.8317432631198
RUS,RHP,2017,3,98.9445281338982
RUS,RHP,2017,4,99.8986728998318
RUS,RHP,2018,1,100.808419094463
RUS,RHP,2018,2,101.831945596903
RUS,RHP,2018,3,102.720551185175
RUS,RHP,2018,4,104.001000706283
RUS,RHP,2019,1,98.9755737091294
RUS,RHP,2019,2,99.9583768718033
RUS,RHP,2019,3,101.915889284447
RUS,RHP,2019,4,104.381219900913
RUS,RHP,2020,1,113.46370062017
RUS,RHP,2020,2,115.799171135119
RUS,RHP,2020,3,117.880443780387
RUS,RHP,2020,4,121.301251709465
RUS,RHP,2021,1,120.227585463359
RUS,RHP,2021,2,124.988062752269
RUS,RHP,2021,3,129.631121866773
RUS,RHP,2021,4,135.688309075422
RUS,RHP,2022,1,141.077504019468
RUS,RHP,2022,2,145.467765450265
RUS,RHP,2022,3,151.266675259834
RUS,RHP,2022,4,152.53923803913
RUS,RHP,2023,1,150.628155612326
RUS,RHP,2023,2,150.714250697242
RUS,RHP,2023,3,155.165161354912
RUS,RHP,2023,4,162.486591532554
RUS,RHP,2024,1,182.173499953542
RUS,RHP,2024,2,184.546535289048
RUS,RHP,2024,3,188.683053134915
RUS,RHP,2024,4,191.49117268405
RUS,RHP,2025,1,205.635815786387
RUS,RHP,2025,2,208.033418646507
RUS,RHP,2025,3,212.386644150214
RUS,RHP,2025,4,219.582425193334
ISL,RHP,2000,2,75.9086815740723
ISL,RHP,2000,3,76.1079037615634
ISL,RHP,2000,4,76.7352597565521
ISL,RHP,2001,1,76.1006856722581
ISL,RHP,2001,2,75.48589000097
ISL,RHP,2001,3,74.1434473071139
ISL,RHP,2001,4,73.3319465615557
ISL,RHP,2002,1,73.5684892676461
ISL,RHP,2002,2,73.2301811277197
ISL,RHP,2002,3,74.2976584505751
ISL,RHP,2002,4,76.2267819147609
ISL,RHP,2003,1,78.9818471550528
ISL,RHP,2003,2,81.0053233732309
ISL,RHP,2003,3,83.5039119378541
ISL,RHP,2003,4,85.0098704796082
ISL,RHP,2004,1,84.7584247256132
ISL,RHP,2004,2,86.2210585269892
ISL,RHP,2004,3,88.3500662932608
ISL,RHP,2004,4,91.7187970635331
ISL,RHP,2005,1,99.5536019983205
ISL,RHP,2005,2,109.144431165376
ISL,RHP,2005,3,116.094734443617
ISL,RHP,2005,4,120.393505586016
ISL,RHP,2006,1,122.736768068472
ISL,RHP,2006,2,121.576699203647
ISL,RHP,2006,3,120.523433905344
ISL,RHP,2006,4,119.664011877368
ISL,RHP,2007,1,120.74037577392
ISL,RHP,2007,2,124.722151838151
ISL,RHP,2007,3,129.082538185021
ISL,RHP,2007,4,131.439430162746
ISL,RHP,2008,1,130.561305228543
ISL,RHP,2008,2,119.204579663582
ISL,RHP,2008,3,114.5635213097
ISL,RHP,2008,4,105.09879275761
ISL,RHP,2009,1,100.07183836255
ISL,RHP,2009,2,91.9770416289638
ISL,RHP,2009,3,87.0778104920958
ISL,RHP,2009,4,87.5661962317768
ISL,RHP,2010,1,85.2670523187555
ISL,RHP,2010,2,84.9459149055831
ISL,RHP,2010,3,85.5916119506039
ISL,RHP,2010,4,86.3872379702908
ISL,RHP,2011,1,85.4796049196078
ISL,RHP,2011,2,86.4861774488968
ISL,RHP,2011,3,86.3244802713398
ISL,RHP,2011,4,87.2206099661077
ISL,RHP,2012,1,87.3591705553456
ISL,RHP,2012,2,87.2955219259254
ISL,RHP,2012,3,88.0401286785614
ISL,RHP,2012,4,86.9969849248164
ISL,RHP,2013,1,86.9856369173379
ISL,RHP,2013,2,88.4185292180703
ISL,RHP,2013,3,90.1227720100344
ISL,RHP,2013,4,91.0615123940208
ISL,RHP,2014,1,92.6091627328446
ISL,RHP,2014,2,94.1580356506031
ISL,RHP,2014,3,94.1528053785754
ISL,RHP,2014,4,95.258501494379
ISL,RHP,2015,1,98.2448378393191
ISL,RHP,2015,2,99.5951200682401
ISL,RHP,2015,3,100.242693192254
ISL,RHP,2015,4,101.917348900187
ISL,RHP,2016,1,103.754783088036
ISL,RHP,2016,2,102.889665560255
ISL,RHP,2016,3,107.298656905817
ISL,RHP,2016,4,114.854180929929
ISL,RHP,2017,1,119.194294880893
ISL,RHP,2017,2,128.69027825619
ISL,RHP,2017,3,132.322184227837
ISL,RHP,2017,4,132.848222867375
ISL,RHP,2018,1,133.442956918744
ISL,RHP,2018,2,132.398847637118
ISL,RHP,2018,3,133.484259251729
ISL,RHP,2018,4,133.994928846685
ISL,RHP,2019,1,133.574066134051
ISL,RHP,2019,2,130.995554576104
ISL,RHP,2019,3,130.037124931029
ISL,RHP,2019,4,137.170103821153
ISL,RHP,2020,1,136.25565167821
ISL,RHP,2020,2,135.741341731963
ISL,RHP,2020,3,133.211076673303
ISL,RHP,2020,4,140.520920866857
ISL,RHP,2021,1,140.688597289954
ISL,RHP,2021,2,146.353110159036
ISL,RHP,2021,3,147.70209130239
ISL,RHP,2021,4,160.045592887679
ISL,RHP,2022,1,159.54896101306
ISL,RHP,2022,2,166.39762754295
ISL,RHP,2022,3,172.75446691825
ISL,RHP,2022,4,173.993361876017
ISL,RHP,2023,1,170.120109873769
ISL,RHP,2023,2,169.232428220277
ISL,RHP,2023,3,164.898132110704
ISL,RHP,2023,4,168.022538451531
ISL,RHP,2024,1,171.635129231687
ISL,RHP,2024,2,171.916161036887
ISL,RHP,2024,3,174.727799414041
ISL,RHP,2024,4,175.593237683887
ISL,RHP,2025,1,175.175648443107
ISL,RHP,2025,2,174.560470631931
ISL,RHP,2025,3,172.94299630839
ISL,RHP,2025,4,173.250682448744
GRC,RHP,1997,1,79.5452969507301
GRC,RHP,1997,2,80.8726417750065
GRC,RHP,1997,3,83.8059298987416
GRC,RHP,1997,4,88.3657804640924
GRC,RHP,1998,1,93.2778110033163
GRC,RHP,1998,2,96.7506631923976
GRC,RHP,1998,3,98.8354704407366
GRC,RHP,1998,4,99.6704888685194
GRC,RHP,1999,1,99.4648928912032
GRC,RHP,1999,2,100.355210699309
GRC,RHP,1999,3,101.951797864558
GRC,RHP,1999,4,104.668577451225
GRC,RHP,2000,1,107.507289261014
GRC,RHP,2000,2,110.556236670035
GRC,RHP,2000,3,114.036975444372
GRC,RHP,2000,4,117.67629237545
GRC,RHP,2001,1,122.050104498985
GRC,RHP,2001,2,125.239483157859
GRC,RHP,2001,3,127.52706575103
GRC,RHP,2001,4,131.829463724716
GRC,RHP,2002,1,135.635099472936
GRC,RHP,2002,2,143.019713293152
GRC,RHP,2002,3,145.440727656582
GRC,RHP,2002,4,144.703536912532
GRC,RHP,2003,1,146.599589851497
GRC,RHP,2003,2,143.847572255232
GRC,RHP,2003,3,143.839593700851
GRC,RHP,2003,4,144.744573625258
GRC,RHP,2004,1,142.371422088419
GRC,RHP,2004,2,142.548464104542
GRC,RHP,2004,3,144.321759428244
GRC,RHP,2004,4,146.176929482362
GRC,RHP,2005,1,149.898555534594
GRC,RHP,2005,2,153.868550290924
GRC,RHP,2005,3,157.299911475778
GRC,RHP,2005,4,160.518654097608
GRC,RHP,2006,1,165.854575699236
GRC,RHP,2006,2,169.237481169203
GRC,RHP,2006,3,171.13016702061
GRC,RHP,2006,4,175.996688068562
GRC,RHP,2007,1,174.169270189449
GRC,RHP,2007,2,175.225264261885
GRC,RHP,2007,3,176.03000773934
GRC,RHP,2007,4,173.752801291821
GRC,RHP,2008,1,171.919144995602
GRC,RHP,2008,2,170.900556877831
GRC,RHP,2008,3,171.812768881329
GRC,RHP,2008,4,170.161751780719
GRC,RHP,2009,1,165.075105134471
GRC,RHP,2009,2,166.034479555518
GRC,RHP,2009,3,162.718141852399
GRC,RHP,2009,4,161.524287889485
GRC,RHP,2010,1,157.625957056366
GRC,RHP,2010,2,152.154963459688
GRC,RHP,2010,3,147.987740935359
GRC,RHP,2010,4,144.704833747587
GRC,RHP,2011,1,143.28903370534
GRC,RHP,2011,2,140.088167239918
GRC,RHP,2011,3,137.461594782098
GRC,RHP,2011,4,132.489385373328
GRC,RHP,2012,1,126.333331244979
GRC,RHP,2012,2,123.802427770156
GRC,RHP,2012,3,118.681088379008
GRC,RHP,2012,4,115.141935778041
GRC,RHP,2013,1,112.04976471137
GRC,RHP,2013,2,110.459256352874
GRC,RHP,2013,3,109.161792465311
GRC,RHP,2013,4,106.996430868291
GRC,RHP,2014,1,105.094016501574
GRC,RHP,2014,2,103.975858422852
GRC,RHP,2014,3,103.848737993512
GRC,RHP,2014,4,102.87698280855
GRC,RHP,2015,1,102.65288419096
GRC,RHP,2015,2,100.181058030954
GRC,RHP,2015,3,98.861406383232
GRC,RHP,2015,4,98.3046513948544
GRC,RHP,2016,1,99.0360543931978
GRC,RHP,2016,2,98.513974307577
GRC,RHP,2016,3,98.1698717071795
GRC,RHP,2016,4,98.108279389388
GRC,RHP,2017,1,96.7181975509827
GRC,RHP,2017,2,97.0699364413737
GRC,RHP,2017,3,97.1624529790017
GRC,RHP,2017,4,97.7429540658731
GRC,RHP,2018,1,97.7122710512278
GRC,RHP,2018,2,98.2642127301382
GRC,RHP,2018,3,98.9330538856172
GRC,RHP,2018,4,100.506124915385
GRC,RHP,2019,1,102.865793398908
GRC,RHP,2019,2,105.539975259876
GRC,RHP,2019,3,106.830291062141
GRC,RHP,2019,4,108.447875931658
GRC,RHP,2020,1,110.302976599805
GRC,RHP,2020,2,111.522023615326
GRC,RHP,2020,3,112.372736852493
GRC,RHP,2020,4,113.80604497633
GRC,RHP,2021,1,116.494576047908
GRC,RHP,2021,2,118.969614801728
GRC,RHP,2021,3,120.714431538463
GRC,RHP,2021,4,121.249849642205
GRC,RHP,2022,1,121.283386340013
GRC,RHP,2022,2,123.447305411434
GRC,RHP,2022,3,127.241990664002
GRC,RHP,2022,4,130.046460187119
GRC,RHP,2023,1,134.042591300791
GRC,RHP,2023,2,136.632887088495
GRC,RHP,2023,3,139.080538322131
GRC,RHP,2023,4,142.760171447181
GRC,RHP,2024,1,145.851629146026
GRC,RHP,2024,2,147.356203811695
GRC,RHP,2024,3,147.81969693517
GRC,RHP,2024,4,149.502018262248
GRC,RHP,2025,1,151.158893047876
GRC,RHP,2025,2,153.379188142209
GRC,RHP,2025,3,154.831209067822
GRC,RHP,2025,4,156.172797488589
COL,RHP,1988,1,72.1551313666283
COL,RHP,1988,2,67.6831324312524
COL,RHP,1988,3,75.2045107873334
COL,RHP,1988,4,71.7145728572061
COL,RHP,1989,1,74.6747710998268
COL,RHP,1989,2,78.2836158781606
COL,RHP,1989,3,75.2286216988135
COL,RHP,1989,4,75.3363670252593
COL,RHP,1990,1,76.4941514364336
COL,RHP,1990,2,73.7104228913969
COL,RHP,1990,3,74.9065606569017
COL,RHP,1990,4,73.7084452200125
COL,RHP,1991,1,69.083555891759
COL,RHP,1991,2,72.7049437642422
COL,RHP,1991,3,68.3995138482158
COL,RHP,1991,4,69.2439661844311
COL,RHP,1992,1,66.6524555976015
COL,RHP,1992,2,66.7258226728996
COL,RHP,1992,3,65.0903800956699
COL,RHP,1992,4,64.1340371582883
COL,RHP,1993,1,64.6046213737244
COL,RHP,1993,2,65.9980989710111
COL,RHP,1993,3,67.4724997830459
COL,RHP,1993,4,67.8332790220728
COL,RHP,1994,1,70.5557540795154
COL,RHP,1994,2,71.8077522259304
COL,RHP,1994,3,76.8976741622797
COL,RHP,1994,4,80.3299248302797
COL,RHP,1995,1,79.3641616344007
COL,RHP,1995,2,81.3594415810999
COL,RHP,1995,3,81.861255934296
COL,RHP,1995,4,83.2725084076218
COL,RHP,1996,1,83.6608298783719
COL,RHP,1996,2,83.6452824940691
COL,RHP,1996,3,82.1899309318712
COL,RHP,1996,4,79.5830145544847
COL,RHP,1997,1,78.4584674198051
COL,RHP,1997,2,77.6901662788728
COL,RHP,1997,3,76.9158803822045
COL,RHP,1997,4,76.925048002892
COL,RHP,1998,1,77.1368592032418
COL,RHP,1998,2,73.9243750092862
COL,RHP,1998,3,72.3735832413299
COL,RHP,1998,4,69.5207186497241
COL,RHP,1999,1,67.345634793862
COL,RHP,1999,2,65.8661963371151
COL,RHP,1999,3,63.2022268957926
COL,RHP,1999,4,62.2429566639777
COL,RHP,2000,1,60.7133161940708
COL,RHP,2000,2,59.3277002189663
COL,RHP,2000,3,58.1504525300488
COL,RHP,2000,4,55.9583396407402
COL,RHP,2001,1,58.94452789668
COL,RHP,2001,2,55.6912558178452
COL,RHP,2001,3,56.0432563189328
COL,RHP,2001,4,56.905514979077
COL,RHP,2002,1,54.4358566848236
COL,RHP,2002,2,54.4559205335713
COL,RHP,2002,3,54.2539981287288
COL,RHP,2002,4,51.8301319332894
COL,RHP,2003,1,51.400253854013
COL,RHP,2003,2,51.2438094366116
COL,RHP,2003,3,51.2865898767062
COL,RHP,2003,4,52.1471155186449
COL,RHP,2004,1,52.2158760157082
COL,RHP,2004,2,52.3011477348581
COL,RHP,2004,3,52.8485678476027
COL,RHP,2004,4,55.6310920900064
COL,RHP,2005,1,54.9164181157807
COL,RHP,2005,2,55.0760719743369
COL,RHP,2005,3,55.8913344139411
COL,RHP,2005,4,55.8591924108748
COL,RHP,2006,1,56.7338522617725
COL,RHP,2006,2,58.846706816262
COL,RHP,2006,3,60.4017636335547
COL,RHP,2006,4,60.5869534664332
COL,RHP,2007,1,63.8243632864224
COL,RHP,2007,2,64.9996829775159
COL,RHP,2007,3,66.014045894204
COL,RHP,2007,4,67.311192973781
COL,RHP,2008,1,70.5172201307745
COL,RHP,2008,2,71.6748662151551
COL,RHP,2008,3,72.5689855893352
COL,RHP,2008,4,73.4959547549565
COL,RHP,2009,1,74.4218884962913
COL,RHP,2009,2,75.5745083720547
COL,RHP,2009,3,76.91509041812
COL,RHP,2009,4,77.934532703373
COL,RHP,2010,1,78.6010801493272
COL,RHP,2010,2,79.4378033434869
COL,RHP,2010,3,80.0849772097443
COL,RHP,2010,4,82.3236536094092
COL,RHP,2011,1,79.8089077306843
COL,RHP,2011,2,81.8185652847846
COL,RHP,2011,3,82.9749892592537
COL,RHP,2011,4,83.33636590864
COL,RHP,2012,1,84.845725196113
COL,RHP,2012,2,86.5650640578497
COL,RHP,2012,3,87.4630628800529
COL,RHP,2012,4,89.4983970951662
COL,RHP,2013,1,90.6196091914627
COL,RHP,2013,2,92.7171813609343
COL,RHP,2013,3,94.0311438612197
COL,RHP,2013,4,95.3629958766985
COL,RHP,2014,1,97.0304372437525
COL,RHP,2014,2,96.6571740671647
COL,RHP,2014,3,98.208987372144
COL,RHP,2014,4,98.6182802212931
COL,RHP,2015,1,99.4985738926887
COL,RHP,2015,2,100.773555974735
COL,RHP,2015,3,100.823228006972
COL,RHP,2015,4,98.9046421256046
COL,RHP,2016,1,101.473452515089
COL,RHP,2016,2,101.722808560781
COL,RHP,2016,3,102.617956867492
COL,RHP,2016,4,104.07730520914
COL,RHP,2017,1,103.350296769275
COL,RHP,2017,2,104.840924436189
COL,RHP,2017,3,106.101025377987
COL,RHP,2017,4,107.121996363136
COL,RHP,2018,1,106.242247566092
COL,RHP,2018,2,108.91937990042
COL,RHP,2018,3,107.573924589312
COL,RHP,2018,4,106.863662684874
COL,RHP,2019,1,108.030845143336
COL,RHP,2019,2,107.993878961836
COL,RHP,2019,3,109.133834784537
COL,RHP,2019,4,109.741000241509
COL,RHP,2020,1,110.214073282761
COL,RHP,2020,2,106.491157472913
COL,RHP,2020,3,108.826707170643
COL,RHP,2020,4,109.907462393778
COL,RHP,2021,1,108.428906948416
COL,RHP,2021,2,108.265709132518
COL,RHP,2021,3,106.583562815025
COL,RHP,2021,4,106.969706745618
COL,RHP,2022,1,103.897635186602
COL,RHP,2022,2,102.587489968283
COL,RHP,2022,3,100.412517625884
COL,RHP,2022,4,99.9901473581628
COL,RHP,2023,1,101.447034435985
COL,RHP,2023,2,101.088101026702
COL,RHP,2023,3,102.912225628837
COL,RHP,2023,4,100.020338616455
COL,RHP,2024,1,104.918041807487
COL,RHP,2024,2,103.310058939958
COL,RHP,2024,3,104.397373522367
COL,RHP,2024,4,104.676567604196
COL,RHP,2025,1,103.717121891117
COL,RHP,2025,2,108.724169442073
COL,RHP,2025,3,107.717852999988
COL,RHP,2025,4,112.102654297729
KOR,RHP,2016,1,100.722630784725
KOR,RHP,2016,2,100.467585861049
KOR,RHP,2016,3,99.9762280700674
KOR,RHP,2016,4,100.00394667652
KOR,RHP,2017,1,99.3854018249416
KOR,RHP,2017,2,99.6523808522587
KOR,RHP,2017,3,99.3812159518969
KOR,RHP,2017,4,99.771013207423
KOR,RHP,2018,1,99.7684758114305
KOR,RHP,2018,2,99.6375649381493
KOR,RHP,2018,3,99.2092478482307
KOR,RHP,2018,4,99.4682358926404
KOR,RHP,2019,1,99.5248088964417
KOR,RHP,2019,2,98.2901966052726
KOR,RHP,2019,3,97.9989577314291
KOR,RHP,2019,4,98.3107959721621
KOR,RHP,2020,1,99.8832231635617
KOR,RHP,2020,2,100.278115007191
KOR,RHP,2020,3,100.932342860493
KOR,RHP,2020,4,102.43305962722
KOR,RHP,2021,1,104.754820653175
KOR,RHP,2021,2,105.900106532754
KOR,RHP,2021,3,108.320512726122
KOR,RHP,2021,4,109.172005522407
KOR,RHP,2022,1,108.831206796536
KOR,RHP,2022,2,106.702311334795
KOR,RHP,2022,3,104.001659152308
KOR,RHP,2022,4,99.1786586835928
KOR,RHP,2023,1,95.6621005100394
KOR,RHP,2023,2,93.9471621219554
KOR,RHP,2023,3,93.1974421151066
KOR,RHP,2023,4,93.0731786666635
KOR,RHP,2024,1,92.6282382122575
KOR,RHP,2024,2,92.0159720074291
KOR,RHP,2024,3,91.8072299719113
KOR,RHP,2024,4,91.8099171404369
KOR,RHP,2025,1,91.4309895887547
KOR,RHP,1986,1,133.620524400577
KOR,RHP,1986,2,131.354063904744
KOR,RHP,1986,3,129.136971887255
KOR,RHP,1986,4,130.470361189735
KOR,RHP,1987,1,126.399154416003
KOR,RHP,1987,2,124.251037547275
KOR,RHP,1987,3,125.134083248884
KOR,RHP,1987,4,131.087322642908
KOR,RHP,1988,1,133.63882564717
KOR,RHP,1988,2,137.801375020424
KOR,RHP,1988,3,142.099786868144
KOR,RHP,1988,4,140.879868938209
KOR,RHP,1989,1,144.680111490336
KOR,RHP,1989,2,150.897213404559
KOR,RHP,1989,3,150.859012711338
KOR,RHP,1989,4,150.059186216053
KOR,RHP,1990,1,154.905976995665
KOR,RHP,1990,2,159.703725986008
KOR,RHP,1990,3,161.060512470392
KOR,RHP,1990,4,165.101045597148
KOR,RHP,1991,1,162.944233318108
KOR,RHP,1991,2,163.227812800301
KOR,RHP,1991,3,159.074002926602
KOR,RHP,1991,4,151.31628640924
KOR,RHP,1992,1,144.458621327604
KOR,RHP,1992,2,137.690682491415
KOR,RHP,1992,3,134.489817009753
KOR,RHP,1992,4,132.86180984413
KOR,RHP,1993,1,129.326265065645
KOR,RHP,1993,2,125.481975515151
KOR,RHP,1993,3,123.021880607891
KOR,RHP,1993,4,119.641787850772
KOR,RHP,1994,1,114.383173527067
KOR,RHP,1994,2,111.995526358093
KOR,RHP,1994,3,110.211579375839
KOR,RHP,1994,4,109.662037753818
KOR,RHP,1995,1,107.382330735476
KOR,RHP,1995,2,105.426174724126
KOR,RHP,1995,3,103.401480288885
KOR,RHP,1995,4,102.607919923546
KOR,RHP,1996,1,100.633904088174
KOR,RHP,1996,2,99.0814510858895
KOR,RHP,1996,3,97.7380552349671
KOR,RHP,1996,4,97.3923605074181
KOR,RHP,1997,1,97.2310382631588
KOR,RHP,1997,2,97.0293768187305
KOR,RHP,1997,3,95.7135874879272
KOR,RHP,1997,4,93.2833752726106
KOR,RHP,1998,1,87.2727918354511
KOR,RHP,1998,2,82.076104942169
KOR,RHP,1998,3,80.2028926861652
KOR,RHP,1998,4,78.3562419436645
KOR,RHP,1999,1,78.6081279272547
KOR,RHP,1999,2,79.3896748421671
KOR,RHP,1999,3,79.2741304588448
KOR,RHP,1999,4,78.7151537344945
KOR,RHP,2000,1,77.1090389103361
KOR,RHP,2000,2,78.5132265985863
KOR,RHP,2000,3,76.4451224351778
KOR,RHP,2000,4,75.151380810514
KOR,RHP,2001,1,74.1762199631845
KOR,RHP,2001,2,75.6251810233865
KOR,RHP,2001,3,77.5698720851435
KOR,RHP,2001,4,79.3307652575034
KOR,RHP,2002,1,83.6302013908448
KOR,RHP,2002,2,85.9006725087281
KOR,RHP,2002,3,87.8151169692135
KOR,RHP,2002,4,89.258185083447
KOR,RHP,2003,1,89.4107080223783
KOR,RHP,2003,2,91.2391777440875
KOR,RHP,2003,3,92.358081380402
KOR,RHP,2003,4,92.3605077745448
KOR,RHP,2004,1,91.0881167128705
KOR,RHP,2004,2,90.1945440871036
KOR,RHP,2004,3,88.0646754923197
KOR,RHP,2004,4,86.9935376900607
KOR,RHP,2005,1,87.1453372906144
KOR,RHP,2005,2,87.9656078514267
KOR,RHP,2005,3,88.6570137317647
KOR,RHP,2005,4,88.3240944977167
KOR,RHP,2006,1,89.8061682796129
KOR,RHP,2006,2,90.7967188310308
KOR,RHP,2006,3,91.5080792955429
KOR,RHP,2006,4,97.4590473435625
KOR,RHP,2007,1,99.5849112492271
KOR,RHP,2007,2,98.9332516565313
KOR,RHP,2007,3,99.5810982324048
KOR,RHP,2007,4,100.492760741676
KOR,RHP,2008,1,101.146587376067
KOR,RHP,2008,2,102.484901012135
KOR,RHP,2008,3,103.079030575273
KOR,RHP,2008,4,101.591026664582
KOR,RHP,2009,1,100.162362811842
KOR,RHP,2009,2,99.6671147898207
KOR,RHP,2009,3,100.219419031573
KOR,RHP,2009,4,101.272530163614
KOR,RHP,2010,1,100.908353001814
KOR,RHP,2010,2,100.27633040404
KOR,RHP,2010,3,99.3053861721186
KOR,RHP,2010,4,99.6629591774597
KOR,RHP,2011,1,100.24638448143
KOR,RHP,2011,2,101.048222595877
KOR,RHP,2011,3,101.475782112854
KOR,RHP,2011,4,101.845125345223
KOR,RHP,2012,1,101.34814606468
KOR,RHP,2012,2,100.711754629232
KOR,RHP,2012,3,99.8627927237935
KOR,RHP,2012,4,98.4776732252122
KOR,RHP,2013,1,97.6927468150673
KOR,RHP,2013,2,98.2512982650757
KOR,RHP,2013,3,97.8526852113903
KOR,RHP,2013,4,97.8128706966182
KOR,RHP,2014,1,97.8262915084251
KOR,RHP,2014,2,98.0695347783969
KOR,RHP,2014,3,98.3492064914429
KOR,RHP,2014,4,98.5661236727542
KOR,RHP,2015,1,98.9804239227971
KOR,RHP,2015,2,99.9430901913791
KOR,RHP,2015,3,100.113287631784
KOR,RHP,2015,4,100.96319825404
CHL,RHP,2002,1,54.0584495461512
CHL,RHP,2002,2,55.2008815778287
CHL,RHP,2002,3,55.5412268576946
CHL,RHP,2002,4,55.1577607975252
CHL,RHP,2003,1,55.6344206816611
CHL,RHP,2003,2,55.3658871128334
CHL,RHP,2003,3,56.1261491079922
CHL,RHP,2003,4,56.9555217814603
CHL,RHP,2004,1,58.3224442223474
CHL,RHP,2004,2,58.6733777727677
CHL,RHP,2004,3,59.570866630741
CHL,RHP,2004,4,60.1053721150532
CHL,RHP,2005,1,59.338201546198
