iso3,medida,anyo,valor
ARM,LCC_SUR_ART_GAIN,2015,223.4606143
ABW,LCC_SUR_ART_GAIN,2015,18.43394938
AZE,LCC_SUR_ART_GAIN,2015,787.7272868
BHS,LCC_SUR_ART_GAIN,2015,17.8517962
BHR,LCC_SUR_ART_GAIN,2015,63.6735472
GGY,LCC_SUR_ART_GAIN,2015,5.605444916
BGD,LCC_SUR_ART_GAIN,2015,839.3150626
BRB,LCC_SUR_ART_GAIN,2015,25.32811701
BLR,LCC_SUR_ART_GAIN,2015,927.6914835
BLZ,LCC_SUR_ART_GAIN,2015,26.29234293
BEN,LCC_SUR_ART_GAIN,2015,309.6462837
BTN,LCC_SUR_ART_GAIN,2015,3.220630384
BOL,LCC_SUR_ART_GAIN,2015,447.8001629
BIH,LCC_SUR_ART_GAIN,2015,178.1560292
BWA,LCC_SUR_ART_GAIN,2015,205.6272188
BRA,LCC_SUR_ART_GAIN,2015,9181.67586
VGB,LCC_SUR_ART_GAIN,2015,5.427628845
BRN,LCC_SUR_ART_GAIN,2015,74.05870304
BGR,LCC_SUR_ART_GAIN,2015,540.3692762
BFA,LCC_SUR_ART_GAIN,2015,184.0250265
BDI,LCC_SUR_ART_GAIN,2015,80.59459688
CPV,LCC_SUR_ART_GAIN,2015,1.23315857
KHM,LCC_SUR_ART_GAIN,2015,236.5779501
CMR,LCC_SUR_ART_GAIN,2015,316.9116164
CYM,LCC_SUR_ART_GAIN,2015,8.017207372
CAF,LCC_SUR_ART_GAIN,2015,49.76888227
TCD,LCC_SUR_ART_GAIN,2015,48.55892893
CHN,LCC_SUR_ART_GAIN,2015,78996.12434
COM,LCC_SUR_ART_GAIN,2015,8.919280149
COG,LCC_SUR_ART_GAIN,2015,140.0504212
CIV,LCC_SUR_ART_GAIN,2015,684.1726948
HRV,LCC_SUR_ART_GAIN,2015,373.7245201
CUB,LCC_SUR_ART_GAIN,2015,206.8604755
CYP,LCC_SUR_ART_GAIN,2015,208.6679782
PRK,LCC_SUR_ART_GAIN,2015,347.5064453
COD,LCC_SUR_ART_GAIN,2015,1025.439117
DJI,LCC_SUR_ART_GAIN,2015,2.789651726
DMA,LCC_SUR_ART_GAIN,2015,1.077067876
DOM,LCC_SUR_ART_GAIN,2015,294.8919146
ECU,LCC_SUR_ART_GAIN,2015,646.1770522
EGY,LCC_SUR_ART_GAIN,2015,1688.545877
SLV,LCC_SUR_ART_GAIN,2015,82.62907075
GNQ,LCC_SUR_ART_GAIN,2015,40.18562548
ERI,LCC_SUR_ART_GAIN,2015,29.94412593
SWZ,LCC_SUR_ART_GAIN,2015,18.05363681
ETH,LCC_SUR_ART_GAIN,2015,476.4261732
FJI,LCC_SUR_ART_GAIN,2015,10.03275398
GAB,LCC_SUR_ART_GAIN,2015,84.40486776
GMB,LCC_SUR_ART_GAIN,2015,36.2793925
GEO,LCC_SUR_ART_GAIN,2015,365.6370174
GHA,LCC_SUR_ART_GAIN,2015,1004.241105
GRD,LCC_SUR_ART_GAIN,2015,0.539472546
GTM,LCC_SUR_ART_GAIN,2015,349.1733406
GIN,LCC_SUR_ART_GAIN,2015,179.1201865
GNB,LCC_SUR_ART_GAIN,2015,28.82741221
GUY,LCC_SUR_ART_GAIN,2015,64.81914408
HTI,LCC_SUR_ART_GAIN,2015,210.8251215
HND,LCC_SUR_ART_GAIN,2015,216.0765975
HKG,LCC_SUR_ART_GAIN,2015,44.99482837
IND,LCC_SUR_ART_GAIN,2015,17600.64647
IDN,LCC_SUR_ART_GAIN,2015,4836.997542
IRN,LCC_SUR_ART_GAIN,2015,3029.068711
IRQ,LCC_SUR_ART_GAIN,2015,1496.696785
IMN,LCC_SUR_ART_GAIN,2015,5.099804623
JAM,LCC_SUR_ART_GAIN,2015,85.90544888
JEY,LCC_SUR_ART_GAIN,2015,4.450100986
JOR,LCC_SUR_ART_GAIN,2015,197.4903485
KAZ,LCC_SUR_ART_GAIN,2015,1746.328511
KEN,LCC_SUR_ART_GAIN,2015,371.0211773
KWT,LCC_SUR_ART_GAIN,2015,239.7287042
KGZ,LCC_SUR_ART_GAIN,2015,582.4205186
LAO,LCC_SUR_ART_GAIN,2015,109.0008508
LBN,LCC_SUR_ART_GAIN,2015,154.5457818
LSO,LCC_SUR_ART_GAIN,2015,56.00912199
LBR,LCC_SUR_ART_GAIN,2015,66.79679727
LBY,LCC_SUR_ART_GAIN,2015,486.1724664
LIE,LCC_SUR_ART_GAIN,2015,8.731421521
MAC,LCC_SUR_ART_GAIN,2015,0.832227963
MDG,LCC_SUR_ART_GAIN,2015,119.2861847
MWI,LCC_SUR_ART_GAIN,2015,189.477666
MYS,LCC_SUR_ART_GAIN,2015,1818.830203
MLI,LCC_SUR_ART_GAIN,2015,182.1389023
MLT,LCC_SUR_ART_GAIN,2015,14.88530716
MRT,LCC_SUR_ART_GAIN,2015,24.63879203
MUS,LCC_SUR_ART_GAIN,2015,45.3773322
FSM,LCC_SUR_ART_GAIN,2015,0.087998606
MDA,LCC_SUR_ART_GAIN,2015,876.5824836
MCO,LCC_SUR_ART_GAIN,2015,0.041125822
MNG,LCC_SUR_ART_GAIN,2015,111.2067949
MSR,LCC_SUR_ART_GAIN,2015,0.085044632
MAR,LCC_SUR_ART_GAIN,2015,686.8827509
MOZ,LCC_SUR_ART_GAIN,2015,309.9502041
MMR,LCC_SUR_ART_GAIN,2015,717.0353858
NAM,LCC_SUR_ART_GAIN,2015,78.60608141
NPL,LCC_SUR_ART_GAIN,2015,196.179272
NCL,LCC_SUR_ART_GAIN,2015,20.69720887
NIC,LCC_SUR_ART_GAIN,2015,81.09553031
NER,LCC_SUR_ART_GAIN,2015,71.82692155
NGA,LCC_SUR_ART_GAIN,2015,3644.729288
MKD,LCC_SUR_ART_GAIN,2015,97.40966742
OMN,LCC_SUR_ART_GAIN,2015,161.2041608
PAK,LCC_SUR_ART_GAIN,2015,3226.720105
PSE,LCC_SUR_ART_GAIN,2015,205.743544
PAN,LCC_SUR_ART_GAIN,2015,145.5576062
PNG,LCC_SUR_ART_GAIN,2015,24.51934894
PRY,LCC_SUR_ART_GAIN,2015,311.7279524
PER,LCC_SUR_ART_GAIN,2015,498.1865557
PHL,LCC_SUR_ART_GAIN,2015,1104.707783
PRI,LCC_SUR_ART_GAIN,2015,328.6832925
QAT,LCC_SUR_ART_GAIN,2015,114.0161963
ROU,LCC_SUR_ART_GAIN,2015,4036.413729
RUS,LCC_SUR_ART_GAIN,2015,10763.86594
RWA,LCC_SUR_ART_GAIN,2015,108.3323097
SHN,LCC_SUR_ART_GAIN,2015,0.260555276
KNA,LCC_SUR_ART_GAIN,2015,3.055371272
LCA,LCC_SUR_ART_GAIN,2015,2.964948119
SPM,LCC_SUR_ART_GAIN,2015,0.972233138
VCT,LCC_SUR_ART_GAIN,2015,2.478154478
SMR,LCC_SUR_ART_GAIN,2015,1.943713794
STP,LCC_SUR_ART_GAIN,2015,1.38810856
SAU,LCC_SUR_ART_GAIN,2015,1418.035879
SEN,LCC_SUR_ART_GAIN,2015,232.8088274
SRB,LCC_SUR_ART_GAIN,2015,573.6425373
SYC,LCC_SUR_ART_GAIN,2015,0.083126644
SLE,LCC_SUR_ART_GAIN,2015,137.8245797
SGP,LCC_SUR_ART_GAIN,2015,145.3148666
SLB,LCC_SUR_ART_GAIN,2015,1.555834831
SOM,LCC_SUR_ART_GAIN,2015,60.22156217
ZAF,LCC_SUR_ART_GAIN,2015,3250.159492
LKA,LCC_SUR_ART_GAIN,2015,441.0581586
SUR,LCC_SUR_ART_GAIN,2015,53.17187084
SYR,LCC_SUR_ART_GAIN,2015,526.8308048
TWN,LCC_SUR_ART_GAIN,2015,1133.771987
TJK,LCC_SUR_ART_GAIN,2015,436.8163595
TZA,LCC_SUR_ART_GAIN,2015,572.6186712
THA,LCC_SUR_ART_GAIN,2015,2759.48864
TLS,LCC_SUR_ART_GAIN,2015,7.102555406
TGO,LCC_SUR_ART_GAIN,2015,129.3455665
TTO,LCC_SUR_ART_GAIN,2015,118.3286103
TUN,LCC_SUR_ART_GAIN,2015,290.8790209
TKM,LCC_SUR_ART_GAIN,2015,431.1161191
TCA,LCC_SUR_ART_GAIN,2015,2.235579242
UGA,LCC_SUR_ART_GAIN,2015,364.2635886
UKR,LCC_SUR_ART_GAIN,2015,10999.55731
ARE,LCC_SUR_ART_GAIN,2015,49.54137585
VIR,LCC_SUR_ART_GAIN,2015,11.5163561
URY,LCC_SUR_ART_GAIN,2015,202.0890527
UZB,LCC_SUR_ART_GAIN,2015,2992.910367
VEN,LCC_SUR_ART_GAIN,2015,1047.138722
VNM,LCC_SUR_ART_GAIN,2015,2191.439831
ESH,LCC_SUR_ART_GAIN,2015,10.53266458
YEM,LCC_SUR_ART_GAIN,2015,269.6305905
ZMB,LCC_SUR_ART_GAIN,2015,346.513795
ZWE,LCC_SUR_ART_GAIN,2015,223.8897444
CIS,LCC_SUR_ART_GAIN,2015,31134.11401
DAE,LCC_SUR_ART_GAIN,2015,11844.10585
EEA,LCC_SUR_ART_GAIN,2015,39667.49701
AUS,LC_SUR_ART,2020,12545.79842
AUT,LC_SUR_ART,2020,2333.706
BEL,LC_SUR_ART,2020,3461.613556
CAN,LC_SUR_ART,2020,12634.7477
CHL,LC_SUR_ART,2020,2893.883112
COL,LC_SUR_ART,2020,2745.873066
CRI,LC_SUR_ART,2020,439.5628174
CZE,LC_SUR_ART,2020,3454.760371
DNK,LC_SUR_ART,2020,1709.743067
EST,LC_SUR_ART,2020,300.4539873
FIN,LC_SUR_ART,2020,607.5351621
FRA,LC_SUR_ART,2020,18432.37174
FRB,LC_SUR_ART,2020,831.4845365
FRC,LC_SUR_ART,2020,994.8882263
FRD,LC_SUR_ART,2020,969.0397161
FRE,LC_SUR_ART,2020,2144.184386
FRF,LC_SUR_ART,2020,2010.77131
FRG,LC_SUR_ART,2020,1251.655379
FRH,LC_SUR_ART,2020,983.665909
FRI,LC_SUR_ART,2020,1646.365076
FRJ,LC_SUR_ART,2020,1506.272061
FRK,LC_SUR_ART,2020,2126.688098
FRL,LC_SUR_ART,2020,1527.209863
FRM,LC_SUR_ART,2020,69.09196754
DEU,LC_SUR_ART,2020,24344.2879
DEA,LC_SUR_ART,2020,4661.992318
DEB,LC_SUR_ART,2020,1307.179517
DEC,LC_SUR_ART,2020,343.8958894
DED,LC_SUR_ART,2020,1567.984951
DEE,LC_SUR_ART,2020,1136.837937
DEF,LC_SUR_ART,2020,846.9821787
DEG,LC_SUR_ART,2020,790.4541882
GRC,LC_SUR_ART,2020,2122.808778
HUN,LC_SUR_ART,2020,3741.905306
ISL,LC_SUR_ART,2020,42.36414331
IRL,LC_SUR_ART,2020,887.0689551
ISR,LC_SUR_ART,2020,1075.805364
ITA,LC_SUR_ART,2020,13356.94153
JPN,LC_SUR_ART,2020,24562.67814
JPA,LC_SUR_ART,2020,1207.644093
JPB,LC_SUR_ART,2020,1809.663499
JPC,LC_SUR_ART,2020,2734.499586
JPD,LC_SUR_ART,2020,4746.281757
JPE,LC_SUR_ART,2020,1317.219374
JPF,LC_SUR_ART,2020,4188.280542
JPG,LC_SUR_ART,2020,3240.803875
JPH,LC_SUR_ART,2020,1527.353523
JPI,LC_SUR_ART,2020,1096.631611
JPJ,LC_SUR_ART,2020,2694.300284
KOR,LC_SUR_ART,2020,3755.497948
LVA,LC_SUR_ART,2020,359.6834875
LTU,LC_SUR_ART,2020,771.6891774
LUX,LC_SUR_ART,2020,154.5330987
MEX,LC_SUR_ART,2020,16951.66964
NLD,LC_SUR_ART,2020,3918.558413
NZL,LC_SUR_ART,2020,2719.589746
NOR,LC_SUR_ART,2020,3478.221013
POL,LC_SUR_ART,2020,7616.485739
PRT,LC_SUR_ART,2020,2784.140287
SVK,LC_SUR_ART,2020,1970.854894
SVN,LC_SUR_ART,2020,410.1254305
ESP,LC_SUR_ART,2020,8197.243499
SWE,LC_SUR_ART,2020,1960.005236
CHE,LC_SUR_ART,2020,1761.94203
TUR,LC_SUR_ART,2020,9148.80162
GBR,LC_SUR_ART,2020,13352.2931
UKC,LC_SUR_ART,2020,583.989028
UKD,LC_SUR_ART,2020,1539.748055
UKE,LC_SUR_ART,2020,1220.060872
UKF,LC_SUR_ART,2020,1094.746664
UKG,LC_SUR_ART,2020,1202.543394
UKH,LC_SUR_ART,2020,1336.738632
UKI,LC_SUR_ART,2020,1114.024479
UKJ,LC_SUR_ART,2020,1937.651336
UKK,LC_SUR_ART,2020,1101.262626
UKL,LC_SUR_ART,2020,723.3079469
UKM,LC_SUR_ART,2020,1133.681361
UKN,LC_SUR_ART,2020,364.5387075
USA,LC_SUR_ART,2020,146106.6367
AFG,LC_SUR_ART,2020,978.0543554
ALB,LC_SUR_ART,2020,306.0115498
DZA,LC_SUR_ART,2020,3039.184599
ASM,LC_SUR_ART,2020,0.756768704
AGO,LC_SUR_ART,2020,1470.126656
AND,LC_SUR_ART,2020,4.278299287
AIA,LC_SUR_ART,2020,0.808018182
ATG,LC_SUR_ART,2020,13.04410491
ARG,LC_SUR_ART,2020,7313.069182
ARM,LC_SUR_ART,2020,696.0634515
ABW,LC_SUR_ART,2020,30.34585127
AZE,LC_SUR_ART,2020,1549.492271
BHS,LC_SUR_ART,2020,116.8449614
BHR,LC_SUR_ART,2020,219.3744731
GGY,LC_SUR_ART,2020,17.59825437
BGD,LC_SUR_ART,2020,1113.286055
BRB,LC_SUR_ART,2020,74.46409738
BLR,LC_SUR_ART,2020,1935.895772
BLZ,LC_SUR_ART,2020,35.78766426
BEN,LC_SUR_ART,2020,658.4098364
BMU,LC_SUR_ART,2020,1.376592884
BTN,LC_SUR_ART,2020,4.15276283
BOL,LC_SUR_ART,2020,1423.121653
BIH,LC_SUR_ART,2020,470.450971
BWA,LC_SUR_ART,2020,706.3842499
BRA,LC_SUR_ART,2020,27036.60834
VGB,LC_SUR_ART,2020,12.19225959
BRN,LC_SUR_ART,2020,101.4578087
BGR,LC_SUR_ART,2020,2291.908409
BFA,LC_SUR_ART,2020,640.2747777
BDI,LC_SUR_ART,2020,158.8275806
CPV,LC_SUR_ART,2020,30.5872773
KHM,LC_SUR_ART,2020,381.2350451
CMR,LC_SUR_ART,2020,981.662007
CYM,LC_SUR_ART,2020,12.7954928
CAF,LC_SUR_ART,2020,224.2315447
TCD,LC_SUR_ART,2020,352.2279655
CHN,LC_SUR_ART,2020,144528.6818
COM,LC_SUR_ART,2020,24.05430253
COG,LC_SUR_ART,2020,378.3367775
COK,LC_SUR_ART,2020,0.158468319
CIV,LC_SUR_ART,2020,1951.677227
HRV,LC_SUR_ART,2020,966.6025108
CUB,LC_SUR_ART,2020,855.2916137
CYP,LC_SUR_ART,2020,384.002189
PRK,LC_SUR_ART,2020,1183.913401
COD,LC_SUR_ART,2020,2655.464229
DJI,LC_SUR_ART,2020,21.57284882
DMA,LC_SUR_ART,2020,3.949922022
DOM,LC_SUR_ART,2020,782.7753436
ECU,LC_SUR_ART,2020,1581.275869
EGY,LC_SUR_ART,2020,3433.210508
SLV,LC_SUR_ART,2020,323.8201862
GNQ,LC_SUR_ART,2020,84.36731997
ERI,LC_SUR_ART,2020,200.5535941
SWZ,LC_SUR_ART,2020,50.07790751
ETH,LC_SUR_ART,2020,1202.231684
FJI,LC_SUR_ART,2020,33.68141893
PYF,LC_SUR_ART,2020,5.069064975
GAB,LC_SUR_ART,2020,228.9726156
GMB,LC_SUR_ART,2020,149.3960643
GEO,LC_SUR_ART,2020,1046.319449
GHA,LC_SUR_ART,2020,3098.499518
GRL,LC_SUR_ART,2020,1.087835259
GRD,LC_SUR_ART,2020,4.496100006
GUM,LC_SUR_ART,2020,0.621935216
GTM,LC_SUR_ART,2020,875.0637892
GIN,LC_SUR_ART,2020,547.3817108
GNB,LC_SUR_ART,2020,62.0050495
GUY,LC_SUR_ART,2020,215.6064013
HTI,LC_SUR_ART,2020,428.9961065
VAT,LC_SUR_ART,2020,0.510055899
HND,LC_SUR_ART,2020,508.6019949
HKG,LC_SUR_ART,2020,212.4932355
IND,LC_SUR_ART,2020,30084.74264
IDN,LC_SUR_ART,2020,17454.13983
IRN,LC_SUR_ART,2020,6885.856972
IRQ,LC_SUR_ART,2020,2785.034512
IMN,LC_SUR_ART,2020,15.52088938
JAM,LC_SUR_ART,2020,306.3923557
JEY,LC_SUR_ART,2020,13.17336947
JOR,LC_SUR_ART,2020,590.6480376
KAZ,LC_SUR_ART,2020,4735.666484
KEN,LC_SUR_ART,2020,632.1061016
KWT,LC_SUR_ART,2020,452.4109183
KGZ,LC_SUR_ART,2020,674.2411053
LAO,LC_SUR_ART,2020,158.9734771
LBN,LC_SUR_ART,2020,332.5252526
LSO,LC_SUR_ART,2020,128.6274291
LBR,LC_SUR_ART,2020,305.535361
LBY,LC_SUR_ART,2020,1290.998596
LIE,LC_SUR_ART,2020,10.91495027
MAC,LC_SUR_ART,2020,5.750173484
MDG,LC_SUR_ART,2020,491.5875637
MWI,LC_SUR_ART,2020,460.3359677
MYS,LC_SUR_ART,2020,4203.635713
MLI,LC_SUR_ART,2020,578.8505031
MLT,LC_SUR_ART,2020,76.41923168
MRT,LC_SUR_ART,2020,393.0835238
MUS,LC_SUR_ART,2020,128.7731974
FSM,LC_SUR_ART,2020,38.37012381
MDA,LC_SUR_ART,2020,2115.90539
MCO,LC_SUR_ART,2020,1.480360296
MNG,LC_SUR_ART,2020,817.2577152
MSR,LC_SUR_ART,2020,0.085044632
MAR,LC_SUR_ART,2020,2183.88627
MOZ,LC_SUR_ART,2020,932.1526391
MMR,LC_SUR_ART,2020,1391.983487
NAM,LC_SUR_ART,2020,1048.460412
NPL,LC_SUR_ART,2020,363.9827513
NCL,LC_SUR_ART,2020,43.70405951
NIC,LC_SUR_ART,2020,284.7536382
NER,LC_SUR_ART,2020,253.8190537
NGA,LC_SUR_ART,2020,8599.382656
NIU,LC_SUR_ART,2020,0.605612695
MKD,LC_SUR_ART,2020,336.3466316
MNP,LC_SUR_ART,2020,0.166819052
OMN,LC_SUR_ART,2020,567.2067834
PAK,LC_SUR_ART,2020,4727.901989
PLW,LC_SUR_ART,2020,0.534899407
PSE,LC_SUR_ART,2020,401.0567323
PAN,LC_SUR_ART,2020,379.7554308
PNG,LC_SUR_ART,2020,289.7164471
PRY,LC_SUR_ART,2020,735.212737
PER,LC_SUR_ART,2020,2952.515903
PHL,LC_SUR_ART,2020,2441.149588
PRI,LC_SUR_ART,2020,1215.21846
QAT,LC_SUR_ART,2020,581.6785045
ROU,LC_SUR_ART,2020,8711.418771
RUS,LC_SUR_ART,2020,35327.80863
RWA,LC_SUR_ART,2020,183.3401413
SHN,LC_SUR_ART,2020,20.31687638
KNA,LC_SUR_ART,2020,6.789865064
LCA,LC_SUR_ART,2020,10.51354231
SPM,LC_SUR_ART,2020,1.57758717
VCT,LC_SUR_ART,2020,7.080816828
WSM,LC_SUR_ART,2020,0.453444598
SMR,LC_SUR_ART,2020,6.997901129
STP,LC_SUR_ART,2020,14.71380477
SAU,LC_SUR_ART,2020,4332.266305
SEN,LC_SUR_ART,2020,673.7334231
SRB,LC_SUR_ART,2020,1381.283985
SYC,LC_SUR_ART,2020,1.496330482
SLE,LC_SUR_ART,2020,345.950341
SGP,LC_SUR_ART,2020,294.9249735
SLB,LC_SUR_ART,2020,8.879032987
SOM,LC_SUR_ART,2020,637.2254032
ZAF,LC_SUR_ART,2020,9991.481768
LKA,LC_SUR_ART,2020,1161.874481
SUR,LC_SUR_ART,2020,160.702616
SYR,LC_SUR_ART,2020,1764.567524
TWN,LC_SUR_ART,2020,2165.744088
TJK,LC_SUR_ART,2020,635.078837
TZA,LC_SUR_ART,2020,1282.580694
THA,LC_SUR_ART,2020,4397.996705
TLS,LC_SUR_ART,2020,91.59574255
TGO,LC_SUR_ART,2020,414.8920064
TKL,LC_SUR_ART,2020,0.007860984
TON,LC_SUR_ART,2020,0.668875425
TTO,LC_SUR_ART,2020,193.2396236
TUN,LC_SUR_ART,2020,1273.679128
TKM,LC_SUR_ART,2020,899.644648
TCA,LC_SUR_ART,2020,3.912618417
UGA,LC_SUR_ART,2020,728.321041
UKR,LC_SUR_ART,2020,25240.71137
ARE,LC_SUR_ART,2020,2835.485291
VIR,LC_SUR_ART,2020,58.0887153
URY,LC_SUR_ART,2020,599.3472406
UZB,LC_SUR_ART,2020,4347.685755
VUT,LC_SUR_ART,2020,4.426995689
VEN,LC_SUR_ART,2020,3337.234406
VNM,LC_SUR_ART,2020,3692.352435
WLF,LC_SUR_ART,2020,0.498980127
ESH,LC_SUR_ART,2020,30.25320374
YEM,LC_SUR_ART,2020,506.2676686
ZMB,LC_SUR_ART,2020,1107.077645
ZWE,LC_SUR_ART,2020,874.8790563
ACP,LC_SUR_ART,2020,39779.31323
CIS,LC_SUR_ART,2020,79204.51316
DAE,LC_SUR_ART,2020,31170.08414
EEA,LC_SUR_ART,2020,110146.9481
SDR,LC_SUR_ART,2020,798745.6973
AUS,LCC_SUR_ART_GAIN,2020,3393.148587
AUT,LCC_SUR_ART_GAIN,2020,974.0093178
BEL,LCC_SUR_ART_GAIN,2020,1354.134539
CAN,LCC_SUR_ART_GAIN,2020,3863.320745
CHL,LCC_SUR_ART_GAIN,2020,1228.66097
COL,LCC_SUR_ART_GAIN,2020,799.3841447
CRI,LCC_SUR_ART_GAIN,2020,184.0513114
CZE,LCC_SUR_ART_GAIN,2020,1338.142193
DNK,LCC_SUR_ART_GAIN,2020,509.5949433
EST,LCC_SUR_ART_GAIN,2020,111.2677027
FIN,LCC_SUR_ART_GAIN,2020,56.62278641
FRA,LCC_SUR_ART_GAIN,2020,7548.399305
FRB,LCC_SUR_ART_GAIN,2020,377.9513443
FRC,LCC_SUR_ART_GAIN,2020,400.0906196
FRD,LCC_SUR_ART_GAIN,2020,413.3403532
FRE,LCC_SUR_ART_GAIN,2020,809.4516526
FRF,LCC_SUR_ART_GAIN,2020,709.5629422
FRG,LCC_SUR_ART_GAIN,2020,625.2373528
FRH,LCC_SUR_ART_GAIN,2020,412.4653106
FRI,LCC_SUR_ART_GAIN,2020,797.0494491
FRJ,LCC_SUR_ART_GAIN,2020,757.3514257
FRK,LCC_SUR_ART_GAIN,2020,904.4785758
FRL,LCC_SUR_ART_GAIN,2020,764.6764662
FRM,LCC_SUR_ART_GAIN,2020,39.2756589
DEU,LCC_SUR_ART_GAIN,2020,7785.563483
DEA,LCC_SUR_ART_GAIN,2020,1052.787956
DEB,LCC_SUR_ART_GAIN,2020,351.6568616
DEC,LCC_SUR_ART_GAIN,2020,103.3042181
DED,LCC_SUR_ART_GAIN,2020,566.2957642
DEE,LCC_SUR_ART_GAIN,2020,354.8482877
DEF,LCC_SUR_ART_GAIN,2020,265.011314
DEG,LCC_SUR_ART_GAIN,2020,312.3941301
GRC,LCC_SUR_ART_GAIN,2020,767.0950153
HUN,LCC_SUR_ART_GAIN,2020,1607.453996
IRL,LCC_SUR_ART_GAIN,2020,373.0958203
ISR,LCC_SUR_ART_GAIN,2020,615.3898018
ITA,LCC_SUR_ART_GAIN,2020,4915.345995
JPN,LCC_SUR_ART_GAIN,2020,10326.30917
JPA,LCC_SUR_ART_GAIN,2020,423.2045993
JPB,LCC_SUR_ART_GAIN,2020,1063.985413
JPC,LCC_SUR_ART_GAIN,2020,1656.587891
JPD,LCC_SUR_ART_GAIN,2020,1152.343602
JPE,LCC_SUR_ART_GAIN,2020,866.8178373
JPF,LCC_SUR_ART_GAIN,2020,1532.779052
JPG,LCC_SUR_ART_GAIN,2020,916.8779422
JPH,LCC_SUR_ART_GAIN,2020,805.0977569
JPI,LCC_SUR_ART_GAIN,2020,638.1343823
JPJ,LCC_SUR_ART_GAIN,2020,1270.480691
KOR,LCC_SUR_ART_GAIN,2020,2012.554356
LVA,LCC_SUR_ART_GAIN,2020,109.876519
LTU,LCC_SUR_ART_GAIN,2020,295.7244142
LUX,LCC_SUR_ART_GAIN,2020,57.9768873
MEX,LCC_SUR_ART_GAIN,2020,7758.876559
NLD,LCC_SUR_ART_GAIN,2020,1438.664376
NZL,LCC_SUR_ART_GAIN,2020,202.870337
NOR,LCC_SUR_ART_GAIN,2020,1036.302037
POL,LCC_SUR_ART_GAIN,2020,3147.755719
PRT,LCC_SUR_ART_GAIN,2020,1378.058555
SVK,LCC_SUR_ART_GAIN,2020,609.8534445
SVN,LCC_SUR_ART_GAIN,2020,158.1456968
ESP,LCC_SUR_ART_GAIN,2020,4350.725643
SWE,LCC_SUR_ART_GAIN,2020,575.5581749
CHE,LCC_SUR_ART_GAIN,2020,652.9954285
TUR,LCC_SUR_ART_GAIN,2020,4273.278834
GBR,LCC_SUR_ART_GAIN,2020,3026.091435
UKC,LCC_SUR_ART_GAIN,2020,147.2648871
UKD,LCC_SUR_ART_GAIN,2020,213.0316819
UKE,LCC_SUR_ART_GAIN,2020,281.2607291
UKF,LCC_SUR_ART_GAIN,2020,326.7349593
UKG,LCC_SUR_ART_GAIN,2020,219.7389086
UKH,LCC_SUR_ART_GAIN,2020,389.0680004
UKI,LCC_SUR_ART_GAIN,2020,91.99317477
UKJ,LCC_SUR_ART_GAIN,2020,476.4780887
UKK,LCC_SUR_ART_GAIN,2020,342.1944729
UKL,LCC_SUR_ART_GAIN,2020,243.318573
UKM,LCC_SUR_ART_GAIN,2020,143.1299766
UKN,LCC_SUR_ART_GAIN,2020,151.8779829
USA,LCC_SUR_ART_GAIN,2020,47238.68606
AFG,LCC_SUR_ART_GAIN,2020,566.8397402
ALB,LCC_SUR_ART_GAIN,2020,99.17402129
DZA,LCC_SUR_ART_GAIN,2020,1620.800148
AGO,LCC_SUR_ART_GAIN,2020,1063.442778
AND,LCC_SUR_ART_GAIN,2020,1.493884813
AIA,LCC_SUR_ART_GAIN,2020,0.161608417
ATG,LCC_SUR_ART_GAIN,2020,4.578005864
ARG,LCC_SUR_ART_GAIN,2020,2562.582866
ARM,LCC_SUR_ART_GAIN,2020,260.2304712
ABW,LCC_SUR_ART_GAIN,2020,28.17209411
AZE,LCC_SUR_ART_GAIN,2020,1057.689939
BHS,LCC_SUR_ART_GAIN,2020,21.55347833
BHR,LCC_SUR_ART_GAIN,2020,90.00701572
GGY,LCC_SUR_ART_GAIN,2020,5.605444916
BGD,LCC_SUR_ART_GAIN,2020,887.1654121
BRB,LCC_SUR_ART_GAIN,2020,25.77729239
BLR,LCC_SUR_ART_GAIN,2020,1035.806711
BLZ,LCC_SUR_ART_GAIN,2020,26.47216056
BEN,LCC_SUR_ART_GAIN,2020,428.5693723
BTN,LCC_SUR_ART_GAIN,2020,3.644879546
BOL,LCC_SUR_ART_GAIN,2020,596.1972741
BIH,LCC_SUR_ART_GAIN,2020,190.7096314
BWA,LCC_SUR_ART_GAIN,2020,483.3217152
BRA,LCC_SUR_ART_GAIN,2020,10595.87471
VGB,LCC_SUR_ART_GAIN,2020,5.427628845
BRN,LCC_SUR_ART_GAIN,2020,82.84839678
BGR,LCC_SUR_ART_GAIN,2020,564.7674432
BFA,LCC_SUR_ART_GAIN,2020,445.4727018
BDI,LCC_SUR_ART_GAIN,2020,128.481954
CPV,LCC_SUR_ART_GAIN,2020,1.23315857
KHM,LCC_SUR_ART_GAIN,2020,301.9435952
CMR,LCC_SUR_ART_GAIN,2020,558.6239763
CYM,LCC_SUR_ART_GAIN,2020,8.341157209
CAF,LCC_SUR_ART_GAIN,2020,96.35178845
TCD,LCC_SUR_ART_GAIN,2020,134.5628835
CHN,LCC_SUR_ART_GAIN,2020,101684.5371
COM,LCC_SUR_ART_GAIN,2020,9.009462175
COG,LCC_SUR_ART_GAIN,2020,217.091988
CIV,LCC_SUR_ART_GAIN,2020,984.0287217
HRV,LCC_SUR_ART_GAIN,2020,387.4067087
CUB,LCC_SUR_ART_GAIN,2020,216.9455673
