freq,unit,sector,na_item,geo,time,value
A,PC_GDP,S13,D39REC,EL,1995,0.0
A,PC_GDP,S13,D39REC,EL,1996,0.0
A,PC_GDP,S13,D39REC,EL,1997,0.0
A,PC_GDP,S13,D39REC,EL,1998,0.0
A,PC_GDP,S13,D39REC,EL,1999,0.0
A,PC_GDP,S13,D39REC,EL,2000,0.0
A,PC_GDP,S13,D39REC,EL,2001,0.0
A,PC_GDP,S13,D39REC,EL,2002,0.0
A,PC_GDP,S13,D39REC,EL,2003,0.0
A,PC_GDP,S13,D39REC,EL,2004,0.0
A,PC_GDP,S13,D39REC,EL,2005,0.0
A,PC_GDP,S13,D39REC,EL,2006,0.0
A,PC_GDP,S13,D39REC,EL,2007,0.0
A,PC_GDP,S13,D39REC,EL,2008,0.0
A,PC_GDP,S13,D39REC,EL,2009,0.0
A,PC_GDP,S13,D39REC,EL,2010,0.0
A,PC_GDP,S13,D39REC,EL,2011,0.0
A,PC_GDP,S13,D39REC,EL,2012,0.0
A,PC_GDP,S13,D39REC,EL,2013,0.0
A,PC_GDP,S13,D39REC,EL,2014,0.0
A,PC_GDP,S13,D39REC,EL,2015,0.0
A,PC_GDP,S13,D39REC,EL,2016,0.0
A,PC_GDP,S13,D39REC,EL,2017,0.0
A,PC_GDP,S13,D39REC,EL,2018,0.0
A,PC_GDP,S13,D39REC,EL,2019,0.0
A,PC_GDP,S13,D39REC,EL,2020,0.0
A,PC_GDP,S13,D39REC,EL,2021,0.0
A,PC_GDP,S13,D39REC,EL,2022,0.0
A,PC_GDP,S13,D39REC,EL,2023,0.0
A,PC_GDP,S13,D39REC,EL,2024,0.0
A,PC_GDP,S13,D39REC,EL,2025,0.0
A,PC_GDP,S13,D39REC,ES,1995,0.0
A,PC_GDP,S13,D39REC,ES,1996,0.0
A,PC_GDP,S13,D39REC,ES,1997,0.0
A,PC_GDP,S13,D39REC,ES,1998,0.0
A,PC_GDP,S13,D39REC,ES,1999,0.0
A,PC_GDP,S13,D39REC,ES,2000,0.0
A,PC_GDP,S13,D39REC,ES,2001,0.0
A,PC_GDP,S13,D39REC,ES,2002,0.0
A,PC_GDP,S13,D39REC,ES,2003,0.0
A,PC_GDP,S13,D39REC,ES,2004,0.0
A,PC_GDP,S13,D39REC,ES,2005,0.0
A,PC_GDP,S13,D39REC,ES,2006,0.0
A,PC_GDP,S13,D39REC,ES,2007,0.0
A,PC_GDP,S13,D39REC,ES,2008,0.0
A,PC_GDP,S13,D39REC,ES,2009,0.0
A,PC_GDP,S13,D39REC,ES,2010,0.0
A,PC_GDP,S13,D39REC,ES,2011,0.0
A,PC_GDP,S13,D39REC,ES,2012,0.0
A,PC_GDP,S13,D39REC,ES,2013,0.0
A,PC_GDP,S13,D39REC,ES,2014,0.0
A,PC_GDP,S13,D39REC,ES,2015,0.0
A,PC_GDP,S13,D39REC,ES,2016,0.0
A,PC_GDP,S13,D39REC,ES,2017,0.0
A,PC_GDP,S13,D39REC,ES,2018,0.0
A,PC_GDP,S13,D39REC,ES,2019,0.0
A,PC_GDP,S13,D39REC,ES,2020,0.0
A,PC_GDP,S13,D39REC,ES,2021,0.0
A,PC_GDP,S13,D39REC,ES,2022,0.0
A,PC_GDP,S13,D39REC,ES,2023,0.0
A,PC_GDP,S13,D39REC,ES,2024,0.0
A,PC_GDP,S13,D39REC,ES,2025,0.0
A,PC_GDP,S13,D39REC,EU27_2020,1995,0.1
A,PC_GDP,S13,D39REC,EU27_2020,1996,0.1
A,PC_GDP,S13,D39REC,EU27_2020,1997,0.0
A,PC_GDP,S13,D39REC,EU27_2020,1998,0.0
A,PC_GDP,S13,D39REC,EU27_2020,1999,0.1
A,PC_GDP,S13,D39REC,EU27_2020,2000,0.1
A,PC_GDP,S13,D39REC,EU27_2020,2001,0.1
A,PC_GDP,S13,D39REC,EU27_2020,2002,0.1
A,PC_GDP,S13,D39REC,EU27_2020,2003,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2004,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2005,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2006,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2007,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2008,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2009,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2010,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2011,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2012,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2013,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2014,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2015,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2016,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2017,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2018,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2019,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2020,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2021,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2022,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2023,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2024,0.0
A,PC_GDP,S13,D39REC,EU27_2020,2025,0.0
A,PC_GDP,S13,D39REC,FR,1995,0.1
A,PC_GDP,S13,D39REC,FR,1996,0.1
A,PC_GDP,S13,D39REC,FR,1997,0.1
A,PC_GDP,S13,D39REC,FR,1998,0.1
A,PC_GDP,S13,D39REC,FR,1999,0.1
A,PC_GDP,S13,D39REC,FR,2000,0.1
A,PC_GDP,S13,D39REC,FR,2001,0.1
A,PC_GDP,S13,D39REC,FR,2002,0.1
A,PC_GDP,S13,D39REC,FR,2003,0.1
A,PC_GDP,S13,D39REC,FR,2004,0.1
A,PC_GDP,S13,D39REC,FR,2005,0.0
