iso3,year,variable,value
BWA,2016,urban_share,65.6949296854899
BWA,2015,urban_share,65.4103584313295
BWA,2014,urban_share,65.0965122400825
BWA,2013,urban_share,64.7579735458393
BWA,2012,urban_share,64.3993247826904
BWA,2011,urban_share,64.0187810722889
BWA,2010,urban_share,63.4945974665277
BWA,2009,urban_share,62.7501882968523
BWA,2008,urban_share,61.8321593704079
BWA,2007,urban_share,60.7822308289942
BWA,2006,urban_share,59.6421228144112
BWA,2005,urban_share,58.4535554684584
BWA,2004,urban_share,57.2582489329358
BWA,2003,urban_share,56.0979233496432
BWA,2002,urban_share,55.0142988603802
BWA,2001,urban_share,54.0489894446035
BWA,2000,urban_share,53.2047727398794
BWA,1999,urban_share,52.4455101724909
BWA,1998,urban_share,51.7387899315932
BWA,1997,urban_share,51.0524097340465
BWA,1996,urban_share,50.354167296711
BWA,1995,urban_share,49.6118603364468
BRA,2023,urban_share,87.6159710235763
BRA,2022,urban_share,87.349556243881
BRA,2021,urban_share,87.1360781715439
BRA,2020,urban_share,86.9112186503004
BRA,2019,urban_share,86.6797991084296
BRA,2018,urban_share,86.4420719945072
BRA,2017,urban_share,86.1982897571091
BRA,2016,urban_share,85.9487048448108
BRA,2015,urban_share,85.6935697061881
BRA,2014,urban_share,85.4331367898168
BRA,2013,urban_share,85.1676585442726
BRA,2012,urban_share,84.8973874181312
BRA,2011,urban_share,84.6225758599683
BRA,2010,urban_share,84.343846036308
BRA,2009,urban_share,84.0698380333651
BRA,2008,urban_share,83.8036050557184
BRA,2007,urban_share,83.5382571292649
BRA,2006,urban_share,83.2672101364439
BRA,2005,urban_share,82.9838799596945
BRA,2004,urban_share,82.6816824814559
BRA,2003,urban_share,82.3540335841671
BRA,2002,urban_share,81.9943491502673
BRA,2001,urban_share,81.5960450621957
BRA,2000,urban_share,81.1484365423806
BRA,1999,urban_share,80.5466061325216
BRA,1998,urban_share,79.789068166086
BRA,1997,urban_share,79.0008493879259
BRA,1996,urban_share,78.3021415455398
BRA,1995,urban_share,77.7144999942454
VGB,2023,urban_share,55.6407774494219
VGB,2022,urban_share,54.795911692548
VGB,2021,urban_share,53.972618684518
VGB,2020,urban_share,53.1709074822645
VGB,2019,urban_share,52.3907871425786
VGB,2018,urban_share,51.6322667220883
VGB,2017,urban_share,50.8953552772346
VGB,2016,urban_share,50.1800618642422
VGB,2015,urban_share,49.4863955390847
VGB,2014,urban_share,48.8143653574427
VGB,2013,urban_share,48.1639803746541
VGB,2012,urban_share,47.5352496456526
VGB,2011,urban_share,46.9281822248936
VGB,2010,urban_share,46.3427871662626
VGB,2009,urban_share,45.7790735229619
VGB,2008,urban_share,45.2370503473687
VGB,2007,urban_share,44.7167266908574
VGB,2006,urban_share,44.2181116035727
VGB,2005,urban_share,43.741214134139
VGB,2004,urban_share,43.2860433292828
VGB,2003,urban_share,42.8526082333374
VGB,2002,urban_share,42.4409178875828
VGB,2001,urban_share,42.0235454180552
VGB,2000,urban_share,41.9814254086647
VGB,1999,urban_share,41.8846407382378
VGB,1998,urban_share,41.7246945994523
VGB,1997,urban_share,41.507071450781
VGB,1996,urban_share,41.2372557506969
VGB,1995,urban_share,40.9207319576729
BRN,2023,urban_share,74.8199193881365
BRN,2022,urban_share,74.7772642014221
BRN,2021,urban_share,74.7667316936175
BRN,2020,urban_share,74.7748108912151
BRN,2019,urban_share,74.7923311783673
BRN,2018,urban_share,74.8172471714305
BRN,2017,urban_share,74.8476440654983
BRN,2016,urban_share,74.8816070556641
BRN,2015,urban_share,74.9484620568562
BRN,2014,urban_share,75.0572639801502
BRN,2013,urban_share,75.1756915148608
BRN,2012,urban_share,75.2714233503027
BRN,2011,urban_share,75.312125504778
BRN,2010,urban_share,75.2506559029998
BRN,2009,urban_share,75.0712970872547
BRN,2008,urban_share,74.7929411399737
BRN,2007,urban_share,74.4344860960786
BRN,2006,urban_share,74.0148299904911
BRN,2005,urban_share,73.552870858133
BRN,2004,urban_share,73.0675067339261
BRN,2003,urban_share,72.577635652792
BRN,2002,urban_share,72.1021556496525
BRN,2001,urban_share,71.657883335906
BRN,2000,urban_share,71.2246805488418
BRN,1999,urban_share,70.7761419705137
BRN,1998,urban_share,70.3122205685247
BRN,1997,urban_share,69.8314191908431
BRN,1996,urban_share,69.3322406854373
BRN,1995,urban_share,68.8131879002755
BGR,2023,urban_share,73.7322671584613
BGR,2022,urban_share,73.4799164005224
BGR,2021,urban_share,73.346765618041
BGR,2020,urban_share,73.3239898681641
BGR,2019,urban_share,73.7162322998047
BGR,2018,urban_share,73.600212097168
BGR,2017,urban_share,73.3904571533203
BGR,2016,urban_share,73.1750030517578
BGR,2015,urban_share,73.1030578613281
BGR,2014,urban_share,73.0844879150391
BGR,2013,urban_share,72.9632821572019
BGR,2012,urban_share,72.7684860229492
BGR,2011,urban_share,72.6101653885532
BGR,2010,urban_share,71.5149307250977
BGR,2009,urban_share,71.3017349243164
BGR,2008,urban_share,70.902099609375
BGR,2007,urban_share,70.6844177246094
BGR,2006,urban_share,70.5075225830078
BGR,2005,urban_share,70.0869598388672
BGR,2004,urban_share,69.9193344116211
BGR,2003,urban_share,69.7808456420898
BGR,2002,urban_share,69.4859161376953
BGR,2001,urban_share,69.196711983564
BGR,2000,urban_share,68.2631454467773
BGR,1999,urban_share,68.0479965209961
BGR,1998,urban_share,67.8654022216797
BGR,1997,urban_share,67.6594467163086
BGR,1996,urban_share,67.6981964111328
BGR,1995,urban_share,67.8335418701172
BFA,2023,urban_share,27.7872478365158
BFA,2022,urban_share,27.2791369742712
BFA,2021,urban_share,26.8114307743017
BFA,2020,urban_share,26.3578373628627
BFA,2019,urban_share,26.1187254401157
BFA,2018,urban_share,26.0832202154822
BFA,2017,urban_share,25.9769918665632
BFA,2016,urban_share,25.821510372001
BFA,2015,urban_share,25.621432645225
BFA,2014,urban_share,25.3814155996643
BFA,2013,urban_share,25.106116148748
BFA,2012,urban_share,24.8001912059054
BFA,2011,urban_share,24.4682976845657
BFA,2010,urban_share,24.115092498158
BFA,2009,urban_share,23.7452325601116
BFA,2008,urban_share,23.3633747838557
BFA,2007,urban_share,22.9741760828193
BFA,2006,urban_share,22.5528306908743
BFA,2005,urban_share,22.0179778440204
BFA,2004,urban_share,21.3392180754924
BFA,2003,urban_share,20.563327262892
BFA,2002,urban_share,19.725053583448
BFA,2001,urban_share,18.8591452143893
BFA,2000,urban_share,18.0003503329444
BFA,1999,urban_share,17.1834171163423
BFA,1998,urban_share,16.4430937418116
