freq,unit,age,sex,geo,time,value
A,PC,Y_LT18,T,SK,2021,19.7
A,PC,Y_LT18,T,SK,2022,24.7
A,PC,Y_LT18,T,SK,2023,25.3
A,PC,Y_LT18,T,SK,2024,22.6
A,PC,Y_LT18,T,SK,2025,22.7
A,PC,Y_LT18,T,TR,2015,35.5
A,PC,Y_LT18,T,TR,2016,35.6
A,PC,Y_LT18,T,TR,2017,41.8
A,PC,Y_LT18,T,TR,2018,42.4
A,PC,Y_LT18,T,TR,2019,43.2
A,PC,Y_LT18,T,TR,2020,43.4
A,PC,Y_LT18,T,TR,2021,45.2
A,PC,Y_LT18,T,TR,2022,43.6
A,PC,Y_LT18,T,TR,2023,40.3
A,PC,Y_LT18,T,TR,2024,39.5
A,PC,Y_LT18,T,TR,2025,37.6
A,PC,Y_LT18,T,UK,2015,30.4
A,PC,Y_LT18,T,UK,2016,27.9
A,PC,Y_LT18,T,UK,2017,28.1
A,PC,Y_LT18,T,UK,2018,29.2
