cod,nombre,anyo,periodo,valor
IPV1668,"Balears, Illes. General. Índice. ",2013,20,47.392
IPV1668,"Balears, Illes. General. Índice. ",2013,21,48.322
IPV1668,"Balears, Illes. General. Índice. ",2013,22,48.624
IPV1668,"Balears, Illes. General. Índice. ",2014,19,47.581
IPV1668,"Balears, Illes. General. Índice. ",2014,20,47.568
IPV1668,"Balears, Illes. General. Índice. ",2014,21,48.547
IPV1668,"Balears, Illes. General. Índice. ",2014,22,48.979
IPV1668,"Balears, Illes. General. Índice. ",2015,19,48.905
IPV1668,"Balears, Illes. General. Índice. ",2015,20,51.058
IPV1668,"Balears, Illes. General. Índice. ",2015,21,52.63
IPV1668,"Balears, Illes. General. Índice. ",2015,22,52.409
IPV1668,"Balears, Illes. General. Índice. ",2016,19,53.195
IPV1668,"Balears, Illes. General. Índice. ",2016,20,53.623
IPV1668,"Balears, Illes. General. Índice. ",2016,21,55.447
IPV1668,"Balears, Illes. General. Índice. ",2016,22,55.396
IPV1668,"Balears, Illes. General. Índice. ",2017,19,56.135
IPV1668,"Balears, Illes. General. Índice. ",2017,20,57.573
IPV1668,"Balears, Illes. General. Índice. ",2017,21,60.478
IPV1668,"Balears, Illes. General. Índice. ",2017,22,60.802
IPV1668,"Balears, Illes. General. Índice. ",2018,19,60.721
IPV1668,"Balears, Illes. General. Índice. ",2018,20,62.414
IPV1668,"Balears, Illes. General. Índice. ",2018,21,64.729
IPV1668,"Balears, Illes. General. Índice. ",2018,22,64.667
IPV1668,"Balears, Illes. General. Índice. ",2019,19,65.164
IPV1668,"Balears, Illes. General. Índice. ",2019,20,65.693
IPV1668,"Balears, Illes. General. Índice. ",2019,21,68.635
IPV1668,"Balears, Illes. General. Índice. ",2019,22,68.234
IPV1668,"Balears, Illes. General. Índice. ",2020,19,69.048
IPV1668,"Balears, Illes. General. Índice. ",2020,20,68.707
IPV1668,"Balears, Illes. General. Índice. ",2020,21,70.935
IPV1668,"Balears, Illes. General. Índice. ",2020,22,69.904
IPV1668,"Balears, Illes. General. Índice. ",2021,19,69.836
IPV1668,"Balears, Illes. General. Índice. ",2021,20,72.618
IPV1668,"Balears, Illes. General. Índice. ",2021,21,75.743
IPV1668,"Balears, Illes. General. Índice. ",2021,22,76.6
IPV1668,"Balears, Illes. General. Índice. ",2022,19,78.221
IPV1668,"Balears, Illes. General. Índice. ",2022,20,80.513
IPV1668,"Balears, Illes. General. Índice. ",2022,21,82.058
IPV1668,"Balears, Illes. General. Índice. ",2022,22,81.129
IPV1668,"Balears, Illes. General. Índice. ",2023,19,81.519
IPV1668,"Balears, Illes. General. Índice. ",2023,20,83.119
IPV1668,"Balears, Illes. General. Índice. ",2023,21,85.732
IPV1668,"Balears, Illes. General. Índice. ",2023,22,84.691
IPV1668,"Balears, Illes. General. Índice. ",2024,19,86.24
IPV1668,"Balears, Illes. General. Índice. ",2024,20,88.257
IPV1668,"Balears, Illes. General. Índice. ",2024,21,90.726
IPV1668,"Balears, Illes. General. Índice. ",2024,22,91.979
IPV1668,"Balears, Illes. General. Índice. ",2025,19,94.84
IPV1668,"Balears, Illes. General. Índice. ",2025,20,98.579
IPV1668,"Balears, Illes. General. Índice. ",2025,21,102.308
IPV1668,"Balears, Illes. General. Índice. ",2025,22,104.272
IPV1668,"Balears, Illes. General. Índice. ",2026,19,107.765
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2007,19,47.708
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2007,20,49.596
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2007,21,51.275
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2007,22,52.129
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2008,19,51.945
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2008,20,53.319
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2008,21,53.531
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2008,22,52.448
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2009,19,51.917
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2009,20,51.84
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2009,21,51.043
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2009,22,50.37
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2010,19,49.84
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2010,20,50.522
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2010,21,49.147
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2010,22,49.904
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2011,19,50.165
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2011,20,49.153
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2011,21,48.484
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2011,22,45.574
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2012,19,42.208
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2012,20,42.211
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2012,21,42.091
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2012,22,41.429
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2013,19,38.647
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2013,20,38.142
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2013,21,40.106
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2013,22,40.229
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2014,19,39.728
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2014,20,39.317
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2014,21,40.809
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2014,22,39.996
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2015,19,41.512
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2015,20,42.4
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2015,21,44.469
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2015,22,43.973
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2016,19,44.708
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2016,20,44.719
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2016,21,45.471
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2016,22,45.265
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2017,19,46.086
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2017,20,47.394
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2017,21,49.797
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2017,22,49.848
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2018,19,49.392
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2018,20,51.697
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2018,21,51.768
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2018,22,53.035
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2019,19,54.308
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2019,20,53.593
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2019,21,56.145
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2019,22,57.998
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2020,19,59.992
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2020,20,58.156
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2020,21,62.643
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2020,22,64.709
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2021,19,63.425
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2021,20,63.701
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2021,21,67.151
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2021,22,69.229
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2022,19,70.882
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2022,20,71.835
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2022,21,73.034
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2022,22,73.703
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2023,19,75.927
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2023,20,77.031
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2023,21,81.318
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2023,22,82.084
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2024,19,85.381
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2024,20,86.54
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2024,21,90.177
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2024,22,90.611
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2025,19,100.059
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2025,20,100.476
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2025,21,99.236
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2025,22,100.23
IPV1524,"Balears, Illes. Vivienda nueva. Índice. ",2026,19,102.59
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2007,19,77.721
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2007,20,80.204
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2007,21,81.085
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2007,22,80.008
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2008,19,78.555
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2008,20,78.537
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2008,21,75.879
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2008,22,71.92
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2009,19,68.473
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2009,20,67.67
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2009,21,66.723
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2009,22,67.079
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2010,19,67.237
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2010,20,66.565
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2010,21,66.235
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2010,22,65.978
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2011,19,63.606
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2011,20,63.435
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2011,21,61.094
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2011,22,59.013
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2012,19,54.619
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2012,20,53.701
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2012,21,52.442
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2012,22,51.599
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2013,19,48.714
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2013,20,48.773
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2013,21,49.223
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2013,22,49.584
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2014,19,48.439
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2014,20,48.516
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2014,21,49.361
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2014,22,50.065
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2015,19,49.75
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2015,20,52.082
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2015,21,53.57
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2015,22,53.392
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2016,19,54.182
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2016,20,54.671
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2016,21,56.649
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2016,22,56.622
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2017,19,57.348
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2017,20,58.801
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2017,21,61.766
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2017,22,62.125
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2018,19,62.082
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2018,20,63.719
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2018,21,66.269
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2018,22,66.073
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2019,19,66.499
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2019,20,67.148
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2019,21,70.14
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2019,22,69.525
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2020,19,70.227
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2020,20,70.031
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2020,21,72.048
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2020,22,70.71
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2021,19,70.801
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2021,20,73.918
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2021,21,77.006
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2021,22,77.703
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2022,19,79.32
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2022,20,81.81
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2022,21,83.405
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2022,22,82.242
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2023,19,82.348
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2023,20,84.025
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2023,21,86.378
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2023,22,85.058
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2024,19,86.325
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2024,20,88.478
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2024,21,90.757
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2024,22,92.141
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2025,19,94.219
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2025,20,98.353
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2025,21,102.674
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2025,22,104.754
IPV1529,"Balears, Illes. Vivienda segunda mano. Índice. ",2026,19,108.369
IPV1534,Canarias. General. Índice. ,2007,19,75.957
IPV1534,Canarias. General. Índice. ,2007,20,78.395
IPV1534,Canarias. General. Índice. ,2007,21,79.754
IPV1534,Canarias. General. Índice. ,2007,22,80.575
IPV1534,Canarias. General. Índice. ,2008,19,80.912
IPV1534,Canarias. General. Índice. ,2008,20,80.593
IPV1534,Canarias. General. Índice. ,2008,21,80.266
IPV1534,Canarias. General. Índice. ,2008,22,78.61
IPV1534,Canarias. General. Índice. ,2009,19,77.422
IPV1534,Canarias. General. Índice. ,2009,20,77.108
IPV1534,Canarias. General. Índice. ,2009,21,76.94
IPV1534,Canarias. General. Índice. ,2009,22,76.668
IPV1534,Canarias. General. Índice. ,2010,19,75.373
IPV1534,Canarias. General. Índice. ,2010,20,76.193
IPV1534,Canarias. General. Índice. ,2010,21,74.708
IPV1534,Canarias. General. Índice. ,2010,22,74.226
IPV1534,Canarias. General. Índice. ,2011,19,72.861
IPV1534,Canarias. General. Índice. ,2011,20,72.248
IPV1534,Canarias. General. Índice. ,2011,21,69.673
IPV1534,Canarias. General. Índice. ,2011,22,68.534
IPV1534,Canarias. General. Índice. ,2012,19,65.136
IPV1534,Canarias. General. Índice. ,2012,20,61.909
IPV1534,Canarias. General. Índice. ,2012,21,59.199
IPV1534,Canarias. General. Índice. ,2012,22,59.398
IPV1534,Canarias. General. Índice. ,2013,19,57.209
IPV1534,Canarias. General. Índice. ,2013,20,56.183
IPV1534,Canarias. General. Índice. ,2013,21,55.762
IPV1534,Canarias. General. Índice. ,2013,22,55.355
IPV1534,Canarias. General. Índice. ,2014,19,54.539
IPV1534,Canarias. General. Índice. ,2014,20,56.056
IPV1534,Canarias. General. Índice. ,2014,21,55.418
IPV1534,Canarias. General. Índice. ,2014,22,55.648
IPV1534,Canarias. General. Índice. ,2015,19,55.631
IPV1534,Canarias. General. Índice. ,2015,20,58.067
IPV1534,Canarias. General. Índice. ,2015,21,57.837
IPV1534,Canarias. General. Índice. ,2015,22,57.665
IPV1534,Canarias. General. Índice. ,2016,19,58.903
IPV1534,Canarias. General. Índice. ,2016,20,59.17
IPV1534,Canarias. General. Índice. ,2016,21,59.203
IPV1534,Canarias. General. Índice. ,2016,22,59.589
IPV1534,Canarias. General. Índice. ,2017,19,60.93
IPV1534,Canarias. General. Índice. ,2017,20,61.294
IPV1534,Canarias. General. Índice. ,2017,21,61.872
IPV1534,Canarias. General. Índice. ,2017,22,63.185
IPV1534,Canarias. General. Índice. ,2018,19,63.699
IPV1534,Canarias. General. Índice. ,2018,20,64.937
IPV1534,Canarias. General. Índice. ,2018,21,65.191
IPV1534,Canarias. General. Índice. ,2018,22,65.803
IPV1534,Canarias. General. Índice. ,2019,19,67.003
IPV1534,Canarias. General. Índice. ,2019,20,67.026
IPV1534,Canarias. General. Índice. ,2019,21,67.669
IPV1534,Canarias. General. Índice. ,2019,22,67.811
IPV1534,Canarias. General. Índice. ,2020,19,68.192
IPV1534,Canarias. General. Índice. ,2020,20,67.449
IPV1534,Canarias. General. Índice. ,2020,21,68.64
IPV1534,Canarias. General. Índice. ,2020,22,68.376
IPV1534,Canarias. General. Índice. ,2021,19,69.425
IPV1534,Canarias. General. Índice. ,2021,20,71.762
IPV1534,Canarias. General. Índice. ,2021,21,73.412
IPV1534,Canarias. General. Índice. ,2021,22,73.716
IPV1534,Canarias. General. Índice. ,2022,19,76.98
IPV1534,Canarias. General. Índice. ,2022,20,78.534
IPV1534,Canarias. General. Índice. ,2022,21,79.323
IPV1534,Canarias. General. Índice. ,2022,22,79.717
IPV1534,Canarias. General. Índice. ,2023,19,81.216
IPV1534,Canarias. General. Índice. ,2023,20,82.101
IPV1534,Canarias. General. Índice. ,2023,21,84.56
IPV1534,Canarias. General. Índice. ,2023,22,83.341
IPV1534,Canarias. General. Índice. ,2024,19,85.935
IPV1534,Canarias. General. Índice. ,2024,20,89.088
IPV1534,Canarias. General. Índice. ,2024,21,90.57
IPV1534,Canarias. General. Índice. ,2024,22,92.176
IPV1534,Canarias. General. Índice. ,2025,19,96.606
IPV1534,Canarias. General. Índice. ,2025,20,99.467
IPV1534,Canarias. General. Índice. ,2025,21,101.64
IPV1534,Canarias. General. Índice. ,2025,22,102.287
IPV1534,Canarias. General. Índice. ,2026,19,106.94
IPV1539,Canarias. Vivienda nueva. Índice. ,2007,19,58.807
IPV1539,Canarias. Vivienda nueva. Índice. ,2007,20,60.441
IPV1539,Canarias. Vivienda nueva. Índice. ,2007,21,62.128
IPV1539,Canarias. Vivienda nueva. Índice. ,2007,22,64.101
IPV1539,Canarias. Vivienda nueva. Índice. ,2008,19,64.732
IPV1539,Canarias. Vivienda nueva. Índice. ,2008,20,65.05
IPV1539,Canarias. Vivienda nueva. Índice. ,2008,21,65.937
IPV1539,Canarias. Vivienda nueva. Índice. ,2008,22,65.839
IPV1539,Canarias. Vivienda nueva. Índice. ,2009,19,65.277
IPV1539,Canarias. Vivienda nueva. Índice. ,2009,20,64.92
IPV1539,Canarias. Vivienda nueva. Índice. ,2009,21,64.799
IPV1539,Canarias. Vivienda nueva. Índice. ,2009,22,64.262
IPV1539,Canarias. Vivienda nueva. Índice. ,2010,19,62.995
IPV1539,Canarias. Vivienda nueva. Índice. ,2010,20,63.915
IPV1539,Canarias. Vivienda nueva. Índice. ,2010,21,63.04
IPV1539,Canarias. Vivienda nueva. Índice. ,2010,22,61.546
IPV1539,Canarias. Vivienda nueva. Índice. ,2011,19,61.462
IPV1539,Canarias. Vivienda nueva. Índice. ,2011,20,61.105
IPV1539,Canarias. Vivienda nueva. Índice. ,2011,21,59.354
IPV1539,Canarias. Vivienda nueva. Índice. ,2011,22,57.935
IPV1539,Canarias. Vivienda nueva. Índice. ,2012,19,55.652
IPV1539,Canarias. Vivienda nueva. Índice. ,2012,20,52.781
IPV1539,Canarias. Vivienda nueva. Índice. ,2012,21,50.949
IPV1539,Canarias. Vivienda nueva. Índice. ,2012,22,51.061
IPV1539,Canarias. Vivienda nueva. Índice. ,2013,19,48.664
IPV1539,Canarias. Vivienda nueva. Índice. ,2013,20,46.467
IPV1539,Canarias. Vivienda nueva. Índice. ,2013,21,46.762
IPV1539,Canarias. Vivienda nueva. Índice. ,2013,22,46.774
IPV1539,Canarias. Vivienda nueva. Índice. ,2014,19,46.299
IPV1539,Canarias. Vivienda nueva. Índice. ,2014,20,47.44
IPV1539,Canarias. Vivienda nueva. Índice. ,2014,21,47.495
IPV1539,Canarias. Vivienda nueva. Índice. ,2014,22,47.069
IPV1539,Canarias. Vivienda nueva. Índice. ,2015,19,48.531
IPV1539,Canarias. Vivienda nueva. Índice. ,2015,20,50.158
IPV1539,Canarias. Vivienda nueva. Índice. ,2015,21,49.43
IPV1539,Canarias. Vivienda nueva. Índice. ,2015,22,50.241
IPV1539,Canarias. Vivienda nueva. Índice. ,2016,19,52.476
IPV1539,Canarias. Vivienda nueva. Índice. ,2016,20,53.802
IPV1539,Canarias. Vivienda nueva. Índice. ,2016,21,53.076
IPV1539,Canarias. Vivienda nueva. Índice. ,2016,22,52.911
IPV1539,Canarias. Vivienda nueva. Índice. ,2017,19,54.633
IPV1539,Canarias. Vivienda nueva. Índice. ,2017,20,54.876
IPV1539,Canarias. Vivienda nueva. Índice. ,2017,21,55.217
IPV1539,Canarias. Vivienda nueva. Índice. ,2017,22,56.39
IPV1539,Canarias. Vivienda nueva. Índice. ,2018,19,56.559
IPV1539,Canarias. Vivienda nueva. Índice. ,2018,20,57.157
IPV1539,Canarias. Vivienda nueva. Índice. ,2018,21,57.757
IPV1539,Canarias. Vivienda nueva. Índice. ,2018,22,59.699
IPV1539,Canarias. Vivienda nueva. Índice. ,2019,19,61.552
IPV1539,Canarias. Vivienda nueva. Índice. ,2019,20,60.258
IPV1539,Canarias. Vivienda nueva. Índice. ,2019,21,60.614
IPV1539,Canarias. Vivienda nueva. Índice. ,2019,22,60.943
IPV1539,Canarias. Vivienda nueva. Índice. ,2020,19,62.882
IPV1539,Canarias. Vivienda nueva. Índice. ,2020,20,63.181
IPV1539,Canarias. Vivienda nueva. Índice. ,2020,21,66.861
IPV1539,Canarias. Vivienda nueva. Índice. ,2020,22,64.183
IPV1539,Canarias. Vivienda nueva. Índice. ,2021,19,64.808
IPV1539,Canarias. Vivienda nueva. Índice. ,2021,20,67.302
IPV1539,Canarias. Vivienda nueva. Índice. ,2021,21,68.499
IPV1539,Canarias. Vivienda nueva. Índice. ,2021,22,68.77
IPV1539,Canarias. Vivienda nueva. Índice. ,2022,19,72.808
IPV1539,Canarias. Vivienda nueva. Índice. ,2022,20,71.86
IPV1539,Canarias. Vivienda nueva. Índice. ,2022,21,74.081
IPV1539,Canarias. Vivienda nueva. Índice. ,2022,22,76.382
IPV1539,Canarias. Vivienda nueva. Índice. ,2023,19,80.843
IPV1539,Canarias. Vivienda nueva. Índice. ,2023,20,81.906
IPV1539,Canarias. Vivienda nueva. Índice. ,2023,21,82.488
IPV1539,Canarias. Vivienda nueva. Índice. ,2023,22,80.259
IPV1539,Canarias. Vivienda nueva. Índice. ,2024,19,87.013
IPV1539,Canarias. Vivienda nueva. Índice. ,2024,20,90.666
IPV1539,Canarias. Vivienda nueva. Índice. ,2024,21,90.762
IPV1539,Canarias. Vivienda nueva. Índice. ,2024,22,90.914
IPV1539,Canarias. Vivienda nueva. Índice. ,2025,19,97.946
IPV1539,Canarias. Vivienda nueva. Índice. ,2025,20,100.34
IPV1539,Canarias. Vivienda nueva. Índice. ,2025,21,102.032
IPV1539,Canarias. Vivienda nueva. Índice. ,2025,22,99.682
IPV1539,Canarias. Vivienda nueva. Índice. ,2026,19,109.657
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2007,19,84.591
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2007,20,87.648
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2007,21,88.306
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2007,22,87.423
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2008,19,87.3
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2008,20,86.184
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2008,21,84.288
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2008,22,80.851
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2009,19,79.059
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2009,20,78.861
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2009,21,78.661
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2009,22,78.789
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2010,19,77.677
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2010,20,78.238
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2010,21,76.265
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2010,22,77.087
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2011,19,74.537
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2011,20,73.739
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2011,21,70.648
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2011,22,69.977
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2012,19,66.137
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2012,20,62.932
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2012,21,59.877
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2012,22,60.114
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2013,19,58.058
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2013,20,57.425
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2013,21,56.796
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2013,22,56.273
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2014,19,55.402
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2014,20,56.972
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2014,21,56.21
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2014,22,56.562
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2015,19,56.302
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2015,20,58.849
IPV1544,Canarias. Vivienda segunda mano. Índice. ,2015,21,58.703
