iso3,cabecera,year,pct_gdp
LVA,propiedad,2003,1.072022
LVA,propiedad,2004,1.066456
LVA,cotizaciones,2004,8.624511
LVA,nomina,2004,0.044725
LVA,bienes_servicios,2004,11.369912
LVA,renta,2004,7.659215
LVA,renta,2005,7.567704
LVA,bienes_servicios,2005,12.130234
LVA,nomina,2005,0.03389
LVA,cotizaciones,2005,8.232548
LVA,propiedad,2005,1.032637
LVA,propiedad,2006,1.041726
LVA,cotizaciones,2006,8.450014
LVA,nomina,2006,0.024407
LVA,bienes_servicios,2006,12.543875
LVA,renta,2006,8.108159
LVA,renta,2007,8.632207
LVA,bienes_servicios,2007,11.945774
LVA,nomina,2007,0.017087
LVA,cotizaciones,2007,8.246238
LVA,propiedad,2007,0.907478
LVA,propiedad,2008,0.662428
LVA,cotizaciones,2008,8.299783
LVA,nomina,2008,0.016123
LVA,bienes_servicios,2008,10.926222
LVA,renta,2008,9.35924
LVA,renta,2009,7.045462
LVA,bienes_servicios,2009,11.70916
LVA,nomina,2009,0.016436
LVA,cotizaciones,2009,9.423775
LVA,propiedad,2009,0.721795
LVA,propiedad,2010,0.886479
LVA,cotizaciones,2010,8.76663
LVA,nomina,2010,0.015952
LVA,bienes_servicios,2010,12.234105
LVA,renta,2010,7.290095
LVA,renta,2011,7.434542
LVA,bienes_servicios,2011,12.480741
LVA,nomina,2011,0.015638
LVA,cotizaciones,2011,9.230161
LVA,propiedad,2011,1.032618
LVA,propiedad,2012,1.000971
LVA,cotizaciones,2012,9.015827
LVA,nomina,2012,0.013846
LVA,bienes_servicios,2012,12.631898
LVA,renta,2012,7.638772
LVA,renta,2013,7.695237
LVA,bienes_servicios,2013,13.039407
LVA,nomina,2013,0.013713
LVA,cotizaciones,2013,8.80437
LVA,propiedad,2013,1.005556
LVA,propiedad,2014,1.084687
LVA,cotizaciones,2014,8.697805
LVA,nomina,2014,0.01338
LVA,bienes_servicios,2014,13.336875
LVA,renta,2014,7.726886
LVA,renta,2015,7.720632
LVA,bienes_servicios,2015,13.566904
LVA,nomina,2015,0.012791
LVA,cotizaciones,2015,8.54899
LVA,propiedad,2015,1.048378
LVA,propiedad,2016,1.107216
LVA,cotizaciones,2016,8.436918
LVA,nomina,2016,0.012368
LVA,bienes_servicios,2016,14.116954
LVA,renta,2016,8.210494
LVA,renta,2017,8.473217
LVA,bienes_servicios,2017,14.064421
LVA,nomina,2017,0.011794
LVA,cotizaciones,2017,8.684071
LVA,propiedad,2017,1.07787
LVA,propiedad,2018,0.988591
LVA,cotizaciones,2018,9.442352
LVA,nomina,2018,0.011074
LVA,bienes_servicios,2018,14.484423
LVA,renta,2018,6.766218
LVA,renta,2019,7.300512
LVA,bienes_servicios,2019,14.320231
LVA,nomina,2019,0.010907
LVA,cotizaciones,2019,9.84503
LVA,propiedad,2019,0.971522
LVA,propiedad,2020,0.960751
LVA,cotizaciones,2020,10.267747
LVA,nomina,2020,0.010734
LVA,bienes_servicios,2020,14.154185
LVA,renta,2020,7.061214
LVA,renta,2021,7.277071
LVA,bienes_servicios,2021,13.953315
LVA,nomina,2021,0.008576
LVA,cotizaciones,2021,9.888819
LVA,propiedad,2021,0.917871
LVA,propiedad,2022,0.816034
LVA,cotizaciones,2022,10.00344
LVA,nomina,2022,0.00879
LVA,bienes_servicios,2022,14.536423
LVA,renta,2022,7.431029
LVA,renta,2023,7.750273
LVA,bienes_servicios,2023,13.718
LVA,nomina,2023,0.007919
LVA,cotizaciones,2023,10.291236
LVA,propiedad,2023,0.741133
LVA,propiedad,2024,0.733882
LVA,cotizaciones,2024,10.972533
LVA,nomina,2024,0.007899
LVA,bienes_servicios,2024,14.122623
LVA,renta,2024,9.068734
ISR,cotizaciones,1995,4.70859
ISR,renta,1995,11.77969
ISR,nomina,1995,1.57604
ISR,bienes_servicios,1995,12.267095
ISR,propiedad,1995,3.615199
ISR,propiedad,1996,3.49053
ISR,bienes_servicios,1996,12.34679
ISR,nomina,1996,1.578534
ISR,renta,1996,11.369916
ISR,cotizaciones,1996,4.738512
ISR,cotizaciones,1997,4.978324
ISR,renta,1997,12.184687
ISR,nomina,1997,1.516746
ISR,bienes_servicios,1997,12.220239
ISR,propiedad,1997,3.313681
ISR,propiedad,1998,3.248829
ISR,bienes_servicios,1998,11.724626
ISR,nomina,1998,1.38614
ISR,renta,1998,11.970734
ISR,cotizaciones,1998,4.936342
ISR,cotizaciones,1999,4.926863
ISR,renta,1999,11.852602
ISR,nomina,1999,1.332863
ISR,bienes_servicios,1999,11.795225
ISR,propiedad,1999,3.279596
ISR,propiedad,2000,3.231623
ISR,bienes_servicios,2000,11.201518
ISR,nomina,2000,1.230648
ISR,renta,2000,13.394026
ISR,cotizaciones,2000,4.952379
ISR,cotizaciones,2001,5.231551
ISR,renta,2001,13.224629
ISR,nomina,2001,1.259302
ISR,bienes_servicios,2001,11.069169
ISR,propiedad,2001,2.970997
ISR,propiedad,2002,2.914631
ISR,bienes_servicios,2002,11.713546
ISR,nomina,2002,1.423041
ISR,renta,2002,11.60877
ISR,cotizaciones,2002,5.28428
ISR,cotizaciones,2003,5.39311
ISR,renta,2003,10.870622
ISR,nomina,2003,1.477119
ISR,bienes_servicios,2003,11.649554
ISR,propiedad,2003,2.873698
ISR,propiedad,2004,3.186705
ISR,bienes_servicios,2004,11.728733
ISR,nomina,2004,1.503917
ISR,renta,2004,10.65211
ISR,cotizaciones,2004,5.252731
ISR,cotizaciones,2005,5.225931
ISR,renta,2005,11.039105
ISR,nomina,2005,1.498401
ISR,bienes_servicios,2005,11.582602
ISR,propiedad,2005,3.320494
ISR,propiedad,2006,3.187902
ISR,bienes_servicios,2006,11.371491
ISR,nomina,2006,1.398191
ISR,renta,2006,12.25331
ISR,cotizaciones,2006,5.100257
ISR,cotizaciones,2007,4.996645
ISR,renta,2007,12.06423
ISR,nomina,2007,1.307492
ISR,bienes_servicios,2007,11.550046
ISR,propiedad,2007,3.301614
ISR,propiedad,2008,3.262422
ISR,bienes_servicios,2008,11.509827
ISR,nomina,2008,1.165262
ISR,renta,2008,10.290009
ISR,cotizaciones,2008,5.095249
ISR,cotizaciones,2009,4.91282
ISR,renta,2009,8.677947
ISR,nomina,2009,1.140395
ISR,bienes_servicios,2009,11.261543
ISR,propiedad,2009,3.131573
ISR,propiedad,2010,3.350957
ISR,bienes_servicios,2010,11.801172
ISR,nomina,2010,1.147122
ISR,renta,2010,8.73343
ISR,cotizaciones,2010,5.059705
ISR,cotizaciones,2011,5.082888
ISR,renta,2011,8.990196
ISR,nomina,2011,1.140431
ISR,bienes_servicios,2011,11.707
ISR,propiedad,2011,3.388727
ISR,propiedad,2012,3.105611
ISR,bienes_servicios,2012,11.341471
ISR,nomina,2012,1.171779
ISR,renta,2012,8.901542
ISR,cotizaciones,2012,4.94854
ISR,cotizaciones,2013,4.951495
ISR,renta,2013,9.416115
ISR,nomina,2013,1.185786
ISR,bienes_servicios,2013,11.607055
ISR,propiedad,2013,3.167561
ISR,propiedad,2014,3.201737
ISR,bienes_servicios,2014,11.937513
ISR,nomina,2014,1.17376
ISR,renta,2014,9.349015
ISR,cotizaciones,2014,4.979942
ISR,cotizaciones,2015,5.049561
ISR,renta,2015,9.662796
ISR,nomina,2015,1.166562
ISR,bienes_servicios,2015,11.712848
ISR,propiedad,2015,3.442803
ISR,propiedad,2016,3.337887
ISR,bienes_servicios,2016,11.645021
ISR,nomina,2016,1.131477
ISR,renta,2016,9.751976
ISR,cotizaciones,2016,5.131822
ISR,cotizaciones,2017,5.180314
ISR,renta,2017,11.422546
ISR,nomina,2017,1.147819
ISR,bienes_servicios,2017,11.094799
ISR,propiedad,2017,3.351062
ISR,propiedad,2018,3.306296
ISR,bienes_servicios,2018,11.064448
ISR,nomina,2018,1.161991
ISR,renta,2018,10.000895
ISR,cotizaciones,2018,5.227886
ISR,cotizaciones,2019,5.211074
ISR,renta,2019,9.821082
ISR,nomina,2019,1.146261
ISR,bienes_servicios,2019,10.763256
ISR,propiedad,2019,3.206529
ISR,propiedad,2020,3.07928
ISR,bienes_servicios,2020,10.513017
ISR,nomina,2020,1.166135
ISR,renta,2020,9.832332
ISR,cotizaciones,2020,5.164718
ISR,cotizaciones,2021,5.03068
ISR,renta,2021,11.522043
ISR,nomina,2021,1.074369
ISR,bienes_servicios,2021,10.954941
ISR,propiedad,2021,3.919491
ISR,propiedad,2022,4.013856
ISR,bienes_servicios,2022,10.674358
ISR,nomina,2022,0.96066
ISR,renta,2022,12.223451
ISR,cotizaciones,2022,5.03537
ISR,cotizaciones,2023,4.99466
ISR,renta,2023,11.051425
ISR,nomina,2023,0.936981
ISR,bienes_servicios,2023,9.663549
ISR,propiedad,2023,3.187129
ISR,propiedad,2024,3.034314
ISR,bienes_servicios,2024,10.488957
ISR,nomina,2024,0.880848
ISR,renta,2024,11.513535
ISR,cotizaciones,2024,4.959695
JPN,propiedad,1990,2.60226
JPN,otros,1990,0.070981
JPN,cotizaciones,1990,7.325049
JPN,renta,1990,13.900167
JPN,bienes_servicios,1990,3.791724
JPN,bienes_servicios,1991,3.81716
JPN,renta,1991,13.297138
JPN,cotizaciones,1991,7.519053
JPN,otros,1991,0.070682
JPN,propiedad,1991,2.65196
JPN,propiedad,1992,2.832996
JPN,otros,1992,0.070932
JPN,cotizaciones,1992,7.666968
JPN,renta,1992,11.486606
JPN,bienes_servicios,1992,3.80049
JPN,bienes_servicios,1993,3.910788
JPN,renta,1993,10.981148
JPN,cotizaciones,1993,7.877906
JPN,otros,1993,0.071027
JPN,propiedad,1993,3.002959
JPN,propiedad,1994,2.997799
JPN,otros,1994,0.065923
JPN,cotizaciones,1994,8.097642
JPN,renta,1994,9.803424
JPN,bienes_servicios,1994,4.036496
JPN,bienes_servicios,1995,4.014548
JPN,renta,1995,9.710137
JPN,cotizaciones,1995,8.527326
JPN,otros,1995,0.062669
JPN,propiedad,1995,3.086506
JPN,propiedad,1996,2.989068
JPN,otros,1996,0.06208
JPN,cotizaciones,1996,8.574989
JPN,renta,1996,9.658883
JPN,bienes_servicios,1996,4.057498
JPN,bienes_servicios,1997,4.434664
JPN,renta,1997,9.524838
JPN,cotizaciones,1997,8.82212
JPN,otros,1997,0.063833
JPN,propiedad,1997,2.890059
JPN,propiedad,1998,2.784661
JPN,otros,1998,0.064389
JPN,cotizaciones,1998,8.961414
JPN,renta,1998,8.487289
JPN,bienes_servicios,1998,4.961108
JPN,bienes_servicios,1999,5.084588
JPN,renta,1999,7.948088
JPN,cotizaciones,1999,8.917052
JPN,otros,1999,0.064285
JPN,propiedad,1999,2.788486
JPN,propiedad,2000,2.658858
JPN,otros,2000,0.064675
JPN,cotizaciones,2000,8.922438
JPN,renta,2000,8.806187
JPN,bienes_servicios,2000,4.878442
JPN,bienes_servicios,2001,4.939832
JPN,renta,2001,8.51751
JPN,cotizaciones,2001,9.319001
JPN,otros,2001,0.065736
JPN,propiedad,2001,2.684455
JPN,propiedad,2002,2.643381
JPN,otros,2002,0.066614
JPN,cotizaciones,2002,9.369703
JPN,renta,2002,7.489349
JPN,bienes_servicios,2002,4.929146
JPN,bienes_servicios,2003,4.90143
JPN,renta,2003,7.366295
JPN,cotizaciones,2003,9.306357
JPN,otros,2003,0.064213
JPN,propiedad,2003,2.493102
JPN,propiedad,2004,2.474219
JPN,otros,2004,0.064818
JPN,cotizaciones,2004,9.345026
JPN,renta,2004,7.91615
JPN,bienes_servicios,2004,4.956028
JPN,bienes_servicios,2005,5.015107
JPN,renta,2005,8.728094
JPN,cotizaciones,2005,9.520241
JPN,otros,2005,0.065736
JPN,propiedad,2005,2.495253
JPN,propiedad,2006,2.41774
JPN,otros,2006,0.066616
JPN,cotizaciones,2006,9.74988
JPN,renta,2006,9.41977
JPN,bienes_servicios,2006,4.960634
JPN,bienes_servicios,2007,4.875861
JPN,renta,2007,9.870381
JPN,cotizaciones,2007,9.902831
JPN,otros,2007,0.066019
JPN,propiedad,2007,2.439769
JPN,propiedad,2008,2.540109
JPN,otros,2008,0.071177
JPN,cotizaciones,2008,10.506402
JPN,renta,2008,9.07022
JPN,bienes_servicios,2008,4.854964
JPN,bienes_servicios,2009,4.898684
JPN,renta,2009,7.582275
JPN,cotizaciones,2009,10.521043
JPN,otros,2009,0.075096
JPN,propiedad,2009,2.603545
JPN,propiedad,2010,2.550796
JPN,otros,2010,0.075484
JPN,cotizaciones,2010,10.786953
JPN,renta,2010,7.925707
JPN,bienes_servicios,2010,4.898293
JPN,bienes_servicios,2011,4.992798
JPN,renta,2011,8.178245
JPN,cotizaciones,2011,11.263837
JPN,otros,2011,0.074113
JPN,propiedad,2011,2.619757
JPN,propiedad,2012,2.546171
JPN,otros,2012,0.07733
JPN,cotizaciones,2012,11.631098
JPN,renta,2012,8.677602
JPN,bienes_servicios,2012,5.016914
JPN,bienes_servicios,2013,5.0215
JPN,renta,2013,9.323801
JPN,cotizaciones,2013,11.664897
JPN,otros,2013,0.074881
JPN,propiedad,2013,2.523926
JPN,propiedad,2014,2.542036
JPN,otros,2014,0.076133
JPN,cotizaciones,2014,11.893232
JPN,renta,2014,9.540889
JPN,bienes_servicios,2014,5.920891
JPN,bienes_servicios,2015,6.340637
JPN,renta,2015,9.403743
JPN,cotizaciones,2015,11.92144
JPN,otros,2015,0.076378
JPN,propiedad,2015,2.478033
JPN,propiedad,2016,2.527816
JPN,otros,2016,0.076648
JPN,cotizaciones,2016,12.227963
JPN,renta,2016,9.234526
JPN,bienes_servicios,2016,6.187436
JPN,bienes_servicios,2017,6.483803
JPN,renta,2017,9.475747
JPN,cotizaciones,2017,12.347358
JPN,otros,2017,0.07691
JPN,propiedad,2017,2.532443
JPN,propiedad,2018,2.550532
JPN,otros,2018,0.079941
JPN,cotizaciones,2018,12.687324
JPN,renta,2018,10.076559
JPN,bienes_servicios,2018,6.154085
JPN,bienes_servicios,2019,6.21382
JPN,renta,2019,9.697113
JPN,cotizaciones,2019,12.939241
JPN,otros,2019,0.081591
JPN,propiedad,2019,2.575391
JPN,propiedad,2020,2.65921
JPN,otros,2020,0.082481
JPN,cotizaciones,2020,13.282128
JPN,renta,2020,10.01021
JPN,bienes_servicios,2020,6.877122
JPN,bienes_servicios,2021,7.029881
JPN,renta,2021,10.813542
JPN,cotizaciones,2021,13.281694
JPN,otros,2021,0.089362
JPN,propiedad,2021,2.663231
JPN,propiedad,2022,2.718056
JPN,otros,2022,0.084491
JPN,cotizaciones,2022,13.31799
JPN,renta,2022,11.226909
JPN,bienes_servicios,2022,7.199106
JPN,bienes_servicios,2023,6.82547
JPN,renta,2023,10.884674
JPN,cotizaciones,2023,13.189872
JPN,otros,2023,0.083611
JPN,propiedad,2023,2.749677
JPN,propiedad,2024,2.663939
JPN,otros,2024,0.077625
JPN,renta,2024,10.686311
JPN,bienes_servicios,2024,6.822176
ISL,otros,1990,1.157351
ISL,nomina,1990,1.043307
ISL,propiedad,1990,2.483077
ISL,renta,1990,8.740615
ISL,cotizaciones,1990,0.924395
ISL,bienes_servicios,1990,15.10579
ISL,bienes_servicios,1991,15.180925
ISL,cotizaciones,1991,2.05974
ISL,renta,1991,8.675322
ISL,propiedad,1991,2.624806
ISL,nomina,1991,0.185827
ISL,otros,1991,1.070164
ISL,otros,1992,1.209082
ISL,nomina,1992,0.028455
ISL,propiedad,1992,2.764835
ISL,renta,1992,9.035509
ISL,cotizaciones,1992,2.402039
ISL,bienes_servicios,1992,15.15656
ISL,bienes_servicios,1993,14.728644
ISL,cotizaciones,1993,2.371458
ISL,renta,1993,9.627872
ISL,propiedad,1993,2.826995
ISL,nomina,1993,0.011032
ISL,nomina,1994,0.006918
ISL,propiedad,1994,2.744479
ISL,renta,1994,9.736263
ISL,cotizaciones,1994,2.359422
ISL,bienes_servicios,1994,14.281495
ISL,bienes_servicios,1995,14.454597
ISL,cotizaciones,1995,2.401097
ISL,renta,1995,10.132328
ISL,propiedad,1995,2.698823
ISL,propiedad,1996,2.550099
ISL,renta,1996,10.750325
ISL,cotizaciones,1996,2.653198
ISL,bienes_servicios,1996,14.851807
ISL,bienes_servicios,1997,14.669571
ISL,cotizaciones,1997,2.701255
ISL,renta,1997,11.107679
ISL,propiedad,1997,2.507708
ISL,otros,1998,0.171658
ISL,nomina,1998,0.019738
ISL,propiedad,1998,2.470798
ISL,renta,1998,12.502464
ISL,cotizaciones,1998,2.624838
ISL,bienes_servicios,1998,15.339741
ISL,bienes_servicios,1999,16.467625
ISL,cotizaciones,1999,2.699841
ISL,renta,1999,13.634115
ISL,propiedad,1999,2.467374
ISL,nomina,1999,0.023486
ISL,otros,1999,0.155175
ISL,otros,2000,0.13789
ISL,nomina,2000,0.02554
ISL,propiedad,2000,2.792629
ISL,renta,2000,14.123733
ISL,cotizaciones,2000,2.738828
ISL,bienes_servicios,2000,15.628523
ISL,bienes_servicios,2001,13.671945
ISL,cotizaciones,2001,2.701831
ISL,renta,2001,14.590609
ISL,propiedad,2001,2.605083
ISL,nomina,2001,0.026182
ISL,otros,2001,0.140224
ISL,otros,2002,0.162504
ISL,nomina,2002,0.02624
ISL,propiedad,2002,2.362155
ISL,renta,2002,14.454669
ISL,cotizaciones,2002,2.710763
ISL,bienes_servicios,2002,13.734397
ISL,bienes_servicios,2003,14.54187
ISL,cotizaciones,2003,2.936817
ISL,renta,2003,15.167243
ISL,propiedad,2003,2.053926
ISL,nomina,2003,0.05518
ISL,otros,2003,0.153926
ISL,otros,2004,0.150338
ISL,nomina,2004,0.052624
ISL,propiedad,2004,2.178474
ISL,renta,2004,15.278077
ISL,cotizaciones,2004,2.893846
ISL,bienes_servicios,2004,15.477717
ISL,bienes_servicios,2005,16.533012
ISL,cotizaciones,2005,3.035127
ISL,renta,2005,16.683839
ISL,propiedad,2005,2.286679
ISL,nomina,2005,0.02996
ISL,otros,2005,0.147897
ISL,otros,2006,0.127305
ISL,nomina,2006,0.031477
ISL,propiedad,2006,2.646989
ISL,renta,2006,17.225743
ISL,cotizaciones,2006,3.09745
ISL,bienes_servicios,2006,16.11844
ISL,bienes_servicios,2007,15.167577
ISL,cotizaciones,2007,2.814779
ISL,renta,2007,17.159734
ISL,propiedad,2007,2.614064
ISL,nomina,2007,0.107978
ISL,otros,2007,0.124984
ISL,otros,2008,0.134179
ISL,nomina,2008,0.139793
ISL,propiedad,2008,2.229956
ISL,renta,2008,16.416031
ISL,cotizaciones,2008,2.594839
ISL,bienes_servicios,2008,12.566996
ISL,bienes_servicios,2009,11.202305
ISL,cotizaciones,2009,2.81054
ISL,renta,2009,14.684948
ISL,propiedad,2009,2.016469
ISL,nomina,2009,0.15122
ISL,otros,2009,0.379692
ISL,otros,2010,0.351848
ISL,nomina,2010,0.166083
ISL,propiedad,2010,2.231626
ISL,renta,2010,14.081812
ISL,cotizaciones,2010,3.736833
ISL,bienes_servicios,2010,11.314622
ISL,bienes_servicios,2011,11.5267
ISL,cotizaciones,2011,3.743402
ISL,renta,2011,14.948105
ISL,propiedad,2011,2.085655
ISL,nomina,2011,0.16247
ISL,otros,2011,0.429718
ISL,otros,2012,0.534596
ISL,nomina,2012,0.288998
ISL,propiedad,2012,2.216547
ISL,renta,2012,15.152866
ISL,cotizaciones,2012,3.47112
ISL,bienes_servicios,2012,11.93604
ISL,bienes_servicios,2013,11.633164
ISL,cotizaciones,2013,3.521854
ISL,renta,2013,16.004629
ISL,propiedad,2013,2.226144
ISL,nomina,2013,0.329227
ISL,otros,2013,0.555268
ISL,otros,2014,2.078578
ISL,nomina,2014,0.33178
ISL,propiedad,2014,2.245165
ISL,renta,2014,17.181817
ISL,cotizaciones,2014,3.48367
ISL,bienes_servicios,2014,11.583937
ISL,bienes_servicios,2015,11.451912
ISL,cotizaciones,2015,3.413552
ISL,renta,2015,16.38479
ISL,propiedad,2015,1.780049
ISL,nomina,2015,0.284259
ISL,otros,2015,1.642972
ISL,otros,2016,0.585792
ISL,nomina,2016,0.28952
ISL,propiedad,2016,16.996474
ISL,renta,2016,16.967749
ISL,cotizaciones,2016,3.351581
ISL,bienes_servicios,2016,11.653774
ISL,bienes_servicios,2017,12.497977
ISL,cotizaciones,2017,3.348351
ISL,renta,2017,18.138668
ISL,propiedad,2017,2.065096
ISL,nomina,2017,0.29678
ISL,otros,2017,0.614318
ISL,otros,2018,0.589066
ISL,nomina,2018,0.29566
ISL,propiedad,2018,2.048149
ISL,renta,2018,17.775665
ISL,cotizaciones,2018,3.399893
ISL,bienes_servicios,2018,11.965454
ISL,bienes_servicios,2019,11.167069
ISL,cotizaciones,2019,3.180225
ISL,renta,2019,17.353731
ISL,propiedad,2019,2.111205
ISL,nomina,2019,0.297851
ISL,otros,2019,0.606985
ISL,otros,2020,0.642557
ISL,nomina,2020,0.309411
ISL,propiedad,2020,2.396454
ISL,renta,2020,18.176614
ISL,cotizaciones,2020,2.961299
ISL,bienes_servicios,2020,11.161875
ISL,bienes_servicios,2021,11.398283
ISL,cotizaciones,2021,2.923986
ISL,renta,2021,17.183519
ISL,propiedad,2021,2.279748
ISL,nomina,2021,0.274946
ISL,otros,2021,0.397729
ISL,otros,2022,0.360099
ISL,nomina,2022,0.253248
ISL,propiedad,2022,2.202441
ISL,renta,2022,17.810252
ISL,cotizaciones,2022,2.9258
ISL,bienes_servicios,2022,11.373327
ISL,bienes_servicios,2023,11.526065
ISL,cotizaciones,2023,3.010555
ISL,renta,2023,18.499128
ISL,propiedad,2023,2.195294
ISL,nomina,2023,0.264488
ISL,otros,2023,0.361515
ISL,otros,2024,0.357394
ISL,nomina,2024,0.258598
ISL,propiedad,2024,2.331706
ISL,renta,2024,18.532712
ISL,cotizaciones,2024,2.978914
ISL,bienes_servicios,2024,12.489429
HUN,renta,1991,12.256693
HUN,nomina,1991,0.104497
HUN,bienes_servicios,1991,14.752473
HUN,cotizaciones,1991,15.955549
HUN,otros,1991,0.891789
HUN,propiedad,1991,0.515126
HUN,propiedad,1992,0.444219
HUN,otros,1992,0.886186
HUN,cotizaciones,1992,17.249512
HUN,bienes_servicios,1992,15.900025
HUN,nomina,1992,0.098414
HUN,renta,1992,9.630567
HUN,renta,1993,9.332924
HUN,nomina,1993,0.092615
HUN,bienes_servicios,1993,16.727237
HUN,cotizaciones,1993,17.629951
HUN,otros,1993,0.901188
HUN,propiedad,1993,0.366068
HUN,propiedad,1994,0.43709
HUN,otros,1994,0.835251
HUN,cotizaciones,1994,16.476295
HUN,bienes_servicios,1994,15.787714
HUN,nomina,1994,0.118851
HUN,renta,1994,8.940674
HUN,renta,1995,8.515093
HUN,nomina,1995,0.111835
HUN,bienes_servicios,1995,16.512032
HUN,cotizaciones,1995,14.482255
HUN,otros,1995,0.520973
HUN,propiedad,1995,0.495151
HUN,propiedad,1996,0.595606
HUN,otros,1996,0.47921
HUN,cotizaciones,1996,13.471618
HUN,bienes_servicios,1996,15.977145
HUN,nomina,1996,0.109756
HUN,renta,1996,8.640212
HUN,renta,1997,8.182547
HUN,nomina,1997,0.925206
HUN,bienes_servicios,1997,14.805646
HUN,cotizaciones,1997,12.742923
HUN,otros,1997,0.427017
HUN,propiedad,1997,0.578582
HUN,propiedad,1998,0.585671
HUN,otros,1998,0.354823
HUN,cotizaciones,1998,12.535105
HUN,bienes_servicios,1998,14.581847
HUN,nomina,1998,0.987637
HUN,renta,1998,8.356473
HUN,renta,1999,8.939993
HUN,nomina,1999,1.391252
HUN,bienes_servicios,1999,15.413529
HUN,cotizaciones,1999,11.539702
HUN,otros,1999,0.245008
HUN,propiedad,1999,0.632553
HUN,propiedad,2000,0.667329
HUN,otros,2000,0.183675
HUN,cotizaciones,2000,11.294765
HUN,bienes_servicios,2000,15.602651
HUN,nomina,2000,1.375007
HUN,renta,2000,9.350769
HUN,renta,2001,9.643145
HUN,nomina,2001,1.289806
HUN,bienes_servicios,2001,14.570101
HUN,cotizaciones,2001,11.160905
HUN,otros,2001,0.211026
HUN,propiedad,2001,0.689755
HUN,propiedad,2002,0.687488
HUN,otros,2002,0.237088
HUN,cotizaciones,2002,12.200974
HUN,bienes_servicios,2002,14.008001
HUN,nomina,2002,0.404287
HUN,renta,2002,9.835541
HUN,renta,2003,9.190518
HUN,nomina,2003,0.313868
HUN,bienes_servicios,2003,14.639833
HUN,cotizaciones,2003,12.087973
HUN,otros,2003,0.199824
HUN,propiedad,2003,0.802077
HUN,propiedad,2004,0.834244
HUN,otros,2004,0.19323
HUN,cotizaciones,2004,11.754646
HUN,bienes_servicios,2004,15.13425
HUN,nomina,2004,0.338034
HUN,renta,2004,8.69867
HUN,renta,2005,8.601901
HUN,nomina,2005,0.376606
HUN,bienes_servicios,2005,14.562933
HUN,cotizaciones,2005,11.907048
HUN,otros,2005,0.155141
HUN,propiedad,2005,0.828163
HUN,propiedad,2006,0.813394
HUN,otros,2006,0.239524
HUN,cotizaciones,2006,12.083833
HUN,bienes_servicios,2006,14.062563
HUN,nomina,2006,0.265859
HUN,renta,2006,8.916464
HUN,renta,2007,9.869272
HUN,nomina,2007,0.318957
HUN,bienes_servicios,2007,14.894375
HUN,cotizaciones,2007,13.222542
HUN,otros,2007,0.156359
HUN,propiedad,2007,0.78783
HUN,propiedad,2008,0.847718
HUN,otros,2008,0.193151
HUN,cotizaciones,2008,13.175588
HUN,bienes_servicios,2008,14.668507
HUN,nomina,2008,0.308599
HUN,renta,2008,10.163328
HUN,renta,2009,9.472562
HUN,nomina,2009,0.336328
HUN,bienes_servicios,2009,15.447658
HUN,cotizaciones,2009,12.598157
HUN,otros,2009,0.14487
HUN,propiedad,2009,0.812563
HUN,propiedad,2010,1.137757
HUN,otros,2010,0.141226
HUN,cotizaciones,2010,11.592382
HUN,bienes_servicios,2010,15.983423
HUN,nomina,2010,0.414506
HUN,renta,2010,7.634033
HUN,renta,2011,6.12873
HUN,nomina,2011,0.450697
HUN,bienes_servicios,2011,15.941054
HUN,cotizaciones,2011,12.659176
HUN,otros,2011,0.139018
HUN,propiedad,2011,1.112871
HUN,propiedad,2012,1.214197
HUN,otros,2012,0.116635
HUN,cotizaciones,2012,13.24112
HUN,bienes_servicios,2012,17.10287
HUN,nomina,2012,0.54079
HUN,renta,2012,6.789377
HUN,renta,2013,6.620925
HUN,nomina,2013,0.680301
HUN,bienes_servicios,2013,16.898335
HUN,cotizaciones,2013,12.850113
HUN,otros,2013,0.123609
HUN,propiedad,2013,1.281414
HUN,propiedad,2014,1.271462
HUN,otros,2014,0.125224
HUN,cotizaciones,2014,12.675152
HUN,bienes_servicios,2014,16.787782
HUN,nomina,2014,0.674155
HUN,renta,2014,6.802552
HUN,renta,2015,6.934329
HUN,nomina,2015,0.691015
HUN,bienes_servicios,2015,16.971672
HUN,cotizaciones,2015,12.67256
HUN,otros,2015,0.12773
HUN,propiedad,2015,1.250056
HUN,propiedad,2016,1.079702
HUN,otros,2016,0.105092
HUN,cotizaciones,2016,13.130815
HUN,bienes_servicios,2016,16.47556
HUN,nomina,2016,0.744536
HUN,renta,2016,7.392308
HUN,renta,2017,7.277192
HUN,nomina,2017,0.864795
HUN,bienes_servicios,2017,16.23877
HUN,cotizaciones,2017,12.258933
HUN,otros,2017,0.08417
HUN,propiedad,2017,1.039447
HUN,propiedad,2018,0.959278
HUN,otros,2018,0.052821
HUN,cotizaciones,2018,11.594234
HUN,bienes_servicios,2018,16.418523
HUN,nomina,2018,0.941837
HUN,renta,2018,6.686367
HUN,renta,2019,6.353487
HUN,nomina,2019,1.032334
HUN,bienes_servicios,2019,16.149305
HUN,cotizaciones,2019,11.567425
HUN,otros,2019,0.0707
HUN,propiedad,2019,0.931302
HUN,propiedad,2020,1.039546
HUN,otros,2020,0.045675
HUN,cotizaciones,2020,10.990874
HUN,bienes_servicios,2020,16.112079
HUN,nomina,2020,1.027074
HUN,renta,2020,6.486427
HUN,renta,2021,5.420826
HUN,nomina,2021,1.077765
