area,serie,indice,anyo,quarter
XM,nominal,34.1163,1987,2
XM,nominal,34.6018,1987,3
XM,nominal,35.5104,1987,4
XM,nominal,36.0538,1988,1
XM,nominal,37.0474,1988,2
XM,nominal,38.2792,1988,3
XM,nominal,39.023,1988,4
XM,nominal,40.3122,1989,1
XM,nominal,41.381,1989,2
XM,nominal,42.732,1989,3
XM,nominal,43.7236,1989,4
XM,nominal,45.2607,1990,1
XM,nominal,46.5797,1990,2
XM,nominal,47.9619,1990,3
XM,nominal,48.5252,1990,4
XM,nominal,49.5247,1991,1
XM,nominal,50.6433,1991,2
XM,nominal,51.682,1991,3
XM,nominal,52.3211,1991,4
XM,nominal,52.6984,1992,1
XM,nominal,53.2923,1992,2
XM,nominal,53.8606,1992,3
XM,nominal,53.8478,1992,4
XM,nominal,53.7893,1993,1
XM,nominal,54.4476,1993,2
XM,nominal,55.0985,1993,3
XM,nominal,55.0864,1993,4
XM,nominal,55.0541,1994,1
XM,nominal,55.3832,1994,2
XM,nominal,56.0138,1994,3
XM,nominal,55.8338,1994,4
XM,nominal,55.8113,1995,1
XM,nominal,56.1394,1995,2
XM,nominal,56.903,1995,3
XM,nominal,56.8184,1995,4
XM,nominal,56.9924,1996,1
XM,nominal,57.2962,1996,2
XM,nominal,58.0489,1996,3
XM,nominal,58.1379,1996,4
XM,nominal,57.7858,1997,1
XM,nominal,58.7045,1997,2
XM,nominal,59.1841,1997,3
XM,nominal,59.4254,1997,4
XM,nominal,59.1499,1998,1
XM,nominal,59.8683,1998,2
XM,nominal,60.7547,1998,3
XM,nominal,61.1815,1998,4
XM,nominal,61.6588,1999,1
XM,nominal,62.527,1999,2
XM,nominal,63.974,1999,3
XM,nominal,64.3337,1999,4
XM,nominal,65.4218,2000,1
XM,nominal,66.4281,2000,2
XM,nominal,67.5341,2000,3
XM,nominal,67.9428,2000,4
XM,nominal,68.853,2001,1
XM,nominal,69.8163,2001,2
XM,nominal,70.9112,2001,3
XM,nominal,71.2716,2001,4
XM,nominal,72.8384,2002,1
XM,nominal,74.2578,2002,2
XM,nominal,75.6411,2002,3
XM,nominal,76.0626,2002,4
XM,nominal,77.265,2003,1
XM,nominal,78.6718,2003,2
XM,nominal,80.024,2003,3
XM,nominal,80.8886,2003,4
XM,nominal,81.8905,2004,1
XM,nominal,83.7539,2004,2
XM,nominal,85.5019,2004,3
XM,nominal,86.7238,2004,4
XM,nominal,88.1301,2005,1
XM,nominal,89.8075,2005,2
XM,nominal,91.5736,2005,3
XM,nominal,92.8024,2005,4
XM,nominal,93.7083,2006,1
XM,nominal,95.9507,2006,2
XM,nominal,97.9605,2006,3
XM,nominal,98.6576,2006,4
XM,nominal,99.651,2007,1
XM,nominal,100.8702,2007,2
XM,nominal,102.273,2007,3
XM,nominal,102.5209,2007,4
XM,nominal,103.3394,2008,1
XM,nominal,103.8558,2008,2
XM,nominal,103.6677,2008,3
XM,nominal,102.1383,2008,4
XM,nominal,100.4848,2009,1
XM,nominal,99.2337,2009,2
XM,nominal,99.2179,2009,3
XM,nominal,99.2487,2009,4
XM,nominal,98.9182,2010,1
XM,nominal,99.8561,2010,2
XM,nominal,100.4898,2010,3
XM,nominal,100.7359,2010,4
XM,nominal,100.478,2011,1
XM,nominal,100.8946,2011,2
XM,nominal,101.2082,2011,3
XM,nominal,100.1101,2011,4
XM,nominal,99.4764,2012,1
XM,nominal,99.1919,2012,2
XM,nominal,98.5656,2012,3
XM,nominal,98.0224,2012,4
XM,nominal,96.6856,2013,1
XM,nominal,96.7984,2013,2
XM,nominal,97.3335,2013,3
XM,nominal,96.692,2013,4
XM,nominal,96.5973,2014,1
XM,nominal,97.5578,2014,2
XM,nominal,98.1304,2014,3
XM,nominal,97.5526,2014,4
XM,nominal,97.6567,2015,1
XM,nominal,98.9322,2015,2
XM,nominal,99.8657,2015,3
XM,nominal,100.2202,2015,4
XM,nominal,101.0986,2016,1
XM,nominal,102.6576,2016,2
XM,nominal,104.2365,2016,3
XM,nominal,104.7661,2016,4
XM,nominal,105.5435,2017,1
XM,nominal,107.1025,2017,2
XM,nominal,108.7833,2017,3
XM,nominal,109.6785,2017,4
XM,nominal,110.7707,2018,1
XM,nominal,112.3882,2018,2
XM,nominal,114.203,2018,3
XM,nominal,114.962,2018,4
XM,nominal,115.4088,2019,1
XM,nominal,117.3079,2019,2
XM,nominal,118.8726,2019,3
XM,nominal,119.9251,2019,4
XM,nominal,121.3011,2020,1
XM,nominal,123.2946,2020,2
XM,nominal,125.072,2020,3
XM,nominal,127.0503,2020,4
XM,nominal,128.8007,2021,1
XM,nominal,132.3603,2021,2
XM,nominal,136.6023,2021,3
XM,nominal,139.1593,2021,4
XM,nominal,141.7149,2022,1
XM,nominal,144.8554,2022,2
XM,nominal,146.1801,2022,3
XM,nominal,143.6704,2022,4
XM,nominal,142.386,2023,1
XM,nominal,142.6612,2023,2
XM,nominal,142.9494,2023,3
XM,nominal,141.8597,2023,4
XM,nominal,142.0942,2024,1
XM,nominal,144.63,2024,2
XM,nominal,146.9179,2024,3
XM,nominal,147.769,2024,4
XM,nominal,149.5836,2025,1
XM,nominal,152.0953,2025,2
XM,nominal,154.3432,2025,3
XM,nominal,155.2947,2025,4
CN,nominal,75.8675,2005,2
CN,nominal,77.0645,2005,3
CN,nominal,77.9195,2005,4
CN,nominal,78.005,2006,1
CN,nominal,79.544,2006,2
CN,nominal,80.855,2006,3
CN,nominal,81.824,2006,4
CN,nominal,82.1375,2007,1
CN,nominal,84.218,2007,2
CN,nominal,86.498,2007,3
CN,nominal,89.1486,2007,4
CN,nominal,89.8611,2008,1
CN,nominal,90.8301,2008,2
CN,nominal,91.2576,2008,3
CN,nominal,90.7446,2008,4
CN,nominal,89.6901,2009,1
CN,nominal,90.4026,2009,2
CN,nominal,92.3406,2009,3
CN,nominal,94.7631,2009,4
CN,nominal,97.7556,2010,1
CN,nominal,100.0071,2010,2
CN,nominal,100.3776,2010,3
CN,nominal,101.8596,2010,4
CN,nominal,103.5126,2011,1
CN,nominal,104.2822,2011,2
CN,nominal,104.4817,2011,3
CN,nominal,104.1967,2011,4
CN,nominal,103.6551,2012,1
CN,nominal,103.1136,2012,2
CN,nominal,103.2561,2012,3
CN,nominal,103.6551,2012,4
CN,nominal,105.5932,2013,1
CN,nominal,108.5572,2013,2
CN,nominal,111.0082,2013,3
CN,nominal,113.0602,2013,4
CN,nominal,114.2857,2014,1
CN,nominal,114.3427,2014,2
CN,nominal,111.7207,2014,3
CN,nominal,109.1557,2014,4
CN,nominal,107.8162,2015,1
CN,nominal,107.5882,2015,2
CN,nominal,108.2437,2015,3
CN,nominal,108.8422,2015,4
CN,nominal,111.5332,2016,1
CN,nominal,113.8325,2016,2
CN,nominal,116.4238,2016,3
CN,nominal,119.1975,2016,4
CN,nominal,120.6209,2017,1
CN,nominal,122.9931,2017,2
CN,nominal,124.38,2017,3
CN,nominal,125.1464,2017,4
CN,nominal,125.8764,2018,1
CN,nominal,127.7012,2018,2
CN,nominal,131.5698,2018,3
CN,nominal,134.1611,2018,4
CN,nominal,135.4384,2019,1
CN,nominal,137.1538,2019,2
CN,nominal,138.5041,2019,3
CN,nominal,139.2341,2019,4
CN,nominal,139.4895,2020,1
CN,nominal,140.256,2020,2
CN,nominal,141.5698,2020,3
CN,nominal,142.4458,2020,4
CN,nominal,143.7231,2021,1
CN,nominal,145.402,2021,2
CN,nominal,145.9129,2021,3
CN,nominal,144.745,2021,4
CN,nominal,143.5042,2022,1
CN,nominal,142.2268,2022,2
CN,nominal,141.1319,2022,3
CN,nominal,139.3801,2022,4
CN,nominal,138.6866,2023,1
CN,nominal,138.4311,2023,2
CN,nominal,136.6428,2023,3
CN,nominal,134.1976,2023,4
CN,nominal,131.5333,2024,1
CN,nominal,128.2121,2024,2
CN,nominal,124.9274,2024,3
CN,nominal,122.7012,2024,4
CN,nominal,121.6428,2025,1
CN,nominal,120.0004,2025,2
CN,nominal,118.0296,2025,3
CN,nominal,115.6573,2025,4
CN,nominal,113.9785,2026,1
LT,nominal,35.3928,1998,4
LT,nominal,37.826,1999,1
LT,nominal,31.8535,1999,2
LT,nominal,29.5308,1999,3
LT,nominal,30.0838,1999,4
LT,nominal,31.3005,2000,1
LT,nominal,28.8672,2000,2
LT,nominal,26.8764,2000,3
LT,nominal,29.6414,2000,4
LT,nominal,35.0609,2001,1
LT,nominal,32.9595,2001,2
LT,nominal,36.4988,2001,3
LT,nominal,41.9183,2001,4
LT,nominal,39.485,2002,1
LT,nominal,39.8168,2002,2
LT,nominal,41.4759,2002,3
LT,nominal,43.1349,2002,4
LT,nominal,48.8862,2003,1
LT,nominal,44.2409,2003,2
LT,nominal,45.347,2003,3
LT,nominal,48.112,2003,4
LT,nominal,52.0937,2004,1
LT,nominal,50.1029,2004,2
LT,nominal,55.9648,2004,3
LT,nominal,62.8221,2004,4
LT,nominal,73.1082,2005,1
LT,nominal,69.6795,2005,2
LT,nominal,76.9792,2005,3
LT,nominal,97.7725,2005,4
LT,nominal,102.8473,2006,1
LT,nominal,103.7974,2006,2
LT,nominal,114.2603,2006,3
LT,nominal,126.8133,2006,4
LT,nominal,132.1338,2007,1
LT,nominal,137.6087,2007,2
LT,nominal,146.5752,2007,3
LT,nominal,149.2474,2007,4
LT,nominal,154.271,2008,1
LT,nominal,159.7221,2008,2
LT,nominal,156.8718,2008,3
LT,nominal,145.5301,2008,4
LT,nominal,116.3505,2009,1
LT,nominal,110.1986,2009,2
LT,nominal,105.1275,2009,3
LT,nominal,100.2464,2009,4
LT,nominal,98.275,2010,1
LT,nominal,100.4364,2010,2
LT,nominal,99.6883,2010,3
LT,nominal,101.6003,2010,4
LT,nominal,105.9351,2011,1
LT,nominal,106.7427,2011,2
LT,nominal,106.4933,2011,3
LT,nominal,107.2533,2011,4
LT,nominal,106.8733,2012,1
LT,nominal,105.757,2012,2
LT,nominal,106.8139,2012,3
LT,nominal,105.9945,2012,4
LT,nominal,106.7189,2013,1
LT,nominal,108.3103,2013,2
LT,nominal,106.4101,2013,3
LT,nominal,109.1654,2013,4
LT,nominal,110.8399,2014,1
LT,nominal,115.3291,2014,2
LT,nominal,117.1937,2014,3
LT,nominal,114.9135,2014,4
LT,nominal,115.7804,2015,1
LT,nominal,119.3433,2015,2
LT,nominal,121.2197,2015,3
LT,nominal,118.7019,2015,4
LT,nominal,119.6877,2016,1
LT,nominal,123.4049,2016,2
LT,nominal,127.6447,2016,3
LT,nominal,129.9249,2016,4
LT,nominal,131.9438,2017,1
LT,nominal,136.0055,2017,2
LT,nominal,138.547,2017,3
LT,nominal,138.8795,2017,4
LT,nominal,142.2523,2018,1
LT,nominal,146.0764,2018,2
LT,nominal,147.6797,2018,3
LT,nominal,149.1523,2018,4
LT,nominal,153.4396,2019,1
LT,nominal,155.708,2019,2
LT,nominal,157.1925,2019,3
LT,nominal,158.867,2019,4
LT,nominal,163.0118,2020,1
LT,nominal,166.5628,2020,2
LT,nominal,167.2753,2020,3
LT,nominal,173.8072,2020,4
LT,nominal,182.5243,2021,1
LT,nominal,188.6761,2021,2
LT,nominal,198.854,2021,3
LT,nominal,208.2598,2021,4
LT,nominal,217.4757,2022,1
LT,nominal,230.2901,2022,2
LT,nominal,237.1664,2022,3
LT,nominal,241.6318,2022,4
LT,nominal,246.0497,2023,1
LT,nominal,251.8334,2023,2
LT,nominal,257.8902,2023,3
LT,nominal,261.7499,2023,4
LT,nominal,270.4195,2024,1
LT,nominal,277.9134,2024,2
LT,nominal,280.7518,2024,3
LT,nominal,287.3786,2024,4
LT,nominal,294.1599,2025,1
LT,nominal,302.2832,2025,2
LT,nominal,311.1665,2025,3
LT,nominal,318.5416,2025,4
FI,nominal,6.7446,1970,1
FI,nominal,6.8634,1970,2
FI,nominal,6.9109,1970,3
FI,nominal,7.0496,1970,4
FI,nominal,7.1525,1971,1
FI,nominal,7.0614,1971,2
FI,nominal,7.3109,1971,3
FI,nominal,7.3941,1971,4
FI,nominal,7.6951,1972,1
FI,nominal,7.806,1972,2
FI,nominal,7.8416,1972,3
FI,nominal,8.2298,1972,4
FI,nominal,8.8238,1973,1
FI,nominal,9.7902,1973,2
FI,nominal,10.3803,1973,3
FI,nominal,10.8634,1973,4
FI,nominal,11.4615,1974,1
FI,nominal,12.0714,1974,2
FI,nominal,12.2179,1974,3
FI,nominal,12.412,1974,4
FI,nominal,12.3367,1975,1
FI,nominal,12.4476,1975,2
FI,nominal,12.5427,1975,3
FI,nominal,13.0219,1975,4
FI,nominal,13.2238,1976,1
FI,nominal,13.1248,1976,2
FI,nominal,13.4536,1976,3
FI,nominal,13.612,1976,4
FI,nominal,13.5763,1977,1
FI,nominal,13.8536,1977,2
FI,nominal,13.7387,1977,3
FI,nominal,13.7387,1977,4
FI,nominal,14.107,1978,1
FI,nominal,14.3763,1978,2
FI,nominal,14.1585,1978,3
FI,nominal,14.3169,1978,4
FI,nominal,14.4912,1979,1
FI,nominal,14.6813,1979,2
FI,nominal,14.9506,1979,3
FI,nominal,15.5486,1979,4
FI,nominal,16.3763,1980,1
FI,nominal,16.8674,1980,2
FI,nominal,17.5249,1980,3
FI,nominal,17.6833,1980,4
FI,nominal,18.816,1981,1
FI,nominal,19.208,1981,2
FI,nominal,20.016,1981,3
FI,nominal,20.4754,1981,4
FI,nominal,22.1744,1982,1
FI,nominal,22.8397,1982,2
FI,nominal,23.4813,1982,3
FI,nominal,24.5823,1982,4
FI,nominal,26.7804,1983,1
FI,nominal,27.4259,1983,2
FI,nominal,28.6022,1983,3
FI,nominal,29.7507,1983,4
FI,nominal,31.0378,1984,1
FI,nominal,31.1804,1984,2
FI,nominal,31.8497,1984,3
FI,nominal,32.02,1984,4
FI,nominal,32.9428,1985,1
FI,nominal,32.9151,1985,2
FI,nominal,32.6933,1985,3
FI,nominal,32.9705,1985,4
FI,nominal,34.0636,1986,1
FI,nominal,33.8141,1986,2
FI,nominal,34.119,1986,3
FI,nominal,34.9349,1986,4
FI,nominal,35.9963,1987,1
FI,nominal,37.2002,1987,2
FI,nominal,38.4636,1987,3
FI,nominal,40.9824,1987,4
FI,nominal,46.0557,1988,1
FI,nominal,48.6577,1988,2
FI,nominal,52.8597,1988,3
FI,nominal,58.0994,1988,4
FI,nominal,62.6935,1989,1
FI,nominal,63.9252,1989,2
FI,nominal,63.3667,1989,3
FI,nominal,61.7984,1989,4
FI,nominal,60.3964,1990,1
FI,nominal,60.539,1990,2
FI,nominal,59.5568,1990,3
FI,nominal,57.541,1990,4
FI,nominal,53.7033,1991,1
FI,nominal,52.9191,1991,2
FI,nominal,50.5073,1991,3
FI,nominal,47.8181,1991,4
FI,nominal,46.4755,1992,1
FI,nominal,44.0359,1992,2
FI,nominal,40.927,1992,3
FI,nominal,38.6854,1992,4
FI,nominal,38.127,1993,1
FI,nominal,38.3804,1993,2
FI,nominal,38.6577,1993,3
FI,nominal,39.9488,1993,4
FI,nominal,40.927,1994,1
FI,nominal,41.6003,1994,2
FI,nominal,41.1805,1994,3
FI,nominal,40.6775,1994,4
FI,nominal,40.3686,1995,1
FI,nominal,39.9488,1995,2
FI,nominal,39.1646,1995,3
FI,nominal,38.9389,1995,4
FI,nominal,39.6399,1996,1
FI,nominal,41.0418,1996,2
FI,nominal,42.3844,1996,3
FI,nominal,44.0359,1996,4
FI,nominal,47.2043,1997,1
FI,nominal,48.828,1997,2
FI,nominal,49.5845,1997,3
FI,nominal,50.7053,1997,4
FI,nominal,52.2736,1998,1
FI,nominal,53.5607,1998,2
FI,nominal,54.9904,1998,3
FI,nominal,55.5528,1998,4
FI,nominal,56.3924,1999,1
FI,nominal,57.933,1999,2
FI,nominal,60.0043,1999,3
FI,nominal,61.3786,1999,4
FI,nominal,62.4717,2000,1
FI,nominal,63.3667,2000,2
FI,nominal,62.135,2000,3
FI,nominal,61.236,2000,4
FI,nominal,61.4063,2001,1
FI,nominal,62.0202,2001,2
FI,nominal,61.743,2001,3
FI,nominal,62.0202,2001,4
FI,nominal,64.3766,2002,1
FI,nominal,66.5034,2002,2
FI,nominal,67.2876,2002,3
FI,nominal,67.4301,2002,4
FI,nominal,68.6341,2003,1
FI,nominal,70.0321,2003,2
FI,nominal,71.4618,2003,3
FI,nominal,72.4163,2003,4
FI,nominal,74.349,2004,1
FI,nominal,76.0837,2004,2
FI,nominal,76.1708,2004,3
FI,nominal,76.5906,2004,4
FI,nominal,78.3813,2005,1
FI,nominal,80.6177,2005,2
FI,nominal,82.0021,2005,3
FI,nominal,83.8126,2005,4
FI,nominal,84.771,2006,1
FI,nominal,86.688,2006,2
FI,nominal,87.3269,2006,3
FI,nominal,88.6049,2006,4
FI,nominal,90.6283,2007,1
FI,nominal,92.2258,2007,2
FI,nominal,92.4388,2007,3
FI,nominal,92.6518,2007,4
FI,nominal,93.6102,2008,1
FI,nominal,94.4622,2008,2
FI,nominal,93.1842,2008,3
FI,nominal,89.6699,2008,4
FI,nominal,91.7998,2009,1
FI,nominal,93.1842,2009,2
FI,nominal,94.6752,2009,3
FI,nominal,96.5921,2009,4
FI,nominal,98.8285,2010,1
FI,nominal,99.6805,2010,2
FI,nominal,100.7455,2010,3
FI,nominal,100.7455,2010,4
FI,nominal,102.0234,2011,1
FI,nominal,103.9404,2011,2
FI,nominal,103.6209,2011,3
FI,nominal,103.0884,2011,4
FI,nominal,104.7923,2012,1
FI,nominal,105.8573,2012,2
FI,nominal,105.8573,2012,3
FI,nominal,106.0703,2012,4
FI,nominal,106.8158,2013,1
FI,nominal,107.2417,2013,2
FI,nominal,107.0288,2013,3
FI,nominal,106.3898,2013,4
FI,nominal,106.6028,2014,1
FI,nominal,107.0288,2014,2
FI,nominal,106.4963,2014,3
FI,nominal,105.8573,2014,4
FI,nominal,105.9638,2015,1
FI,nominal,106.9223,2015,2
FI,nominal,106.8158,2015,3
FI,nominal,106.2833,2015,4
FI,nominal,107.0288,2016,1
FI,nominal,108.2002,2016,2
FI,nominal,108.5197,2016,3
FI,nominal,107.6677,2016,4
FI,nominal,108.3067,2017,1
FI,nominal,109.9042,2017,2
FI,nominal,109.1587,2017,3
FI,nominal,108.7327,2017,4
FI,nominal,109.3717,2018,1
FI,nominal,110.7561,2018,2
FI,nominal,110.2236,2018,3
FI,nominal,109.9042,2018,4
FI,nominal,109.7977,2019,1
FI,nominal,111.5016,2019,2
FI,nominal,110.7561,2019,3
FI,nominal,110.0106,2019,4
FI,nominal,111.0756,2020,1
FI,nominal,112.2471,2020,2
FI,nominal,112.6731,2020,3
FI,nominal,113.951,2020,4
FI,nominal,115.655,2021,1
FI,nominal,118.4239,2021,2
FI,nominal,118.1044,2021,3
FI,nominal,118.3174,2021,4
FI,nominal,119.1693,2022,1
FI,nominal,120.8733,2022,2
FI,nominal,119.4888,2022,3
FI,nominal,115.5485,2022,4
FI,nominal,112.6731,2023,1
FI,nominal,113.525,2023,2
FI,nominal,110.2236,2023,3
FI,nominal,109.1587,2023,4
FI,nominal,108.0937,2024,1
FI,nominal,108.5197,2024,2
FI,nominal,108.0937,2024,3
FI,nominal,107.1353,2024,4
FI,nominal,106.0703,2025,1
FI,nominal,107.0288,2025,2
FI,nominal,104.3663,2025,3
FI,nominal,103.7274,2025,4
NL,nominal,7.7021,1970,1
NL,nominal,8.0757,1970,2
NL,nominal,8.3015,1970,3
NL,nominal,8.4455,1970,4
NL,nominal,8.6907,1971,1
NL,nominal,9.0059,1971,2
NL,nominal,9.0876,1971,3
NL,nominal,9.3212,1971,4
NL,nominal,9.6831,1972,1
NL,nominal,10.0879,1972,2
NL,nominal,10.1774,1972,3
NL,nominal,10.6989,1972,4
NL,nominal,11.0764,1973,1
NL,nominal,11.7575,1973,2
NL,nominal,11.9832,1973,3
NL,nominal,12.6449,1973,4
NL,nominal,13.3454,1974,1
NL,nominal,14.1394,1974,2
NL,nominal,14.5052,1974,3
NL,nominal,15.2252,1974,4
NL,nominal,15.556,1975,1
NL,nominal,16.2254,1975,2
NL,nominal,16.8248,1975,3
NL,nominal,17.6771,1975,4
NL,nominal,18.5489,1976,1
NL,nominal,20.561,1976,2
NL,nominal,21.9115,1976,3
NL,nominal,23.5345,1976,4
NL,nominal,26.2199,1977,1
NL,nominal,29.9522,1977,2
NL,nominal,30.1974,1977,3
NL,nominal,30.7617,1977,4
NL,nominal,31.509,1978,1
NL,nominal,33.3771,1978,2
NL,nominal,30.9758,1978,3
NL,nominal,31.0147,1978,4
NL,nominal,30.5166,1979,1
NL,nominal,30.7189,1979,2
NL,nominal,29.9172,1979,3
NL,nominal,29.1116,1979,4
NL,nominal,28.773,1980,1
NL,nominal,28.5161,1980,2
NL,nominal,26.574,1980,3
NL,nominal,26.4806,1980,4
NL,nominal,26.5896,1981,1
NL,nominal,25.5077,1981,2
NL,nominal,24.3089,1981,3
NL,nominal,22.8534,1981,4
NL,nominal,22.2112,1982,1
NL,nominal,22.0789,1982,2
NL,nominal,22.2929,1982,3
NL,nominal,21.7247,1982,4
NL,nominal,22.001,1983,1
NL,nominal,22.83,1983,2
NL,nominal,22.8689,1983,3
NL,nominal,22.184,1983,4
NL,nominal,22.3241,1984,1
NL,nominal,22.3318,1984,2
NL,nominal,22.4564,1984,3
NL,nominal,22.1411,1984,4
NL,nominal,22.1567,1985,1
NL,nominal,22.5965,1985,2
NL,nominal,22.2929,1985,3
NL,nominal,22.363,1985,4
NL,nominal,22.9312,1986,1
NL,nominal,23.3321,1986,2
NL,nominal,23.7485,1986,3
NL,nominal,23.6434,1986,4
NL,nominal,24.1533,1987,1
NL,nominal,24.6981,1987,2
NL,nominal,24.5969,1987,3
NL,nominal,24.632,1987,4
NL,nominal,24.8032,1988,1
NL,nominal,25.7645,1988,2
NL,nominal,26.0097,1988,3
NL,nominal,26.0097,1988,4
NL,nominal,26.4651,1989,1
NL,nominal,27.3952,1989,2
NL,nominal,27.7805,1989,3
NL,nominal,27.7766,1989,4
NL,nominal,27.7183,1990,1
NL,nominal,28.6212,1990,2
NL,nominal,27.7805,1990,3
NL,nominal,27.4848,1990,4
NL,nominal,27.8272,1991,1
NL,nominal,28.6056,1991,2
NL,nominal,28.7029,1991,3
NL,nominal,29.3295,1991,4
NL,nominal,30.5399,1992,1
NL,nominal,29.9444,1992,2
NL,nominal,31.7853,1992,3
NL,nominal,31.7814,1992,4
NL,nominal,32.3419,1993,1
NL,nominal,33.1553,1993,2
NL,nominal,34.0621,1993,3
NL,nominal,34.7121,1993,4
NL,nominal,36.0158,1994,1
NL,nominal,36.4907,1994,2
NL,nominal,37.8762,1994,3
NL,nominal,37.3858,1994,4
NL,nominal,37.9348,1995,1
NL,nominal,38.4598,1995,2
NL,nominal,39.3786,1995,3
NL,nominal,39.9037,1995,4
NL,nominal,40.9538,1996,1
NL,nominal,42.1351,1996,2
NL,nominal,43.4478,1996,3
NL,nominal,44.6291,1996,4
NL,nominal,45.8105,1997,1
NL,nominal,47.1231,1997,2
NL,nominal,48.4357,1997,3
NL,nominal,49.4858,1997,4
NL,nominal,50.5359,1998,1
NL,nominal,51.8485,1998,2
NL,nominal,53.5549,1998,3
NL,nominal,54.9988,1998,4
NL,nominal,56.9678,1999,1
NL,nominal,59.4617,1999,2
NL,nominal,62.4808,1999,3
NL,nominal,65.2373,1999,4
NL,nominal,67.9938,2000,1
NL,nominal,70.619,2000,2
NL,nominal,73.5068,2000,3
NL,nominal,75.2132,2000,4
NL,nominal,77.3134,2001,1
NL,nominal,79.2823,2001,2
NL,nominal,81.12,2001,3
NL,nominal,81.9076,2001,4
NL,nominal,83.2202,2002,1
NL,nominal,84.5328,2002,2
NL,nominal,85.9767,2002,3
NL,nominal,85.8454,2002,4
NL,nominal,86.7643,2003,1
NL,nominal,87.6831,2003,2
NL,nominal,88.4707,2003,3
NL,nominal,89.2582,2003,4
NL,nominal,90.3083,2004,1
NL,nominal,91.3584,2004,2
NL,nominal,92.5398,2004,3
NL,nominal,92.8023,2004,4
NL,nominal,93.7657,2005,1
NL,nominal,94.8511,2005,2
NL,nominal,96.1173,2005,3
NL,nominal,96.5825,2005,4
NL,nominal,97.6549,2006,1
NL,nominal,98.934,2006,2
NL,nominal,100.0711,2006,3
NL,nominal,100.9368,2006,4
NL,nominal,102.2805,2007,1
NL,nominal,103.185,2007,2
NL,nominal,105.2006,2007,3
NL,nominal,106.1826,2007,4
NL,nominal,106.2472,2008,1
NL,nominal,106.4151,2008,2
NL,nominal,107.7718,2008,3
NL,nominal,105.5624,2008,4
NL,nominal,104.477,2009,1
NL,nominal,101.4665,2009,2
NL,nominal,100.575,2009,3
NL,nominal,100.4974,2009,4
NL,nominal,100.1874,2010,1
NL,nominal,100.0711,2010,2
NL,nominal,100.1615,2010,3
NL,nominal,99.5801,2010,4
NL,nominal,99.6964,2011,1
NL,nominal,98.3397,2011,2
NL,nominal,97.8745,2011,3
NL,nominal,96.1561,2011,4
NL,nominal,94.3213,2012,1
NL,nominal,92.7579,2012,2
NL,nominal,89.153,2012,3
NL,nominal,89.5277,2012,4
NL,nominal,87.0857,2013,1
NL,nominal,85.3027,2013,2
NL,nominal,85.8453,2013,3
NL,nominal,85.5611,2013,4
NL,nominal,86.0004,2014,1
NL,nominal,86.3751,2014,2
NL,nominal,86.9307,2014,3
NL,nominal,87.3054,2014,4
NL,nominal,88.1194,2015,1
NL,nominal,89.0238,2015,2
NL,nominal,90.5743,2015,3
NL,nominal,91.0912,2015,4
NL,nominal,91.9956,2016,1
NL,nominal,93.2877,2016,2
NL,nominal,95.6134,2016,3
NL,nominal,96.9055,2016,4
NL,nominal,98.8436,2017,1
NL,nominal,100.5233,2017,2
NL,nominal,103.3659,2017,3
NL,nominal,105.5624,2017,4
NL,nominal,107.8881,2018,1
NL,nominal,109.9554,2018,2
NL,nominal,113.444,2018,3
NL,nominal,114.9945,2018,4
NL,nominal,116.9326,2019,1
NL,nominal,118.4831,2019,2
NL,nominal,120.6796,2019,3
NL,nominal,122.4885,2019,4
NL,nominal,124.9435,2020,1
NL,nominal,127.9152,2020,2
NL,nominal,130.887,2020,3
NL,nominal,133.0835,2020,4
NL,nominal,137.8642,2021,1
NL,nominal,143.9369,2021,2
NL,nominal,152.077,2021,3
NL,nominal,157.7621,2021,4
NL,nominal,164.0933,2022,1
NL,nominal,169.1324,2022,2
NL,nominal,170.4244,2022,3
NL,nominal,166.6774,2022,4
NL,nominal,164.2225,2023,1
NL,nominal,162.2844,2023,2
NL,nominal,164.0933,2023,3
NL,nominal,166.9358,2023,4
NL,nominal,170.2952,2024,1
NL,nominal,174.6883,2024,2
NL,nominal,181.1487,2024,3
NL,nominal,185.0249,2024,4
NL,nominal,188.6427,2025,1
NL,nominal,191.356,2025,2
NL,nominal,195.4907,2025,3
NL,nominal,196.3951,2025,4
RS,nominal,19.648,2000,1
RS,nominal,23.4046,2000,2
RS,nominal,27.1819,2000,3
RS,nominal,29.2998,2000,4
RS,nominal,29.7329,2001,1
RS,nominal,30.3936,2001,2
RS,nominal,31.2969,2001,3
RS,nominal,31.6729,2001,4
RS,nominal,31.5183,2002,1
RS,nominal,31.203,2002,2
RS,nominal,30.7191,2002,3
RS,nominal,33.7798,2002,4
RS,nominal,40.316,2003,1
RS,nominal,43.6315,2003,2
RS,nominal,43.7279,2003,3
RS,nominal,45.5898,2003,4
RS,nominal,49.1969,2004,1
RS,nominal,50.6704,2004,2
RS,nominal,50.0264,2004,3
RS,nominal,51.7887,2004,4
RS,nominal,55.9152,2005,1
RS,nominal,58.9535,2005,2
RS,nominal,60.9361,2005,3
RS,nominal,61.4507,2005,4
RS,nominal,60.497,2006,1
RS,nominal,60.5789,2006,2
RS,nominal,61.7149,2006,3
RS,nominal,61.6793,2006,4
RS,nominal,60.4789,2007,1
RS,nominal,60.8184,2007,2
RS,nominal,62.7289,2007,3
