ccaa,anyo,mes,valor
"Balears, Illes",2016,10,1018.0
"Balears, Illes",2016,11,1185.0
"Balears, Illes",2016,12,1181.0
"Balears, Illes",2017,1,1325.0
"Balears, Illes",2017,2,1144.0
"Balears, Illes",2017,3,1355.0
"Balears, Illes",2017,4,1024.0
"Balears, Illes",2017,5,1969.0
"Balears, Illes",2017,6,1465.0
"Balears, Illes",2017,7,1328.0
"Balears, Illes",2017,8,1361.0
"Balears, Illes",2017,9,1274.0
"Balears, Illes",2017,10,1270.0
"Balears, Illes",2017,11,1283.0
"Balears, Illes",2017,12,1095.0
"Balears, Illes",2018,1,1641.0
"Balears, Illes",2018,2,1307.0
"Balears, Illes",2018,3,1237.0
"Balears, Illes",2018,4,1190.0
"Balears, Illes",2018,5,1459.0
"Balears, Illes",2018,6,1324.0
"Balears, Illes",2018,7,1614.0
"Balears, Illes",2018,8,1270.0
"Balears, Illes",2018,9,1226.0
"Balears, Illes",2018,10,1172.0
"Balears, Illes",2018,11,1193.0
"Balears, Illes",2018,12,1032.0
"Balears, Illes",2019,1,1402.0
"Balears, Illes",2019,2,1160.0
"Balears, Illes",2019,3,1168.0
"Balears, Illes",2019,4,1027.0
"Balears, Illes",2019,5,1535.0
"Balears, Illes",2019,6,1063.0
"Balears, Illes",2019,7,1271.0
"Balears, Illes",2019,8,1042.0
"Balears, Illes",2019,9,1056.0
"Balears, Illes",2019,10,1148.0
"Balears, Illes",2019,11,1046.0
"Balears, Illes",2019,12,1007.0
"Balears, Illes",2020,1,1280.0
"Balears, Illes",2020,2,1216.0
"Balears, Illes",2020,3,992.0
"Balears, Illes",2020,4,742.0
"Balears, Illes",2020,5,667.0
"Balears, Illes",2020,6,661.0
"Balears, Illes",2020,7,728.0
"Balears, Illes",2020,8,1009.0
"Balears, Illes",2020,9,902.0
"Balears, Illes",2020,10,804.0
"Balears, Illes",2020,11,876.0
"Balears, Illes",2020,12,807.0
"Balears, Illes",2021,1,930.0
"Balears, Illes",2021,2,996.0
"Balears, Illes",2021,3,969.0
"Balears, Illes",2021,4,933.0
"Balears, Illes",2021,5,1049.0
"Balears, Illes",2021,6,1125.0
"Balears, Illes",2021,7,1106.0
"Balears, Illes",2021,8,1510.0
"Balears, Illes",2021,9,1306.0
"Balears, Illes",2021,10,1289.0
"Balears, Illes",2021,11,1525.0
"Balears, Illes",2021,12,1430.0
"Balears, Illes",2022,1,1406.0
"Balears, Illes",2022,2,1423.0
"Balears, Illes",2022,3,1937.0
"Balears, Illes",2022,4,1247.0
"Balears, Illes",2022,5,1691.0
"Balears, Illes",2022,6,1499.0
"Balears, Illes",2022,7,1386.0
"Balears, Illes",2022,8,1573.0
"Balears, Illes",2022,9,1485.0
"Balears, Illes",2022,10,1443.0
"Balears, Illes",2022,11,1469.0
"Balears, Illes",2022,12,1254.0
"Balears, Illes",2023,1,1347.0
"Balears, Illes",2023,2,1224.0
"Balears, Illes",2023,3,1419.0
"Balears, Illes",2023,4,1003.0
"Balears, Illes",2023,5,1401.0
"Balears, Illes",2023,6,1282.0
"Balears, Illes",2023,7,1221.0
"Balears, Illes",2023,8,1032.0
"Balears, Illes",2023,9,1081.0
"Balears, Illes",2023,10,1013.0
"Balears, Illes",2023,11,1221.0
"Balears, Illes",2023,12,937.0
"Balears, Illes",2024,1,1203.0
"Balears, Illes",2024,2,1098.0
"Balears, Illes",2024,3,886.0
"Balears, Illes",2024,4,1226.0
"Balears, Illes",2024,5,1124.0
"Balears, Illes",2024,6,1079.0
"Balears, Illes",2024,7,1249.0
"Balears, Illes",2024,8,998.0
"Balears, Illes",2024,9,1281.0
"Balears, Illes",2024,10,1458.0
"Balears, Illes",2024,11,1168.0
"Balears, Illes",2024,12,1054.0
"Balears, Illes",2025,1,1323.0
"Balears, Illes",2025,2,1243.0
"Balears, Illes",2025,3,1343.0
"Balears, Illes",2025,4,1091.0
"Balears, Illes",2025,5,1335.0
"Balears, Illes",2025,6,1092.0
"Balears, Illes",2025,7,1413.0
"Balears, Illes",2025,8,1011.0
"Balears, Illes",2025,9,1158.0
"Balears, Illes",2025,10,1298.0
"Balears, Illes",2025,11,1129.0
"Balears, Illes",2025,12,1104.0
"Balears, Illes",2026,1,1197.0
"Balears, Illes",2026,2,1188.0
"Balears, Illes",2026,3,1232.0
"Balears, Illes",2026,4,1051.0
"Balears, Illes",2026,5,1111.0
Canarias,2007,1,4210.0
Canarias,2007,2,3278.0
Canarias,2007,3,3302.0
Canarias,2007,4,2265.0
Canarias,2007,5,3037.0
Canarias,2007,6,2607.0
Canarias,2007,7,2453.0
Canarias,2007,8,2354.0
Canarias,2007,9,2096.0
Canarias,2007,10,2417.0
Canarias,2007,11,2119.0
Canarias,2007,12,1965.0
Canarias,2008,1,3177.0
Canarias,2008,2,2538.0
Canarias,2008,3,2210.0
Canarias,2008,4,2634.0
Canarias,2008,5,2166.0
Canarias,2008,6,2023.0
Canarias,2008,7,2168.0
Canarias,2008,8,1764.0
Canarias,2008,9,2001.0
Canarias,2008,10,1814.0
Canarias,2008,11,1528.0
Canarias,2008,12,1303.0
Canarias,2009,1,1908.0
Canarias,2009,2,2164.0
Canarias,2009,3,1598.0
Canarias,2009,4,1321.0
Canarias,2009,5,1321.0
Canarias,2009,6,1343.0
Canarias,2009,7,1826.0
Canarias,2009,8,1409.0
Canarias,2009,9,1360.0
Canarias,2009,10,1281.0
Canarias,2009,11,1591.0
Canarias,2009,12,1230.0
Canarias,2010,1,1439.0
Canarias,2010,2,1308.0
Canarias,2010,3,1502.0
Canarias,2010,4,1321.0
Canarias,2010,5,1653.0
Canarias,2010,6,1434.0
Canarias,2010,7,1373.0
Canarias,2010,8,1503.0
Canarias,2010,9,1303.0
Canarias,2010,10,1445.0
Canarias,2010,11,1558.0
Canarias,2010,12,1275.0
Canarias,2011,1,1979.0
Canarias,2011,2,1821.0
Canarias,2011,3,1429.0
Canarias,2011,4,1203.0
Canarias,2011,5,1353.0
Canarias,2011,6,1124.0
Canarias,2011,7,1080.0
Canarias,2011,8,1363.0
Canarias,2011,9,1000.0
Canarias,2011,10,1039.0
Canarias,2011,11,1271.0
Canarias,2011,12,858.0
Canarias,2012,1,1126.0
Canarias,2012,2,1169.0
Canarias,2012,3,1488.0
Canarias,2012,4,962.0
Canarias,2012,5,1296.0
Canarias,2012,6,1295.0
Canarias,2012,7,1265.0
Canarias,2012,8,1337.0
Canarias,2012,9,914.0
Canarias,2012,10,1187.0
Canarias,2012,11,1099.0
Canarias,2012,12,1162.0
Canarias,2013,1,1613.0
Canarias,2013,2,1149.0
Canarias,2013,3,1136.0
Canarias,2013,4,1444.0
Canarias,2013,5,1331.0
Canarias,2013,6,1543.0
Canarias,2013,7,1601.0
Canarias,2013,8,1139.0
Canarias,2013,9,1110.0
Canarias,2013,10,1132.0
Canarias,2013,11,1204.0
Canarias,2013,12,1116.0
Canarias,2014,1,1380.0
Canarias,2014,2,1306.0
Canarias,2014,3,1567.0
Canarias,2014,4,1627.0
Canarias,2014,5,1560.0
Canarias,2014,6,1454.0
Canarias,2014,7,1581.0
Canarias,2014,8,1253.0
Canarias,2014,9,1206.0
Canarias,2014,10,1662.0
Canarias,2014,11,1289.0
Canarias,2014,12,1257.0
Canarias,2015,1,2087.0
Canarias,2015,2,1342.0
Canarias,2015,3,1440.0
Canarias,2015,4,1556.0
Canarias,2015,5,1345.0
Canarias,2015,6,1756.0
Canarias,2015,7,1758.0
Canarias,2015,8,1475.0
Canarias,2015,9,1385.0
Canarias,2015,10,1594.0
Canarias,2015,11,1367.0
Canarias,2015,12,1349.0
Canarias,2016,1,1753.0
Canarias,2016,2,1581.0
Canarias,2016,3,2146.0
Canarias,2016,4,1690.0
Canarias,2016,5,1771.0
Canarias,2016,6,2037.0
Canarias,2016,7,1624.0
Canarias,2016,8,1778.0
Canarias,2016,9,1524.0
Canarias,2016,10,1586.0
Canarias,2016,11,1701.0
Canarias,2016,12,1511.0
Canarias,2017,1,1772.0
Canarias,2017,2,1559.0
Canarias,2017,3,2041.0
Canarias,2017,4,1761.0
Canarias,2017,5,2045.0
Canarias,2017,6,2479.0
Canarias,2017,7,2156.0
Canarias,2017,8,2064.0
Canarias,2017,9,1788.0
Canarias,2017,10,1886.0
Canarias,2017,11,1875.0
Canarias,2017,12,1648.0
Canarias,2018,1,2352.0
Canarias,2018,2,2078.0
Canarias,2018,3,1954.0
Canarias,2018,4,2247.0
Canarias,2018,5,2191.0
Canarias,2018,6,2194.0
Canarias,2018,7,2098.0
Canarias,2018,8,2199.0
Canarias,2018,9,1744.0
Canarias,2018,10,1805.0
Canarias,2018,11,1920.0
Canarias,2018,12,1442.0
Canarias,2019,1,1856.0
Canarias,2019,2,1662.0
Canarias,2019,3,1783.0
Canarias,2019,4,2175.0
Canarias,2019,5,2093.0
Canarias,2019,6,1767.0
Canarias,2019,7,2527.0
Canarias,2019,8,1326.0
Canarias,2019,9,1400.0
Canarias,2019,10,1682.0
Canarias,2019,11,1546.0
Canarias,2019,12,1499.0
Canarias,2020,1,2980.0
Canarias,2020,2,1663.0
Canarias,2020,3,1684.0
Canarias,2020,4,860.0
Canarias,2020,5,661.0
Canarias,2020,6,1061.0
Canarias,2020,7,1177.0
Canarias,2020,8,1411.0
Canarias,2020,9,1366.0
Canarias,2020,10,1372.0
Canarias,2020,11,1473.0
Canarias,2020,12,1231.0
Canarias,2021,1,1446.0
Canarias,2021,2,1396.0
Canarias,2021,3,1753.0
Canarias,2021,4,1495.0
Canarias,2021,5,1787.0
Canarias,2021,6,1791.0
Canarias,2021,7,1904.0
Canarias,2021,8,1763.0
Canarias,2021,9,1940.0
Canarias,2021,10,1590.0
Canarias,2021,11,2002.0
Canarias,2021,12,1934.0
Canarias,2022,1,2077.0
Canarias,2022,2,2171.0
Canarias,2022,3,2358.0
Canarias,2022,4,2024.0
Canarias,2022,5,2772.0
Canarias,2022,6,2626.0
Canarias,2022,7,2362.0
Canarias,2022,8,2803.0
Canarias,2022,9,2655.0
Canarias,2022,10,2184.0
Canarias,2022,11,2214.0
Canarias,2022,12,1730.0
Canarias,2023,1,2186.0
Canarias,2023,2,1910.0
Canarias,2023,3,2676.0
Canarias,2023,4,1750.0
Canarias,2023,5,2239.0
Canarias,2023,6,2459.0
Canarias,2023,7,1966.0
Canarias,2023,8,2017.0
Canarias,2023,9,1564.0
Canarias,2023,10,1736.0
Canarias,2023,11,1795.0
Canarias,2023,12,1462.0
Canarias,2024,1,2215.0
Canarias,2024,2,1692.0
Canarias,2024,3,2221.0
Canarias,2024,4,2438.0
Canarias,2024,5,1765.0
Canarias,2024,6,1964.0
Canarias,2024,7,2255.0
Canarias,2024,8,2067.0
Canarias,2024,9,2137.0
Canarias,2024,10,2569.0
Canarias,2024,11,1771.0
Canarias,2024,12,1682.0
Canarias,2025,1,2717.0
Canarias,2025,2,1821.0
Canarias,2025,3,2262.0
Canarias,2025,4,1906.0
Canarias,2025,5,2101.0
Canarias,2025,6,2236.0
Canarias,2025,7,2311.0
Canarias,2025,8,1752.0
Canarias,2025,9,2084.0
Canarias,2025,10,2287.0
Canarias,2025,11,2305.0
Canarias,2025,12,2031.0
Canarias,2026,1,2121.0
Canarias,2026,2,1964.0
Canarias,2026,3,2060.0
Canarias,2026,4,1962.0
Canarias,2026,5,2060.0
Cantabria,2007,1,1199.0
Cantabria,2007,2,1063.0
Cantabria,2007,3,1149.0
Cantabria,2007,4,793.0
Cantabria,2007,5,931.0
Cantabria,2007,6,1065.0
Cantabria,2007,7,995.0
Cantabria,2007,8,918.0
Cantabria,2007,9,1091.0
Cantabria,2007,10,926.0
Cantabria,2007,11,963.0
Cantabria,2007,12,688.0
Cantabria,2008,1,959.0
Cantabria,2008,2,783.0
Cantabria,2008,3,694.0
Cantabria,2008,4,852.0
Cantabria,2008,5,1042.0
Cantabria,2008,6,873.0
Cantabria,2008,7,738.0
Cantabria,2008,8,651.0
Cantabria,2008,9,729.0
Cantabria,2008,10,566.0
Cantabria,2008,11,612.0
Cantabria,2008,12,567.0
Cantabria,2009,1,570.0
Cantabria,2009,2,575.0
Cantabria,2009,3,666.0
Cantabria,2009,4,727.0
Cantabria,2009,5,743.0
Cantabria,2009,6,699.0
Cantabria,2009,7,695.0
Cantabria,2009,8,654.0
Cantabria,2009,9,748.0
Cantabria,2009,10,702.0
Cantabria,2009,11,599.0
Cantabria,2009,12,577.0
Cantabria,2010,1,762.0
Cantabria,2010,2,718.0
Cantabria,2010,3,730.0
Cantabria,2010,4,861.0
Cantabria,2010,5,598.0
Cantabria,2010,6,607.0
Cantabria,2010,7,781.0
Cantabria,2010,8,729.0
Cantabria,2010,9,614.0
Cantabria,2010,10,567.0
Cantabria,2010,11,524.0
Cantabria,2010,12,633.0
Cantabria,2011,1,778.0
Cantabria,2011,2,784.0
Cantabria,2011,3,547.0
Cantabria,2011,4,381.0
Cantabria,2011,5,684.0
Cantabria,2011,6,493.0
Cantabria,2011,7,610.0
Cantabria,2011,8,493.0
Cantabria,2011,9,453.0
Cantabria,2011,10,366.0
Cantabria,2011,11,467.0
Cantabria,2011,12,386.0
Cantabria,2012,1,462.0
Cantabria,2012,2,350.0
Cantabria,2012,3,358.0
Cantabria,2012,4,303.0
Cantabria,2012,5,372.0
Cantabria,2012,6,349.0
Cantabria,2012,7,280.0
Cantabria,2012,8,446.0
Cantabria,2012,9,377.0
Cantabria,2012,10,376.0
Cantabria,2012,11,520.0
Cantabria,2012,12,357.0
Cantabria,2013,1,558.0
Cantabria,2013,2,488.0
Cantabria,2013,3,243.0
Cantabria,2013,4,245.0
Cantabria,2013,5,289.0
Cantabria,2013,6,292.0
Cantabria,2013,7,301.0
Cantabria,2013,8,289.0
Cantabria,2013,9,255.0
Cantabria,2013,10,346.0
Cantabria,2013,11,276.0
Cantabria,2013,12,285.0
Cantabria,2014,1,369.0
Cantabria,2014,2,302.0
Cantabria,2014,3,297.0
Cantabria,2014,4,360.0
Cantabria,2014,5,386.0
Cantabria,2014,6,306.0
Cantabria,2014,7,334.0
Cantabria,2014,8,314.0
Cantabria,2014,9,353.0
Cantabria,2014,10,348.0
Cantabria,2014,11,276.0
Cantabria,2014,12,349.0
Cantabria,2015,1,363.0
Cantabria,2015,2,329.0
Cantabria,2015,3,274.0
Cantabria,2015,4,274.0
Cantabria,2015,5,409.0
Cantabria,2015,6,385.0
Cantabria,2015,7,405.0
Cantabria,2015,8,384.0
Cantabria,2015,9,363.0
Cantabria,2015,10,386.0
Cantabria,2015,11,379.0
Cantabria,2015,12,353.0
Cantabria,2016,1,355.0
Cantabria,2016,2,457.0
Cantabria,2016,3,350.0
Cantabria,2016,4,354.0
Cantabria,2016,5,416.0
Cantabria,2016,6,408.0
Cantabria,2016,7,364.0
Cantabria,2016,8,448.0
Cantabria,2016,9,431.0
Cantabria,2016,10,362.0
Cantabria,2016,11,422.0
Cantabria,2016,12,374.0
Cantabria,2017,1,489.0
Cantabria,2017,2,413.0
Cantabria,2017,3,519.0
Cantabria,2017,4,359.0
Cantabria,2017,5,506.0
Cantabria,2017,6,454.0
Cantabria,2017,7,433.0
Cantabria,2017,8,527.0
Cantabria,2017,9,483.0
Cantabria,2017,10,479.0
Cantabria,2017,11,458.0
Cantabria,2017,12,420.0
Cantabria,2018,1,676.0
Cantabria,2018,2,593.0
Cantabria,2018,3,417.0
Cantabria,2018,4,448.0
Cantabria,2018,5,505.0
Cantabria,2018,6,510.0
Cantabria,2018,7,527.0
Cantabria,2018,8,619.0
Cantabria,2018,9,507.0
Cantabria,2018,10,562.0
Cantabria,2018,11,605.0
Cantabria,2018,12,506.0
Cantabria,2019,1,651.0
Cantabria,2019,2,579.0
Cantabria,2019,3,538.0
Cantabria,2019,4,472.0
Cantabria,2019,5,615.0
Cantabria,2019,6,510.0
Cantabria,2019,7,496.0
Cantabria,2019,8,470.0
Cantabria,2019,9,480.0
Cantabria,2019,10,587.0
Cantabria,2019,11,505.0
Cantabria,2019,12,434.0
Cantabria,2020,1,534.0
Cantabria,2020,2,607.0
Cantabria,2020,3,432.0
Cantabria,2020,4,338.0
Cantabria,2020,5,278.0
Cantabria,2020,6,404.0
Cantabria,2020,7,363.0
Cantabria,2020,8,500.0
Cantabria,2020,9,543.0
Cantabria,2020,10,517.0
Cantabria,2020,11,527.0
Cantabria,2020,12,550.0
Cantabria,2021,1,560.0
Cantabria,2021,2,606.0
Cantabria,2021,3,657.0
Cantabria,2021,4,594.0
Cantabria,2021,5,570.0
Cantabria,2021,6,584.0
Cantabria,2021,7,569.0
Cantabria,2021,8,691.0
Cantabria,2021,9,679.0
Cantabria,2021,10,730.0
Cantabria,2021,11,771.0
Cantabria,2021,12,684.0
Cantabria,2022,1,741.0
Cantabria,2022,2,742.0
Cantabria,2022,3,826.0
Cantabria,2022,4,571.0
Cantabria,2022,5,712.0
Cantabria,2022,6,791.0
Cantabria,2022,7,679.0
Cantabria,2022,8,831.0
Cantabria,2022,9,759.0
Cantabria,2022,10,740.0
Cantabria,2022,11,710.0
Cantabria,2022,12,666.0
Cantabria,2023,1,714.0
Cantabria,2023,2,671.0
Cantabria,2023,3,664.0
Cantabria,2023,4,637.0
Cantabria,2023,5,840.0
Cantabria,2023,6,644.0
Cantabria,2023,7,623.0
Cantabria,2023,8,733.0
Cantabria,2023,9,582.0
Cantabria,2023,10,552.0
Cantabria,2023,11,674.0
Cantabria,2023,12,533.0
Cantabria,2024,1,844.0
Cantabria,2024,2,718.0
Cantabria,2024,3,687.0
Cantabria,2024,4,748.0
Cantabria,2024,5,644.0
Cantabria,2024,6,642.0
Cantabria,2024,7,820.0
Cantabria,2024,8,700.0
Cantabria,2024,9,829.0
Cantabria,2024,10,1001.0
Cantabria,2024,11,785.0
Cantabria,2024,12,723.0
Cantabria,2025,1,757.0
Cantabria,2025,2,877.0
Cantabria,2025,3,1007.0
Cantabria,2025,4,697.0
Cantabria,2025,5,999.0
Cantabria,2025,6,910.0
Cantabria,2025,7,772.0
Cantabria,2025,8,743.0
Cantabria,2025,9,822.0
Cantabria,2025,10,1090.0
Cantabria,2025,11,881.0
Cantabria,2025,12,901.0
Cantabria,2026,1,736.0
Cantabria,2026,2,781.0
Cantabria,2026,3,852.0
Cantabria,2026,4,854.0
Cantabria,2026,5,713.0
Castilla - La Mancha,2007,1,4061.0
Castilla - La Mancha,2007,2,3209.0
Castilla - La Mancha,2007,3,3633.0
Castilla - La Mancha,2007,4,2787.0
Castilla - La Mancha,2007,5,3398.0
Castilla - La Mancha,2007,6,3407.0
Castilla - La Mancha,2007,7,3213.0
Castilla - La Mancha,2007,8,2638.0
Castilla - La Mancha,2007,9,2762.0
Castilla - La Mancha,2007,10,3125.0
Castilla - La Mancha,2007,11,3717.0
Castilla - La Mancha,2007,12,2689.0
Castilla - La Mancha,2008,1,4025.0
Castilla - La Mancha,2008,2,3151.0
Castilla - La Mancha,2008,3,2577.0
Castilla - La Mancha,2008,4,3093.0
Castilla - La Mancha,2008,5,2872.0
Castilla - La Mancha,2008,6,2740.0
Castilla - La Mancha,2008,7,2940.0
Castilla - La Mancha,2008,8,1955.0
Castilla - La Mancha,2008,9,3099.0
Castilla - La Mancha,2008,10,3591.0
Castilla - La Mancha,2008,11,1955.0
Castilla - La Mancha,2008,12,2115.0
Castilla - La Mancha,2009,1,2191.0
Castilla - La Mancha,2009,2,1713.0
Castilla - La Mancha,2009,3,1927.0
Castilla - La Mancha,2009,4,1781.0
Castilla - La Mancha,2009,5,1949.0
Castilla - La Mancha,2009,6,1527.0
Castilla - La Mancha,2009,7,1764.0
Castilla - La Mancha,2009,8,1565.0
Castilla - La Mancha,2009,9,1789.0
Castilla - La Mancha,2009,10,1643.0
Castilla - La Mancha,2009,11,1635.0
Castilla - La Mancha,2009,12,1569.0
Castilla - La Mancha,2010,1,1918.0
Castilla - La Mancha,2010,2,1709.0
Castilla - La Mancha,2010,3,1724.0
Castilla - La Mancha,2010,4,1557.0
Castilla - La Mancha,2010,5,1655.0
Castilla - La Mancha,2010,6,1848.0
Castilla - La Mancha,2010,7,2305.0
Castilla - La Mancha,2010,8,2098.0
Castilla - La Mancha,2010,9,1550.0
Castilla - La Mancha,2010,10,1153.0
Castilla - La Mancha,2010,11,1548.0
Castilla - La Mancha,2010,12,1416.0
Castilla - La Mancha,2011,1,2189.0
Castilla - La Mancha,2011,2,2077.0
Castilla - La Mancha,2011,3,1449.0
Castilla - La Mancha,2011,4,1045.0
Castilla - La Mancha,2011,5,1280.0
Castilla - La Mancha,2011,6,1295.0
Castilla - La Mancha,2011,7,1429.0
Castilla - La Mancha,2011,8,1094.0
Castilla - La Mancha,2011,9,1112.0
Castilla - La Mancha,2011,10,1044.0
Castilla - La Mancha,2011,11,1239.0
Castilla - La Mancha,2011,12,1168.0
Castilla - La Mancha,2012,1,2018.0
Castilla - La Mancha,2012,2,1549.0
Castilla - La Mancha,2012,3,1323.0
Castilla - La Mancha,2012,4,1122.0
Castilla - La Mancha,2012,5,1244.0
Castilla - La Mancha,2012,6,1214.0
Castilla - La Mancha,2012,7,1584.0
Castilla - La Mancha,2012,8,1380.0
Castilla - La Mancha,2012,9,1206.0
Castilla - La Mancha,2012,10,1375.0
Castilla - La Mancha,2012,11,1168.0
Castilla - La Mancha,2012,12,1207.0
Castilla - La Mancha,2013,1,2062.0
Castilla - La Mancha,2013,2,1630.0
Castilla - La Mancha,2013,3,1067.0
Castilla - La Mancha,2013,4,1186.0
Castilla - La Mancha,2013,5,1319.0
Castilla - La Mancha,2013,6,1237.0
Castilla - La Mancha,2013,7,1119.0
Castilla - La Mancha,2013,8,881.0
Castilla - La Mancha,2013,9,1073.0
Castilla - La Mancha,2013,10,870.0
Castilla - La Mancha,2013,11,856.0
Castilla - La Mancha,2013,12,873.0
Castilla - La Mancha,2014,1,1073.0
Castilla - La Mancha,2014,2,944.0
Castilla - La Mancha,2014,3,1134.0
Castilla - La Mancha,2014,4,916.0
Castilla - La Mancha,2014,5,1108.0
Castilla - La Mancha,2014,6,938.0
Castilla - La Mancha,2014,7,1103.0
Castilla - La Mancha,2014,8,818.0
Castilla - La Mancha,2014,9,1147.0
Castilla - La Mancha,2014,10,1028.0
Castilla - La Mancha,2014,11,910.0
Castilla - La Mancha,2014,12,927.0
Castilla - La Mancha,2015,1,1031.0
Castilla - La Mancha,2015,2,949.0
Castilla - La Mancha,2015,3,1111.0
Castilla - La Mancha,2015,4,957.0
Castilla - La Mancha,2015,5,960.0
Castilla - La Mancha,2015,6,1054.0
Castilla - La Mancha,2015,7,1108.0
Castilla - La Mancha,2015,8,924.0
Castilla - La Mancha,2015,9,1007.0
Castilla - La Mancha,2015,10,994.0
Castilla - La Mancha,2015,11,975.0
Castilla - La Mancha,2015,12,871.0
Castilla - La Mancha,2016,1,1159.0
Castilla - La Mancha,2016,2,1175.0
Castilla - La Mancha,2016,3,1145.0
Castilla - La Mancha,2016,4,1235.0
Castilla - La Mancha,2016,5,1117.0
Castilla - La Mancha,2016,6,1358.0
Castilla - La Mancha,2016,7,1019.0
Castilla - La Mancha,2016,8,1105.0
Castilla - La Mancha,2016,9,1037.0
Castilla - La Mancha,2016,10,1011.0
Castilla - La Mancha,2016,11,1099.0
Castilla - La Mancha,2016,12,930.0
Castilla - La Mancha,2017,1,1529.0
Castilla - La Mancha,2017,2,1173.0
Castilla - La Mancha,2017,3,1367.0
Castilla - La Mancha,2017,4,1081.0
Castilla - La Mancha,2017,5,1510.0
Castilla - La Mancha,2017,6,1547.0
Castilla - La Mancha,2017,7,1298.0
Castilla - La Mancha,2017,8,1524.0
Castilla - La Mancha,2017,9,1460.0
Castilla - La Mancha,2017,10,1359.0
Castilla - La Mancha,2017,11,1310.0
Castilla - La Mancha,2017,12,1315.0
Castilla - La Mancha,2018,1,1848.0
Castilla - La Mancha,2018,2,1501.0
Castilla - La Mancha,2018,3,1409.0
Castilla - La Mancha,2018,4,1507.0
Castilla - La Mancha,2018,5,1722.0
Castilla - La Mancha,2018,6,1501.0
Castilla - La Mancha,2018,7,1669.0
Castilla - La Mancha,2018,8,1662.0
Castilla - La Mancha,2018,9,1590.0
Castilla - La Mancha,2018,10,1705.0
Castilla - La Mancha,2018,11,1633.0
Castilla - La Mancha,2018,12,1240.0
Castilla - La Mancha,2019,1,2009.0
Castilla - La Mancha,2019,2,1721.0
Castilla - La Mancha,2019,3,1708.0
Castilla - La Mancha,2019,4,1567.0
Castilla - La Mancha,2019,5,1947.0
Castilla - La Mancha,2019,6,1601.0
Castilla - La Mancha,2019,7,2101.0
Castilla - La Mancha,2019,8,1212.0
Castilla - La Mancha,2019,9,1494.0
Castilla - La Mancha,2019,10,1839.0
Castilla - La Mancha,2019,11,1533.0
Castilla - La Mancha,2019,12,1458.0
Castilla - La Mancha,2020,1,1907.0
Castilla - La Mancha,2020,2,1808.0
Castilla - La Mancha,2020,3,1543.0
Castilla - La Mancha,2020,4,690.0
Castilla - La Mancha,2020,5,761.0
Castilla - La Mancha,2020,6,1130.0
Castilla - La Mancha,2020,7,1477.0
Castilla - La Mancha,2020,8,1353.0
Castilla - La Mancha,2020,9,1754.0
Castilla - La Mancha,2020,10,1700.0
Castilla - La Mancha,2020,11,1968.0
Castilla - La Mancha,2020,12,1574.0
Castilla - La Mancha,2021,1,1703.0
Castilla - La Mancha,2021,2,1777.0
Castilla - La Mancha,2021,3,1960.0
Castilla - La Mancha,2021,4,1765.0
Castilla - La Mancha,2021,5,1774.0
Castilla - La Mancha,2021,6,2060.0
Castilla - La Mancha,2021,7,2228.0
Castilla - La Mancha,2021,8,1992.0
Castilla - La Mancha,2021,9,2146.0
Castilla - La Mancha,2021,10,2002.0
Castilla - La Mancha,2021,11,1983.0
Castilla - La Mancha,2021,12,2032.0
Castilla - La Mancha,2022,1,2217.0
Castilla - La Mancha,2022,2,2268.0
Castilla - La Mancha,2022,3,2503.0
Castilla - La Mancha,2022,4,2048.0
Castilla - La Mancha,2022,5,2596.0
Castilla - La Mancha,2022,6,2373.0
Castilla - La Mancha,2022,7,2383.0
Castilla - La Mancha,2022,8,2263.0
Castilla - La Mancha,2022,9,2337.0
Castilla - La Mancha,2022,10,1953.0
Castilla - La Mancha,2022,11,2138.0
Castilla - La Mancha,2022,12,1785.0
Castilla - La Mancha,2023,1,2138.0
Castilla - La Mancha,2023,2,2082.0
Castilla - La Mancha,2023,3,2231.0
Castilla - La Mancha,2023,4,1860.0
Castilla - La Mancha,2023,5,2313.0
Castilla - La Mancha,2023,6,2367.0
Castilla - La Mancha,2023,7,2137.0
Castilla - La Mancha,2023,8,2144.0
Castilla - La Mancha,2023,9,2081.0
Castilla - La Mancha,2023,10,2014.0
Castilla - La Mancha,2023,11,2167.0
Castilla - La Mancha,2023,12,1837.0
Castilla - La Mancha,2024,1,2701.0
Castilla - La Mancha,2024,2,2405.0
Castilla - La Mancha,2024,3,1784.0
Castilla - La Mancha,2024,4,2782.0
Castilla - La Mancha,2024,5,1811.0
Castilla - La Mancha,2024,6,2238.0
Castilla - La Mancha,2024,7,2554.0
Castilla - La Mancha,2024,8,2369.0
Castilla - La Mancha,2024,9,2842.0
Castilla - La Mancha,2024,10,3385.0
Castilla - La Mancha,2024,11,2781.0
Castilla - La Mancha,2024,12,2380.0
Castilla - La Mancha,2025,1,3166.0
Castilla - La Mancha,2025,2,2856.0
Castilla - La Mancha,2025,3,2844.0
Castilla - La Mancha,2025,4,2600.0
Castilla - La Mancha,2025,5,2943.0
Castilla - La Mancha,2025,6,2676.0
Castilla - La Mancha,2025,7,3093.0
Castilla - La Mancha,2025,8,2539.0
Castilla - La Mancha,2025,9,3383.0
Castilla - La Mancha,2025,10,3214.0
Castilla - La Mancha,2025,11,2950.0
Castilla - La Mancha,2025,12,2818.0
Castilla - La Mancha,2026,1,2766.0
