iso3,categoria,year,pct_gdp
PRY,cotizaciones_ss,2019,0.89826453
PRY,cotizaciones_ss,2020,1.018375
PRY,cotizaciones_ss,2021,1.0263263
PRY,cotizaciones_ss,2022,1.5125842
PRY,cotizaciones_ss,2023,1.1536741
PRY,cotizaciones_ss,2024,0.96402033
ROU,cotizaciones_ss,1995,8.2108537
ROU,cotizaciones_ss,1996,7.722856
ROU,cotizaciones_ss,1997,7.1924421
ROU,cotizaciones_ss,1998,9.3265533
ROU,cotizaciones_ss,1999,11.376219
ROU,cotizaciones_ss,2000,11.442742
ROU,cotizaciones_ss,2001,11.283876
ROU,cotizaciones_ss,2002,11.098269
ROU,cotizaciones_ss,2003,10.175409
ROU,cotizaciones_ss,2004,9.2312138
ROU,cotizaciones_ss,2005,9.5779886
ROU,cotizaciones_ss,2006,9.6337815
ROU,cotizaciones_ss,2007,9.2657328
ROU,cotizaciones_ss,2008,9.0783345
ROU,cotizaciones_ss,2009,9.0087463
ROU,cotizaciones_ss,2010,8.4566586
ROU,cotizaciones_ss,2011,8.6230425
ROU,cotizaciones_ss,2012,8.3156882
ROU,cotizaciones_ss,2013,8.609921
ROU,cotizaciones_ss,2014,8.6089049
ROU,cotizaciones_ss,2015,8.0859708
ROU,cotizaciones_ss,2016,8.1462318
ROU,cotizaciones_ss,2017,8.4199122
ROU,cotizaciones_ss,2018,10.222448
ROU,cotizaciones_ss,2019,10.4514
ROU,cotizaciones_ss,2020,10.494354
ROU,cotizaciones_ss,2021,10.693197
ROU,cotizaciones_ss,2022,10.070188
ROU,cotizaciones_ss,2023,9.8878189
ROU,cotizaciones_ss,2024,10.866424
RUS,cotizaciones_ss,1998,7.8837383
RUS,cotizaciones_ss,1999,7.2157505
RUS,cotizaciones_ss,2000,6.9586786
RUS,cotizaciones_ss,2001,6.4496432
RUS,cotizaciones_ss,2002,7.0892971
RUS,cotizaciones_ss,2003,7.2807893
RUS,cotizaciones_ss,2004,6.8644119
RUS,cotizaciones_ss,2005,5.0879546
RUS,cotizaciones_ss,2006,4.9973338
RUS,cotizaciones_ss,2007,5.5603374
RUS,cotizaciones_ss,2008,5.1530736
RUS,cotizaciones_ss,2009,5.5327942
RUS,cotizaciones_ss,2010,4.9923222
RUS,cotizaciones_ss,2011,5.8693997
RUS,cotizaciones_ss,2012,6.025723
RUS,cotizaciones_ss,2013,6.4316209
RUS,cotizaciones_ss,2014,6.3719052
RUS,cotizaciones_ss,2015,6.4357167
RUS,cotizaciones_ss,2016,7.0507814
RUS,cotizaciones_ss,2017,7.1033391
RUS,cotizaciones_ss,2018,6.9275283
RUS,cotizaciones_ss,2019,7.1933414
RUS,cotizaciones_ss,2020,7.4983828
RUS,cotizaciones_ss,2021,6.6937275
RUS,cotizaciones_ss,2022,5.9877308
RUS,cotizaciones_ss,2023,6.6048768
RUS,cotizaciones_ss,2024,6.3652191
SAU,cotizaciones_ss,1992,0.0
SAU,cotizaciones_ss,1993,0.0
SAU,cotizaciones_ss,1994,0.0
SAU,cotizaciones_ss,1995,0.0
SAU,cotizaciones_ss,1996,0.0
SAU,cotizaciones_ss,1997,0.0
SAU,cotizaciones_ss,1998,0.0
SAU,cotizaciones_ss,1999,0.0
SAU,cotizaciones_ss,2000,0.0
SAU,cotizaciones_ss,2001,0.0
SAU,cotizaciones_ss,2002,0.0
SAU,cotizaciones_ss,2003,0.0
SAU,cotizaciones_ss,2004,0.0
SAU,cotizaciones_ss,2005,0.0
SAU,cotizaciones_ss,2006,0.0
SAU,cotizaciones_ss,2007,0.0
SAU,cotizaciones_ss,2008,0.0
SAU,cotizaciones_ss,2009,0.0
SAU,cotizaciones_ss,2010,0.0
SAU,cotizaciones_ss,2011,0.0
SAU,cotizaciones_ss,2012,0.0
SAU,cotizaciones_ss,2013,0.0
SAU,cotizaciones_ss,2014,0.0
SAU,cotizaciones_ss,2015,0.0
SAU,cotizaciones_ss,2016,0.0
SAU,cotizaciones_ss,2017,0.0
SAU,cotizaciones_ss,2018,0.0
SAU,cotizaciones_ss,2019,0.0
SAU,cotizaciones_ss,2020,0.0
SAU,cotizaciones_ss,2021,0.0
SAU,cotizaciones_ss,2022,0.0
SAU,cotizaciones_ss,2023,0.0
SAU,cotizaciones_ss,2024,0.0
SEN,cotizaciones_ss,1993,0.01006977
SEN,cotizaciones_ss,1994,0.00758973
SEN,cotizaciones_ss,1995,0.00664997
SEN,cotizaciones_ss,1996,0.00930845
SEN,cotizaciones_ss,1997,0.0087599
SEN,cotizaciones_ss,1998,0.00796965
SEN,cotizaciones_ss,1999,0.00796111
SEN,cotizaciones_ss,2000,0.00702475
SEN,cotizaciones_ss,2001,0.00629417
SEN,cotizaciones_ss,2002,0.00308614
SEN,cotizaciones_ss,2003,0.00658806
SEN,cotizaciones_ss,2004,0.0
SEN,cotizaciones_ss,2005,0.0
SEN,cotizaciones_ss,2006,0.0
SEN,cotizaciones_ss,2007,0.0
SEN,cotizaciones_ss,2008,0.0
SEN,cotizaciones_ss,2009,0.0
SEN,cotizaciones_ss,2010,0.0
SEN,cotizaciones_ss,2011,0.0
SEN,cotizaciones_ss,2012,0.0
SEN,cotizaciones_ss,2013,0.0
SEN,cotizaciones_ss,2014,0.0
SEN,cotizaciones_ss,2015,0.0
SEN,cotizaciones_ss,2016,0.0
SEN,cotizaciones_ss,2017,0.0
SEN,cotizaciones_ss,2018,0.0
SEN,cotizaciones_ss,2019,0.0
SEN,cotizaciones_ss,2020,0.0
SEN,cotizaciones_ss,2021,0.0
SEN,cotizaciones_ss,2022,0.0
SEN,cotizaciones_ss,2023,0.0
SGP,cotizaciones_ss,1990,0.0
SGP,cotizaciones_ss,1991,0.0
SGP,cotizaciones_ss,1992,0.0
SGP,cotizaciones_ss,1993,0.0
SGP,cotizaciones_ss,1994,0.0
SGP,cotizaciones_ss,1995,0.0
SGP,cotizaciones_ss,1996,0.0
SGP,cotizaciones_ss,1997,0.0
SGP,cotizaciones_ss,1998,0.0
SGP,cotizaciones_ss,1999,0.0
SGP,cotizaciones_ss,2000,0.0
SGP,cotizaciones_ss,2001,0.0
SGP,cotizaciones_ss,2002,0.0
SGP,cotizaciones_ss,2003,0.0
SGP,cotizaciones_ss,2004,0.0
SGP,cotizaciones_ss,2005,0.0
SGP,cotizaciones_ss,2006,0.0
SGP,cotizaciones_ss,2007,0.0
SGP,cotizaciones_ss,2008,0.0
SGP,cotizaciones_ss,2009,0.0
SGP,cotizaciones_ss,2010,0.0
SGP,cotizaciones_ss,2011,0.0
SGP,cotizaciones_ss,2012,0.0
SGP,cotizaciones_ss,2013,0.0
SGP,cotizaciones_ss,2014,0.0
SGP,cotizaciones_ss,2015,0.0
SGP,cotizaciones_ss,2016,0.0
SGP,cotizaciones_ss,2017,0.0
SGP,cotizaciones_ss,2018,0.0
SGP,cotizaciones_ss,2019,0.0
SGP,cotizaciones_ss,2020,0.0
SGP,cotizaciones_ss,2021,0.0
SGP,cotizaciones_ss,2022,0.0
SGP,cotizaciones_ss,2023,0.0
SGP,cotizaciones_ss,2024,0.0
SLE,cotizaciones_ss,1996,0.0
SLE,cotizaciones_ss,1997,0.0
SLE,cotizaciones_ss,1998,0.0
SLE,cotizaciones_ss,1999,0.0
SLE,cotizaciones_ss,2000,0.0
SLE,cotizaciones_ss,2001,0.0
SLE,cotizaciones_ss,2002,0.0
SLE,cotizaciones_ss,2003,0.0
SLE,cotizaciones_ss,2004,0.0
SLE,cotizaciones_ss,2005,0.0
SLE,cotizaciones_ss,2006,0.0
SLE,cotizaciones_ss,2007,0.0
SLE,cotizaciones_ss,2008,0.0
SLE,cotizaciones_ss,2009,0.0
SLE,cotizaciones_ss,2010,0.0
SLE,cotizaciones_ss,2011,0.0
SLE,cotizaciones_ss,2012,0.0
SLE,cotizaciones_ss,2013,0.0
SLE,cotizaciones_ss,2014,0.0
SLE,cotizaciones_ss,2015,0.0
SLE,cotizaciones_ss,2016,0.0
SLE,cotizaciones_ss,2017,0.0
SLE,cotizaciones_ss,2018,0.0
SLE,cotizaciones_ss,2019,0.0
SLE,cotizaciones_ss,2020,0.0
SLE,cotizaciones_ss,2021,0.0
SLE,cotizaciones_ss,2022,0.0
SLE,cotizaciones_ss,2023,0.0
SLE,cotizaciones_ss,2024,0.0
SLV,cotizaciones_ss,2002,2.6894711
SLV,cotizaciones_ss,2003,2.6019526
SLV,cotizaciones_ss,2004,2.6098722
SLV,cotizaciones_ss,2005,2.4255001
SLV,cotizaciones_ss,2006,2.2812671
SLV,cotizaciones_ss,2007,2.2978236
SLV,cotizaciones_ss,2008,2.4406679
SLV,cotizaciones_ss,2009,2.6412342
SLV,cotizaciones_ss,2010,2.5899925
SLV,cotizaciones_ss,2011,2.4610785
SLV,cotizaciones_ss,2012,2.5672591
SLV,cotizaciones_ss,2013,2.5492293
SLV,cotizaciones_ss,2014,2.5757399
SLV,cotizaciones_ss,2015,2.6668615
SLV,cotizaciones_ss,2016,2.7079105
SLV,cotizaciones_ss,2017,2.6841085
SLV,cotizaciones_ss,2018,2.4595661
SLV,cotizaciones_ss,2019,2.7803891
SLV,cotizaciones_ss,2020,2.3903363
SLV,cotizaciones_ss,2021,2.7927421
SLV,cotizaciones_ss,2022,2.7533627
SLV,cotizaciones_ss,2023,2.7479815
SLV,cotizaciones_ss,2024,2.677791
SMR,cotizaciones_ss,2002,7.7686479
SMR,cotizaciones_ss,2003,7.6355251
SMR,cotizaciones_ss,2004,7.4385269
SMR,cotizaciones_ss,2005,7.4916493
SMR,cotizaciones_ss,2006,8.1005982
SMR,cotizaciones_ss,2007,8.9965823
SMR,cotizaciones_ss,2008,9.6415435
SMR,cotizaciones_ss,2009,11.063881
SMR,cotizaciones_ss,2010,11.81538
SMR,cotizaciones_ss,2011,12.407135
SMR,cotizaciones_ss,2012,13.12679
SMR,cotizaciones_ss,2013,13.318107
SMR,cotizaciones_ss,2014,13.323171
SMR,cotizaciones_ss,2015,13.437615
SMR,cotizaciones_ss,2016,13.239145
SMR,cotizaciones_ss,2017,13.263896
SMR,cotizaciones_ss,2018,13.209323
SMR,cotizaciones_ss,2019,13.199594
SMR,cotizaciones_ss,2020,13.171273
SMR,cotizaciones_ss,2021,11.851986
SMR,cotizaciones_ss,2022,11.932338
SMR,cotizaciones_ss,2023,11.849786
SRB,cotizaciones_ss,2006,11.966718
SRB,cotizaciones_ss,2007,11.929935
SRB,cotizaciones_ss,2008,12.017415
SRB,cotizaciones_ss,2009,11.756425
SRB,cotizaciones_ss,2010,11.199607
SRB,cotizaciones_ss,2011,10.821213
SRB,cotizaciones_ss,2012,11.229303
SRB,cotizaciones_ss,2013,11.369006
SRB,cotizaciones_ss,2014,11.732758
SRB,cotizaciones_ss,2015,11.253588
SRB,cotizaciones_ss,2016,11.226133
SRB,cotizaciones_ss,2017,11.453935
SRB,cotizaciones_ss,2018,11.718357
SRB,cotizaciones_ss,2019,11.921811
SRB,cotizaciones_ss,2020,11.688406
SRB,cotizaciones_ss,2021,13.107711
SRB,cotizaciones_ss,2022,12.766738
SRB,cotizaciones_ss,2023,13.892727
SRB,cotizaciones_ss,2024,14.130766
SUR,cotizaciones_ss,2012,0.60352726
SUR,cotizaciones_ss,2013,0.6473347
SUR,cotizaciones_ss,2014,0.71011191
SUR,cotizaciones_ss,2015,0.8141757
SUR,cotizaciones_ss,2016,0.77094353
SUR,cotizaciones_ss,2017,0.59011029
SUR,cotizaciones_ss,2018,0.64516826
SUR,cotizaciones_ss,2019,0.54518507
SUR,cotizaciones_ss,2020,0.39437524
SUR,cotizaciones_ss,2021,0.43556744
SUR,cotizaciones_ss,2022,0.50401939
SUR,cotizaciones_ss,2023,0.57593972
SUR,cotizaciones_ss,2024,0.6365183
SVK,cotizaciones_ss,1995,14.685727
SVK,cotizaciones_ss,1996,15.585515
SVK,cotizaciones_ss,1997,14.761864
SVK,cotizaciones_ss,1998,14.716947
SVK,cotizaciones_ss,1999,13.937954
SVK,cotizaciones_ss,2000,14.110271
SVK,cotizaciones_ss,2001,14.280879
SVK,cotizaciones_ss,2002,14.623685
SVK,cotizaciones_ss,2003,13.958273
SVK,cotizaciones_ss,2004,13.266516
SVK,cotizaciones_ss,2005,12.765522
SVK,cotizaciones_ss,2006,11.810197
SVK,cotizaciones_ss,2007,11.72341
SVK,cotizaciones_ss,2008,11.880643
SVK,cotizaciones_ss,2009,12.670876
SVK,cotizaciones_ss,2010,12.246546
SVK,cotizaciones_ss,2011,12.322877
SVK,cotizaciones_ss,2012,12.50009
SVK,cotizaciones_ss,2013,13.546005
SVK,cotizaciones_ss,2014,13.700966
SVK,cotizaciones_ss,2015,13.902848
SVK,cotizaciones_ss,2016,14.403424
SVK,cotizaciones_ss,2017,14.817922
SVK,cotizaciones_ss,2018,14.883787
SVK,cotizaciones_ss,2019,15.221475
SVK,cotizaciones_ss,2020,15.419831
SVK,cotizaciones_ss,2021,15.387327
SVK,cotizaciones_ss,2022,15.082881
SVK,cotizaciones_ss,2023,15.299359
SVN,cotizaciones_ss,1995,17.465581
SVN,cotizaciones_ss,1996,15.7972
SVN,cotizaciones_ss,1997,15.049702
SVN,cotizaciones_ss,1998,15.187672
SVN,cotizaciones_ss,1999,14.991393
SVN,cotizaciones_ss,2000,15.236858
SVN,cotizaciones_ss,2001,15.472986
SVN,cotizaciones_ss,2002,15.402155
SVN,cotizaciones_ss,2003,15.246521
SVN,cotizaciones_ss,2004,15.265779
SVN,cotizaciones_ss,2005,15.43452
SVN,cotizaciones_ss,2006,15.069511
SVN,cotizaciones_ss,2007,14.648194
SVN,cotizaciones_ss,2008,14.970245
SVN,cotizaciones_ss,2009,15.981979
SVN,cotizaciones_ss,2010,16.216733
SVN,cotizaciones_ss,2011,15.997697
SVN,cotizaciones_ss,2012,16.304086
SVN,cotizaciones_ss,2013,15.99462
SVN,cotizaciones_ss,2014,15.731855
SVN,cotizaciones_ss,2015,15.85033
SVN,cotizaciones_ss,2016,15.838551
SVN,cotizaciones_ss,2017,15.828401
SVN,cotizaciones_ss,2018,15.851827
SVN,cotizaciones_ss,2019,16.037364
SVN,cotizaciones_ss,2020,17.266216
SVN,cotizaciones_ss,2021,16.7962
SVN,cotizaciones_ss,2022,16.367231
SVN,cotizaciones_ss,2023,15.890732
SWE,cotizaciones_ss,1995,5.8810962
SWE,cotizaciones_ss,1996,6.3981563
SWE,cotizaciones_ss,1997,6.6774444
SWE,cotizaciones_ss,1998,4.6656485
SWE,cotizaciones_ss,1999,4.4441542
SWE,cotizaciones_ss,2000,5.059003
SWE,cotizaciones_ss,2001,4.6037103
SWE,cotizaciones_ss,2002,3.8851099
SWE,cotizaciones_ss,2003,3.859466
SWE,cotizaciones_ss,2004,3.779495
SWE,cotizaciones_ss,2005,3.4611754
SWE,cotizaciones_ss,2006,3.0975792
SWE,cotizaciones_ss,2007,3.1453126
SWE,cotizaciones_ss,2008,3.2477336
SWE,cotizaciones_ss,2009,3.3115984
SWE,cotizaciones_ss,2010,3.1592442
SWE,cotizaciones_ss,2011,3.2928752
SWE,cotizaciones_ss,2012,3.3444266
SWE,cotizaciones_ss,2013,3.3659345
SWE,cotizaciones_ss,2014,3.3333031
SWE,cotizaciones_ss,2015,3.2897685
SWE,cotizaciones_ss,2016,3.317018
SWE,cotizaciones_ss,2017,3.3483537
SWE,cotizaciones_ss,2018,3.450327
SWE,cotizaciones_ss,2019,3.4270645
SWE,cotizaciones_ss,2020,3.4232987
SWE,cotizaciones_ss,2021,3.4230014
SWE,cotizaciones_ss,2022,3.3336686
SWE,cotizaciones_ss,2023,3.3061015
SWE,cotizaciones_ss,2024,3.3276681
SWZ,cotizaciones_ss,1980,0.0
SWZ,cotizaciones_ss,1981,0.0
SWZ,cotizaciones_ss,1982,2.36e-15
SWZ,cotizaciones_ss,1983,0.0
SWZ,cotizaciones_ss,1984,0.0
SWZ,cotizaciones_ss,1985,0.0
SWZ,cotizaciones_ss,1986,0.0
SWZ,cotizaciones_ss,1987,0.0
SWZ,cotizaciones_ss,1988,0.0
SWZ,cotizaciones_ss,1989,0.0
SWZ,cotizaciones_ss,1990,0.0
SWZ,cotizaciones_ss,1991,0.0
SWZ,cotizaciones_ss,1992,0.0
SWZ,cotizaciones_ss,1993,0.0
SWZ,cotizaciones_ss,1994,0.0
SWZ,cotizaciones_ss,1995,1.36e-15
SWZ,cotizaciones_ss,1996,0.0
SWZ,cotizaciones_ss,1997,0.0
SWZ,cotizaciones_ss,1998,0.0
SWZ,cotizaciones_ss,1999,2.99e-15
SWZ,cotizaciones_ss,2000,0.0
SWZ,cotizaciones_ss,2001,0.0
SWZ,cotizaciones_ss,2002,0.0
SWZ,cotizaciones_ss,2003,2.64e-15
SWZ,cotizaciones_ss,2004,0.0
SWZ,cotizaciones_ss,2005,-2.03e-15
SWZ,cotizaciones_ss,2006,0.0
SWZ,cotizaciones_ss,2007,0.0
SWZ,cotizaciones_ss,2008,0.0
SWZ,cotizaciones_ss,2009,0.0
SWZ,cotizaciones_ss,2010,-1.62e-15
SWZ,cotizaciones_ss,2011,2.17e-15
SWZ,cotizaciones_ss,2012,2.04e-15
SWZ,cotizaciones_ss,2013,0.0
SWZ,cotizaciones_ss,2014,0.0
SWZ,cotizaciones_ss,2015,0.0
SWZ,cotizaciones_ss,2016,0.0
SWZ,cotizaciones_ss,2017,-1.91e-15
SWZ,cotizaciones_ss,2018,0.0
SWZ,cotizaciones_ss,2019,0.0
SWZ,cotizaciones_ss,2020,-4.44e-15
SWZ,cotizaciones_ss,2021,-1.77e-15
SWZ,cotizaciones_ss,2022,0.0
SWZ,cotizaciones_ss,2023,0.0
SWZ,cotizaciones_ss,2024,0.0
SYC,cotizaciones_ss,1983,7.0097694
SYC,cotizaciones_ss,1984,6.787754
SYC,cotizaciones_ss,1985,6.6478546
SYC,cotizaciones_ss,1986,6.2001013
SYC,cotizaciones_ss,1987,5.7382438
SYC,cotizaciones_ss,1988,9.7708712
SYC,cotizaciones_ss,1989,10.464846
SYC,cotizaciones_ss,1990,11.270398
SYC,cotizaciones_ss,1991,12.110499
SYC,cotizaciones_ss,1992,12.884927
SYC,cotizaciones_ss,1993,11.748656
SYC,cotizaciones_ss,1994,13.552086
SYC,cotizaciones_ss,1995,13.240775
SYC,cotizaciones_ss,1996,10.805136
SYC,cotizaciones_ss,1997,11.314673
SYC,cotizaciones_ss,1998,6.8647112
SYC,cotizaciones_ss,1999,6.7040231
SYC,cotizaciones_ss,2000,6.7085077
SYC,cotizaciones_ss,2001,6.3782271
SYC,cotizaciones_ss,2002,6.8726455
SYC,cotizaciones_ss,2003,7.2915016
SYC,cotizaciones_ss,2004,5.9030475
SYC,cotizaciones_ss,2005,5.2175362
SYC,cotizaciones_ss,2006,5.7074247
SYC,cotizaciones_ss,2007,4.3499886
SYC,cotizaciones_ss,2008,3.2236813
SYC,cotizaciones_ss,2009,3.3311941
SYC,cotizaciones_ss,2010,1.8785131
SYC,cotizaciones_ss,2011,0.0
SYC,cotizaciones_ss,2012,0.0
SYC,cotizaciones_ss,2013,0.0
SYC,cotizaciones_ss,2014,0.0
SYC,cotizaciones_ss,2015,0.0
SYC,cotizaciones_ss,2016,0.0
SYC,cotizaciones_ss,2017,0.0
SYC,cotizaciones_ss,2018,0.0
SYC,cotizaciones_ss,2019,0.0
SYC,cotizaciones_ss,2020,0.0
SYC,cotizaciones_ss,2021,0.0
SYC,cotizaciones_ss,2022,0.0
SYC,cotizaciones_ss,2023,0.0
SYC,cotizaciones_ss,2024,0.0
TCD,cotizaciones_ss,2007,0.0
TCD,cotizaciones_ss,2008,0.0
TCD,cotizaciones_ss,2009,0.0
TCD,cotizaciones_ss,2010,0.0
TCD,cotizaciones_ss,2011,0.0
TCD,cotizaciones_ss,2012,0.0
TCD,cotizaciones_ss,2013,0.0
TCD,cotizaciones_ss,2014,0.0
TCD,cotizaciones_ss,2015,0.0
TCD,cotizaciones_ss,2016,0.0
TCD,cotizaciones_ss,2017,0.0
TCD,cotizaciones_ss,2018,0.0
TCD,cotizaciones_ss,2019,0.0
TCD,cotizaciones_ss,2020,0.0
TCD,cotizaciones_ss,2021,0.0
TCD,cotizaciones_ss,2022,0.0
TCD,cotizaciones_ss,2023,0.0
TCD,cotizaciones_ss,2024,0.0
TGO,cotizaciones_ss,1990,0.0
TGO,cotizaciones_ss,1991,0.0
TGO,cotizaciones_ss,1992,0.0
TGO,cotizaciones_ss,1993,0.0
TGO,cotizaciones_ss,1994,0.0
TGO,cotizaciones_ss,1995,0.0
TGO,cotizaciones_ss,1996,0.0
TGO,cotizaciones_ss,1997,0.0
TGO,cotizaciones_ss,1998,0.0
TGO,cotizaciones_ss,1999,0.0
TGO,cotizaciones_ss,2000,0.0
TGO,cotizaciones_ss,2001,0.0
TGO,cotizaciones_ss,2002,0.0
TGO,cotizaciones_ss,2003,0.0
TGO,cotizaciones_ss,2004,0.0
TGO,cotizaciones_ss,2005,0.0
TGO,cotizaciones_ss,2006,0.0
TGO,cotizaciones_ss,2007,0.0
TGO,cotizaciones_ss,2008,0.0
TGO,cotizaciones_ss,2009,0.0
TGO,cotizaciones_ss,2010,0.0
TGO,cotizaciones_ss,2011,1.25e-15
TGO,cotizaciones_ss,2012,0.0
TGO,cotizaciones_ss,2013,0.0
TGO,cotizaciones_ss,2014,0.0
TGO,cotizaciones_ss,2015,0.0
TGO,cotizaciones_ss,2016,0.0
TGO,cotizaciones_ss,2017,0.0
TGO,cotizaciones_ss,2018,0.0
TGO,cotizaciones_ss,2019,0.0
TGO,cotizaciones_ss,2020,0.0
TGO,cotizaciones_ss,2021,0.0
TGO,cotizaciones_ss,2022,0.0
THA,cotizaciones_ss,1995,0.23425567
THA,cotizaciones_ss,1996,0.25854761
THA,cotizaciones_ss,1997,0.27692445
THA,cotizaciones_ss,1998,0.19074548
THA,cotizaciones_ss,1999,0.33262169
THA,cotizaciones_ss,2000,0.53400318
THA,cotizaciones_ss,2001,0.5062637
THA,cotizaciones_ss,2002,0.52361096
THA,cotizaciones_ss,2003,0.72836527
THA,cotizaciones_ss,2004,0.89152369
THA,cotizaciones_ss,2005,0.93736617
THA,cotizaciones_ss,2006,0.88099184
THA,cotizaciones_ss,2007,0.87931513
THA,cotizaciones_ss,2008,0.87510952
THA,cotizaciones_ss,2009,0.85674856
THA,cotizaciones_ss,2010,1.2249429
THA,cotizaciones_ss,2011,0.86975341
THA,cotizaciones_ss,2012,0.68162992
THA,cotizaciones_ss,2013,0.79838048
THA,cotizaciones_ss,2014,0.96878908
THA,cotizaciones_ss,2015,1.0536158
THA,cotizaciones_ss,2016,0.99855726
THA,cotizaciones_ss,2017,0.99097101
THA,cotizaciones_ss,2018,0.99018594
THA,cotizaciones_ss,2019,1.0191997
THA,cotizaciones_ss,2020,0.96637755
THA,cotizaciones_ss,2021,0.66249487
THA,cotizaciones_ss,2022,0.69020774
THA,cotizaciones_ss,2023,0.90994838
THA,cotizaciones_ss,2024,1.0242514
TJK,cotizaciones_ss,1998,0.81095485
TJK,cotizaciones_ss,1999,0.99498623
TJK,cotizaciones_ss,2000,1.5979754
TJK,cotizaciones_ss,2001,1.7822709
TJK,cotizaciones_ss,2002,1.9323088
TJK,cotizaciones_ss,2003,1.8196175
TJK,cotizaciones_ss,2004,1.9423471
TJK,cotizaciones_ss,2005,2.1431454
TJK,cotizaciones_ss,2006,2.0426681
TJK,cotizaciones_ss,2007,1.9774407
TJK,cotizaciones_ss,2008,1.9633287
TJK,cotizaciones_ss,2009,2.3343833
TJK,cotizaciones_ss,2010,2.2957721
TJK,cotizaciones_ss,2011,2.465094
TJK,cotizaciones_ss,2012,2.618153
TJK,cotizaciones_ss,2013,2.6681523
TJK,cotizaciones_ss,2014,3.0120651
TJK,cotizaciones_ss,2015,2.8349707
TJK,cotizaciones_ss,2016,2.5248664
TJK,cotizaciones_ss,2017,2.4423826
TJK,cotizaciones_ss,2018,2.4325482
TJK,cotizaciones_ss,2019,2.134141
TJK,cotizaciones_ss,2020,1.9870689
TJK,cotizaciones_ss,2021,2.0132856
TJK,cotizaciones_ss,2022,2.1603577
TJK,cotizaciones_ss,2023,2.0636304
TJK,cotizaciones_ss,2024,1.8309221
TON,cotizaciones_ss,1999,0.0
TON,cotizaciones_ss,2000,0.0
TON,cotizaciones_ss,2001,0.0
TON,cotizaciones_ss,2002,0.0
TON,cotizaciones_ss,2003,0.0
TON,cotizaciones_ss,2004,0.0
TON,cotizaciones_ss,2005,0.0
TON,cotizaciones_ss,2006,0.0
TON,cotizaciones_ss,2007,0.0
TON,cotizaciones_ss,2008,0.0
TON,cotizaciones_ss,2009,0.0
TON,cotizaciones_ss,2010,0.0
TON,cotizaciones_ss,2011,0.0
TON,cotizaciones_ss,2012,0.0
TON,cotizaciones_ss,2013,0.0
TON,cotizaciones_ss,2014,0.0
TON,cotizaciones_ss,2015,0.0
TON,cotizaciones_ss,2016,0.0
TON,cotizaciones_ss,2017,0.0
TON,cotizaciones_ss,2018,0.0
TON,cotizaciones_ss,2019,0.0
TON,cotizaciones_ss,2020,0.0
TON,cotizaciones_ss,2021,0.0
TON,cotizaciones_ss,2022,0.0
TON,cotizaciones_ss,2023,0.0
TON,cotizaciones_ss,2024,0.0
TTO,cotizaciones_ss,1990,0.0
TTO,cotizaciones_ss,1991,0.0
TTO,cotizaciones_ss,1992,0.0
TTO,cotizaciones_ss,1993,0.0
TTO,cotizaciones_ss,1994,0.0
TTO,cotizaciones_ss,1995,0.0260523
TTO,cotizaciones_ss,1996,0.02387571
TTO,cotizaciones_ss,1997,0.02493936
TTO,cotizaciones_ss,1998,0.02750474
TTO,cotizaciones_ss,1999,0.02796391
TTO,cotizaciones_ss,2000,0.02219869
TTO,cotizaciones_ss,2001,0.03330236
TTO,cotizaciones_ss,2002,0.02816499
TTO,cotizaciones_ss,2003,0.02466597
TTO,cotizaciones_ss,2004,0.02380462
TTO,cotizaciones_ss,2005,0.02277571
TTO,cotizaciones_ss,2006,0.02682869
TTO,cotizaciones_ss,2007,0.0215387
TTO,cotizaciones_ss,2008,0.02176863
TTO,cotizaciones_ss,2009,0.02859208
TTO,cotizaciones_ss,2010,0.02604663
TTO,cotizaciones_ss,2011,0.02268713
TTO,cotizaciones_ss,2012,0.02251547
TTO,cotizaciones_ss,2013,0.02858619
TTO,cotizaciones_ss,2014,0.02096316
TTO,cotizaciones_ss,2015,0.02523691
TTO,cotizaciones_ss,2016,0.03655986
TTO,cotizaciones_ss,2017,0.03843745
TTO,cotizaciones_ss,2018,0.03184787
TTO,cotizaciones_ss,2019,0.02680097
TTO,cotizaciones_ss,2020,0.04169637
TTO,cotizaciones_ss,2021,0.03371783
TTO,cotizaciones_ss,2022,0.02962075
TTO,cotizaciones_ss,2023,0.02934802
TTO,cotizaciones_ss,2024,0.04386533
TUR,cotizaciones_ss,2000,4.9371951
TUR,cotizaciones_ss,2001,5.5575523
TUR,cotizaciones_ss,2002,5.0969395
TUR,cotizaciones_ss,2003,5.8893312
TUR,cotizaciones_ss,2004,5.8467492
TUR,cotizaciones_ss,2005,5.9751748
TUR,cotizaciones_ss,2006,7.2771514
TUR,cotizaciones_ss,2007,5.3694734
TUR,cotizaciones_ss,2008,5.7441127
TUR,cotizaciones_ss,2009,5.3857709
TUR,cotizaciones_ss,2010,5.705396
TUR,cotizaciones_ss,2011,6.2418993
TUR,cotizaciones_ss,2012,6.3774737
TUR,cotizaciones_ss,2013,6.1252178
TUR,cotizaciones_ss,2014,6.2145943
TUR,cotizaciones_ss,2015,6.5234486
TUR,cotizaciones_ss,2016,6.4096031
TUR,cotizaciones_ss,2017,5.8617528
TUR,cotizaciones_ss,2018,6.1715722
TUR,cotizaciones_ss,2019,6.0923644
TUR,cotizaciones_ss,2020,5.7516943
TUR,cotizaciones_ss,2021,5.1434818
