ccaa,anyo,mes,valor
Extremadura,2008,9,1013.0
Extremadura,2008,10,1199.0
Extremadura,2008,11,1332.0
Extremadura,2008,12,1185.0
Extremadura,2009,1,1099.0
Extremadura,2009,2,1404.0
Extremadura,2009,3,1122.0
Extremadura,2009,4,1135.0
Extremadura,2009,5,1168.0
Extremadura,2009,6,1435.0
Extremadura,2009,7,1231.0
Extremadura,2009,8,887.0
Extremadura,2009,9,899.0
Extremadura,2009,10,1092.0
Extremadura,2009,11,1324.0
Extremadura,2009,12,724.0
Extremadura,2010,1,1148.0
Extremadura,2010,2,922.0
Extremadura,2010,3,916.0
Extremadura,2010,4,1229.0
Extremadura,2010,5,1113.0
Extremadura,2010,6,1246.0
Extremadura,2010,7,1339.0
Extremadura,2010,8,1053.0
Extremadura,2010,9,833.0
Extremadura,2010,10,1035.0
Extremadura,2010,11,997.0
Extremadura,2010,12,908.0
Extremadura,2011,1,916.0
Extremadura,2011,2,1054.0
Extremadura,2011,3,948.0
Extremadura,2011,4,639.0
Extremadura,2011,5,666.0
Extremadura,2011,6,758.0
Extremadura,2011,7,544.0
Extremadura,2011,8,457.0
Extremadura,2011,9,535.0
Extremadura,2011,10,463.0
Extremadura,2011,11,677.0
Extremadura,2011,12,509.0
Extremadura,2012,1,460.0
Extremadura,2012,2,464.0
Extremadura,2012,3,473.0
Extremadura,2012,4,404.0
Extremadura,2012,5,480.0
Extremadura,2012,6,342.0
Extremadura,2012,7,370.0
Extremadura,2012,8,428.0
Extremadura,2012,9,315.0
Extremadura,2012,10,410.0
Extremadura,2012,11,420.0
Extremadura,2012,12,312.0
Extremadura,2013,1,478.0
Extremadura,2013,2,318.0
Extremadura,2013,3,235.0
Extremadura,2013,4,321.0
Extremadura,2013,5,284.0
Extremadura,2013,6,256.0
Extremadura,2013,7,229.0
Extremadura,2013,8,210.0
Extremadura,2013,9,233.0
Extremadura,2013,10,245.0
Extremadura,2013,11,222.0
Extremadura,2013,12,223.0
Extremadura,2014,1,369.0
Extremadura,2014,2,299.0
Extremadura,2014,3,262.0
Extremadura,2014,4,278.0
Extremadura,2014,5,301.0
Extremadura,2014,6,417.0
Extremadura,2014,7,327.0
Extremadura,2014,8,274.0
Extremadura,2014,9,288.0
Extremadura,2014,10,316.0
Extremadura,2014,11,285.0
Extremadura,2014,12,295.0
Extremadura,2015,1,342.0
Extremadura,2015,2,273.0
Extremadura,2015,3,283.0
Extremadura,2015,4,331.0
Extremadura,2015,5,330.0
Extremadura,2015,6,375.0
Extremadura,2015,7,425.0
Extremadura,2015,8,353.0
Extremadura,2015,9,367.0
Extremadura,2015,10,311.0
Extremadura,2015,11,382.0
Extremadura,2015,12,344.0
Extremadura,2016,1,406.0
Extremadura,2016,2,415.0
Extremadura,2016,3,418.0
Extremadura,2016,4,471.0
Extremadura,2016,5,423.0
Extremadura,2016,6,421.0
Extremadura,2016,7,289.0
Extremadura,2016,8,363.0
Extremadura,2016,9,361.0
Extremadura,2016,10,387.0
Extremadura,2016,11,450.0
Extremadura,2016,12,378.0
Extremadura,2017,1,502.0
Extremadura,2017,2,375.0
Extremadura,2017,3,432.0
Extremadura,2017,4,372.0
Extremadura,2017,5,481.0
Extremadura,2017,6,474.0
Extremadura,2017,7,329.0
Extremadura,2017,8,461.0
Extremadura,2017,9,378.0
Extremadura,2017,10,408.0
Extremadura,2017,11,382.0
Extremadura,2017,12,346.0
Extremadura,2018,1,481.0
Extremadura,2018,2,369.0
Extremadura,2018,3,371.0
Extremadura,2018,4,439.0
Extremadura,2018,5,525.0
Extremadura,2018,6,534.0
Extremadura,2018,7,447.0
Extremadura,2018,8,604.0
Extremadura,2018,9,504.0
Extremadura,2018,10,432.0
Extremadura,2018,11,350.0
Extremadura,2018,12,308.0
Extremadura,2019,1,520.0
Extremadura,2019,2,487.0
Extremadura,2019,3,511.0
Extremadura,2019,4,444.0
Extremadura,2019,5,622.0
Extremadura,2019,6,505.0
Extremadura,2019,7,639.0
Extremadura,2019,8,302.0
Extremadura,2019,9,203.0
Extremadura,2019,10,383.0
Extremadura,2019,11,499.0
Extremadura,2019,12,448.0
Extremadura,2020,1,685.0
Extremadura,2020,2,627.0
Extremadura,2020,3,442.0
Extremadura,2020,4,334.0
Extremadura,2020,5,314.0
Extremadura,2020,6,548.0
Extremadura,2020,7,513.0
Extremadura,2020,8,413.0
Extremadura,2020,9,520.0
Extremadura,2020,10,514.0
Extremadura,2020,11,503.0
Extremadura,2020,12,536.0
Extremadura,2021,1,608.0
Extremadura,2021,2,600.0
Extremadura,2021,3,602.0
Extremadura,2021,4,629.0
Extremadura,2021,5,824.0
Extremadura,2021,6,548.0
Extremadura,2021,7,652.0
Extremadura,2021,8,549.0
Extremadura,2021,9,712.0
Extremadura,2021,10,586.0
Extremadura,2021,11,503.0
Extremadura,2021,12,618.0
Extremadura,2022,1,635.0
Extremadura,2022,2,641.0
Extremadura,2022,3,631.0
Extremadura,2022,4,635.0
Extremadura,2022,5,804.0
Extremadura,2022,6,654.0
Extremadura,2022,7,596.0
Extremadura,2022,8,494.0
Extremadura,2022,9,676.0
Extremadura,2022,10,716.0
Extremadura,2022,11,680.0
Extremadura,2022,12,511.0
Extremadura,2023,1,735.0
Extremadura,2023,2,492.0
Extremadura,2023,3,580.0
Extremadura,2023,4,465.0
Extremadura,2023,5,575.0
Extremadura,2023,6,554.0
Extremadura,2023,7,554.0
Extremadura,2023,8,455.0
Extremadura,2023,9,489.0
Extremadura,2023,10,474.0
Extremadura,2023,11,487.0
Extremadura,2023,12,396.0
Extremadura,2024,1,594.0
Extremadura,2024,2,685.0
Extremadura,2024,3,475.0
Extremadura,2024,4,424.0
Extremadura,2024,5,476.0
Extremadura,2024,6,528.0
Extremadura,2024,7,713.0
Extremadura,2024,8,519.0
Extremadura,2024,9,685.0
Extremadura,2024,10,846.0
Extremadura,2024,11,612.0
Extremadura,2024,12,523.0
Extremadura,2025,1,625.0
Extremadura,2025,2,786.0
Extremadura,2025,3,685.0
Extremadura,2025,4,730.0
Extremadura,2025,5,831.0
Extremadura,2025,6,873.0
Extremadura,2025,7,789.0
Extremadura,2025,8,454.0
Extremadura,2025,9,837.0
Extremadura,2025,10,982.0
Extremadura,2025,11,650.0
Extremadura,2025,12,653.0
Extremadura,2026,1,806.0
Extremadura,2026,2,650.0
Extremadura,2026,3,763.0
Extremadura,2026,4,658.0
Galicia,2003,1,2871.0
Galicia,2003,2,2703.0
Galicia,2003,3,3114.0
Galicia,2003,4,3121.0
Galicia,2003,5,3373.0
Galicia,2003,6,2768.0
Galicia,2003,7,3223.0
Galicia,2003,8,2960.0
Galicia,2003,9,3592.0
Galicia,2003,10,3968.0
Galicia,2003,11,3457.0
Galicia,2003,12,3595.0
Galicia,2004,1,3862.0
Galicia,2004,2,3841.0
Galicia,2004,3,4582.0
Galicia,2004,4,3624.0
Galicia,2004,5,3848.0
Galicia,2004,6,3889.0
Galicia,2004,7,3336.0
Galicia,2004,8,3750.0
Galicia,2004,9,3160.0
Galicia,2004,10,3304.0
Galicia,2004,11,3717.0
Galicia,2004,12,3540.0
Galicia,2005,1,3829.0
Galicia,2005,2,3760.0
Galicia,2005,3,3745.0
Galicia,2005,4,3819.0
Galicia,2005,5,3644.0
Galicia,2005,6,3747.0
Galicia,2005,7,3054.0
Galicia,2005,8,3394.0
Galicia,2005,9,4903.0
Galicia,2005,10,3335.0
Galicia,2005,11,3967.0
Galicia,2005,12,3609.0
Galicia,2006,1,4306.0
Galicia,2006,2,3603.0
Galicia,2006,3,3537.0
Galicia,2006,4,3307.0
Galicia,2006,5,3903.0
Galicia,2006,6,3791.0
Galicia,2006,7,2922.0
Galicia,2006,8,3493.0
Galicia,2006,9,3587.0
Galicia,2006,10,3416.0
Galicia,2006,11,4140.0
Galicia,2006,12,2898.0
Galicia,2007,1,4118.0
Galicia,2007,2,3368.0
Galicia,2007,3,3944.0
Galicia,2007,4,3003.0
Galicia,2007,5,3731.0
Galicia,2007,6,4248.0
Galicia,2007,7,3542.0
Galicia,2007,8,3513.0
Galicia,2007,9,3545.0
Galicia,2007,10,3337.0
Galicia,2007,11,3349.0
Galicia,2007,12,3238.0
Galicia,2008,1,3875.0
Galicia,2008,2,3202.0
Galicia,2008,3,3131.0
Galicia,2008,4,3734.0
Galicia,2008,5,3236.0
Galicia,2008,6,3377.0
Galicia,2008,7,2763.0
Galicia,2008,8,2763.0
Galicia,2008,9,2935.0
Galicia,2008,10,3008.0
Galicia,2008,11,2545.0
Galicia,2008,12,2356.0
Galicia,2009,1,2728.0
Galicia,2009,2,2521.0
Galicia,2009,3,3104.0
Galicia,2009,4,2756.0
Galicia,2009,5,2783.0
Galicia,2009,6,3089.0
Galicia,2009,7,2965.0
Galicia,2009,8,2670.0
Galicia,2009,9,3047.0
Galicia,2009,10,2535.0
Galicia,2009,11,2664.0
Galicia,2009,12,2335.0
Galicia,2010,1,3232.0
Galicia,2010,2,2313.0
Galicia,2010,3,2738.0
Galicia,2010,4,2818.0
Galicia,2010,5,2412.0
Galicia,2010,6,3130.0
Galicia,2010,7,2817.0
Galicia,2010,8,2660.0
Galicia,2010,9,2277.0
Galicia,2010,10,2059.0
Galicia,2010,11,2820.0
Galicia,2010,12,2502.0
Galicia,2011,1,2804.0
Galicia,2011,2,2363.0
Galicia,2011,3,2140.0
Galicia,2011,4,1663.0
Galicia,2011,5,1760.0
Galicia,2011,6,1521.0
Galicia,2011,7,1545.0
Galicia,2011,8,1644.0
Galicia,2011,9,1494.0
Galicia,2011,10,1436.0
Galicia,2011,11,1505.0
Galicia,2011,12,1260.0
Galicia,2012,1,1229.0
Galicia,2012,2,1095.0
Galicia,2012,3,1208.0
Galicia,2012,4,814.0
Galicia,2012,5,1071.0
Galicia,2012,6,1129.0
Galicia,2012,7,1186.0
Galicia,2012,8,935.0
Galicia,2012,9,854.0
Galicia,2012,10,898.0
Galicia,2012,11,796.0
Galicia,2012,12,765.0
Galicia,2013,1,1156.0
Galicia,2013,2,1126.0
Galicia,2013,3,652.0
Galicia,2013,4,708.0
Galicia,2013,5,796.0
Galicia,2013,6,414.0
Galicia,2013,7,627.0
Galicia,2013,8,555.0
Galicia,2013,9,551.0
Galicia,2013,10,882.0
Galicia,2013,11,853.0
Galicia,2013,12,708.0
Galicia,2014,1,862.0
Galicia,2014,2,553.0
Galicia,2014,3,747.0
Galicia,2014,4,577.0
Galicia,2014,5,660.0
Galicia,2014,6,807.0
Galicia,2014,7,622.0
Galicia,2014,8,744.0
Galicia,2014,9,798.0
Galicia,2014,10,799.0
Galicia,2014,11,740.0
Galicia,2014,12,643.0
Galicia,2015,1,852.0
Galicia,2015,2,776.0
Galicia,2015,3,852.0
Galicia,2015,4,820.0
Galicia,2015,5,815.0
Galicia,2015,6,849.0
Galicia,2015,7,829.0
Galicia,2015,8,868.0
Galicia,2015,9,773.0
Galicia,2015,10,743.0
Galicia,2015,11,809.0
Galicia,2015,12,803.0
Galicia,2016,1,757.0
Galicia,2016,2,897.0
Galicia,2016,3,796.0
Galicia,2016,4,840.0
Galicia,2016,5,1020.0
Galicia,2016,6,971.0
Galicia,2016,7,787.0
Galicia,2016,8,699.0
Galicia,2016,9,819.0
Galicia,2016,10,732.0
Galicia,2016,11,992.0
Galicia,2016,12,797.0
Galicia,2017,1,978.0
Galicia,2017,2,1017.0
Galicia,2017,3,977.0
Galicia,2017,4,775.0
Galicia,2017,5,1014.0
Galicia,2017,6,1048.0
Galicia,2017,7,843.0
Galicia,2017,8,955.0
Galicia,2017,9,960.0
Galicia,2017,10,911.0
Galicia,2017,11,837.0
Galicia,2017,12,784.0
Galicia,2018,1,1127.0
Galicia,2018,2,1052.0
Galicia,2018,3,862.0
Galicia,2018,4,932.0
Galicia,2018,5,1042.0
Galicia,2018,6,1034.0
Galicia,2018,7,967.0
Galicia,2018,8,1002.0
Galicia,2018,9,967.0
Galicia,2018,10,941.0
Galicia,2018,11,842.0
Galicia,2018,12,716.0
Galicia,2019,1,1027.0
Galicia,2019,2,991.0
Galicia,2019,3,936.0
Galicia,2019,4,921.0
Galicia,2019,5,1108.0
Galicia,2019,6,1015.0
Galicia,2019,7,1243.0
Galicia,2019,8,774.0
Galicia,2019,9,625.0
Galicia,2019,10,904.0
Galicia,2019,11,913.0
Galicia,2019,12,899.0
Galicia,2020,1,1421.0
Galicia,2020,2,1069.0
Galicia,2020,3,799.0
Galicia,2020,4,842.0
Galicia,2020,5,998.0
Galicia,2020,6,817.0
Galicia,2020,7,724.0
Galicia,2020,8,800.0
Galicia,2020,9,1034.0
Galicia,2020,10,924.0
Galicia,2020,11,1035.0
Galicia,2020,12,1070.0
Galicia,2021,1,1072.0
Galicia,2021,2,1279.0
Galicia,2021,3,1401.0
Galicia,2021,4,1178.0
Galicia,2021,5,1216.0
Galicia,2021,6,1074.0
Galicia,2021,7,1238.0
Galicia,2021,8,1223.0
Galicia,2021,9,1183.0
Galicia,2021,10,1207.0
Galicia,2021,11,1262.0
Galicia,2021,12,1114.0
Galicia,2022,1,1391.0
Galicia,2022,2,1216.0
Galicia,2022,3,1317.0
Galicia,2022,4,1276.0
Galicia,2022,5,1477.0
Galicia,2022,6,1344.0
Galicia,2022,7,1297.0
Galicia,2022,8,1321.0
Galicia,2022,9,1504.0
Galicia,2022,10,1278.0
Galicia,2022,11,1307.0
Galicia,2022,12,1074.0
Galicia,2023,1,1296.0
Galicia,2023,2,1014.0
Galicia,2023,3,1159.0
Galicia,2023,4,997.0
Galicia,2023,5,1053.0
Galicia,2023,6,1070.0
Galicia,2023,7,907.0
Galicia,2023,8,1004.0
Galicia,2023,9,950.0
Galicia,2023,10,1105.0
Galicia,2023,11,960.0
Galicia,2023,12,915.0
Galicia,2024,1,1428.0
Galicia,2024,2,1349.0
Galicia,2024,3,1060.0
Galicia,2024,4,1201.0
Galicia,2024,5,813.0
Galicia,2024,6,1059.0
Galicia,2024,7,1272.0
Galicia,2024,8,1070.0
Galicia,2024,9,1620.0
Galicia,2024,10,2083.0
Galicia,2024,11,1345.0
Galicia,2024,12,1344.0
Galicia,2025,1,1356.0
Galicia,2025,2,1423.0
Galicia,2025,3,2042.0
Galicia,2025,4,1432.0
Galicia,2025,5,1756.0
Galicia,2025,6,1469.0
Galicia,2025,7,1464.0
Galicia,2025,8,1208.0
Galicia,2025,9,1920.0
Galicia,2025,10,1938.0
Galicia,2025,11,1535.0
Galicia,2025,12,1536.0
Galicia,2026,1,1574.0
Galicia,2026,2,1646.0
Galicia,2026,3,1619.0
Galicia,2026,4,1395.0
"Madrid, Comunidad de",2003,1,11079.0
"Madrid, Comunidad de",2003,2,11403.0
"Madrid, Comunidad de",2003,3,10143.0
"Madrid, Comunidad de",2003,4,9797.0
"Madrid, Comunidad de",2003,5,10544.0
"Madrid, Comunidad de",2003,6,13145.0
"Madrid, Comunidad de",2003,7,11493.0
"Madrid, Comunidad de",2003,8,8621.0
"Madrid, Comunidad de",2003,9,12854.0
"Madrid, Comunidad de",2003,10,12641.0
"Madrid, Comunidad de",2003,11,11668.0
"Madrid, Comunidad de",2003,12,9582.0
"Madrid, Comunidad de",2004,1,13707.0
"Madrid, Comunidad de",2004,2,13865.0
"Madrid, Comunidad de",2004,3,14537.0
"Madrid, Comunidad de",2004,4,12440.0
"Madrid, Comunidad de",2004,5,14249.0
"Madrid, Comunidad de",2004,6,13303.0
"Madrid, Comunidad de",2004,7,13407.0
"Madrid, Comunidad de",2004,8,10701.0
"Madrid, Comunidad de",2004,9,14233.0
"Madrid, Comunidad de",2004,10,11410.0
"Madrid, Comunidad de",2004,11,11648.0
"Madrid, Comunidad de",2004,12,10166.0
"Madrid, Comunidad de",2005,1,13826.0
"Madrid, Comunidad de",2005,2,14088.0
"Madrid, Comunidad de",2005,3,13348.0
"Madrid, Comunidad de",2005,4,14708.0
"Madrid, Comunidad de",2005,5,14306.0
"Madrid, Comunidad de",2005,6,15727.0
"Madrid, Comunidad de",2005,7,11455.0
"Madrid, Comunidad de",2005,8,10372.0
"Madrid, Comunidad de",2005,9,16099.0
"Madrid, Comunidad de",2005,10,13396.0
"Madrid, Comunidad de",2005,11,13817.0
"Madrid, Comunidad de",2005,12,12942.0
"Madrid, Comunidad de",2006,1,14355.0
"Madrid, Comunidad de",2006,2,15453.0
"Madrid, Comunidad de",2006,3,14795.0
"Madrid, Comunidad de",2006,4,12439.0
"Madrid, Comunidad de",2006,5,15482.0
"Madrid, Comunidad de",2006,6,15422.0
"Madrid, Comunidad de",2006,7,12297.0
"Madrid, Comunidad de",2006,8,11018.0
"Madrid, Comunidad de",2006,9,13714.0
"Madrid, Comunidad de",2006,10,13459.0
"Madrid, Comunidad de",2006,11,11367.0
"Madrid, Comunidad de",2006,12,9763.0
"Madrid, Comunidad de",2007,1,13809.0
"Madrid, Comunidad de",2007,2,12398.0
"Madrid, Comunidad de",2007,3,13575.0
"Madrid, Comunidad de",2007,4,10843.0
"Madrid, Comunidad de",2007,5,12833.0
"Madrid, Comunidad de",2007,6,12089.0
"Madrid, Comunidad de",2007,7,12091.0
"Madrid, Comunidad de",2007,8,10110.0
"Madrid, Comunidad de",2007,9,13230.0
"Madrid, Comunidad de",2007,10,9750.0
"Madrid, Comunidad de",2007,11,9699.0
"Madrid, Comunidad de",2007,12,6917.0
"Madrid, Comunidad de",2008,1,9241.0
"Madrid, Comunidad de",2008,2,9269.0
"Madrid, Comunidad de",2008,3,8954.0
"Madrid, Comunidad de",2008,4,10532.0
"Madrid, Comunidad de",2008,5,9167.0
"Madrid, Comunidad de",2008,6,8258.0
"Madrid, Comunidad de",2008,7,10606.0
"Madrid, Comunidad de",2008,8,7803.0
"Madrid, Comunidad de",2008,9,8911.0
"Madrid, Comunidad de",2008,10,7755.0
"Madrid, Comunidad de",2008,11,5241.0
"Madrid, Comunidad de",2008,12,6021.0
"Madrid, Comunidad de",2009,1,6031.0
"Madrid, Comunidad de",2009,2,6085.0
"Madrid, Comunidad de",2009,3,5764.0
"Madrid, Comunidad de",2009,4,6642.0
"Madrid, Comunidad de",2009,5,7542.0
"Madrid, Comunidad de",2009,6,7493.0
"Madrid, Comunidad de",2009,7,6994.0
"Madrid, Comunidad de",2009,8,6075.0
"Madrid, Comunidad de",2009,9,8586.0
"Madrid, Comunidad de",2009,10,6848.0
"Madrid, Comunidad de",2009,11,7071.0
"Madrid, Comunidad de",2009,12,6378.0
"Madrid, Comunidad de",2010,1,7077.0
"Madrid, Comunidad de",2010,2,7927.0
"Madrid, Comunidad de",2010,3,7399.0
"Madrid, Comunidad de",2010,4,7299.0
"Madrid, Comunidad de",2010,5,8613.0
"Madrid, Comunidad de",2010,6,8286.0
"Madrid, Comunidad de",2010,7,7074.0
"Madrid, Comunidad de",2010,8,6946.0
"Madrid, Comunidad de",2010,9,8128.0
"Madrid, Comunidad de",2010,10,5763.0
"Madrid, Comunidad de",2010,11,5263.0
"Madrid, Comunidad de",2010,12,5313.0
"Madrid, Comunidad de",2011,1,6137.0
"Madrid, Comunidad de",2011,2,7666.0
"Madrid, Comunidad de",2011,3,5927.0
"Madrid, Comunidad de",2011,4,3584.0
"Madrid, Comunidad de",2011,5,5238.0
"Madrid, Comunidad de",2011,6,4324.0
"Madrid, Comunidad de",2011,7,4457.0
"Madrid, Comunidad de",2011,8,3483.0
"Madrid, Comunidad de",2011,9,5149.0
"Madrid, Comunidad de",2011,10,2742.0
"Madrid, Comunidad de",2011,11,4170.0
"Madrid, Comunidad de",2011,12,3878.0
"Madrid, Comunidad de",2012,1,3724.0
"Madrid, Comunidad de",2012,2,3776.0
"Madrid, Comunidad de",2012,3,3293.0
"Madrid, Comunidad de",2012,4,3134.0
"Madrid, Comunidad de",2012,5,3351.0
"Madrid, Comunidad de",2012,6,3725.0
"Madrid, Comunidad de",2012,7,3029.0
"Madrid, Comunidad de",2012,8,2946.0
"Madrid, Comunidad de",2012,9,3472.0
"Madrid, Comunidad de",2012,10,2545.0
"Madrid, Comunidad de",2012,11,3278.0
"Madrid, Comunidad de",2012,12,2729.0
"Madrid, Comunidad de",2013,1,3783.0
"Madrid, Comunidad de",2013,2,3962.0
"Madrid, Comunidad de",2013,3,2296.0
"Madrid, Comunidad de",2013,4,2692.0
"Madrid, Comunidad de",2013,5,2980.0
"Madrid, Comunidad de",2013,6,2499.0
"Madrid, Comunidad de",2013,7,2182.0
"Madrid, Comunidad de",2013,8,2090.0
"Madrid, Comunidad de",2013,9,2491.0
"Madrid, Comunidad de",2013,10,2573.0
"Madrid, Comunidad de",2013,11,2383.0
"Madrid, Comunidad de",2013,12,1912.0
"Madrid, Comunidad de",2014,1,2586.0
"Madrid, Comunidad de",2014,2,3378.0
"Madrid, Comunidad de",2014,3,2738.0
"Madrid, Comunidad de",2014,4,2323.0
"Madrid, Comunidad de",2014,5,2689.0
"Madrid, Comunidad de",2014,6,3280.0
"Madrid, Comunidad de",2014,7,3155.0
"Madrid, Comunidad de",2014,8,2534.0
"Madrid, Comunidad de",2014,9,4051.0
"Madrid, Comunidad de",2014,10,3137.0
"Madrid, Comunidad de",2014,11,2690.0
"Madrid, Comunidad de",2014,12,2883.0
"Madrid, Comunidad de",2015,1,3236.0
"Madrid, Comunidad de",2015,2,4226.0
"Madrid, Comunidad de",2015,3,4038.0
"Madrid, Comunidad de",2015,4,3292.0
"Madrid, Comunidad de",2015,5,3470.0
"Madrid, Comunidad de",2015,6,4426.0
"Madrid, Comunidad de",2015,7,3522.0
"Madrid, Comunidad de",2015,8,3372.0
"Madrid, Comunidad de",2015,9,4924.0
"Madrid, Comunidad de",2015,10,3039.0
"Madrid, Comunidad de",2015,11,2845.0
"Madrid, Comunidad de",2015,12,3004.0
"Madrid, Comunidad de",2016,1,4102.0
"Madrid, Comunidad de",2016,2,4641.0
"Madrid, Comunidad de",2016,3,4065.0
"Madrid, Comunidad de",2016,4,3705.0
"Madrid, Comunidad de",2016,5,4401.0
"Madrid, Comunidad de",2016,6,4110.0
"Madrid, Comunidad de",2016,7,2926.0
"Madrid, Comunidad de",2016,8,3128.0
"Madrid, Comunidad de",2016,9,5288.0
"Madrid, Comunidad de",2016,10,3938.0
"Madrid, Comunidad de",2016,11,4657.0
"Madrid, Comunidad de",2016,12,3610.0
"Madrid, Comunidad de",2017,1,5099.0
"Madrid, Comunidad de",2017,2,4585.0
"Madrid, Comunidad de",2017,3,4784.0
"Madrid, Comunidad de",2017,4,3706.0
"Madrid, Comunidad de",2017,5,5016.0
"Madrid, Comunidad de",2017,6,5699.0
"Madrid, Comunidad de",2017,7,4481.0
"Madrid, Comunidad de",2017,8,4391.0
"Madrid, Comunidad de",2017,9,5698.0
"Madrid, Comunidad de",2017,10,5136.0
"Madrid, Comunidad de",2017,11,4668.0
"Madrid, Comunidad de",2017,12,3726.0
"Madrid, Comunidad de",2018,1,5116.0
"Madrid, Comunidad de",2018,2,5657.0
"Madrid, Comunidad de",2018,3,4808.0
"Madrid, Comunidad de",2018,4,5996.0
"Madrid, Comunidad de",2018,5,5281.0
"Madrid, Comunidad de",2018,6,6226.0
"Madrid, Comunidad de",2018,7,5526.0
"Madrid, Comunidad de",2018,8,5140.0
"Madrid, Comunidad de",2018,9,6798.0
"Madrid, Comunidad de",2018,10,5884.0
"Madrid, Comunidad de",2018,11,5705.0
"Madrid, Comunidad de",2018,12,3969.0
"Madrid, Comunidad de",2019,1,10552.0
"Madrid, Comunidad de",2019,2,6270.0
"Madrid, Comunidad de",2019,3,6260.0
"Madrid, Comunidad de",2019,4,5514.0
"Madrid, Comunidad de",2019,5,5806.0
"Madrid, Comunidad de",2019,6,4941.0
"Madrid, Comunidad de",2019,7,5313.0
"Madrid, Comunidad de",2019,8,3256.0
"Madrid, Comunidad de",2019,9,4730.0
"Madrid, Comunidad de",2019,10,5110.0
"Madrid, Comunidad de",2019,11,5766.0
"Madrid, Comunidad de",2019,12,7063.0
"Madrid, Comunidad de",2020,1,8660.0
"Madrid, Comunidad de",2020,2,6820.0
"Madrid, Comunidad de",2020,3,4749.0
"Madrid, Comunidad de",2020,4,3974.0
"Madrid, Comunidad de",2020,5,4918.0
"Madrid, Comunidad de",2020,6,5045.0
"Madrid, Comunidad de",2020,7,3720.0
"Madrid, Comunidad de",2020,8,3048.0
"Madrid, Comunidad de",2020,9,5108.0
"Madrid, Comunidad de",2020,10,5357.0
"Madrid, Comunidad de",2020,11,5142.0
"Madrid, Comunidad de",2020,12,4904.0
"Madrid, Comunidad de",2021,1,4552.0
"Madrid, Comunidad de",2021,2,5475.0
"Madrid, Comunidad de",2021,3,6782.0
"Madrid, Comunidad de",2021,4,6189.0
"Madrid, Comunidad de",2021,5,5533.0
"Madrid, Comunidad de",2021,6,7293.0
"Madrid, Comunidad de",2021,7,6633.0
"Madrid, Comunidad de",2021,8,5867.0
"Madrid, Comunidad de",2021,9,7928.0
"Madrid, Comunidad de",2021,10,6035.0
"Madrid, Comunidad de",2021,11,5712.0
"Madrid, Comunidad de",2021,12,5390.0
"Madrid, Comunidad de",2022,1,6295.0
"Madrid, Comunidad de",2022,2,6526.0
"Madrid, Comunidad de",2022,3,7225.0
"Madrid, Comunidad de",2022,4,5536.0
"Madrid, Comunidad de",2022,5,7372.0
"Madrid, Comunidad de",2022,6,7722.0
"Madrid, Comunidad de",2022,7,5640.0
"Madrid, Comunidad de",2022,8,6033.0
"Madrid, Comunidad de",2022,9,8712.0
"Madrid, Comunidad de",2022,10,7848.0
"Madrid, Comunidad de",2022,11,6598.0
"Madrid, Comunidad de",2022,12,4387.0
"Madrid, Comunidad de",2023,1,5446.0
"Madrid, Comunidad de",2023,2,6222.0
"Madrid, Comunidad de",2023,3,5632.0
"Madrid, Comunidad de",2023,4,4361.0
"Madrid, Comunidad de",2023,5,5046.0
"Madrid, Comunidad de",2023,6,5500.0
"Madrid, Comunidad de",2023,7,4621.0
"Madrid, Comunidad de",2023,8,4183.0
"Madrid, Comunidad de",2023,9,5780.0
"Madrid, Comunidad de",2023,10,5178.0
"Madrid, Comunidad de",2023,11,6603.0
"Madrid, Comunidad de",2023,12,5127.0
"Madrid, Comunidad de",2024,1,7100.0
"Madrid, Comunidad de",2024,2,6692.0
"Madrid, Comunidad de",2024,3,5656.0
"Madrid, Comunidad de",2024,4,5553.0
"Madrid, Comunidad de",2024,5,3626.0
"Madrid, Comunidad de",2024,6,5501.0
"Madrid, Comunidad de",2024,7,5630.0
"Madrid, Comunidad de",2024,8,4905.0
"Madrid, Comunidad de",2024,9,6851.0
"Madrid, Comunidad de",2024,10,8762.0
"Madrid, Comunidad de",2024,11,6393.0
"Madrid, Comunidad de",2024,12,4951.0
"Madrid, Comunidad de",2025,1,4951.0
"Madrid, Comunidad de",2025,2,5341.0
"Madrid, Comunidad de",2025,3,6486.0
"Madrid, Comunidad de",2025,4,6351.0
"Madrid, Comunidad de",2025,5,6209.0
"Madrid, Comunidad de",2025,6,6632.0
"Madrid, Comunidad de",2025,7,5867.0
"Madrid, Comunidad de",2025,8,4482.0
"Madrid, Comunidad de",2025,9,7527.0
"Madrid, Comunidad de",2025,10,8243.0
"Madrid, Comunidad de",2025,11,6183.0
"Madrid, Comunidad de",2025,12,5212.0
"Madrid, Comunidad de",2026,1,5247.0
"Madrid, Comunidad de",2026,2,7310.0
"Madrid, Comunidad de",2026,3,7727.0
"Madrid, Comunidad de",2026,4,6305.0
Melilla,2003,1,17.0
Melilla,2003,2,8.0
Melilla,2003,3,4.0
Melilla,2003,4,4.0
Melilla,2003,5,0.0
Melilla,2003,6,82.0
Melilla,2003,7,47.0
Melilla,2003,8,24.0
Melilla,2003,9,18.0
Melilla,2003,10,45.0
Melilla,2003,11,62.0
Melilla,2003,12,21.0
Melilla,2004,1,44.0
Melilla,2004,2,42.0
Melilla,2004,3,56.0
Melilla,2004,4,118.0
