iso3,year,variable,value
MOZ,2012,obesity,6.0410827
MDG,2017,obesity,3.0392069
DEU,1994,obesity,15.395857
SUR,2004,obesity,18.164596
PRI,2009,obesity,32.620132
HND,2003,obesity,16.339441
SLE,2001,obesity,3.7184831
SUR,2022,obesity,29.425848
ROU,2022,obesity,30.684757
FIN,2021,obesity,22.78254
SGP,1999,obesity,4.5490764
NAM,2017,obesity,15.711024
GNQ,2012,obesity,13.951768
PSE,2009,obesity,33.002117
POL,2004,obesity,18.451057
CYP,2021,obesity,21.635394
YEM,2001,obesity,5.6544591
VUT,2023,obesity,22.161448
VUT,2024,obesity,22.566718
WSM,1980,obesity,27.89543
WSM,1981,obesity,28.849557
WSM,1982,obesity,29.814592
WSM,1983,obesity,30.784672
WSM,1984,obesity,31.769505
WSM,1985,obesity,32.761055
WSM,1986,obesity,33.760422
WSM,1987,obesity,34.787554
WSM,1988,obesity,35.830563
WSM,1989,obesity,36.858034
WSM,2023,obesity,63.639909
WSM,2024,obesity,64.28178
YEM,1980,obesity,2.4574997
YEM,1981,obesity,2.5322594
LCA,1990,obesity,10.642599
MUS,2020,obesity,19.233666
GRL,2013,obesity,23.543246
DNK,2012,obesity,12.701255
SLE,2009,obesity,5.3930491
BOL,2009,obesity,18.80307
GEO,2008,obesity,23.889592
CIV,1992,obesity,2.812494
MEX,1993,obesity,16.564727
BLR,1990,obesity,17.543878
ARG,2012,obesity,26.301154
PAK,2015,obesity,15.381765
GAB,2004,obesity,11.791066
IND,2001,obesity,1.8860161
LVA,2001,obesity,18.081403
BLZ,2010,obesity,33.726481
YEM,1982,obesity,2.6123844
YEM,1983,obesity,2.6983479
YEM,1984,obesity,2.7900385
YEM,1985,obesity,2.8874848
YEM,1986,obesity,2.9915189
YEM,1987,obesity,3.101794
YEM,1988,obesity,3.2181427
YEM,1989,obesity,3.3416219
YEM,2023,obesity,12.962414
YEM,2024,obesity,13.316882
ZAF,1980,obesity,10.657622
ZAF,1981,obesity,11.036117
ZAF,1982,obesity,11.430983
ZAF,1983,obesity,11.842892
ZAF,1984,obesity,12.271043
ZAF,1985,obesity,12.715136
ZAF,1986,obesity,13.176931
AND,2014,obesity,16.916321
ATG,2010,obesity,25.448552
BRB,2009,obesity,28.700465
ISR,2013,obesity,22.635692
CPV,2010,obesity,10.504456
BEN,2010,obesity,7.5823754
FJI,2004,obesity,24.408542
CHL,2011,obesity,28.738546
RWA,2007,obesity,1.7857248
USA,2011,obesity,36.3897
BEL,2022,obesity,20.214818
MUS,2005,obesity,14.429991
RWA,2002,obesity,1.2626218
ARE,2002,obesity,26.829341
ETH,1999,obesity,0.64121289
VUT,2000,obesity,15.747702
SSD,2003,obesity,3.4967974
ZAF,1987,obesity,13.656925
ZAF,1988,obesity,14.155771
ZAF,1989,obesity,14.672668
ZAF,2023,obesity,31.448585
ZAF,2024,obesity,31.778654
ZMB,1980,obesity,1.5837999
ZMB,1981,obesity,1.6398856
ZMB,1982,obesity,1.6992863
ZMB,1983,obesity,1.7627206
ZMB,1984,obesity,1.8310299
ZMB,1985,obesity,1.9044798
ZMB,1986,obesity,1.9821778
ZMB,1987,obesity,2.0649171
ZMB,1988,obesity,2.1536395
ZMB,1989,obesity,2.2486705
ZMB,2023,obesity,11.10419
ZMB,2024,obesity,11.578713
FJI,1992,obesity,19.266444
ETH,1996,obesity,0.53139036
TGO,2000,obesity,3.3892587
FSM,2007,obesity,40.722746
NLD,1996,obesity,9.9425606
BLZ,2000,obesity,25.589001
NAM,2013,obesity,14.450172
SAU,2009,obesity,33.358666
NIC,1994,obesity,15.434359
HND,2007,obesity,19.147895
KNA,2001,obesity,29.663357
