freq,unit,na_item,geo,time,value
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2019,33452.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2020,31857.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2021,34728.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2022,37826.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2023,40175.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2024,41672.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2025,43129.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,1995,16748.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,1996,17453.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,1997,17905.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,1998,18659.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,1999,19476.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2000,20584.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2001,21517.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2002,22164.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2003,22600.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2004,23398.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2005,24308.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2006,25565.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2007,26888.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2008,27446.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2009,26067.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2010,26871.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2011,27601.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2012,27622.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2013,27927.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2014,28502.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2015,29413.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2016,30149.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2017,31273.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2018,32196.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2019,33150.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2020,31589.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2021,34451.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2022,37545.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2023,39887.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2024,41396.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA21,2025,42863.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1995,5383.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1996,5800.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1997,6645.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1998,6996.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1999,7086.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2000,7803.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2001,8506.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2002,9536.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2003,10751.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2004,11847.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2005,13587.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2006,15338.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2007,17499.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2008,17679.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2009,15453.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2010,16341.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2011,18339.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2012,19342.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2013,20055.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2014,21055.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2015,21398.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2016,22190.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2017,23734.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2018,25227.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2019,26438.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2020,25994.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2021,28242.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2022,30029.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2023,30611.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2024,31555.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2025,33077.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1995,12743.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1996,13368.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1997,13913.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1998,14505.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1999,14840.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2000,15631.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2001,16808.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2002,18024.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2003,19096.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2004,20287.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2005,20481.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2006,22327.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2007,22815.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2008,23623.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2009,22620.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2010,21075.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2011,19146.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2012,18153.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2013,18572.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2014,18958.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2015,19131.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2016,19106.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2017,19700.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2018,20203.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2019,20765.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2020,18866.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2021,21245.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2022,24026.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2023,26263.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2024,27373.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2025,28469.9
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1995,13631.3
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1996,14381.5
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1997,14981.5
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1998,15881.1
