mes,indice,keyword,fecha_descarga
2009-03-01,57.821917808219176,alquiler,2026-07-19
2009-03-08,61.49315068493151,alquiler,2026-07-19
2009-03-15,65.16438356164383,alquiler,2026-07-19
2009-03-22,67.0,alquiler,2026-07-19
2009-03-29,64.24657534246576,alquiler,2026-07-19
2009-04-05,59.657534246575345,alquiler,2026-07-19
2009-04-12,69.75342465753425,alquiler,2026-07-19
2009-04-19,68.83561643835617,alquiler,2026-07-19
2009-04-26,64.24657534246576,alquiler,2026-07-19
2009-05-03,71.58904109589041,alquiler,2026-07-19
2009-05-10,69.75342465753425,alquiler,2026-07-19
2009-05-17,74.34246575342466,alquiler,2026-07-19
2009-05-24,75.26027397260275,alquiler,2026-07-19
2009-05-31,81.68493150684931,alquiler,2026-07-19
2009-06-07,82.6027397260274,alquiler,2026-07-19
2009-06-14,83.52054794520548,alquiler,2026-07-19
2009-06-21,84.43835616438356,alquiler,2026-07-19
2009-06-28,87.1917808219178,alquiler,2026-07-19
2009-07-05,89.94520547945206,alquiler,2026-07-19
2009-07-12,88.10958904109589,alquiler,2026-07-19
2009-07-19,89.02739726027397,alquiler,2026-07-19
2009-07-26,80.76712328767124,alquiler,2026-07-19
2009-08-02,84.43835616438356,alquiler,2026-07-19
2009-08-09,81.68493150684931,alquiler,2026-07-19
2009-08-16,78.01369863013699,alquiler,2026-07-19
2009-08-23,75.26027397260275,alquiler,2026-07-19
2009-08-30,74.34246575342466,alquiler,2026-07-19
2009-09-06,66.08219178082192,alquiler,2026-07-19
2009-09-13,64.24657534246576,alquiler,2026-07-19
2009-09-20,61.49315068493151,alquiler,2026-07-19
2009-09-27,57.821917808219176,alquiler,2026-07-19
2009-10-04,55.06849315068493,alquiler,2026-07-19
2009-10-11,55.986301369863014,alquiler,2026-07-19
2009-10-18,51.397260273972606,alquiler,2026-07-19
2009-10-25,51.397260273972606,alquiler,2026-07-19
2009-11-01,50.47945205479452,alquiler,2026-07-19
2009-11-08,47.726027397260275,alquiler,2026-07-19
2009-11-15,50.47945205479452,alquiler,2026-07-19
2009-11-22,47.726027397260275,alquiler,2026-07-19
2009-11-29,47.726027397260275,alquiler,2026-07-19
2009-12-06,40.38356164383562,alquiler,2026-07-19
2009-12-13,41.3013698630137,alquiler,2026-07-19
2009-12-20,34.87671232876713,alquiler,2026-07-19
2009-12-27,43.136986301369866,alquiler,2026-07-19
2010-01-03,48.64383561643836,alquiler,2026-07-19
2010-01-10,55.986301369863014,alquiler,2026-07-19
2010-01-17,61.49315068493151,alquiler,2026-07-19
2010-01-24,59.657534246575345,alquiler,2026-07-19
2010-01-31,56.9041095890411,alquiler,2026-07-19
2010-02-07,57.821917808219176,alquiler,2026-07-19
2010-02-14,55.986301369863014,alquiler,2026-07-19
2010-02-21,55.06849315068493,alquiler,2026-07-19
2010-02-28,57.821917808219176,alquiler,2026-07-19
2010-03-07,56.9041095890411,alquiler,2026-07-19
2010-03-14,57.821917808219176,alquiler,2026-07-19
2010-03-21,57.821917808219176,alquiler,2026-07-19
2010-03-28,55.986301369863014,alquiler,2026-07-19
2010-04-04,63.32876712328767,alquiler,2026-07-19
2010-04-11,60.57534246575342,alquiler,2026-07-19
2010-04-18,63.32876712328767,alquiler,2026-07-19
2010-04-25,64.24657534246576,alquiler,2026-07-19
2010-05-02,60.57534246575342,alquiler,2026-07-19
2010-05-09,61.49315068493151,alquiler,2026-07-19
2010-05-16,63.32876712328767,alquiler,2026-07-19
2010-05-23,69.75342465753425,alquiler,2026-07-19
2010-05-30,68.83561643835617,alquiler,2026-07-19
2010-06-06,68.83561643835617,alquiler,2026-07-19
2010-06-13,68.83561643835617,alquiler,2026-07-19
2010-06-20,66.08219178082192,alquiler,2026-07-19
2010-06-27,68.83561643835617,alquiler,2026-07-19
2010-07-04,71.58904109589041,alquiler,2026-07-19
2010-07-11,73.42465753424658,alquiler,2026-07-19
2010-07-18,79.84931506849315,alquiler,2026-07-19
2010-07-25,75.26027397260275,alquiler,2026-07-19
2010-08-01,78.01369863013699,alquiler,2026-07-19
2010-08-08,70.67123287671232,alquiler,2026-07-19
2010-08-15,67.91780821917808,alquiler,2026-07-19
2010-08-22,70.67123287671232,alquiler,2026-07-19
2010-08-29,65.16438356164383,alquiler,2026-07-19
2010-09-05,60.57534246575342,alquiler,2026-07-19
2010-09-12,61.49315068493151,alquiler,2026-07-19
2010-09-19,57.821917808219176,alquiler,2026-07-19
2010-09-26,50.47945205479452,alquiler,2026-07-19
2010-10-03,50.47945205479452,alquiler,2026-07-19
2010-10-10,46.80821917808219,alquiler,2026-07-19
2010-10-17,46.80821917808219,alquiler,2026-07-19
2010-10-24,45.89041095890411,alquiler,2026-07-19
2010-10-31,45.89041095890411,alquiler,2026-07-19
2010-11-07,44.054794520547944,alquiler,2026-07-19
2010-11-14,44.054794520547944,alquiler,2026-07-19
2010-11-21,44.97260273972603,alquiler,2026-07-19
2010-11-28,38.54794520547945,alquiler,2026-07-19
2010-12-05,39.465753424657535,alquiler,2026-07-19
2010-12-12,38.54794520547945,alquiler,2026-07-19
2010-12-19,32.12328767123288,alquiler,2026-07-19
2010-12-26,40.38356164383562,alquiler,2026-07-19
2011-01-02,52.31506849315068,alquiler,2026-07-19
2011-01-09,63.32876712328767,alquiler,2026-07-19
2011-01-16,63.32876712328767,alquiler,2026-07-19
2011-01-23,61.49315068493151,alquiler,2026-07-19
2011-01-30,61.49315068493151,alquiler,2026-07-19
2011-02-06,63.32876712328767,alquiler,2026-07-19
2011-02-13,61.49315068493151,alquiler,2026-07-19
2011-02-20,65.16438356164383,alquiler,2026-07-19
2011-02-27,61.49315068493151,alquiler,2026-07-19
2011-03-06,59.657534246575345,alquiler,2026-07-19
2011-03-13,61.49315068493151,alquiler,2026-07-19
2011-03-20,71.58904109589041,alquiler,2026-07-19
2011-03-27,67.0,alquiler,2026-07-19
2011-04-03,68.83561643835617,alquiler,2026-07-19
2011-04-10,67.91780821917808,alquiler,2026-07-19
2011-04-17,67.0,alquiler,2026-07-19
2011-04-24,66.08219178082192,alquiler,2026-07-19
2011-05-01,67.91780821917808,alquiler,2026-07-19
2011-05-08,72.5068493150685,alquiler,2026-07-19
2011-05-15,75.26027397260275,alquiler,2026-07-19
2011-05-22,74.34246575342466,alquiler,2026-07-19
2011-05-29,80.76712328767124,alquiler,2026-07-19
2011-06-05,79.84931506849315,alquiler,2026-07-19
2011-06-12,88.10958904109589,alquiler,2026-07-19
2011-06-19,84.43835616438356,alquiler,2026-07-19
2011-06-26,89.02739726027397,alquiler,2026-07-19
2011-07-03,89.94520547945206,alquiler,2026-07-19
2011-07-10,88.10958904109589,alquiler,2026-07-19
2011-07-17,87.1917808219178,alquiler,2026-07-19
2011-07-24,84.43835616438356,alquiler,2026-07-19
2011-07-31,87.1917808219178,alquiler,2026-07-19
2011-08-07,84.43835616438356,alquiler,2026-07-19
2011-08-14,77.0958904109589,alquiler,2026-07-19
2011-08-21,78.93150684931507,alquiler,2026-07-19
2011-08-28,78.93150684931507,alquiler,2026-07-19
2011-09-04,76.17808219178082,alquiler,2026-07-19
2011-09-11,67.91780821917808,alquiler,2026-07-19
2011-09-18,64.24657534246576,alquiler,2026-07-19
2011-09-25,65.16438356164383,alquiler,2026-07-19
2011-10-02,59.657534246575345,alquiler,2026-07-19
2011-10-09,60.57534246575342,alquiler,2026-07-19
2011-10-16,57.821917808219176,alquiler,2026-07-19
2011-10-23,53.23287671232877,alquiler,2026-07-19
2011-10-30,54.15068493150685,alquiler,2026-07-19
2011-11-06,53.23287671232877,alquiler,2026-07-19
2011-11-13,53.23287671232877,alquiler,2026-07-19
2011-11-20,52.31506849315068,alquiler,2026-07-19
2011-11-27,51.397260273972606,alquiler,2026-07-19
2011-12-04,46.80821917808219,alquiler,2026-07-19
2011-12-11,46.80821917808219,alquiler,2026-07-19
2011-12-18,38.54794520547945,alquiler,2026-07-19
2011-12-25,45.89041095890411,alquiler,2026-07-19
2012-01-01,55.06849315068493,alquiler,2026-07-19
2012-01-08,62.41095890410959,alquiler,2026-07-19
2012-01-15,63.32876712328767,alquiler,2026-07-19
2012-01-22,66.08219178082192,alquiler,2026-07-19
2012-01-29,62.41095890410959,alquiler,2026-07-19
2012-02-05,64.24657534246576,alquiler,2026-07-19
2012-02-12,65.16438356164383,alquiler,2026-07-19
2012-02-19,66.08219178082192,alquiler,2026-07-19
2012-02-26,65.16438356164383,alquiler,2026-07-19
2012-03-04,67.91780821917808,alquiler,2026-07-19
2012-03-11,65.16438356164383,alquiler,2026-07-19
2012-03-18,70.67123287671232,alquiler,2026-07-19
2012-03-25,65.16438356164383,alquiler,2026-07-19
2012-04-01,63.32876712328767,alquiler,2026-07-19
2012-04-08,67.91780821917808,alquiler,2026-07-19
2012-04-15,68.83561643835617,alquiler,2026-07-19
2012-04-22,65.16438356164383,alquiler,2026-07-19
2012-04-29,67.91780821917808,alquiler,2026-07-19
2012-05-06,70.67123287671232,alquiler,2026-07-19
2012-05-13,74.34246575342466,alquiler,2026-07-19
2012-05-20,77.0958904109589,alquiler,2026-07-19
2012-05-27,79.84931506849315,alquiler,2026-07-19
2012-06-03,81.68493150684931,alquiler,2026-07-19
2012-06-10,82.6027397260274,alquiler,2026-07-19
2012-06-17,87.1917808219178,alquiler,2026-07-19
2012-06-24,85.35616438356165,alquiler,2026-07-19
2012-07-01,89.02739726027397,alquiler,2026-07-19
2012-07-08,90.86301369863014,alquiler,2026-07-19
2012-07-15,89.02739726027397,alquiler,2026-07-19
2012-07-22,83.52054794520548,alquiler,2026-07-19
2012-07-29,88.10958904109589,alquiler,2026-07-19
2012-08-05,82.6027397260274,alquiler,2026-07-19
2012-08-12,82.6027397260274,alquiler,2026-07-19
2012-08-19,88.10958904109589,alquiler,2026-07-19
2012-08-26,81.68493150684931,alquiler,2026-07-19
2012-09-02,78.01369863013699,alquiler,2026-07-19
2012-09-09,72.5068493150685,alquiler,2026-07-19
2012-09-16,74.34246575342466,alquiler,2026-07-19
2012-09-23,65.16438356164383,alquiler,2026-07-19
2012-09-30,59.657534246575345,alquiler,2026-07-19
2012-10-07,56.9041095890411,alquiler,2026-07-19
2012-10-14,57.821917808219176,alquiler,2026-07-19
2012-10-21,56.9041095890411,alquiler,2026-07-19
2012-10-28,53.23287671232877,alquiler,2026-07-19
2012-11-04,55.986301369863014,alquiler,2026-07-19
2012-11-11,54.15068493150685,alquiler,2026-07-19
2012-11-18,54.15068493150685,alquiler,2026-07-19
2012-11-25,51.397260273972606,alquiler,2026-07-19
2012-12-02,48.64383561643836,alquiler,2026-07-19
2012-12-09,48.64383561643836,alquiler,2026-07-19
2012-12-16,44.97260273972603,alquiler,2026-07-19
2012-12-23,47.726027397260275,alquiler,2026-07-19
2012-12-30,53.23287671232877,alquiler,2026-07-19
2013-01-06,64.24657534246575,alquiler,2026-07-19
2013-01-13,66.81643835616438,alquiler,2026-07-19
2013-01-20,65.53150684931506,alquiler,2026-07-19
2013-01-27,68.1013698630137,alquiler,2026-07-19
2013-02-03,65.53150684931506,alquiler,2026-07-19
2013-02-10,66.81643835616438,alquiler,2026-07-19
2013-02-17,70.67123287671232,alquiler,2026-07-19
2013-02-24,62.961643835616435,alquiler,2026-07-19
2013-03-03,66.81643835616438,alquiler,2026-07-19
2013-03-10,70.67123287671232,alquiler,2026-07-19
2013-03-17,69.386301369863,alquiler,2026-07-19
2013-03-24,68.1013698630137,alquiler,2026-07-19
2013-03-31,75.81095890410958,alquiler,2026-07-19
2013-04-07,75.81095890410958,alquiler,2026-07-19
2013-04-14,74.52602739726026,alquiler,2026-07-19
2013-04-21,78.38082191780822,alquiler,2026-07-19
2013-04-28,74.52602739726026,alquiler,2026-07-19
2013-05-05,79.66575342465752,alquiler,2026-07-19
2013-05-12,75.81095890410958,alquiler,2026-07-19
2013-05-19,77.0958904109589,alquiler,2026-07-19
2013-05-26,75.81095890410958,alquiler,2026-07-19
2013-06-02,79.66575342465752,alquiler,2026-07-19
2013-06-09,84.8054794520548,alquiler,2026-07-19
2013-06-16,88.66027397260274,alquiler,2026-07-19
2013-06-23,93.8,alquiler,2026-07-19
2013-06-30,88.66027397260274,alquiler,2026-07-19
2013-07-07,91.23013698630136,alquiler,2026-07-19
2013-07-14,93.8,alquiler,2026-07-19
2013-07-21,93.8,alquiler,2026-07-19
2013-07-28,92.51506849315068,alquiler,2026-07-19
2013-08-04,96.36986301369862,alquiler,2026-07-19
2013-08-11,87.37534246575342,alquiler,2026-07-19
2013-08-18,89.94520547945206,alquiler,2026-07-19
2013-08-25,86.0904109589041,alquiler,2026-07-19
2013-09-01,82.23561643835616,alquiler,2026-07-19
2013-09-08,78.38082191780822,alquiler,2026-07-19
2013-09-15,77.0958904109589,alquiler,2026-07-19
2013-09-22,75.81095890410958,alquiler,2026-07-19
2013-09-29,70.67123287671232,alquiler,2026-07-19
2013-10-06,74.52602739726026,alquiler,2026-07-19
2013-10-13,69.386301369863,alquiler,2026-07-19
2013-10-20,64.24657534246575,alquiler,2026-07-19
2013-10-27,61.676712328767124,alquiler,2026-07-19
2013-11-03,64.24657534246575,alquiler,2026-07-19
2013-11-10,62.961643835616435,alquiler,2026-07-19
2013-11-17,65.53150684931506,alquiler,2026-07-19
2013-11-24,60.391780821917806,alquiler,2026-07-19
2013-12-01,56.53698630136986,alquiler,2026-07-19
2013-12-08,55.25205479452055,alquiler,2026-07-19
2013-12-15,53.96712328767123,alquiler,2026-07-19
2013-12-22,47.54246575342466,alquiler,2026-07-19
2013-12-29,56.53698630136986,alquiler,2026-07-19
2014-01-05,69.386301369863,alquiler,2026-07-19
2014-01-12,74.52602739726026,alquiler,2026-07-19
2014-01-19,77.0958904109589,alquiler,2026-07-19
2014-01-26,74.52602739726026,alquiler,2026-07-19
2014-02-02,71.95616438356164,alquiler,2026-07-19
2014-02-09,74.52602739726026,alquiler,2026-07-19
2014-02-16,78.38082191780822,alquiler,2026-07-19
2014-02-23,77.0958904109589,alquiler,2026-07-19
2014-03-02,75.81095890410958,alquiler,2026-07-19
2014-03-09,80.95068493150684,alquiler,2026-07-19
2014-03-16,78.38082191780822,alquiler,2026-07-19
2014-03-23,83.52054794520548,alquiler,2026-07-19
2014-03-30,78.38082191780822,alquiler,2026-07-19
2014-04-06,83.52054794520548,alquiler,2026-07-19
2014-04-13,78.38082191780822,alquiler,2026-07-19
2014-04-20,80.95068493150684,alquiler,2026-07-19
2014-04-27,79.66575342465752,alquiler,2026-07-19
2014-05-04,87.37534246575342,alquiler,2026-07-19
2014-05-11,87.37534246575342,alquiler,2026-07-19
2014-05-18,86.0904109589041,alquiler,2026-07-19
2014-05-25,88.66027397260274,alquiler,2026-07-19
2014-06-01,89.94520547945206,alquiler,2026-07-19
2014-06-08,92.51506849315068,alquiler,2026-07-19
2014-06-15,96.36986301369862,alquiler,2026-07-19
2014-06-22,100.22465753424657,alquiler,2026-07-19
2014-06-29,96.36986301369862,alquiler,2026-07-19
2014-07-06,96.36986301369862,alquiler,2026-07-19
2014-07-13,100.22465753424657,alquiler,2026-07-19
2014-07-20,106.64931506849315,alquiler,2026-07-19
2014-07-27,106.64931506849315,alquiler,2026-07-19
2014-08-03,105.36438356164383,alquiler,2026-07-19
2014-08-10,98.93972602739726,alquiler,2026-07-19
2014-08-17,96.36986301369862,alquiler,2026-07-19
2014-08-24,95.08493150684932,alquiler,2026-07-19
2014-08-31,92.51506849315068,alquiler,2026-07-19
2014-09-07,87.37534246575342,alquiler,2026-07-19
2014-09-14,86.0904109589041,alquiler,2026-07-19
2014-09-21,83.52054794520548,alquiler,2026-07-19
2014-09-28,75.81095890410958,alquiler,2026-07-19
2014-10-05,74.52602739726026,alquiler,2026-07-19
2014-10-12,74.52602739726026,alquiler,2026-07-19
2014-10-19,71.95616438356164,alquiler,2026-07-19
2014-10-26,69.386301369863,alquiler,2026-07-19
2014-11-02,68.1013698630137,alquiler,2026-07-19
2014-11-09,66.81643835616438,alquiler,2026-07-19
2014-11-16,68.1013698630137,alquiler,2026-07-19
2014-11-23,68.1013698630137,alquiler,2026-07-19
2014-11-30,61.676712328767124,alquiler,2026-07-19
2014-12-07,62.961643835616435,alquiler,2026-07-19
2014-12-14,60.391780821917806,alquiler,2026-07-19
2014-12-21,51.3972602739726,alquiler,2026-07-19
2014-12-28,61.676712328767124,alquiler,2026-07-19
2015-01-04,71.95616438356164,alquiler,2026-07-19
2015-01-11,83.52054794520548,alquiler,2026-07-19
2015-01-18,84.8054794520548,alquiler,2026-07-19
2015-01-25,86.0904109589041,alquiler,2026-07-19
2015-02-01,78.38082191780822,alquiler,2026-07-19
2015-02-08,77.0958904109589,alquiler,2026-07-19
2015-02-15,82.23561643835616,alquiler,2026-07-19
2015-02-22,88.66027397260274,alquiler,2026-07-19
2015-03-01,89.94520547945206,alquiler,2026-07-19
2015-03-08,91.23013698630136,alquiler,2026-07-19
2015-03-15,83.52054794520548,alquiler,2026-07-19
2015-03-22,80.95068493150684,alquiler,2026-07-19
2015-03-29,86.0904109589041,alquiler,2026-07-19
2015-04-05,93.8,alquiler,2026-07-19
2015-04-12,89.94520547945206,alquiler,2026-07-19
2015-04-19,89.94520547945206,alquiler,2026-07-19
2015-04-26,84.8054794520548,alquiler,2026-07-19
2015-05-03,95.08493150684932,alquiler,2026-07-19
2015-05-10,98.93972602739726,alquiler,2026-07-19
2015-05-17,98.93972602739726,alquiler,2026-07-19
2015-05-24,95.08493150684932,alquiler,2026-07-19
2015-05-31,101.50958904109588,alquiler,2026-07-19
2015-06-07,106.64931506849315,alquiler,2026-07-19
2015-06-14,106.64931506849315,alquiler,2026-07-19
2015-06-21,109.21917808219177,alquiler,2026-07-19
2015-06-28,113.07397260273972,alquiler,2026-07-19
2015-07-05,109.21917808219177,alquiler,2026-07-19
2015-07-12,118.21369863013697,alquiler,2026-07-19
2015-07-19,114.35890410958903,alquiler,2026-07-19
2015-07-26,111.78904109589041,alquiler,2026-07-19
2015-08-02,113.07397260273972,alquiler,2026-07-19
2015-08-09,101.50958904109588,alquiler,2026-07-19
2015-08-16,110.5041095890411,alquiler,2026-07-19
2015-08-23,106.64931506849315,alquiler,2026-07-19
2015-08-30,101.50958904109588,alquiler,2026-07-19
2015-09-06,93.8,alquiler,2026-07-19
2015-09-13,91.23013698630136,alquiler,2026-07-19
2015-09-20,91.23013698630136,alquiler,2026-07-19
2015-09-27,87.37534246575342,alquiler,2026-07-19
2015-10-04,82.23561643835616,alquiler,2026-07-19
2015-10-11,82.23561643835616,alquiler,2026-07-19
2015-10-18,77.0958904109589,alquiler,2026-07-19
2015-10-25,77.0958904109589,alquiler,2026-07-19
2015-11-01,73.24109589041096,alquiler,2026-07-19
2015-11-08,78.38082191780822,alquiler,2026-07-19
2015-11-15,75.81095890410958,alquiler,2026-07-19
2015-11-22,71.95616438356164,alquiler,2026-07-19
2015-11-29,69.386301369863,alquiler,2026-07-19
2015-12-06,68.1013698630137,alquiler,2026-07-19
2015-12-13,64.24657534246575,alquiler,2026-07-19
2015-12-20,59.10684931506849,alquiler,2026-07-19
2015-12-27,68.1013698630137,alquiler,2026-07-19
2016-01-03,87.37534246575342,alquiler,2026-07-19
2016-01-10,95.08493150684932,alquiler,2026-07-19
2016-01-17,101.50958904109588,alquiler,2026-07-19
2016-01-24,101.50958904109588,alquiler,2026-07-19
2016-01-31,100.22465753424657,alquiler,2026-07-19
2016-02-07,97.65479452054794,alquiler,2026-07-19
2016-02-14,98.93972602739726,alquiler,2026-07-19
2016-02-21,114.35890410958903,alquiler,2026-07-19
2016-02-28,101.50958904109588,alquiler,2026-07-19
2016-03-06,104.07945205479452,alquiler,2026-07-19
2016-03-13,105.36438356164383,alquiler,2026-07-19
2016-03-20,98.93972602739726,alquiler,2026-07-19
2016-03-27,107.93424657534246,alquiler,2026-07-19
2016-04-03,109.21917808219177,alquiler,2026-07-19
2016-04-10,104.07945205479452,alquiler,2026-07-19
2016-04-17,97.65479452054794,alquiler,2026-07-19
2016-04-24,107.93424657534246,alquiler,2026-07-19
2016-05-01,101.50958904109588,alquiler,2026-07-19
2016-05-08,107.93424657534246,alquiler,2026-07-19
2016-05-15,116.92876712328767,alquiler,2026-07-19
2016-05-22,113.07397260273972,alquiler,2026-07-19
2016-05-29,110.5041095890411,alquiler,2026-07-19
2016-06-05,114.35890410958903,alquiler,2026-07-19
2016-06-12,116.92876712328767,alquiler,2026-07-19
2016-06-19,115.64383561643835,alquiler,2026-07-19
2016-06-26,113.07397260273972,alquiler,2026-07-19
2016-07-03,125.92328767123287,alquiler,2026-07-19
2016-07-10,119.49863013698629,alquiler,2026-07-19
2016-07-17,120.78356164383561,alquiler,2026-07-19
2016-07-24,123.35342465753425,alquiler,2026-07-19
2016-07-31,128.4931506849315,alquiler,2026-07-19
2016-08-07,111.78904109589041,alquiler,2026-07-19
2016-08-14,111.78904109589041,alquiler,2026-07-19
2016-08-21,122.06849315068493,alquiler,2026-07-19
2016-08-28,119.49863013698629,alquiler,2026-07-19
2016-09-04,118.21369863013697,alquiler,2026-07-19
2016-09-11,110.5041095890411,alquiler,2026-07-19
2016-09-18,118.21369863013697,alquiler,2026-07-19
2016-09-25,100.22465753424657,alquiler,2026-07-19
2016-10-02,101.50958904109588,alquiler,2026-07-19
2016-10-09,96.36986301369862,alquiler,2026-07-19
2016-10-16,93.8,alquiler,2026-07-19
2016-10-23,89.94520547945206,alquiler,2026-07-19
2016-10-30,89.94520547945206,alquiler,2026-07-19
2016-11-06,86.0904109589041,alquiler,2026-07-19
2016-11-13,87.37534246575342,alquiler,2026-07-19
2016-11-20,80.95068493150684,alquiler,2026-07-19
2016-11-27,82.23561643835616,alquiler,2026-07-19
2016-12-04,79.66575342465752,alquiler,2026-07-19
2016-12-11,79.66575342465752,alquiler,2026-07-19
2016-12-18,65.53150684931506,alquiler,2026-07-19
2016-12-25,80.95068493150684,alquiler,2026-07-19
2017-01-01,84.8054794520548,alquiler,2026-07-19
2017-01-08,104.11724415793715,alquiler,2026-07-19
2017-01-15,102.78240769437384,alquiler,2026-07-19
2017-01-22,104.11724415793715,alquiler,2026-07-19
2017-01-29,109.45659001219033,alquiler,2026-07-19
2017-02-05,105.45208062150044,alquiler,2026-07-19
2017-02-12,104.11724415793715,alquiler,2026-07-19
2017-02-19,106.78691708506375,alquiler,2026-07-19
2017-02-26,100.11273476724726,alquiler,2026-07-19
2017-03-05,108.12175354862704,alquiler,2026-07-19
2017-03-12,104.11724415793715,alquiler,2026-07-19
2017-03-19,112.12626293931693,alquiler,2026-07-19
2017-03-26,109.45659001219033,alquiler,2026-07-19
2017-04-02,109.45659001219033,alquiler,2026-07-19
2017-04-09,104.11724415793715,alquiler,2026-07-19
2017-04-16,106.78691708506375,alquiler,2026-07-19
2017-04-23,105.45208062150044,alquiler,2026-07-19
2017-04-30,105.45208062150044,alquiler,2026-07-19
2017-05-07,108.12175354862704,alquiler,2026-07-19
2017-05-14,108.12175354862704,alquiler,2026-07-19
2017-05-21,116.13077233000682,alquiler,2026-07-19
2017-05-28,120.13528172069671,alquiler,2026-07-19
2017-06-04,120.13528172069671,alquiler,2026-07-19
2017-06-11,128.14430050207648,alquiler,2026-07-19
2017-06-18,126.8094640385132,alquiler,2026-07-19
2017-06-25,122.80495464782331,alquiler,2026-07-19
2017-07-02,121.47011818426,alquiler,2026-07-19
2017-07-09,121.47011818426,alquiler,2026-07-19
2017-07-16,117.46560879357011,alquiler,2026-07-19
2017-07-23,125.47462757494989,alquiler,2026-07-19
2017-07-30,133.48364635632967,alquiler,2026-07-19
2017-08-06,129.47913696563978,alquiler,2026-07-19
2017-08-13,110.79142647575364,alquiler,2026-07-19
2017-08-20,114.79593586644353,alquiler,2026-07-19
2017-08-27,118.80044525713342,alquiler,2026-07-19
2017-09-03,112.12626293931693,alquiler,2026-07-19
2017-09-10,112.12626293931693,alquiler,2026-07-19
2017-09-17,101.44757123081055,alquiler,2026-07-19
2017-09-24,101.44757123081055,alquiler,2026-07-19
2017-10-01,94.77338891299406,alquiler,2026-07-19
2017-10-08,92.10371598586748,alquiler,2026-07-19
2017-10-15,92.10371598586748,alquiler,2026-07-19
2017-10-22,92.10371598586748,alquiler,2026-07-19
2017-10-29,85.429533668051,alquiler,2026-07-19
2017-11-05,90.76887952230418,alquiler,2026-07-19
2017-11-12,89.43404305874088,alquiler,2026-07-19
2017-11-19,85.429533668051,alquiler,2026-07-19
2017-11-26,82.7598607409244,alquiler,2026-07-19
2017-12-03,78.7553513502345,alquiler,2026-07-19
2017-12-10,78.7553513502345,alquiler,2026-07-19
2017-12-17,68.07665964172814,alquiler,2026-07-19
2017-12-24,72.08116903241803,alquiler,2026-07-19
2017-12-31,80.09018781379781,alquiler,2026-07-19
2018-01-07,98.77789830368395,alquiler,2026-07-19
2018-01-14,105.45208062150044,alquiler,2026-07-19
2018-01-21,109.45659001219033,alquiler,2026-07-19
2018-01-28,105.45208062150044,alquiler,2026-07-19
2018-02-04,93.43855244943077,alquiler,2026-07-19
2018-02-11,101.44757123081055,alquiler,2026-07-19
2018-02-18,110.79142647575364,alquiler,2026-07-19
2018-02-25,100.11273476724726,alquiler,2026-07-19
2018-03-04,102.78240769437384,alquiler,2026-07-19
2018-03-11,100.11273476724726,alquiler,2026-07-19
2018-03-18,102.78240769437384,alquiler,2026-07-19
2018-03-25,98.77789830368395,alquiler,2026-07-19
2018-04-01,104.11724415793715,alquiler,2026-07-19
2018-04-08,104.11724415793715,alquiler,2026-07-19
2018-04-15,106.78691708506375,alquiler,2026-07-19
2018-04-22,97.44306184012066,alquiler,2026-07-19
2018-04-29,104.11724415793715,alquiler,2026-07-19
2018-05-06,105.45208062150044,alquiler,2026-07-19
2018-05-13,105.45208062150044,alquiler,2026-07-19
2018-05-20,109.45659001219033,alquiler,2026-07-19
2018-05-27,106.78691708506375,alquiler,2026-07-19
2018-06-03,110.79142647575364,alquiler,2026-07-19
2018-06-10,113.46109940288022,alquiler,2026-07-19
2018-06-17,109.45659001219033,alquiler,2026-07-19
2018-06-24,110.79142647575364,alquiler,2026-07-19
2018-07-01,110.79142647575364,alquiler,2026-07-19
2018-07-08,114.79593586644353,alquiler,2026-07-19
2018-07-15,116.13077233000682,alquiler,2026-07-19
2018-07-22,117.46560879357011,alquiler,2026-07-19
2018-07-29,118.80044525713342,alquiler,2026-07-19
2018-08-05,118.80044525713342,alquiler,2026-07-19
2018-08-12,110.79142647575364,alquiler,2026-07-19
2018-08-19,116.13077233000682,alquiler,2026-07-19
2018-08-26,118.80044525713342,alquiler,2026-07-19
2018-09-02,116.13077233000682,alquiler,2026-07-19
2018-09-09,108.12175354862704,alquiler,2026-07-19
2018-09-16,110.79142647575364,alquiler,2026-07-19
2018-09-23,101.44757123081055,alquiler,2026-07-19
2018-09-30,97.44306184012066,alquiler,2026-07-19
2018-10-07,93.43855244943077,alquiler,2026-07-19
2018-10-14,92.10371598586748,alquiler,2026-07-19
2018-10-21,92.10371598586748,alquiler,2026-07-19
2018-10-28,81.4250242773611,alquiler,2026-07-19
2018-11-04,90.76887952230418,alquiler,2026-07-19
2018-11-11,88.09920659517759,alquiler,2026-07-19
2018-11-18,78.7553513502345,alquiler,2026-07-19
2018-11-25,82.7598607409244,alquiler,2026-07-19
2018-12-02,82.7598607409244,alquiler,2026-07-19
2018-12-09,77.42051488667121,alquiler,2026-07-19
2018-12-16,73.41600549598132,alquiler,2026-07-19
2018-12-23,76.08567842310792,alquiler,2026-07-19
2018-12-30,84.0946972044877,alquiler,2026-07-19
2019-01-06,97.44306184012066,alquiler,2026-07-19
2019-01-13,98.77789830368395,alquiler,2026-07-19
2019-01-20,100.11273476724726,alquiler,2026-07-19
2019-01-27,100.11273476724726,alquiler,2026-07-19
2019-02-03,98.77789830368395,alquiler,2026-07-19
